Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-04-01,05:15,14,April,V-Shape,77,25.03,26.55,26.17,82.96,0.04,66.37,0.03,2.06,0.67
2024-04-01,05:30,14,April,V-Shape,77,50.06,26.98,27.23,82.62,0.07,66.1,0.06,4.1,0.67
2024-04-01,05:45,14,April,V-Shape,77,75.09,27.41,28.29,82.29,0.11,65.83,0.09,6.13,0.67
2024-04-01,06:00,14,April,V-Shape,77,100.12,27.85,29.35,81.95,0.15,65.56,0.12,8.15,0.67
2024-04-01,06:15,14,April,V-Shape,77,159.8,28.51,31.51,81.27,0.24,65.01,0.2,12.93,0.67
2024-04-01,06:30,14,April,V-Shape,77,219.49,29.17,33.66,80.59,0.33,64.47,0.27,17.64,0.67
2024-04-01,06:45,14,April,V-Shape,77,279.18,29.83,35.81,79.91,0.42,63.92,0.35,22.3,0.67
2024-04-01,07:00,14,April,V-Shape,77,338.87,30.49,37.96,79.22,0.51,63.38,0.42,26.89,0.67
2024-04-01,07:15,14,April,V-Shape,77,403.16,31.19,40.27,78.49,0.6,62.79,0.51,31.77,0.67
2024-04-01,07:30,14,April,V-Shape,77,467.45,31.89,42.58,77.76,0.7,62.21,0.59,36.58,0.67
2024-04-01,07:45,14,April,V-Shape,77,531.74,32.6,44.89,77.03,0.8,61.62,0.67,41.31,0.67
2024-04-01,08:00,14,April,V-Shape,77,596.03,33.3,47.2,76.3,0.9,61.04,0.75,45.97,0.67
2024-04-01,08:15,14,April,V-Shape,77,644.93,33.94,49.06,75.71,0.97,60.57,0.82,49.45,0.67
2024-04-01,08:30,14,April,V-Shape,77,693.82,34.58,50.93,75.12,1.05,60.1,0.88,52.88,0.67
2024-04-01,08:45,14,April,V-Shape,77,742.72,35.22,52.79,74.53,1.13,59.62,0.94,56.26,0.67
2024-04-01,09:00,14,April,V-Shape,77,791.62,35.86,54.65,73.94,1.2,59.15,1.01,59.6,0.67
2024-04-01,09:15,14,April,V-Shape,77,826.34,36.36,56.02,73.51,1.26,58.81,1.05,61.93,0.67
2024-04-01,09:30,14,April,V-Shape,77,861.06,36.86,57.38,73.07,1.31,58.46,1.1,64.24,0.67
2024-04-01,09:45,14,April,V-Shape,77,895.79,37.35,58.75,72.64,1.37,58.11,1.14,66.52,0.67
2024-04-01,10:00,14,April,V-Shape,77,930.51,37.85,60.11,72.21,1.42,57.77,1.19,68.78,0.67
2024-04-01,10:15,14,April,V-Shape,77,937.51,38.24,60.68,72.03,1.43,57.63,1.2,69.16,0.67
2024-04-01,10:30,14,April,V-Shape,77,944.5,38.62,61.24,71.85,1.44,57.48,1.21,69.55,0.67
2024-04-01,10:45,14,April,V-Shape,77,951.5,39.01,61.8,71.68,1.46,57.34,1.22,69.93,0.67
2024-04-01,11:00,14,April,V-Shape,77,958.49,39.4,62.36,71.5,1.47,57.2,1.23,70.3,0.67
2024-04-01,11:15,14,April,V-Shape,77,942.61,39.63,62.2,71.55,1.44,57.24,1.21,69.18,0.67
2024-04-01,11:30,14,April,V-Shape,77,926.73,39.87,62.04,71.6,1.42,57.28,1.19,68.05,0.67
2024-04-01,11:45,14,April,V-Shape,77,910.85,40.11,61.88,71.65,1.39,57.32,1.17,66.92,0.67
2024-04-01,12:00,14,April,V-Shape,77,894.97,40.34,61.71,71.7,1.37,57.36,1.15,65.79,0.67
2024-04-01,12:15,14,April,V-Shape,77,872.37,40.43,61.23,71.85,1.33,57.48,1.12,64.24,0.67
2024-04-01,12:30,14,April,V-Shape,77,849.78,40.51,60.75,72.01,1.3,57.61,1.09,62.68,0.67
2024-04-01,12:45,14,April,V-Shape,77,827.19,40.59,60.27,72.16,1.26,57.73,1.06,61.11,0.67
2024-04-01,13:00,14,April,V-Shape,77,804.59,40.68,59.79,72.31,1.23,57.85,1.03,59.54,0.67
2024-04-01,13:15,14,April,V-Shape,77,759.72,40.6,58.59,72.69,1.16,58.15,0.97,56.45,0.67
2024-04-01,13:30,14,April,V-Shape,77,714.85,40.52,57.39,73.07,1.09,58.46,0.91,53.33,0.67
2024-04-01,13:45,14,April,V-Shape,77,669.97,40.43,56.18,73.45,1.02,58.76,0.85,50.18,0.67
2024-04-01,14:00,14,April,V-Shape,77,625.1,40.35,54.98,73.84,0.95,59.07,0.8,47.01,0.67
2024-04-01,14:15,14,April,V-Shape,77,566.18,40.07,53.23,74.39,0.86,59.51,0.72,42.83,0.67
2024-04-01,14:30,14,April,V-Shape,77,507.26,39.8,51.48,74.94,0.77,59.96,0.64,38.59,0.67
2024-04-01,14:45,14,April,V-Shape,77,448.34,39.52,49.73,75.5,0.68,60.4,0.57,34.3,0.67
2024-04-01,15:00,14,April,V-Shape,77,389.42,39.24,47.98,76.05,0.59,60.84,0.49,29.96,0.67
2024-04-01,15:15,14,April,V-Shape,77,339.9,38.75,46.25,76.6,0.51,61.28,0.43,26.29,0.67
2024-04-01,15:30,14,April,V-Shape,77,290.37,38.26,44.52,77.15,0.44,61.72,0.37,22.59,0.67
2024-04-01,15:45,14,April,V-Shape,77,240.84,37.77,42.79,77.69,0.36,62.16,0.3,18.83,0.67
2024-04-01,16:00,14,April,V-Shape,77,191.31,37.28,41.06,78.24,0.29,62.59,0.24,15.04,0.67
2024-04-01,16:15,14,April,V-Shape,77,153.33,36.59,39.42,78.76,0.23,63.01,0.19,12.11,0.67
2024-04-01,16:30,14,April,V-Shape,77,115.34,35.9,37.78,79.28,0.17,63.42,0.14,9.16,0.67
2024-04-01,16:45,14,April,V-Shape,77,77.36,35.21,36.14,79.8,0.12,63.84,0.1,6.17,0.67
2024-04-01,17:00,14,April,V-Shape,77,39.38,34.52,34.5,80.32,0.06,64.25,0.05,3.16,0.67
2024-04-01,17:15,14,April,V-Shape,77,29.53,33.9,33.64,80.59,0.04,64.47,0.04,2.37,0.67
2024-04-01,17:30,14,April,V-Shape,77,19.69,33.28,32.77,80.87,0.03,64.69,0.02,1.59,0.67
