Date,Time,Shape,Spacing_cm,Connection,Season,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-09-01,05:15,Flat,93,Se-P,Autumn,17.7,25.9,23.3,83.85,0.03,67.08,0.02,1.5,0.67
2025-09-01,05:30,Flat,93,Se-P,Autumn,35.5,26.2,24.1,83.63,0.05,66.9,0.04,2.9,0.67
2025-09-01,05:45,Flat,93,Se-P,Autumn,53.2,26.4,24.8,83.4,0.08,66.72,0.07,4.4,0.67
2025-09-01,06:00,Flat,93,Se-P,Autumn,70.9,26.7,25.5,83.18,0.1,66.55,0.09,5.8,0.67
2025-09-01,06:15,Flat,93,Se-P,Autumn,104.7,27.2,26.8,82.77,0.15,66.21,0.13,8.6,0.67
2025-09-01,06:30,Flat,93,Se-P,Autumn,138.5,27.6,28.1,82.35,0.21,65.88,0.17,11.3,0.67
2025-09-01,06:45,Flat,93,Se-P,Autumn,172.3,28.1,29.4,81.93,0.26,65.55,0.21,14.0,0.67
2025-09-01,07:00,Flat,93,Se-P,Autumn,206.1,28.6,30.7,81.52,0.31,65.21,0.26,16.7,0.67
2025-09-01,07:15,Flat,93,Se-P,Autumn,242.1,29.1,32.1,81.07,0.36,64.86,0.3,19.5,0.67
2025-09-01,07:30,Flat,93,Se-P,Autumn,278.1,29.6,33.5,80.62,0.41,64.5,0.35,22.4,0.67
2025-09-01,07:45,Flat,93,Se-P,Autumn,314.1,30.1,34.9,80.18,0.47,64.14,0.39,25.2,0.67
2025-09-01,08:00,Flat,93,Se-P,Autumn,350.1,30.6,36.4,79.73,0.52,63.79,0.44,27.9,0.67
2025-09-01,08:15,Flat,93,Se-P,Autumn,392.7,31.0,37.9,79.26,0.59,63.41,0.49,31.2,0.67
2025-09-01,08:30,Flat,93,Se-P,Autumn,435.3,31.5,39.4,78.78,0.65,63.02,0.55,34.4,0.67
2025-09-01,08:45,Flat,93,Se-P,Autumn,477.9,31.9,40.9,78.3,0.72,62.64,0.6,37.6,0.67
2025-09-01,09:00,Flat,93,Se-P,Autumn,520.5,32.4,42.4,77.83,0.78,62.26,0.65,40.8,0.67
2025-09-01,09:15,Flat,93,Se-P,Autumn,545.2,32.7,43.4,77.51,0.82,62.01,0.69,42.6,0.67
2025-09-01,09:30,Flat,93,Se-P,Autumn,569.9,33.1,44.4,77.2,0.86,61.76,0.72,44.4,0.67
2025-09-01,09:45,Flat,93,Se-P,Autumn,594.6,33.5,45.3,76.88,0.9,61.51,0.75,46.1,0.67
2025-09-01,10:00,Flat,93,Se-P,Autumn,619.3,33.9,46.3,76.57,0.93,61.26,0.78,47.9,0.67
2025-09-01,10:15,Flat,93,Se-P,Autumn,624.6,34.1,46.8,76.44,0.94,61.15,0.79,48.2,0.67
2025-09-01,10:30,Flat,93,Se-P,Autumn,629.9,34.4,47.2,76.3,0.95,61.04,0.8,48.6,0.67
2025-09-01,10:45,Flat,93,Se-P,Autumn,635.1,34.7,47.6,76.17,0.96,60.94,0.8,48.9,0.67
2025-09-01,11:00,Flat,93,Se-P,Autumn,640.4,35.0,48.0,76.04,0.97,60.83,0.81,49.3,0.67
2025-09-01,11:15,Flat,93,Se-P,Autumn,625.4,35.1,47.8,76.11,0.94,60.89,0.79,48.1,0.67
2025-09-01,11:30,Flat,93,Se-P,Autumn,610.4,35.3,47.5,76.19,0.92,60.95,0.77,47.0,0.67
2025-09-01,11:45,Flat,93,Se-P,Autumn,595.4,35.4,47.3,76.26,0.9,61.01,0.75,45.9,0.67
2025-09-01,12:00,Flat,93,Se-P,Autumn,580.4,35.6,47.1,76.34,0.88,61.07,0.73,44.8,0.67
2025-09-01,12:15,Flat,93,Se-P,Autumn,580.4,35.6,47.1,76.32,0.88,61.06,0.73,44.8,0.67
2025-09-01,12:30,Flat,93,Se-P,Autumn,580.4,35.7,47.2,76.31,0.88,61.05,0.73,44.8,0.67
2025-09-01,12:45,Flat,93,Se-P,Autumn,580.4,35.7,47.2,76.29,0.88,61.03,0.73,44.8,0.67
2025-09-01,13:00,Flat,93,Se-P,Autumn,580.5,35.8,47.3,76.28,0.88,61.02,0.73,44.8,0.67
2025-09-01,13:15,Flat,93,Se-P,Autumn,556.5,35.7,46.6,76.48,0.84,61.19,0.7,43.0,0.67
2025-09-01,13:30,Flat,93,Se-P,Autumn,532.6,35.6,46.0,76.69,0.8,61.35,0.67,41.2,0.67
2025-09-01,13:45,Flat,93,Se-P,Autumn,508.6,35.6,45.3,76.9,0.77,61.52,0.64,39.5,0.67
2025-09-01,14:00,Flat,93,Se-P,Autumn,484.6,35.5,44.7,77.1,0.73,61.68,0.61,37.7,0.67
2025-09-01,14:15,Flat,93,Se-P,Autumn,446.0,35.4,43.5,77.46,0.67,61.97,0.56,34.8,0.67
2025-09-01,14:30,Flat,93,Se-P,Autumn,407.4,35.2,42.4,77.82,0.61,62.26,0.51,31.9,0.67
2025-09-01,14:45,Flat,93,Se-P,Autumn,368.8,35.0,41.3,78.18,0.55,62.54,0.46,29.0,0.67
