Date,Time,Year,Month,Day,Shape,Spacing_cm,Connection,Irradiance_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-04-01,05:15,2024,April,1,Flat,62,TSSC,23.84,26.55,31.14,81.383,0.039,65.107,0.033,2.123,0.67
2024-04-01,05:30,2024,April,1,Flat,62,TSSC,47.67,26.98,32.17,81.057,0.078,64.846,0.065,4.234,0.67
2024-04-01,05:45,2024,April,1,Flat,62,TSSC,71.51,27.41,33.2,80.731,0.117,64.584,0.098,6.332,0.67
2024-04-01,06:00,2024,April,1,Flat,62,TSSC,95.35,27.85,34.23,80.404,0.156,64.323,0.131,8.417,0.67
2024-04-01,06:15,2024,April,1,Flat,62,TSSC,152.19,28.51,36.31,79.745,0.25,63.796,0.209,13.352,0.67
2024-04-01,06:30,2024,April,1,Flat,62,TSSC,209.04,29.17,38.4,79.086,0.344,63.269,0.288,18.225,0.67
2024-04-01,06:45,2024,April,1,Flat,62,TSSC,265.88,29.83,40.48,78.427,0.438,62.742,0.367,23.035,0.67
2024-04-01,07:00,2024,April,1,Flat,62,TSSC,322.73,30.49,42.56,77.768,0.533,62.215,0.447,27.781,0.67
2024-04-01,07:15,2024,April,1,Flat,62,TSSC,383.96,31.19,44.79,77.061,0.636,61.649,0.532,32.824,0.67
2024-04-01,07:30,2024,April,1,Flat,62,TSSC,445.19,31.89,47.02,76.354,0.739,61.083,0.619,37.791,0.67
2024-04-01,07:45,2024,April,1,Flat,62,TSSC,506.42,32.6,49.26,75.647,0.842,60.517,0.705,42.684,0.67
2024-04-01,08:00,2024,April,1,Flat,62,TSSC,567.65,33.3,51.49,74.94,0.946,59.952,0.792,47.501,0.67
2024-04-01,08:15,2024,April,1,Flat,62,TSSC,614.22,33.94,53.3,74.368,1.025,59.495,0.859,51.095,0.67
2024-04-01,08:30,2024,April,1,Flat,62,TSSC,660.78,34.58,55.1,73.797,1.105,59.038,0.926,54.643,0.67
2024-04-01,08:45,2024,April,1,Flat,62,TSSC,707.35,35.22,56.9,73.226,1.185,58.581,0.993,58.142,0.67
2024-04-01,09:00,2024,April,1,Flat,62,TSSC,753.92,35.86,58.71,72.654,1.265,58.124,1.06,61.594,0.67
2024-04-01,09:15,2024,April,1,Flat,62,TSSC,786.99,36.36,60.03,72.235,1.323,57.788,1.108,64.007,0.67
2024-04-01,09:30,2024,April,1,Flat,62,TSSC,820.06,36.86,61.36,71.816,1.38,57.453,1.156,66.394,0.67
2024-04-01,09:45,2024,April,1,Flat,62,TSSC,853.13,37.35,62.68,71.397,1.437,57.117,1.204,68.756,0.67
2024-04-01,10:00,2024,April,1,Flat,62,TSSC,886.2,37.85,64.0,70.977,1.495,56.782,1.252,71.092,0.67
2024-04-01,10:15,2024,April,1,Flat,62,TSSC,892.86,38.24,64.56,70.802,1.507,56.641,1.262,71.488,0.67
2024-04-01,10:30,2024,April,1,Flat,62,TSSC,899.53,38.62,65.11,70.626,1.519,56.501,1.272,71.881,0.67
2024-04-01,10:45,2024,April,1,Flat,62,TSSC,906.19,39.01,65.67,70.451,1.531,56.361,1.282,72.272,0.67
2024-04-01,11:00,2024,April,1,Flat,62,TSSC,912.85,39.4,66.22,70.275,1.543,56.22,1.292,72.661,0.67
2024-04-01,11:15,2024,April,1,Flat,62,TSSC,897.73,39.63,66.08,70.321,1.517,56.257,1.271,71.493,0.67
2024-04-01,11:30,2024,April,1,Flat,62,TSSC,882.6,39.87,65.94,70.366,1.492,56.293,1.249,70.324,0.67
2024-04-01,11:45,2024,April,1,Flat,62,TSSC,867.48,40.11,65.79,70.411,1.466,56.329,1.228,69.154,0.67
2024-04-01,12:00,2024,April,1,Flat,62,TSSC,852.35,40.34,65.65,70.457,1.44,56.365,1.206,67.983,0.67
2024-04-01,12:15,2024,April,1,Flat,62,TSSC,830.83,40.43,65.2,70.6,1.403,56.48,1.175,66.372,0.67
2024-04-01,12:30,2024,April,1,Flat,62,TSSC,809.32,40.51,64.74,70.744,1.366,56.595,1.144,64.757,0.67
2024-04-01,12:45,2024,April,1,Flat,62,TSSC,787.8,40.59,64.29,70.887,1.329,56.71,1.113,63.135,0.67
2024-04-01,13:00,2024,April,1,Flat,62,TSSC,766.28,40.68,63.84,71.03,1.292,56.824,1.082,61.508,0.67
2024-04-01,13:15,2024,April,1,Flat,62,TSSC,723.54,40.6,62.69,71.395,1.219,57.116,1.021,58.311,0.67
