Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-01-20,05:15,4,January,Flat,77,Se-P,5.69,22.48,22.62,84.08,0.01,67.26,0.01,0.47,0.67
2025-01-20,05:30,4,January,Flat,77,Se-P,11.38,22.49,22.77,84.03,0.02,67.23,0.01,0.94,0.67
2025-01-20,05:45,4,January,Flat,77,Se-P,17.08,22.5,22.93,83.98,0.03,67.19,0.02,1.42,0.67
2025-01-20,06:00,4,January,Flat,77,Se-P,22.77,22.51,23.08,83.94,0.03,67.15,0.03,1.89,0.67
2025-01-20,06:15,4,January,Flat,77,Se-P,53.0,22.7,24.02,83.64,0.08,66.91,0.07,4.38,0.67
2025-01-20,06:30,4,January,Flat,77,Se-P,83.23,22.89,24.97,83.34,0.12,66.67,0.1,6.86,0.67
2025-01-20,06:45,4,January,Flat,77,Se-P,113.45,23.07,25.91,83.04,0.17,66.43,0.14,9.33,0.67
2025-01-20,07:00,4,January,Flat,77,Se-P,143.68,23.26,26.85,82.74,0.21,66.19,0.18,11.78,0.67
2025-01-20,07:15,4,January,Flat,77,Se-P,170.63,23.61,27.87,82.42,0.25,65.94,0.21,13.95,0.67
2025-01-20,07:30,4,January,Flat,77,Se-P,197.58,23.95,28.89,82.1,0.29,65.68,0.25,16.1,0.67
2025-01-20,07:45,4,January,Flat,77,Se-P,224.53,24.3,29.91,81.77,0.33,65.42,0.28,18.25,0.67
2025-01-20,08:00,4,January,Flat,77,Se-P,251.48,24.64,30.93,81.45,0.37,65.16,0.31,20.38,0.67
2025-01-20,08:15,4,January,Flat,77,Se-P,285.53,25.14,32.27,81.02,0.42,64.82,0.36,23.04,0.67
2025-01-20,08:30,4,January,Flat,77,Se-P,319.57,25.63,33.62,80.6,0.48,64.48,0.4,25.69,0.67
2025-01-20,08:45,4,January,Flat,77,Se-P,353.62,26.12,34.97,80.17,0.53,64.14,0.44,28.32,0.67
2025-01-20,09:00,4,January,Flat,77,Se-P,387.67,26.62,36.31,79.75,0.58,63.8,0.48,30.92,0.67
2025-01-20,09:15,4,January,Flat,77,Se-P,418.69,27.0,37.47,79.38,0.63,63.5,0.52,33.28,0.67
2025-01-20,09:30,4,January,Flat,77,Se-P,449.7,27.38,38.63,79.01,0.67,63.21,0.56,35.62,0.67
2025-01-20,09:45,4,January,Flat,77,Se-P,480.72,27.77,39.79,78.65,0.72,62.92,0.6,37.94,0.67
2025-01-20,10:00,4,January,Flat,77,Se-P,511.73,28.15,40.94,78.28,0.77,62.62,0.64,40.25,0.67
2025-01-20,10:15,4,January,Flat,77,Se-P,547.31,28.38,42.06,77.93,0.82,62.34,0.69,42.9,0.67
2025-01-20,10:30,4,January,Flat,77,Se-P,582.88,28.61,43.18,77.57,0.88,62.06,0.73,45.53,0.67
2025-01-20,10:45,4,January,Flat,77,Se-P,618.45,28.84,44.3,77.22,0.93,61.77,0.78,48.14,0.67
2025-01-20,11:00,4,January,Flat,77,Se-P,654.03,29.07,45.42,76.86,0.99,61.49,0.82,50.73,0.67
2025-01-20,11:15,4,January,Flat,77,Se-P,647.42,29.23,45.42,76.86,0.98,61.49,0.82,50.22,0.67
2025-01-20,11:30,4,January,Flat,77,Se-P,640.81,29.4,45.42,76.86,0.97,61.49,0.81,49.7,0.67
2025-01-20,11:45,4,January,Flat,77,Se-P,634.19,29.57,45.42,76.86,0.96,61.49,0.8,49.19,0.67
2025-01-20,12:00,4,January,Flat,77,Se-P,627.58,29.73,45.42,76.86,0.95,61.49,0.79,48.68,0.67
2025-01-20,12:15,4,January,Flat,77,Se-P,598.15,29.81,44.76,77.07,0.9,61.66,0.75,46.49,0.67
2025-01-20,12:30,4,January,Flat,77,Se-P,568.72,29.88,44.1,77.28,0.86,61.82,0.72,44.29,0.67
2025-01-20,12:45,4,January,Flat,77,Se-P,539.28,29.96,43.44,77.49,0.81,61.99,0.68,42.09,0.67
2025-01-20,13:00,4,January,Flat,77,Se-P,509.85,30.04,42.79,77.7,0.77,62.16,0.64,39.87,0.67
2025-01-20,13:15,4,January,Flat,77,Se-P,492.45,30.05,42.37,77.83,0.74,62.26,0.62,38.56,0.67
2025-01-20,13:30,4,January,Flat,77,Se-P,475.05,30.07,41.95,77.96,0.71,62.37,0.6,37.25,0.67
2025-01-20,13:45,4,January,Flat,77,Se-P,457.65,30.09,41.53,78.1,0.69,62.48,0.58,35.93,0.67
2025-01-20,14:00,4,January,Flat,77,Se-P,440.25,30.1,41.11,78.23,0.66,62.58,0.55,34.61,0.67
2025-01-20,14:15,4,January,Flat,77,Se-P,401.9,30.0,40.04,78.56,0.6,62.85,0.5,31.7,0.67
2025-01-20,14:30,4,January,Flat,77,Se-P,363.55,29.89,38.98,78.9,0.54,63.12,0.46,28.76,0.67
2025-01-20,14:45,4,January,Flat,77,Se-P,325.2,29.79,37.91,79.24,0.49,63.39,0.41,25.81,0.67
2025-01-20,15:00,4,January,Flat,77,Se-P,286.85,29.68,36.85,79.58,0.43,63.66,0.36,22.84,0.67
2025-01-20,15:15,4,January,Flat,77,Se-P,248.65,29.38,35.59,79.97,0.37,63.98,0.31,19.87,0.67
2025-01-20,15:30,4,January,Flat,77,Se-P,210.45,29.07,34.34,80.37,0.31,64.3,0.26,16.88,0.67
2025-01-20,15:45,4,January,Flat,77,Se-P,172.25,28.77,33.08,80.77,0.26,64.62,0.21,13.87,0.67
2025-01-20,16:00,4,January,Flat,77,Se-P,134.05,28.47,31.82,81.17,0.2,64.93,0.17,10.83,0.67
2025-01-20,16:15,4,January,Flat,77,Se-P,105.76,27.91,30.56,81.57,0.16,65.25,0.13,8.58,0.67
2025-01-20,16:30,4,January,Flat,77,Se-P,77.48,27.35,29.29,81.97,0.11,65.58,0.1,6.31,0.67
2025-01-20,16:45,4,January,Flat,77,Se-P,49.19,26.8,28.03,82.37,0.07,65.9,0.06,4.02,0.67
2025-01-20,17:00,4,January,Flat,77,Se-P,20.9,26.24,26.76,82.77,0.03,66.22,0.03,1.71,0.67
2025-01-20,17:15,4,January,Flat,77,Se-P,15.67,25.9,26.29,82.92,0.02,66.34,0.02,1.29,0.67
2025-01-20,17:30,4,January,Flat,77,Se-P,10.45,25.55,25.82,83.07,0.02,66.46,0.01,0.86,0.67
2025-01-20,17:45,4,January,Flat,77,Se-P,5.22,25.21,25.34,83.22,0.01,66.58,0.01,0.43,0.67
2025-01-21,05:15,4,January,Flat,77,Se-P,5.58,19.35,19.49,85.07,0.01,68.06,0.01,0.47,0.67
2025-01-21,05:30,4,January,Flat,77,Se-P,11.15,19.59,19.87,84.95,0.02,67.96,0.01,0.93,0.67
2025-01-21,05:45,4,January,Flat,77,Se-P,16.73,19.83,20.25,84.83,0.02,67.87,0.02,1.4,0.67
2025-01-21,06:00,4,January,Flat,77,Se-P,22.3,20.07,20.63,84.71,0.03,67.77,0.03,1.86,0.67
2025-01-21,06:15,4,January,Flat,77,Se-P,59.35,20.69,22.17,84.22,0.09,67.38,0.07,4.93,0.67
2025-01-21,06:30,4,January,Flat,77,Se-P,96.4,21.3,23.71,83.74,0.14,66.99,0.12,7.97,0.67
2025-01-21,06:45,4,January,Flat,77,Se-P,133.45,21.91,25.25,83.25,0.2,66.6,0.17,10.99,0.67
2025-01-21,07:00,4,January,Flat,77,Se-P,170.5,22.53,26.79,82.76,0.25,66.21,0.21,13.98,0.67
2025-01-21,07:15,4,January,Flat,77,Se-P,217.24,23.06,28.49,82.22,0.32,65.78,0.27,17.73,0.67
2025-01-21,07:30,4,January,Flat,77,Se-P,263.98,23.59,30.18,81.69,0.39,65.35,0.33,21.43,0.67
2025-01-21,07:45,4,January,Flat,77,Se-P,310.71,24.11,31.88,81.15,0.46,64.92,0.39,25.11,0.67
2025-01-21,08:00,4,January,Flat,77,Se-P,357.45,24.64,33.58,80.61,0.53,64.49,0.45,28.74,0.67
2025-01-21,08:15,4,January,Flat,77,Se-P,395.09,25.05,34.92,80.19,0.59,64.15,0.49,31.64,0.67
2025-01-21,08:30,4,January,Flat,77,Se-P,432.74,25.45,36.27,79.76,0.65,63.81,0.54,34.52,0.67
2025-01-21,08:45,4,January,Flat,77,Se-P,470.38,25.86,37.62,79.33,0.7,63.47,0.59,37.37,0.67
2025-01-21,09:00,4,January,Flat,77,Se-P,508.02,26.27,38.97,78.9,0.76,63.12,0.64,40.19,0.67
2025-01-21,09:15,4,January,Flat,77,Se-P,540.04,26.62,40.12,78.54,0.81,62.83,0.68,42.58,0.67
2025-01-21,09:30,4,January,Flat,77,Se-P,572.07,26.98,41.28,78.17,0.86,62.54,0.72,44.95,0.67
2025-01-21,09:45,4,January,Flat,77,Se-P,604.1,27.33,42.43,77.81,0.91,62.25,0.76,47.29,0.67
2025-01-21,10:00,4,January,Flat,77,Se-P,636.12,27.68,43.58,77.44,0.96,61.96,0.8,49.62,0.67
2025-01-21,10:15,4,January,Flat,77,Se-P,663.61,27.96,44.56,77.14,1.0,61.71,0.84,51.61,0.67
2025-01-21,10:30,4,January,Flat,77,Se-P,691.1,28.25,45.53,76.83,1.04,61.46,0.87,53.59,0.67
2025-01-21,10:45,4,January,Flat,77,Se-P,718.59,28.54,46.5,76.52,1.08,61.22,0.91,55.55,0.67
2025-01-21,11:00,4,January,Flat,77,Se-P,746.08,28.82,47.47,76.21,1.13,60.97,0.94,57.49,0.67
2025-01-21,11:15,4,January,Flat,77,Se-P,741.6,29.01,47.55,76.19,1.12,60.95,0.94,57.14,0.67
2025-01-21,11:30,4,January,Flat,77,Se-P,737.12,29.2,47.62,76.16,1.11,60.93,0.93,56.78,0.67
2025-01-21,11:45,4,January,Flat,77,Se-P,732.65,29.38,47.7,76.14,1.11,60.91,0.93,56.42,0.67
2025-01-21,12:00,4,January,Flat,77,Se-P,728.17,29.57,47.77,76.12,1.1,60.89,0.92,56.06,0.67
2025-01-21,12:15,4,January,Flat,77,Se-P,714.98,29.65,47.53,76.19,1.08,60.96,0.9,55.09,0.67
2025-01-21,12:30,4,January,Flat,77,Se-P,701.79,29.73,47.28,76.27,1.06,61.02,0.89,54.11,0.67
2025-01-21,12:45,4,January,Flat,77,Se-P,688.61,29.82,47.03,76.35,1.04,61.08,0.87,53.14,0.67
2025-01-21,13:00,4,January,Flat,77,Se-P,675.42,29.9,46.79,76.43,1.02,61.14,0.85,52.16,0.67
2025-01-21,13:15,4,January,Flat,77,Se-P,642.12,29.88,45.94,76.7,0.97,61.36,0.81,49.72,0.67
2025-01-21,13:30,4,January,Flat,77,Se-P,608.82,29.86,45.09,76.97,0.92,61.57,0.77,47.27,0.67
2025-01-21,13:45,4,January,Flat,77,Se-P,575.52,29.85,44.24,77.24,0.87,61.79,0.73,44.8,0.67
2025-01-21,14:00,4,January,Flat,77,Se-P,542.22,29.83,43.39,77.51,0.82,62.01,0.68,42.32,0.67
2025-01-21,14:15,4,January,Flat,77,Se-P,498.52,29.69,42.15,77.9,0.75,62.32,0.63,39.06,0.67
2025-01-21,14:30,4,January,Flat,77,Se-P,454.82,29.55,40.92,78.29,0.68,62.63,0.57,35.77,0.67
2025-01-21,14:45,4,January,Flat,77,Se-P,411.12,29.4,39.68,78.68,0.62,62.94,0.52,32.46,0.67
2025-01-21,15:00,4,January,Flat,77,Se-P,367.42,29.26,38.45,79.07,0.55,63.26,0.46,29.12,0.67
2025-01-21,15:15,4,January,Flat,77,Se-P,320.51,28.92,36.94,79.55,0.48,63.64,0.4,25.51,0.67
2025-01-21,15:30,4,January,Flat,77,Se-P,273.61,28.59,35.43,80.03,0.41,64.02,0.34,21.88,0.67
2025-01-21,15:45,4,January,Flat,77,Se-P,226.71,28.25,33.92,80.51,0.34,64.4,0.28,18.21,0.67
2025-01-21,16:00,4,January,Flat,77,Se-P,179.8,27.91,32.41,80.98,0.27,64.79,0.22,14.51,0.67
2025-01-21,16:15,4,January,Flat,77,Se-P,142.12,27.19,30.75,81.51,0.21,65.21,0.18,11.52,0.67
2025-01-21,16:30,4,January,Flat,77,Se-P,104.44,26.48,29.09,82.03,0.15,65.63,0.13,8.51,0.67
2025-01-21,16:45,4,January,Flat,77,Se-P,66.76,25.76,27.43,82.56,0.1,66.05,0.08,5.46,0.67
2025-01-21,17:00,4,January,Flat,77,Se-P,29.08,25.04,25.77,83.09,0.04,66.47,0.04,2.39,0.67
2025-01-21,17:15,4,January,Flat,77,Se-P,21.81,24.71,25.26,83.25,0.03,66.6,0.03,1.8,0.67
2025-01-21,17:30,4,January,Flat,77,Se-P,14.54,24.39,24.75,83.41,0.02,66.72,0.02,1.2,0.67
2025-01-21,17:45,4,January,Flat,77,Se-P,7.27,24.06,24.25,83.57,0.01,66.85,0.01,0.6,0.67
2025-01-22,05:15,4,January,Flat,77,Se-P,6.09,20.02,20.17,84.86,0.01,67.88,0.01,0.51,0.67
2025-01-22,05:30,4,January,Flat,77,Se-P,12.18,20.23,20.54,84.74,0.02,67.79,0.01,1.02,0.67
2025-01-22,05:45,4,January,Flat,77,Se-P,18.26,20.45,20.9,84.62,0.03,67.7,0.02,1.52,0.67
2025-01-22,06:00,4,January,Flat,77,Se-P,24.35,20.66,21.27,84.51,0.04,67.61,0.03,2.03,0.67
2025-01-22,06:15,4,January,Flat,77,Se-P,58.62,21.21,22.68,84.06,0.09,67.25,0.07,4.86,0.67
