Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-04-22,05:15,17,April,V-Shape,62,32.05,29.11,32.91,80.82,0.05,64.66,0.04,2.58,0.67
2024-04-22,05:30,17,April,V-Shape,62,60.02,29.34,33.84,80.53,0.09,64.42,0.07,4.82,0.67
2024-04-22,05:45,17,April,V-Shape,62,88.0,29.57,34.77,80.23,0.13,64.19,0.11,7.05,0.67
2024-04-22,06:00,17,April,V-Shape,62,115.97,29.81,35.71,79.94,0.17,63.95,0.14,9.27,0.67
2024-04-22,06:15,17,April,V-Shape,62,173.67,30.32,37.66,79.32,0.26,63.46,0.22,13.8,0.67
2024-04-22,06:30,17,April,V-Shape,62,231.37,30.82,39.61,78.7,0.35,62.96,0.29,18.27,0.67
2024-04-22,06:45,17,April,V-Shape,62,289.06,31.33,41.56,78.08,0.43,62.47,0.36,22.69,0.67
2024-04-22,07:00,17,April,V-Shape,62,346.76,31.84,43.51,77.47,0.52,61.97,0.44,27.06,0.67
2024-04-22,07:15,17,April,V-Shape,62,399.87,32.33,45.33,76.89,0.6,61.51,0.5,31.02,0.67
2024-04-22,07:30,17,April,V-Shape,62,452.97,32.82,47.14,76.32,0.68,61.05,0.57,34.94,0.67
2024-04-22,07:45,17,April,V-Shape,62,506.07,33.31,48.96,75.74,0.76,60.59,0.64,38.81,0.67
2024-04-22,08:00,17,April,V-Shape,62,559.18,33.8,50.78,75.17,0.85,60.13,0.71,42.64,0.67
2024-04-22,08:15,17,April,V-Shape,62,595.9,34.18,52.08,74.75,0.9,59.8,0.76,45.25,0.67
2024-04-22,08:30,17,April,V-Shape,62,632.62,34.55,53.37,74.34,0.96,59.48,0.8,47.83,0.67
2024-04-22,08:45,17,April,V-Shape,62,669.35,34.93,54.67,73.93,1.02,59.15,0.85,50.39,0.67
2024-04-22,09:00,17,April,V-Shape,62,706.07,35.31,55.96,73.52,1.07,58.82,0.9,52.93,0.67
2024-04-22,09:15,17,April,V-Shape,62,737.07,35.64,57.06,73.18,1.12,58.54,0.94,55.05,0.67
2024-04-22,09:30,17,April,V-Shape,62,768.08,35.96,58.16,72.83,1.17,58.26,0.98,57.15,0.67
2024-04-22,09:45,17,April,V-Shape,62,799.08,36.28,59.26,72.48,1.22,57.98,1.02,59.24,0.67
2024-04-22,10:00,17,April,V-Shape,62,830.08,36.61,60.36,72.13,1.27,57.7,1.06,61.3,0.67
2024-04-22,10:15,17,April,V-Shape,62,859.18,36.87,61.35,71.82,1.31,57.45,1.1,63.24,0.67
2024-04-22,10:30,17,April,V-Shape,62,888.28,37.13,62.34,71.5,1.36,57.2,1.14,65.16,0.67
2024-04-22,10:45,17,April,V-Shape,62,917.39,37.4,63.33,71.19,1.41,56.95,1.18,67.06,0.67
2024-04-22,11:00,17,April,V-Shape,62,946.49,37.66,64.32,70.88,1.45,56.7,1.22,68.95,0.67
2024-04-22,11:15,17,April,V-Shape,62,904.85,37.77,63.39,71.17,1.39,56.94,1.16,66.13,0.67
2024-04-22,11:30,17,April,V-Shape,62,863.2,37.88,62.46,71.47,1.32,57.17,1.11,63.29,0.67
2024-04-22,11:45,17,April,V-Shape,62,821.56,37.98,61.52,71.76,1.26,57.41,1.05,60.43,0.67
2024-04-22,12:00,17,April,V-Shape,62,779.92,38.09,60.59,72.06,1.19,57.65,1.0,57.56,0.67
2024-04-22,12:15,17,April,V-Shape,62,784.19,38.04,60.65,72.04,1.2,57.63,1.0,57.86,0.67
2024-04-22,12:30,17,April,V-Shape,62,788.46,38.0,60.71,72.02,1.21,57.62,1.01,58.16,0.67
2024-04-22,12:45,17,April,V-Shape,62,792.73,37.95,60.77,72.0,1.21,57.6,1.01,58.47,0.67
2024-04-22,13:00,17,April,V-Shape,62,797.0,37.9,60.83,71.98,1.22,57.59,1.02,58.77,0.67
2024-04-22,13:15,17,April,V-Shape,62,758.01,37.73,59.69,72.35,1.16,57.88,0.97,56.11,0.67
2024-04-22,13:30,17,April,V-Shape,62,719.01,37.57,58.55,72.71,1.1,58.16,0.92,53.43,0.67
2024-04-22,13:45,17,April,V-Shape,62,680.02,37.41,57.41,73.07,1.04,58.45,0.87,50.73,0.67
2024-04-22,14:00,17,April,V-Shape,62,641.02,37.24,56.27,73.43,0.98,58.74,0.82,48.0,0.67
2024-04-22,14:15,17,April,V-Shape,62,588.77,37.06,54.78,73.9,0.89,59.12,0.75,44.31,0.67
2024-04-22,14:30,17,April,V-Shape,62,536.52,36.88,53.29,74.37,0.81,59.5,0.68,40.58,0.67
2024-04-22,14:45,17,April,V-Shape,62,484.27,36.69,51.8,74.84,0.73,59.87,0.61,36.8,0.67
2024-04-22,15:00,17,April,V-Shape,62,432.02,36.51,50.31,75.31,0.65,60.25,0.55,32.99,0.67
2024-04-22,15:15,17,April,V-Shape,62,379.35,36.32,48.8,75.79,0.57,60.63,0.48,29.11,0.67
2024-04-22,15:30,17,April,V-Shape,62,326.68,36.12,47.29,76.27,0.49,61.02,0.41,25.19,0.67
2024-04-22,15:45,17,April,V-Shape,62,274.01,35.93,45.78,76.75,0.41,61.4,0.35,21.23,0.67
2024-04-22,16:00,17,April,V-Shape,62,221.34,35.74,44.27,77.23,0.33,61.78,0.28,17.23,0.67
2024-04-22,16:15,17,April,V-Shape,62,176.42,35.48,42.89,77.66,0.27,62.13,0.22,13.79,0.67
2024-04-22,16:30,17,April,V-Shape,62,131.5,35.21,41.5,78.1,0.2,62.48,0.17,10.32,0.67
2024-04-22,16:45,17,April,V-Shape,62,86.58,34.95,40.11,78.54,0.13,62.83,0.11,6.83,0.67
2024-04-22,17:00,17,April,V-Shape,62,41.65,34.68,38.72,78.98,0.06,63.19,0.05,3.3,0.67
2024-04-22,17:15,17,April,V-Shape,62,31.24,34.38,38.16,79.16,0.05,63.33,0.04,2.48,0.67
2024-04-22,17:30,17,April,V-Shape,62,20.83,34.09,37.61,79.34,0.03,63.47,0.03,1.65,0.67
2024-04-22,17:45,17,April,V-Shape,62,10.41,33.79,37.05,79.51,0.02,63.61,0.01,0.83,0.67
2024-04-23,05:15,17,April,V-Shape,62,33.75,28.73,32.57,80.93,0.05,64.75,0.04,2.72,0.67
2024-04-23,05:30,17,April,V-Shape,62,63.02,29.01,33.59,80.61,0.09,64.49,0.08,5.07,0.67
2024-04-23,05:45,17,April,V-Shape,62,92.28,29.29,34.6,80.29,0.14,64.23,0.12,7.4,0.67
2024-04-23,06:00,17,April,V-Shape,62,121.54,29.58,35.62,79.97,0.18,63.97,0.15,9.71,0.67
2024-04-23,06:15,17,April,V-Shape,62,175.21,30.18,37.56,79.35,0.26,63.48,0.22,13.92,0.67
2024-04-23,06:30,17,April,V-Shape,62,228.89,30.78,39.5,78.74,0.34,62.99,0.29,18.08,0.67
2024-04-23,06:45,17,April,V-Shape,62,282.57,31.38,41.44,78.12,0.42,62.5,0.36,22.19,0.67
2024-04-23,07:00,17,April,V-Shape,62,336.24,31.98,43.39,77.51,0.51,62.0,0.42,26.25,0.67
2024-04-23,07:15,17,April,V-Shape,62,397.05,32.51,45.44,76.86,0.6,61.48,0.5,30.79,0.67
2024-04-23,07:30,17,April,V-Shape,62,457.87,33.05,47.49,76.21,0.69,60.96,0.58,35.28,0.67
2024-04-23,07:45,17,April,V-Shape,62,518.68,33.58,49.54,75.56,0.78,60.44,0.66,39.71,0.67
2024-04-23,08:00,17,April,V-Shape,62,579.5,34.11,51.6,74.91,0.88,59.92,0.74,44.07,0.67
2024-04-23,08:15,17,April,V-Shape,62,638.75,34.62,53.59,74.27,0.97,59.42,0.81,48.26,0.67
2024-04-23,08:30,17,April,V-Shape,62,698.01,35.13,55.59,73.64,1.06,58.91,0.89,52.39,0.67
2024-04-23,08:45,17,April,V-Shape,62,757.27,35.65,57.58,73.01,1.15,58.41,0.97,56.46,0.67
2024-04-23,09:00,17,April,V-Shape,62,816.53,36.16,59.57,72.38,1.25,57.9,1.04,60.47,0.67
2024-04-23,09:15,17,April,V-Shape,62,849.63,36.62,60.86,71.97,1.3,57.58,1.09,62.64,0.67
2024-04-23,09:30,17,April,V-Shape,62,882.74,37.08,62.15,71.56,1.35,57.25,1.13,64.79,0.67
2024-04-23,09:45,17,April,V-Shape,62,915.84,37.55,63.44,71.16,1.4,56.92,1.18,66.92,0.67
2024-04-23,10:00,17,April,V-Shape,62,948.94,38.01,64.73,70.75,1.46,56.6,1.22,69.03,0.67
2024-04-23,10:15,17,April,V-Shape,62,960.53,38.36,65.37,70.54,1.47,56.44,1.24,69.71,0.67
2024-04-23,10:30,17,April,V-Shape,62,972.12,38.71,66.01,70.34,1.49,56.27,1.25,70.4,0.67
2024-04-23,10:45,17,April,V-Shape,62,983.71,39.06,66.65,70.14,1.51,56.11,1.27,71.07,0.67
2024-04-23,11:00,17,April,V-Shape,62,995.3,39.41,67.29,69.94,1.53,55.95,1.28,71.75,0.67
2024-04-23,11:15,17,April,V-Shape,62,978.64,39.6,67.07,70.01,1.51,56.01,1.26,70.6,0.67
2024-04-23,11:30,17,April,V-Shape,62,961.98,39.79,66.84,70.08,1.48,56.06,1.24,69.46,0.67
2024-04-23,11:45,17,April,V-Shape,62,945.33,39.98,66.61,70.15,1.45,56.12,1.22,68.31,0.67
2024-04-23,12:00,17,April,V-Shape,62,928.67,40.17,66.39,70.22,1.43,56.18,1.2,67.16,0.67
2024-04-23,12:15,17,April,V-Shape,62,874.83,40.21,65.08,70.64,1.34,56.51,1.12,63.56,0.67
2024-04-23,12:30,17,April,V-Shape,62,820.98,40.26,63.78,71.05,1.26,56.84,1.05,59.92,0.67
2024-04-23,12:45,17,April,V-Shape,62,767.14,40.3,62.48,71.46,1.17,57.17,0.98,56.25,0.67
2024-04-23,13:00,17,April,V-Shape,62,713.3,40.34,61.17,71.87,1.09,57.5,0.91,52.53,0.67
2024-04-23,13:15,17,April,V-Shape,62,685.38,40.23,60.36,72.13,1.05,57.7,0.88,50.62,0.67
2024-04-23,13:30,17,April,V-Shape,62,657.46,40.12,59.55,72.39,1.0,57.91,0.84,48.69,0.67
2024-04-23,13:45,17,April,V-Shape,62,629.54,40.0,58.74,72.64,0.96,58.12,0.8,46.75,0.67
2024-04-23,14:00,17,April,V-Shape,62,601.62,39.89,57.93,72.9,0.92,58.32,0.77,44.8,0.67
2024-04-23,14:15,17,April,V-Shape,62,546.2,39.61,56.27,73.43,0.83,58.74,0.7,40.9,0.67
2024-04-23,14:30,17,April,V-Shape,62,490.78,39.34,54.6,73.95,0.75,59.16,0.62,36.96,0.67
2024-04-23,14:45,17,April,V-Shape,62,435.36,39.06,52.94,74.48,0.66,59.58,0.55,32.96,0.67
2024-04-23,15:00,17,April,V-Shape,62,379.94,38.78,51.28,75.01,0.58,60.01,0.48,28.92,0.67
2024-04-23,15:15,17,April,V-Shape,62,335.37,38.33,49.71,75.5,0.51,60.4,0.42,25.66,0.67
2024-04-23,15:30,17,April,V-Shape,62,290.8,37.87,48.14,76.0,0.44,60.8,0.37,22.36,0.67
2024-04-23,15:45,17,April,V-Shape,62,246.23,37.41,46.57,76.5,0.37,61.2,0.31,19.03,0.67
2024-04-23,16:00,17,April,V-Shape,62,201.65,36.96,45.0,76.99,0.3,61.6,0.25,15.66,0.67
2024-04-23,16:15,17,April,V-Shape,62,161.42,36.36,43.39,77.5,0.24,62.0,0.2,12.6,0.67
2024-04-23,16:30,17,April,V-Shape,62,121.2,35.75,41.78,78.01,0.18,62.41,0.15,9.51,0.67
2024-04-23,16:45,17,April,V-Shape,62,80.97,35.14,40.17,78.52,0.12,62.82,0.1,6.38,0.67
2024-04-23,17:00,17,April,V-Shape,62,40.74,34.54,38.56,79.03,0.06,63.23,0.05,3.23,0.67
2024-04-23,17:15,17,April,V-Shape,62,30.55,34.0,37.77,79.29,0.05,63.43,0.04,2.43,0.67
