Date,Time,Year,Month,Day,Shape,Spacing_cm,Connection,Irradiance_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-04-01,05:15,2024,April,1,V-Shape,77,TSSC,25.03,26.55,26.17,82.957,0.041,66.366,0.034,2.261,0.67
2024-04-01,05:30,2024,April,1,V-Shape,77,TSSC,50.06,26.98,27.23,82.621,0.081,66.097,0.068,4.509,0.67
2024-04-01,05:45,2024,April,1,V-Shape,77,TSSC,75.09,27.41,28.29,82.286,0.122,65.828,0.102,6.743,0.67
2024-04-01,06:00,2024,April,1,V-Shape,77,TSSC,100.12,27.85,29.35,81.95,0.163,65.56,0.137,8.964,0.67
2024-04-01,06:15,2024,April,1,V-Shape,77,TSSC,159.8,28.51,31.51,81.268,0.261,65.015,0.219,14.219,0.67
2024-04-01,06:30,2024,April,1,V-Shape,77,TSSC,219.49,29.17,33.66,80.587,0.359,64.469,0.301,19.408,0.67
2024-04-01,06:45,2024,April,1,V-Shape,77,TSSC,279.18,29.83,35.81,79.905,0.458,63.924,0.384,24.529,0.67
2024-04-01,07:00,2024,April,1,V-Shape,77,TSSC,338.87,30.49,37.96,79.224,0.557,63.379,0.467,29.582,0.67
2024-04-01,07:15,2024,April,1,V-Shape,77,TSSC,403.16,31.19,40.27,78.492,0.665,62.794,0.557,34.949,0.67
2024-04-01,07:30,2024,April,1,V-Shape,77,TSSC,467.45,31.89,42.58,77.761,0.772,62.209,0.647,40.236,0.67
2024-04-01,07:45,2024,April,1,V-Shape,77,TSSC,531.74,32.6,44.89,77.03,0.881,61.624,0.737,45.443,0.67
2024-04-01,08:00,2024,April,1,V-Shape,77,TSSC,596.03,33.3,47.2,76.298,0.989,61.039,0.828,50.568,0.67
2024-04-01,08:15,2024,April,1,V-Shape,77,TSSC,644.93,33.94,49.06,75.708,1.072,60.567,0.898,54.392,0.67
2024-04-01,08:30,2024,April,1,V-Shape,77,TSSC,693.82,34.58,50.93,75.119,1.156,60.095,0.968,58.166,0.67
2024-04-01,08:45,2024,April,1,V-Shape,77,TSSC,742.72,35.22,52.79,74.529,1.239,59.623,1.038,61.888,0.67
2024-04-01,09:00,2024,April,1,V-Shape,77,TSSC,791.62,35.86,54.65,73.939,1.323,59.151,1.108,65.559,0.67
2024-04-01,09:15,2024,April,1,V-Shape,77,TSSC,826.34,36.36,56.02,73.507,1.383,58.806,1.158,68.125,0.67
2024-04-01,09:30,2024,April,1,V-Shape,77,TSSC,861.06,36.86,57.38,73.074,1.443,58.46,1.209,70.663,0.67
2024-04-01,09:45,2024,April,1,V-Shape,77,TSSC,895.79,37.35,58.75,72.642,1.503,58.114,1.259,73.175,0.67
2024-04-01,10:00,2024,April,1,V-Shape,77,TSSC,930.51,37.85,60.11,72.21,1.564,57.768,1.31,75.659,0.67
2024-04-01,10:15,2024,April,1,V-Shape,77,TSSC,937.51,38.24,60.68,72.032,1.576,57.625,1.32,76.081,0.67
2024-04-01,10:30,2024,April,1,V-Shape,77,TSSC,944.5,38.62,61.24,71.854,1.589,57.483,1.331,76.5,0.67
2024-04-01,10:45,2024,April,1,V-Shape,77,TSSC,951.5,39.01,61.8,71.675,1.602,57.34,1.341,76.918,0.67
2024-04-01,11:00,2024,April,1,V-Shape,77,TSSC,958.49,39.4,62.36,71.497,1.614,57.198,1.352,77.333,0.67
2024-04-01,11:15,2024,April,1,V-Shape,77,TSSC,942.61,39.63,62.2,71.549,1.587,57.239,1.329,76.094,0.67
2024-04-01,11:30,2024,April,1,V-Shape,77,TSSC,926.73,39.87,62.04,71.6,1.56,57.28,1.307,74.854,0.67
2024-04-01,11:45,2024,April,1,V-Shape,77,TSSC,910.85,40.11,61.88,71.651,1.533,57.321,1.284,73.612,0.67
2024-04-01,12:00,2024,April,1,V-Shape,77,TSSC,894.97,40.34,61.71,71.703,1.506,57.362,1.262,72.369,0.67
2024-04-01,12:15,2024,April,1,V-Shape,77,TSSC,872.37,40.43,61.23,71.855,1.468,57.484,1.229,70.659,0.67
2024-04-01,12:30,2024,April,1,V-Shape,77,TSSC,849.78,40.51,60.75,72.006,1.429,57.605,1.197,68.943,0.67
2024-04-01,12:45,2024,April,1,V-Shape,77,TSSC,827.19,40.59,60.27,72.158,1.39,57.727,1.164,67.22,0.67
2024-04-01,13:00,2024,April,1,V-Shape,77,TSSC,804.59,40.68,59.79,72.31,1.352,57.848,1.132,65.492,0.67
2024-04-01,13:15,2024,April,1,V-Shape,77,TSSC,759.72,40.6,58.59,72.692,1.275,58.153,1.068,62.093,0.67
2024-04-01,13:30,2024,April,1,V-Shape,77,TSSC,714.85,40.52,57.39,73.073,1.198,58.458,1.004,58.663,0.67
2024-04-01,13:45,2024,April,1,V-Shape,77,TSSC,669.97,40.43,56.18,73.454,1.122,58.764,0.939,55.203,0.67
2024-04-01,14:00,2024,April,1,V-Shape,77,TSSC,625.1,40.35,54.98,73.836,1.045,59.069,0.875,51.712,0.67
2024-04-01,14:15,2024,April,1,V-Shape,77,TSSC,566.18,40.07,53.23,74.39,0.945,59.512,0.792,47.11,0.67
2024-04-01,14:30,2024,April,1,V-Shape,77,TSSC,507.26,39.8,51.48,74.944,0.845,59.955,0.708,42.449,0.67
2024-04-01,14:45,2024,April,1,V-Shape,77,TSSC,448.34,39.52,49.73,75.499,0.746,60.399,0.625,37.732,0.67
2024-04-01,15:00,2024,April,1,V-Shape,77,TSSC,389.42,39.24,47.98,76.053,0.647,60.842,0.542,32.958,0.67
2024-04-01,15:15,2024,April,1,V-Shape,77,TSSC,339.9,38.75,46.25,76.6,0.564,61.28,0.472,28.924,0.67
2024-04-01,15:30,2024,April,1,V-Shape,77,TSSC,290.37,38.26,44.52,77.147,0.481,61.718,0.403,24.844,0.67
