Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-08-12,05:15,33,August,Flat,62,24.99,26.28,30.91,81.46,0.04,65.17,0.03,2.03,0.67
2024-08-12,05:30,33,August,Flat,62,49.98,26.48,31.72,81.2,0.07,64.96,0.06,4.04,0.67
2024-08-12,05:45,33,August,Flat,62,74.98,26.67,32.54,80.94,0.11,64.75,0.09,6.05,0.67
2024-08-12,06:00,33,August,Flat,62,99.97,26.86,33.36,80.68,0.15,64.54,0.12,8.04,0.67
2024-08-12,06:15,33,August,Flat,62,152.13,27.16,34.97,80.17,0.23,64.14,0.19,12.18,0.67
2024-08-12,06:30,33,August,Flat,62,204.3,27.47,36.58,79.66,0.31,63.73,0.26,16.28,0.67
2024-08-12,06:45,33,August,Flat,62,256.46,27.77,38.19,79.15,0.38,63.32,0.32,20.34,0.67
2024-08-12,07:00,33,August,Flat,62,308.62,28.08,39.8,78.64,0.46,62.91,0.39,24.36,0.67
2024-08-12,07:15,33,August,Flat,62,366.7,28.5,41.67,78.05,0.55,62.44,0.46,28.78,0.67
2024-08-12,07:30,33,August,Flat,62,424.79,28.93,43.55,77.45,0.64,61.96,0.53,33.14,0.67
2024-08-12,07:45,33,August,Flat,62,482.87,29.36,45.43,76.86,0.73,61.49,0.61,37.45,0.67
2024-08-12,08:00,33,August,Flat,62,540.95,29.78,47.3,76.27,0.82,61.01,0.68,41.71,0.67
2024-08-12,08:15,33,August,Flat,62,586.28,30.2,48.85,75.78,0.89,60.62,0.74,44.98,0.67
2024-08-12,08:30,33,August,Flat,62,631.6,30.61,50.4,75.29,0.96,60.23,0.8,48.22,0.67
2024-08-12,08:45,33,August,Flat,62,676.92,31.03,51.95,74.79,1.03,59.84,0.86,51.42,0.67
2024-08-12,09:00,33,August,Flat,62,722.25,31.44,53.5,74.3,1.1,59.44,0.92,54.58,0.67
2024-08-12,09:15,33,August,Flat,62,756.69,31.75,54.67,73.93,1.15,59.15,0.96,56.97,0.67
