Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-06-17,04:45,25,June,Inverted-V,93,Se-P,5.63,24.05,19.19,85.17,0.01,68.13,0.01,0.47,0.67
2024-06-17,05:00,25,June,Inverted-V,93,Se-P,7.51,24.0,19.19,85.17,0.01,68.13,0.01,0.63,0.67
2024-06-17,05:15,25,June,Inverted-V,93,Se-P,41.07,24.25,20.27,84.83,0.06,67.86,0.05,3.43,0.67
2024-06-17,05:30,25,June,Inverted-V,93,Se-P,74.64,24.49,21.36,84.48,0.11,67.59,0.09,6.21,0.67
2024-06-17,05:45,25,June,Inverted-V,93,Se-P,108.21,24.73,22.44,84.14,0.16,67.31,0.13,8.98,0.67
2024-06-17,06:00,25,June,Inverted-V,93,Se-P,141.77,24.98,23.52,83.8,0.21,67.04,0.17,11.73,0.67
2024-06-17,06:15,25,June,Inverted-V,93,Se-P,199.51,25.43,25.42,83.2,0.29,66.56,0.25,16.42,0.67
2024-06-17,06:30,25,June,Inverted-V,93,Se-P,257.25,25.88,27.31,82.6,0.38,66.08,0.32,21.06,0.67
2024-06-17,06:45,25,June,Inverted-V,93,Se-P,314.99,26.32,29.2,82.0,0.47,65.6,0.39,25.65,0.67
2024-06-17,07:00,25,June,Inverted-V,93,Se-P,372.73,26.77,31.09,81.4,0.55,65.12,0.46,30.19,0.67
2024-06-17,07:15,25,June,Inverted-V,93,Se-P,429.02,27.45,33.18,80.74,0.64,64.59,0.53,34.54,0.67
2024-06-17,07:30,25,June,Inverted-V,93,Se-P,485.32,28.13,35.26,80.08,0.72,64.06,0.61,38.83,0.67
2024-06-17,07:45,25,June,Inverted-V,93,Se-P,541.61,28.81,37.35,79.42,0.81,63.53,0.68,43.06,0.67
2024-06-17,08:00,25,June,Inverted-V,93,Se-P,597.91,29.49,39.44,78.76,0.9,63.01,0.75,47.24,0.67
2024-06-17,08:15,25,June,Inverted-V,93,Se-P,622.81,30.14,40.71,78.35,0.93,62.68,0.78,49.02,0.67
2024-06-17,08:30,25,June,Inverted-V,93,Se-P,647.71,30.8,41.99,77.95,0.97,62.36,0.81,50.78,0.67
2024-06-17,08:45,25,June,Inverted-V,93,Se-P,672.62,31.45,43.26,77.55,1.01,62.04,0.85,52.52,0.67
2024-06-17,09:00,25,June,Inverted-V,93,Se-P,697.52,32.1,44.54,77.14,1.05,61.71,0.88,54.25,0.67
2024-06-17,09:15,25,June,Inverted-V,93,Se-P,719.42,32.54,45.52,76.83,1.08,61.46,0.91,55.78,0.67
2024-06-17,09:30,25,June,Inverted-V,93,Se-P,741.31,32.97,46.5,76.52,1.12,61.22,0.94,57.3,0.67
2024-06-17,09:45,25,June,Inverted-V,93,Se-P,763.21,33.41,47.49,76.21,1.15,60.97,0.96,58.81,0.67
2024-06-17,10:00,25,June,Inverted-V,93,Se-P,785.11,33.84,48.47,75.9,1.19,60.72,0.99,60.31,0.67
2024-06-17,10:15,25,June,Inverted-V,93,Se-P,798.56,34.13,49.1,75.7,1.21,60.56,1.01,61.22,0.67
2024-06-17,10:30,25,June,Inverted-V,93,Se-P,812.01,34.42,49.73,75.5,1.23,60.4,1.03,62.13,0.67
2024-06-17,10:45,25,June,Inverted-V,93,Se-P,825.47,34.72,50.35,75.3,1.25,60.24,1.05,63.03,0.67
2024-06-17,11:00,25,June,Inverted-V,93,Se-P,838.92,35.01,50.98,75.1,1.27,60.08,1.06,63.92,0.67
2024-06-17,11:15,25,June,Inverted-V,93,Se-P,836.0,35.19,51.09,75.07,1.27,60.05,1.06,63.68,0.67
2024-06-17,11:30,25,June,Inverted-V,93,Se-P,833.09,35.38,51.2,75.03,1.26,60.02,1.06,63.43,0.67
2024-06-17,11:45,25,June,Inverted-V,93,Se-P,830.17,35.56,51.31,75.0,1.26,60.0,1.05,63.19,0.67
2024-06-17,12:00,25,June,Inverted-V,93,Se-P,827.25,35.74,51.42,74.96,1.25,59.97,1.05,62.95,0.67
2024-06-17,12:15,25,June,Inverted-V,93,Se-P,801.96,35.76,50.8,75.16,1.21,60.13,1.02,61.14,0.67
2024-06-17,12:30,25,June,Inverted-V,93,Se-P,776.67,35.77,50.19,75.35,1.18,60.28,0.98,59.33,0.67
2024-06-17,12:45,25,June,Inverted-V,93,Se-P,751.37,35.78,49.57,75.55,1.14,60.44,0.95,57.52,0.67
2024-06-17,13:00,25,June,Inverted-V,93,Se-P,726.08,35.8,48.95,75.74,1.1,60.59,0.92,55.69,0.67
2024-06-17,13:15,25,June,Inverted-V,93,Se-P,717.96,35.66,48.61,75.85,1.08,60.68,0.91,55.13,0.67
2024-06-17,13:30,25,June,Inverted-V,93,Se-P,709.83,35.53,48.28,75.96,1.07,60.77,0.9,54.56,0.67
2024-06-17,13:45,25,June,Inverted-V,93,Se-P,701.7,35.39,47.94,76.06,1.06,60.85,0.89,53.99,0.67
2024-06-17,14:00,25,June,Inverted-V,93,Se-P,693.58,35.26,47.6,76.17,1.05,60.94,0.88,53.43,0.67
2024-06-17,14:15,25,June,Inverted-V,93,Se-P,638.91,35.03,46.01,76.68,0.96,61.34,0.81,49.46,0.67
2024-06-17,14:30,25,June,Inverted-V,93,Se-P,584.24,34.81,44.42,77.18,0.88,61.74,0.74,45.46,0.67
2024-06-17,14:45,25,June,Inverted-V,93,Se-P,529.58,34.59,42.82,77.68,0.8,62.15,0.67,41.41,0.67
2024-06-17,15:00,25,June,Inverted-V,93,Se-P,474.91,34.36,41.23,78.19,0.71,62.55,0.6,37.32,0.67
2024-06-17,15:15,25,June,Inverted-V,93,Se-P,423.18,34.01,39.59,78.71,0.63,62.97,0.53,33.42,0.67
2024-06-17,15:30,25,June,Inverted-V,93,Se-P,371.46,33.66,37.95,79.23,0.56,63.38,0.47,29.48,0.67
2024-06-17,15:45,25,June,Inverted-V,93,Se-P,319.73,33.32,36.31,79.75,0.48,63.8,0.4,25.5,0.67
2024-06-17,16:00,25,June,Inverted-V,93,Se-P,268.0,32.97,34.67,80.27,0.4,64.21,0.33,21.48,0.67
2024-06-17,16:15,25,June,Inverted-V,93,Se-P,217.6,32.43,32.87,80.84,0.32,64.67,0.27,17.53,0.67
2024-06-17,16:30,25,June,Inverted-V,93,Se-P,167.19,31.89,31.07,81.4,0.25,65.12,0.21,13.54,0.67
2024-06-17,16:45,25,June,Inverted-V,93,Se-P,116.79,31.36,29.28,81.97,0.17,65.58,0.14,9.51,0.67
2024-06-17,17:00,25,June,Inverted-V,93,Se-P,66.39,30.82,27.48,82.54,0.1,66.03,0.08,5.43,0.67
2024-06-17,17:15,25,June,Inverted-V,93,Se-P,49.79,30.38,26.63,82.81,0.07,66.25,0.06,4.08,0.67
2024-06-17,17:30,25,June,Inverted-V,93,Se-P,33.19,29.95,25.78,83.08,0.05,66.46,0.04,2.73,0.67
2024-06-17,17:45,25,June,Inverted-V,93,Se-P,16.6,29.52,24.93,83.35,0.02,66.68,0.02,1.37,0.67
2024-06-18,05:00,25,June,Inverted-V,93,Se-P,5.78,24.49,19.63,85.03,0.01,68.02,0.01,0.48,0.67
2024-06-18,05:15,25,June,Inverted-V,93,Se-P,29.69,24.75,20.49,84.76,0.04,67.8,0.04,2.48,0.67
2024-06-18,05:30,25,June,Inverted-V,93,Se-P,53.61,25.01,21.35,84.48,0.08,67.59,0.07,4.46,0.67
2024-06-18,05:45,25,June,Inverted-V,93,Se-P,77.53,25.27,22.21,84.21,0.11,67.37,0.1,6.44,0.67
2024-06-18,06:00,25,June,Inverted-V,93,Se-P,101.44,25.53,23.07,83.94,0.15,67.15,0.13,8.4,0.67
2024-06-18,06:15,25,June,Inverted-V,93,Se-P,146.51,25.89,24.55,83.47,0.22,66.78,0.18,12.09,0.67
