Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-04-22,05:15,17,April,Flat,77,TSSC,30.52,29.11,29.87,81.79,0.05,65.43,0.04,2.6,0.67
2024-04-22,05:30,17,April,Flat,77,TSSC,57.17,29.34,30.77,81.5,0.09,65.2,0.07,4.87,0.67
2024-04-22,05:45,17,April,Flat,77,TSSC,83.81,29.57,31.67,81.22,0.13,64.97,0.11,7.11,0.67
2024-04-22,06:00,17,April,Flat,77,TSSC,110.45,29.81,32.57,80.93,0.17,64.74,0.14,9.35,0.67
2024-04-22,06:15,17,April,Flat,77,TSSC,165.4,30.32,34.45,80.33,0.26,64.27,0.22,13.93,0.67
2024-04-22,06:30,17,April,Flat,77,TSSC,220.35,30.82,36.33,79.74,0.35,63.79,0.29,18.45,0.67
2024-04-22,06:45,17,April,Flat,77,TSSC,275.3,31.33,38.22,79.14,0.43,63.31,0.36,22.92,0.67
2024-04-22,07:00,17,April,Flat,77,TSSC,330.25,31.84,40.1,78.55,0.52,62.84,0.44,27.34,0.67
2024-04-22,07:15,17,April,Flat,77,TSSC,380.82,32.33,41.85,77.99,0.6,62.39,0.5,31.36,0.67
2024-04-22,07:30,17,April,Flat,77,TSSC,431.4,32.82,43.61,77.44,0.68,61.95,0.57,35.33,0.67
2024-04-22,07:45,17,April,Flat,77,TSSC,481.97,33.31,45.36,76.88,0.76,61.51,0.64,39.26,0.67
2024-04-22,08:00,17,April,Flat,77,TSSC,532.55,33.8,47.11,76.33,0.84,61.06,0.71,43.14,0.67
2024-04-22,08:15,17,April,Flat,77,TSSC,567.52,34.18,48.37,75.93,0.9,60.74,0.75,45.79,0.67
2024-04-22,08:30,17,April,Flat,77,TSSC,602.5,34.55,49.62,75.53,0.96,60.43,0.8,48.42,0.67
2024-04-22,08:45,17,April,Flat,77,TSSC,637.48,34.93,50.87,75.14,1.01,60.11,0.85,51.02,0.67
2024-04-22,09:00,17,April,Flat,77,TSSC,672.45,35.31,52.12,74.74,1.07,59.79,0.9,53.6,0.67
2024-04-22,09:15,17,April,Flat,77,TSSC,701.98,35.64,53.18,74.4,1.12,59.52,0.94,55.76,0.67
2024-04-22,09:30,17,April,Flat,77,TSSC,731.5,35.96,54.25,74.07,1.17,59.25,0.98,57.9,0.67
2024-04-22,09:45,17,April,Flat,77,TSSC,761.02,36.28,55.31,73.73,1.22,58.98,1.02,60.03,0.67
2024-04-22,10:00,17,April,Flat,77,TSSC,790.55,36.61,56.37,73.39,1.26,58.71,1.06,62.14,0.67
2024-04-22,10:15,17,April,Flat,77,TSSC,818.27,36.87,57.33,73.09,1.31,58.47,1.1,64.11,0.67
2024-04-22,10:30,17,April,Flat,77,TSSC,845.98,37.13,58.28,72.79,1.35,58.23,1.13,66.07,0.67
2024-04-22,10:45,17,April,Flat,77,TSSC,873.7,37.4,59.24,72.49,1.4,57.99,1.17,68.01,0.67
2024-04-22,11:00,17,April,Flat,77,TSSC,901.42,37.66,60.2,72.18,1.45,57.75,1.21,69.94,0.67
2024-04-22,11:15,17,April,Flat,77,TSSC,861.76,37.77,59.31,72.46,1.38,57.97,1.16,67.07,0.67
2024-04-22,11:30,17,April,Flat,77,TSSC,822.1,37.88,58.43,72.74,1.32,58.19,1.1,64.17,0.67
2024-04-22,11:45,17,April,Flat,77,TSSC,782.44,37.98,57.54,73.02,1.25,58.42,1.05,61.26,0.67
2024-04-22,12:00,17,April,Flat,77,TSSC,742.78,38.09,56.66,73.3,1.19,58.64,0.99,58.33,0.67
2024-04-22,12:15,17,April,Flat,77,TSSC,746.85,38.04,56.71,73.29,1.19,58.63,1.0,58.64,0.67
2024-04-22,12:30,17,April,Flat,77,TSSC,750.91,38.0,56.77,73.27,1.2,58.62,1.01,58.94,0.67
2024-04-22,12:45,17,April,Flat,77,TSSC,754.98,37.95,56.82,73.25,1.21,58.6,1.01,59.25,0.67
2024-04-22,13:00,17,April,Flat,77,TSSC,759.05,37.9,56.88,73.23,1.21,58.59,1.02,59.56,0.67
2024-04-22,13:15,17,April,Flat,77,TSSC,721.91,37.73,55.78,73.58,1.15,58.86,0.97,56.85,0.67
2024-04-22,13:30,17,April,Flat,77,TSSC,684.77,37.57,54.69,73.93,1.09,59.14,0.92,54.13,0.67
2024-04-22,13:45,17,April,Flat,77,TSSC,647.64,37.41,53.6,74.27,1.03,59.42,0.86,51.38,0.67
2024-04-22,14:00,17,April,Flat,77,TSSC,610.5,37.24,52.5,74.62,0.97,59.7,0.81,48.6,0.67
2024-04-22,14:15,17,April,Flat,77,TSSC,560.74,37.06,51.08,75.07,0.89,60.06,0.75,44.85,0.67
2024-04-22,14:30,17,April,Flat,77,TSSC,510.98,36.88,49.65,75.52,0.81,60.42,0.68,41.06,0.67
2024-04-22,14:45,17,April,Flat,77,TSSC,461.21,36.69,48.22,75.97,0.73,60.78,0.61,37.23,0.67
2024-04-22,15:00,17,April,Flat,77,TSSC,411.45,36.51,46.8,76.43,0.65,61.14,0.55,33.36,0.67
2024-04-22,15:15,17,April,Flat,77,TSSC,361.29,36.32,45.35,76.88,0.57,61.51,0.48,29.43,0.67
2024-04-22,15:30,17,April,Flat,77,TSSC,311.12,36.12,43.9,77.34,0.49,61.87,0.41,25.46,0.67
2024-04-22,15:45,17,April,Flat,77,TSSC,260.96,35.93,42.46,77.8,0.41,62.24,0.34,21.45,0.67
2024-04-22,16:00,17,April,Flat,77,TSSC,210.8,35.74,41.01,78.26,0.33,62.61,0.28,17.4,0.67
2024-04-22,16:15,17,April,Flat,77,TSSC,168.02,35.48,39.68,78.68,0.26,62.94,0.22,13.93,0.67
2024-04-22,16:30,17,April,Flat,77,TSSC,125.24,35.21,38.34,79.1,0.2,63.28,0.16,10.42,0.67
2024-04-22,16:45,17,April,Flat,77,TSSC,82.45,34.95,37.01,79.53,0.13,63.62,0.11,6.89,0.67
2024-04-22,17:00,17,April,Flat,77,TSSC,39.67,34.68,35.67,79.95,0.06,63.96,0.05,3.33,0.67
2024-04-22,17:15,17,April,Flat,77,TSSC,29.75,34.38,35.13,80.12,0.05,64.1,0.04,2.5,0.67
2024-04-22,17:30,17,April,Flat,77,TSSC,19.84,34.09,34.58,80.29,0.03,64.24,0.03,1.67,0.67
2024-04-22,17:45,17,April,Flat,77,TSSC,9.92,33.79,34.04,80.47,0.02,64.37,0.01,0.84,0.67
2024-04-23,05:15,17,April,Flat,77,TSSC,32.15,28.73,29.53,81.89,0.05,65.52,0.04,2.75,0.67
2024-04-23,05:30,17,April,Flat,77,TSSC,60.02,29.01,30.51,81.58,0.09,65.27,0.08,5.11,0.67
2024-04-23,05:45,17,April,Flat,77,TSSC,87.88,29.29,31.49,81.27,0.14,65.02,0.11,7.46,0.67
2024-04-23,06:00,17,April,Flat,77,TSSC,115.75,29.58,32.47,80.96,0.18,64.77,0.15,9.8,0.67
2024-04-23,06:15,17,April,Flat,77,TSSC,166.87,30.18,34.35,80.37,0.26,64.29,0.22,14.06,0.67
2024-04-23,06:30,17,April,Flat,77,TSSC,217.99,30.78,36.23,79.77,0.34,63.82,0.29,18.26,0.67
2024-04-23,06:45,17,April,Flat,77,TSSC,269.11,31.38,38.11,79.18,0.42,63.34,0.35,22.41,0.67
2024-04-23,07:00,17,April,Flat,77,TSSC,320.23,31.98,39.99,78.58,0.5,62.87,0.42,26.52,0.67
2024-04-23,07:15,17,April,Flat,77,TSSC,378.15,32.51,41.97,77.96,0.6,62.36,0.5,31.13,0.67
2024-04-23,07:30,17,April,Flat,77,TSSC,436.06,33.05,43.95,77.33,0.69,61.86,0.58,35.68,0.67
2024-04-23,07:45,17,April,Flat,77,TSSC,493.98,33.58,45.93,76.7,0.78,61.36,0.65,40.17,0.67
2024-04-23,08:00,17,April,Flat,77,TSSC,551.9,34.11,47.91,76.07,0.87,60.86,0.73,44.59,0.67
2024-04-23,08:15,17,April,Flat,77,TSSC,608.34,34.62,49.83,75.47,0.97,60.37,0.81,48.85,0.67
2024-04-23,08:30,17,April,Flat,77,TSSC,664.77,35.13,51.75,74.86,1.06,59.89,0.89,53.05,0.67
2024-04-23,08:45,17,April,Flat,77,TSSC,721.21,35.65,53.68,74.25,1.15,59.4,0.96,57.2,0.67
2024-04-23,09:00,17,April,Flat,77,TSSC,777.65,36.16,55.6,73.64,1.24,58.91,1.04,61.28,0.67
2024-04-23,09:15,17,April,Flat,77,TSSC,809.17,36.62,56.85,73.24,1.29,58.59,1.08,63.5,0.67
2024-04-23,09:30,17,April,Flat,77,TSSC,840.7,37.08,58.1,72.85,1.35,58.28,1.13,65.7,0.67
2024-04-23,09:45,17,April,Flat,77,TSSC,872.23,37.55,59.35,72.45,1.4,57.96,1.17,67.87,0.67
2024-04-23,10:00,17,April,Flat,77,TSSC,903.75,38.01,60.6,72.05,1.45,57.64,1.21,70.02,0.67
2024-04-23,10:15,17,April,Flat,77,TSSC,914.79,38.36,61.23,71.86,1.47,57.48,1.23,70.73,0.67
2024-04-23,10:30,17,April,Flat,77,TSSC,925.83,38.71,61.86,71.66,1.49,57.33,1.25,71.43,0.67
2024-04-23,10:45,17,April,Flat,77,TSSC,936.86,39.06,62.48,71.46,1.51,57.17,1.26,72.12,0.67
2024-04-23,11:00,17,April,Flat,77,TSSC,947.9,39.41,63.11,71.26,1.53,57.01,1.28,72.81,0.67
