Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-07-22,05:15,30,July,Inverted-V,93,Se-P,20.53,24.43,19.94,84.93,0.03,67.94,0.03,1.72,0.67
2024-07-22,05:30,30,July,Inverted-V,93,Se-P,38.85,24.8,20.77,84.67,0.06,67.73,0.05,3.24,0.67
2024-07-22,05:45,30,July,Inverted-V,93,Se-P,57.17,25.16,21.59,84.41,0.08,67.53,0.07,4.76,0.67
2024-07-22,06:00,30,July,Inverted-V,93,Se-P,75.49,25.53,22.42,84.15,0.11,67.32,0.09,6.27,0.67
2024-07-22,06:15,30,July,Inverted-V,93,Se-P,108.26,26.08,23.79,83.71,0.16,66.97,0.13,8.95,0.67
2024-07-22,06:30,30,July,Inverted-V,93,Se-P,141.03,26.63,25.16,83.28,0.21,66.62,0.17,11.62,0.67
2024-07-22,06:45,30,July,Inverted-V,93,Se-P,173.8,27.18,26.53,82.85,0.26,66.28,0.22,14.26,0.67
2024-07-22,07:00,30,July,Inverted-V,93,Se-P,206.57,27.73,27.89,82.41,0.31,65.93,0.26,16.88,0.67
2024-07-22,07:15,30,July,Inverted-V,93,Se-P,243.62,28.37,29.46,81.92,0.36,65.53,0.3,19.82,0.67
2024-07-22,07:30,30,July,Inverted-V,93,Se-P,280.67,29.01,31.03,81.42,0.42,65.14,0.35,22.73,0.67
2024-07-22,07:45,30,July,Inverted-V,93,Se-P,317.71,29.65,32.59,80.92,0.47,64.74,0.4,25.62,0.67
2024-07-22,08:00,30,July,Inverted-V,93,Se-P,354.76,30.29,34.16,80.43,0.53,64.34,0.44,28.47,0.67
2024-07-22,08:15,30,July,Inverted-V,93,Se-P,372.5,30.85,35.16,80.11,0.56,64.09,0.47,29.81,0.67
2024-07-22,08:30,30,July,Inverted-V,93,Se-P,390.25,31.41,36.16,79.79,0.58,63.84,0.49,31.14,0.67
2024-07-22,08:45,30,July,Inverted-V,93,Se-P,407.99,31.96,37.16,79.48,0.61,63.58,0.51,32.46,0.67
2024-07-22,09:00,30,July,Inverted-V,93,Se-P,425.74,32.52,38.16,79.16,0.64,63.33,0.53,33.77,0.67
2024-07-22,09:15,30,July,Inverted-V,93,Se-P,453.73,32.95,39.3,78.8,0.68,63.04,0.57,35.86,0.67
2024-07-22,09:30,30,July,Inverted-V,93,Se-P,481.72,33.39,40.43,78.44,0.72,62.75,0.6,37.95,0.67
2024-07-22,09:45,30,July,Inverted-V,93,Se-P,509.72,33.82,41.56,78.08,0.76,62.47,0.64,40.01,0.67
2024-07-22,10:00,30,July,Inverted-V,93,Se-P,537.71,34.25,42.69,77.73,0.81,62.18,0.68,42.06,0.67
2024-07-22,10:15,30,July,Inverted-V,93,Se-P,538.9,34.55,43.02,77.62,0.81,62.1,0.68,42.11,0.67
2024-07-22,10:30,30,July,Inverted-V,93,Se-P,540.08,34.85,43.35,77.52,0.81,62.01,0.68,42.16,0.67
2024-07-22,10:45,30,July,Inverted-V,93,Se-P,541.27,35.15,43.68,77.41,0.81,61.93,0.68,42.21,0.67
2024-07-22,11:00,30,July,Inverted-V,93,Se-P,542.45,35.45,44.01,77.31,0.82,61.85,0.68,42.26,0.67
2024-07-22,11:15,30,July,Inverted-V,93,Se-P,613.75,35.55,45.89,76.71,0.92,61.37,0.77,47.53,0.67
2024-07-22,11:30,30,July,Inverted-V,93,Se-P,685.05,35.64,47.77,76.12,1.03,60.9,0.87,52.74,0.67
2024-07-22,11:45,30,July,Inverted-V,93,Se-P,756.36,35.73,49.64,75.52,1.14,60.42,0.96,57.88,0.67
2024-07-22,12:00,30,July,Inverted-V,93,Se-P,827.66,35.83,51.52,74.93,1.25,59.94,1.05,62.96,0.67
2024-07-22,12:15,30,July,Inverted-V,93,Se-P,734.27,35.68,49.04,75.72,1.11,60.57,0.93,56.3,0.67
2024-07-22,12:30,30,July,Inverted-V,93,Se-P,640.87,35.53,46.55,76.5,0.97,61.2,0.81,49.53,0.67
2024-07-22,12:45,30,July,Inverted-V,93,Se-P,547.48,35.38,44.07,77.29,0.82,61.83,0.69,42.64,0.67
2024-07-22,13:00,30,July,Inverted-V,93,Se-P,454.09,35.23,41.58,78.08,0.68,62.46,0.57,35.64,0.67
2024-07-22,13:15,30,July,Inverted-V,93,Se-P,440.6,34.96,40.98,78.27,0.66,62.62,0.55,34.65,0.67
2024-07-22,13:30,30,July,Inverted-V,93,Se-P,427.12,34.69,40.37,78.46,0.64,62.77,0.54,33.65,0.67
2024-07-22,13:45,30,July,Inverted-V,93,Se-P,413.64,34.42,39.76,78.65,0.62,62.92,0.52,32.65,0.67
2024-07-22,14:00,30,July,Inverted-V,93,Se-P,400.16,34.15,39.15,78.85,0.6,63.08,0.5,31.64,0.67
2024-07-22,14:15,30,July,Inverted-V,93,Se-P,401.84,33.91,38.96,78.91,0.6,63.13,0.5,31.79,0.67
2024-07-22,14:30,30,July,Inverted-V,93,Se-P,403.52,33.67,38.76,78.97,0.6,63.18,0.51,31.95,0.67
2024-07-22,14:45,30,July,Inverted-V,93,Se-P,405.19,33.44,38.57,79.03,0.61,63.23,0.51,32.1,0.67
2024-07-22,15:00,30,July,Inverted-V,93,Se-P,406.87,33.2,38.37,79.09,0.61,63.28,0.51,32.25,0.67
2024-07-22,15:15,30,July,Inverted-V,93,Se-P,361.8,33.01,37.06,79.51,0.54,63.61,0.45,28.79,0.67
2024-07-22,15:30,30,July,Inverted-V,93,Se-P,316.73,32.83,35.74,79.93,0.47,63.94,0.4,25.3,0.67
2024-07-22,15:45,30,July,Inverted-V,93,Se-P,271.66,32.64,34.43,80.34,0.4,64.27,0.34,21.79,0.67
2024-07-22,16:00,30,July,Inverted-V,93,Se-P,226.58,32.45,33.11,80.76,0.34,64.61,0.28,18.24,0.67
2024-07-22,16:15,30,July,Inverted-V,93,Se-P,187.71,31.97,31.67,81.22,0.28,64.97,0.23,15.18,0.67
2024-07-22,16:30,30,July,Inverted-V,93,Se-P,148.83,31.5,30.22,81.68,0.22,65.34,0.18,12.08,0.67
2024-07-22,16:45,30,July,Inverted-V,93,Se-P,109.96,31.02,28.77,82.14,0.16,65.71,0.14,8.97,0.67
2024-07-22,17:00,30,July,Inverted-V,93,Se-P,71.09,30.54,27.32,82.59,0.11,66.08,0.09,5.82,0.67
2024-07-22,17:15,30,July,Inverted-V,93,Se-P,53.31,29.96,26.3,82.92,0.08,66.33,0.07,4.38,0.67
2024-07-22,17:30,30,July,Inverted-V,93,Se-P,35.54,29.38,25.27,83.24,0.05,66.59,0.04,2.93,0.67
2024-07-22,17:45,30,July,Inverted-V,93,Se-P,17.77,28.81,24.25,83.56,0.03,66.85,0.02,1.47,0.67
2024-07-23,05:15,30,July,Inverted-V,93,Se-P,20.82,23.99,19.51,85.07,0.03,68.05,0.03,1.74,0.67
2024-07-23,05:30,30,July,Inverted-V,93,Se-P,39.31,24.35,20.34,84.8,0.06,67.84,0.05,3.28,0.67
2024-07-23,05:45,30,July,Inverted-V,93,Se-P,57.81,24.72,21.16,84.54,0.08,67.63,0.07,4.81,0.67
2024-07-23,06:00,30,July,Inverted-V,93,Se-P,76.3,25.08,21.99,84.28,0.11,67.43,0.09,6.34,0.67
2024-07-23,06:15,30,July,Inverted-V,93,Se-P,112.87,25.64,23.46,83.82,0.17,67.05,0.14,9.34,0.67
2024-07-23,06:30,30,July,Inverted-V,93,Se-P,149.43,26.2,24.93,83.35,0.22,66.68,0.18,12.32,0.67
2024-07-23,06:45,30,July,Inverted-V,93,Se-P,185.99,26.75,26.4,82.88,0.27,66.31,0.23,15.27,0.67
2024-07-23,07:00,30,July,Inverted-V,93,Se-P,222.56,27.31,27.87,82.42,0.33,65.93,0.28,18.19,0.67
2024-07-23,07:15,30,July,Inverted-V,93,Se-P,267.04,27.99,29.67,81.85,0.4,65.48,0.33,21.72,0.67
2024-07-23,07:30,30,July,Inverted-V,93,Se-P,311.53,28.68,31.47,81.28,0.46,65.02,0.39,25.2,0.67
2024-07-23,07:45,30,July,Inverted-V,93,Se-P,356.01,29.37,33.27,80.71,0.53,64.57,0.44,28.65,0.67
2024-07-23,08:00,30,July,Inverted-V,93,Se-P,400.5,30.05,35.06,80.14,0.6,64.11,0.5,32.06,0.67
2024-07-23,08:15,30,July,Inverted-V,93,Se-P,410.57,30.71,35.98,79.85,0.61,63.88,0.51,32.78,0.67
2024-07-23,08:30,30,July,Inverted-V,93,Se-P,420.65,31.38,36.89,79.56,0.63,63.65,0.53,33.49,0.67
2024-07-23,08:45,30,July,Inverted-V,93,Se-P,430.73,32.04,37.81,79.27,0.64,63.42,0.54,34.2,0.67
2024-07-23,09:00,30,July,Inverted-V,93,Se-P,440.8,32.7,38.72,78.98,0.66,63.19,0.55,34.9,0.67
2024-07-23,09:15,30,July,Inverted-V,93,Se-P,469.7,33.23,39.97,78.59,0.7,62.87,0.59,37.05,0.67
2024-07-23,09:30,30,July,Inverted-V,93,Se-P,498.59,33.75,41.21,78.19,0.75,62.55,0.63,39.18,0.67
2024-07-23,09:45,30,July,Inverted-V,93,Se-P,527.49,34.27,42.46,77.8,0.79,62.24,0.66,41.29,0.67
2024-07-23,10:00,30,July,Inverted-V,93,Se-P,556.38,34.8,43.71,77.4,0.84,61.92,0.7,43.39,0.67
2024-07-23,10:15,30,July,Inverted-V,93,Se-P,568.88,35.19,44.41,77.18,0.86,61.75,0.72,44.26,0.67
2024-07-23,10:30,30,July,Inverted-V,93,Se-P,581.39,35.57,45.1,76.96,0.88,61.57,0.73,45.14,0.67
2024-07-23,10:45,30,July,Inverted-V,93,Se-P,593.89,35.95,45.8,76.74,0.89,61.39,0.75,46.01,0.67
2024-07-23,11:00,30,July,Inverted-V,93,Se-P,606.39,36.34,46.5,76.52,0.91,61.22,0.77,46.87,0.67
2024-07-23,11:15,30,July,Inverted-V,93,Se-P,633.84,36.57,47.41,76.23,0.96,60.99,0.8,48.85,0.67
2024-07-23,11:30,30,July,Inverted-V,93,Se-P,661.29,36.79,48.32,75.94,1.0,60.75,0.84,50.82,0.67
2024-07-23,11:45,30,July,Inverted-V,93,Se-P,688.75,37.02,49.23,75.65,1.04,60.52,0.87,52.78,0.67
2024-07-23,12:00,30,July,Inverted-V,93,Se-P,716.2,37.24,50.15,75.37,1.08,60.29,0.91,54.72,0.67
2024-07-23,12:15,30,July,Inverted-V,93,Se-P,695.24,37.26,49.64,75.52,1.05,60.42,0.88,53.21,0.67
2024-07-23,12:30,30,July,Inverted-V,93,Se-P,674.27,37.28,49.14,75.68,1.02,60.55,0.85,51.68,0.67
2024-07-23,12:45,30,July,Inverted-V,93,Se-P,653.31,37.31,48.64,75.84,0.99,60.67,0.83,50.16,0.67
2024-07-23,13:00,30,July,Inverted-V,93,Se-P,632.34,37.33,48.14,76.0,0.95,60.8,0.8,48.63,0.67
2024-07-23,13:15,30,July,Inverted-V,93,Se-P,633.49,37.17,48.01,76.04,0.96,60.83,0.8,48.73,0.67
2024-07-23,13:30,30,July,Inverted-V,93,Se-P,634.63,37.02,47.89,76.08,0.96,60.87,0.8,48.84,0.67
2024-07-23,13:45,30,July,Inverted-V,93,Se-P,635.78,36.87,47.76,76.12,0.96,60.9,0.8,48.95,0.67
2024-07-23,14:00,30,July,Inverted-V,93,Se-P,636.93,36.71,47.63,76.16,0.96,60.93,0.81,49.06,0.67
2024-07-23,14:15,30,July,Inverted-V,93,Se-P,594.14,36.42,46.28,76.59,0.9,61.27,0.75,45.96,0.67
2024-07-23,14:30,30,July,Inverted-V,93,Se-P,551.35,36.14,44.92,77.02,0.83,61.62,0.7,42.83,0.67
2024-07-23,14:45,30,July,Inverted-V,93,Se-P,508.56,35.86,43.57,77.45,0.76,61.96,0.64,39.67,0.67
2024-07-23,15:00,30,July,Inverted-V,93,Se-P,465.77,35.57,42.21,77.88,0.7,62.3,0.59,36.49,0.67
2024-07-23,15:15,30,July,Inverted-V,93,Se-P,415.61,35.17,40.56,78.4,0.62,62.72,0.52,32.72,0.67
2024-07-23,15:30,30,July,Inverted-V,93,Se-P,365.46,34.77,38.91,78.92,0.55,63.14,0.46,28.92,0.67
2024-07-23,15:45,30,July,Inverted-V,93,Se-P,315.3,34.37,37.25,79.45,0.47,63.56,0.39,25.08,0.67
2024-07-23,16:00,30,July,Inverted-V,93,Se-P,265.14,33.97,35.6,79.97,0.4,63.98,0.33,21.19,0.67
