Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-10-07,05:15,41,October,Inverted-V,93,TCT,22.08,24.25,19.81,84.97,0.03,67.98,0.03,1.98,0.67
2024-10-07,05:30,41,October,Inverted-V,93,TCT,40.68,24.43,20.45,84.77,0.06,67.82,0.05,3.63,0.67
2024-10-07,05:45,41,October,Inverted-V,93,TCT,59.29,24.61,21.09,84.57,0.09,67.65,0.08,5.28,0.67
2024-10-07,06:00,41,October,Inverted-V,93,TCT,77.89,24.78,21.73,84.36,0.12,67.49,0.1,6.93,0.67
2024-10-07,06:15,41,October,Inverted-V,93,TCT,118.68,25.2,23.17,83.91,0.19,67.13,0.16,10.52,0.67
2024-10-07,06:30,41,October,Inverted-V,93,TCT,159.46,25.62,24.61,83.45,0.25,66.76,0.21,14.08,0.67
2024-10-07,06:45,41,October,Inverted-V,93,TCT,200.25,26.05,26.05,82.99,0.32,66.4,0.27,17.6,0.67
2024-10-07,07:00,41,October,Inverted-V,93,TCT,241.03,26.47,27.5,82.54,0.38,66.03,0.32,21.1,0.67
2024-10-07,07:15,41,October,Inverted-V,93,TCT,286.12,26.98,29.13,82.02,0.45,65.62,0.38,24.93,0.67
2024-10-07,07:30,41,October,Inverted-V,93,TCT,331.21,27.49,30.77,81.5,0.53,65.2,0.44,28.73,0.67
2024-10-07,07:45,41,October,Inverted-V,93,TCT,376.3,28.0,32.41,80.98,0.6,64.79,0.5,32.48,0.67
2024-10-07,08:00,41,October,Inverted-V,93,TCT,421.38,28.51,34.04,80.46,0.67,64.37,0.56,36.2,0.67
2024-10-07,08:15,41,October,Inverted-V,93,TCT,458.65,28.96,35.43,80.02,0.73,64.02,0.61,39.24,0.67
2024-10-07,08:30,41,October,Inverted-V,93,TCT,495.92,29.42,36.82,79.59,0.79,63.67,0.66,42.26,0.67
2024-10-07,08:45,41,October,Inverted-V,93,TCT,533.19,29.88,38.2,79.15,0.85,63.32,0.71,45.24,0.67
2024-10-07,09:00,41,October,Inverted-V,93,TCT,570.46,30.33,39.59,78.71,0.91,62.97,0.77,48.2,0.67
2024-10-07,09:15,41,October,Inverted-V,93,TCT,579.03,30.64,40.12,78.54,0.93,62.83,0.78,48.85,0.67
2024-10-07,09:30,41,October,Inverted-V,93,TCT,587.61,30.95,40.64,78.38,0.94,62.7,0.79,49.49,0.67
2024-10-07,09:45,41,October,Inverted-V,93,TCT,596.19,31.26,41.16,78.21,0.96,62.57,0.8,50.14,0.67
2024-10-07,10:00,41,October,Inverted-V,93,TCT,604.77,31.57,41.69,78.04,0.97,62.43,0.81,50.78,0.67
2024-10-07,10:15,41,October,Inverted-V,93,TCT,619.48,31.75,42.23,77.87,1.0,62.3,0.83,51.92,0.67
2024-10-07,10:30,41,October,Inverted-V,93,TCT,634.19,31.92,42.77,77.7,1.02,62.16,0.85,53.07,0.67
2024-10-07,10:45,41,October,Inverted-V,93,TCT,648.9,32.09,43.32,77.53,1.04,62.02,0.87,54.21,0.67
2024-10-07,11:00,41,October,Inverted-V,93,TCT,663.61,32.27,43.86,77.36,1.07,61.88,0.89,55.34,0.67
2024-10-07,11:15,41,October,Inverted-V,93,TCT,664.92,32.25,43.87,77.35,1.07,61.88,0.9,55.45,0.67
2024-10-07,11:30,41,October,Inverted-V,93,TCT,666.23,32.23,43.88,77.35,1.07,61.88,0.9,55.56,0.67
2024-10-07,11:45,41,October,Inverted-V,93,TCT,667.53,32.2,43.89,77.35,1.07,61.88,0.9,55.67,0.67
2024-10-07,12:00,41,October,Inverted-V,93,TCT,668.84,32.18,43.9,77.34,1.08,61.87,0.9,55.77,0.67
2024-10-07,12:15,41,October,Inverted-V,93,TCT,642.18,31.97,43.02,77.62,1.03,62.1,0.86,53.7,0.67
2024-10-07,12:30,41,October,Inverted-V,93,TCT,615.51,31.76,42.15,77.9,0.99,62.32,0.83,51.6,0.67
2024-10-07,12:45,41,October,Inverted-V,93,TCT,588.84,31.55,41.27,78.18,0.95,62.54,0.79,49.5,0.67
2024-10-07,13:00,41,October,Inverted-V,93,TCT,562.17,31.34,40.39,78.45,0.9,62.76,0.76,47.39,0.67
2024-10-07,13:15,41,October,Inverted-V,93,TCT,539.77,31.05,39.54,78.72,0.86,62.98,0.72,45.62,0.67
2024-10-07,13:30,41,October,Inverted-V,93,TCT,517.36,30.76,38.69,78.99,0.83,63.19,0.69,43.84,0.67
2024-10-07,13:45,41,October,Inverted-V,93,TCT,494.96,30.46,37.84,79.26,0.79,63.41,0.66,42.05,0.67
2024-10-07,14:00,41,October,Inverted-V,93,TCT,472.55,30.17,36.98,79.53,0.76,63.63,0.63,40.25,0.67
2024-10-07,14:15,41,October,Inverted-V,93,TCT,426.1,29.85,35.5,80.0,0.68,64.0,0.57,36.45,0.67
2024-10-07,14:30,41,October,Inverted-V,93,TCT,379.64,29.53,34.02,80.47,0.6,64.38,0.51,32.62,0.67
2024-10-07,14:45,41,October,Inverted-V,93,TCT,333.18,29.21,32.54,80.94,0.53,64.75,0.44,28.75,0.67
2024-10-07,15:00,41,October,Inverted-V,93,TCT,286.72,28.89,31.06,81.41,0.46,65.13,0.38,24.85,0.67
2024-10-07,15:15,41,October,Inverted-V,93,TCT,252.41,28.56,29.87,81.79,0.4,65.43,0.34,21.95,0.67
2024-10-07,15:30,41,October,Inverted-V,93,TCT,218.1,28.23,28.68,82.16,0.35,65.73,0.29,19.03,0.67
2024-10-07,15:45,41,October,Inverted-V,93,TCT,183.78,27.89,27.49,82.54,0.29,66.03,0.24,16.09,0.67
2024-10-07,16:00,41,October,Inverted-V,93,TCT,149.47,27.56,26.3,82.92,0.24,66.33,0.2,13.13,0.67
2024-10-07,16:15,41,October,Inverted-V,93,TCT,114.05,27.33,25.18,83.27,0.18,66.62,0.15,10.05,0.67
2024-10-07,16:30,41,October,Inverted-V,93,TCT,78.62,27.1,24.07,83.62,0.12,66.9,0.1,6.95,0.67
2024-10-07,16:45,41,October,Inverted-V,93,TCT,43.2,26.88,22.96,83.97,0.07,67.18,0.06,3.83,0.67
2024-10-07,17:00,41,October,Inverted-V,93,TCT,7.78,26.65,21.84,84.33,0.01,67.46,0.01,0.69,0.67
2024-10-07,17:15,41,October,Inverted-V,93,TCT,5.83,26.54,21.69,84.38,0.01,67.5,0.01,0.52,0.67
2024-10-08,05:15,41,October,Inverted-V,93,TCT,34.1,24.17,20.02,84.9,0.05,67.92,0.04,3.05,0.67
2024-10-08,05:30,41,October,Inverted-V,93,TCT,64.1,24.36,20.96,84.61,0.1,67.69,0.08,5.72,0.67
