Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-04-01,05:15,14,April,Inverted-V,62,TSSC,25.74,26.55,29.19,82.0,0.04,65.6,0.03,2.2,0.67
2024-04-01,05:30,14,April,Inverted-V,62,TSSC,51.49,26.98,30.27,81.66,0.08,65.33,0.07,4.39,0.67
2024-04-01,05:45,14,April,Inverted-V,62,TSSC,77.23,27.41,31.35,81.32,0.12,65.05,0.1,6.56,0.67
2024-04-01,06:00,14,April,Inverted-V,62,TSSC,102.98,27.85,32.42,80.98,0.16,64.78,0.13,8.72,0.67
2024-04-01,06:15,14,April,Inverted-V,62,TSSC,164.37,28.51,34.62,80.28,0.26,64.23,0.22,13.83,0.67
2024-04-01,06:30,14,April,Inverted-V,62,TSSC,225.76,29.17,36.81,79.59,0.35,63.67,0.3,18.88,0.67
2024-04-01,06:45,14,April,Inverted-V,62,TSSC,287.16,29.83,39.01,78.89,0.45,63.11,0.38,23.85,0.67
2024-04-01,07:00,14,April,Inverted-V,62,TSSC,348.55,30.49,41.2,78.2,0.55,62.56,0.46,28.76,0.67
2024-04-01,07:15,14,April,Inverted-V,62,TSSC,414.68,31.19,43.56,77.45,0.65,61.96,0.55,33.97,0.67
2024-04-01,07:30,14,April,Inverted-V,62,TSSC,480.81,31.89,45.92,76.71,0.76,61.36,0.64,39.1,0.67
2024-04-01,07:45,14,April,Inverted-V,62,TSSC,546.93,32.6,48.27,75.96,0.87,60.77,0.73,44.14,0.67
2024-04-01,08:00,14,April,Inverted-V,62,TSSC,613.06,33.3,50.63,75.21,0.97,60.17,0.82,49.11,0.67
2024-04-01,08:15,14,April,Inverted-V,62,TSSC,663.35,33.94,52.52,74.61,1.06,59.69,0.88,52.81,0.67
2024-04-01,08:30,14,April,Inverted-V,62,TSSC,713.65,34.58,54.42,74.01,1.14,59.21,0.95,56.46,0.67
2024-04-01,08:45,14,April,Inverted-V,62,TSSC,763.94,35.22,56.32,73.41,1.22,58.73,1.02,60.06,0.67
2024-04-01,09:00,14,April,Inverted-V,62,TSSC,814.23,35.86,58.22,72.81,1.3,58.25,1.09,63.6,0.67
2024-04-01,09:15,14,April,Inverted-V,62,TSSC,849.95,36.36,59.61,72.37,1.36,57.9,1.14,66.08,0.67
2024-04-01,09:30,14,April,Inverted-V,62,TSSC,885.66,36.86,61.0,71.93,1.42,57.54,1.19,68.53,0.67
2024-04-01,09:45,14,April,Inverted-V,62,TSSC,921.38,37.35,62.39,71.49,1.48,57.19,1.24,70.95,0.67
2024-04-01,10:00,14,April,Inverted-V,62,TSSC,957.1,37.85,63.78,71.05,1.54,56.84,1.29,73.35,0.67
2024-04-01,10:15,14,April,Inverted-V,62,TSSC,964.29,38.24,64.34,70.87,1.55,56.7,1.3,73.75,0.67
2024-04-01,10:30,14,April,Inverted-V,62,TSSC,971.49,38.62,64.91,70.69,1.57,56.55,1.31,74.16,0.67
2024-04-01,10:45,14,April,Inverted-V,62,TSSC,978.68,39.01,65.48,70.51,1.58,56.41,1.32,74.56,0.67
2024-04-01,11:00,14,April,Inverted-V,62,TSSC,985.88,39.4,66.05,70.33,1.59,56.26,1.33,74.95,0.67
2024-04-01,11:15,14,April,Inverted-V,62,TSSC,969.54,39.63,65.87,70.39,1.56,56.31,1.31,73.76,0.67
2024-04-01,11:30,14,April,Inverted-V,62,TSSC,953.21,39.87,65.7,70.44,1.54,56.35,1.29,72.56,0.67
2024-04-01,11:45,14,April,Inverted-V,62,TSSC,936.87,40.11,65.53,70.5,1.51,56.4,1.27,71.36,0.67
2024-04-01,12:00,14,April,Inverted-V,62,TSSC,920.54,40.34,65.35,70.55,1.48,56.44,1.24,70.16,0.67
2024-04-01,12:15,14,April,Inverted-V,62,TSSC,897.3,40.43,64.86,70.71,1.45,56.57,1.21,68.51,0.67
2024-04-01,12:30,14,April,Inverted-V,62,TSSC,874.06,40.51,64.36,70.86,1.41,56.69,1.18,66.85,0.67
2024-04-01,12:45,14,April,Inverted-V,62,TSSC,850.82,40.59,63.87,71.02,1.37,56.82,1.15,65.18,0.67
2024-04-01,13:00,14,April,Inverted-V,62,TSSC,827.58,40.68,63.37,71.18,1.33,56.94,1.12,63.51,0.67
2024-04-01,13:15,14,April,Inverted-V,62,TSSC,781.43,40.6,62.13,71.57,1.26,57.26,1.05,60.23,0.67
2024-04-01,13:30,14,April,Inverted-V,62,TSSC,735.27,40.52,60.9,71.96,1.18,57.57,0.99,56.91,0.67
2024-04-01,13:45,14,April,Inverted-V,62,TSSC,689.11,40.43,59.66,72.35,1.11,57.88,0.93,53.57,0.67
2024-04-01,14:00,14,April,Inverted-V,62,TSSC,642.96,40.35,58.42,72.74,1.03,58.2,0.86,50.19,0.67
2024-04-01,14:15,14,April,Inverted-V,62,TSSC,582.35,40.07,56.63,73.31,0.93,58.65,0.78,45.73,0.67
2024-04-01,14:30,14,April,Inverted-V,62,TSSC,521.75,39.8,54.84,73.88,0.83,59.1,0.7,41.22,0.67
2024-04-01,14:45,14,April,Inverted-V,62,TSSC,461.15,39.52,53.05,74.45,0.73,59.56,0.62,36.65,0.67
2024-04-01,15:00,14,April,Inverted-V,62,TSSC,400.55,39.24,51.25,75.01,0.64,60.01,0.53,32.02,0.67
2024-04-01,15:15,14,April,Inverted-V,62,TSSC,349.61,38.75,49.49,75.57,0.56,60.46,0.46,28.11,0.67
2024-04-01,15:30,14,April,Inverted-V,62,TSSC,298.66,38.26,47.73,76.13,0.47,60.91,0.4,24.15,0.67
2024-04-01,15:45,14,April,Inverted-V,62,TSSC,247.72,37.77,45.96,76.69,0.39,61.35,0.33,20.14,0.67
2024-04-01,16:00,14,April,Inverted-V,62,TSSC,196.78,37.28,44.2,77.25,0.31,61.8,0.26,16.09,0.67
2024-04-01,16:15,14,April,Inverted-V,62,TSSC,157.71,36.59,42.53,77.78,0.25,62.22,0.21,12.96,0.67
2024-04-01,16:30,14,April,Inverted-V,62,TSSC,118.64,35.9,40.87,78.3,0.19,62.64,0.16,9.8,0.67
2024-04-01,16:45,14,April,Inverted-V,62,TSSC,79.57,35.21,39.2,78.83,0.13,63.07,0.1,6.61,0.67
2024-04-01,17:00,14,April,Inverted-V,62,TSSC,40.5,34.52,37.53,79.36,0.06,63.49,0.05,3.38,0.67
2024-04-01,17:15,14,April,Inverted-V,62,TSSC,30.38,33.9,36.66,79.64,0.05,63.71,0.04,2.54,0.67
2024-04-01,17:30,14,April,Inverted-V,62,TSSC,20.25,33.28,35.79,79.91,0.03,63.93,0.03,1.7,0.67
2024-04-01,17:45,14,April,Inverted-V,62,TSSC,10.12,32.66,34.91,80.19,0.02,64.15,0.01,0.85,0.67
2024-04-02,05:15,14,April,Inverted-V,62,TSSC,24.56,27.26,29.88,81.78,0.04,65.43,0.03,2.1,0.67
2024-04-02,05:30,14,April,Inverted-V,62,TSSC,49.12,27.59,30.82,81.48,0.08,65.19,0.06,4.18,0.67
2024-04-02,05:45,14,April,Inverted-V,62,TSSC,73.69,27.93,31.77,81.18,0.11,64.95,0.1,6.25,0.67
2024-04-02,06:00,14,April,Inverted-V,62,TSSC,98.25,28.26,32.72,80.88,0.15,64.71,0.13,8.32,0.67
2024-04-02,06:15,14,April,Inverted-V,62,TSSC,156.29,28.89,34.8,80.22,0.24,64.18,0.2,13.15,0.67
2024-04-02,06:30,14,April,Inverted-V,62,TSSC,214.34,29.52,36.88,79.57,0.34,63.65,0.28,17.92,0.67
2024-04-02,06:45,14,April,Inverted-V,62,TSSC,272.38,30.16,38.97,78.91,0.43,63.12,0.36,22.63,0.67
2024-04-02,07:00,14,April,Inverted-V,62,TSSC,330.43,30.79,41.05,78.25,0.52,62.6,0.44,27.28,0.67
2024-04-02,07:15,14,April,Inverted-V,62,TSSC,395.43,31.47,43.36,77.51,0.62,62.01,0.52,32.41,0.67
2024-04-02,07:30,14,April,Inverted-V,62,TSSC,460.43,32.16,45.67,76.78,0.73,61.43,0.61,37.47,0.67
2024-04-02,07:45,14,April,Inverted-V,62,TSSC,525.43,32.84,47.97,76.05,0.83,60.84,0.7,42.45,0.67
2024-04-02,08:00,14,April,Inverted-V,62,TSSC,590.44,33.52,50.28,75.32,0.94,60.26,0.79,47.35,0.67
2024-04-02,08:15,14,April,Inverted-V,62,TSSC,638.8,34.14,52.11,74.74,1.02,59.79,0.85,50.92,0.67
2024-04-02,08:30,14,April,Inverted-V,62,TSSC,687.17,34.77,53.94,74.16,1.1,59.33,0.92,54.45,0.67
2024-04-02,08:45,14,April,Inverted-V,62,TSSC,735.53,35.39,55.78,73.58,1.18,58.87,0.98,57.93,0.67
2024-04-02,09:00,14,April,Inverted-V,62,TSSC,783.9,36.01,57.61,73.0,1.25,58.4,1.05,61.36,0.67
2024-04-02,09:15,14,April,Inverted-V,62,TSSC,821.56,36.52,59.06,72.54,1.32,58.03,1.1,63.99,0.67
2024-04-02,09:30,14,April,Inverted-V,62,TSSC,859.23,37.03,60.51,72.08,1.38,57.67,1.15,66.6,0.67
2024-04-02,09:45,14,April,Inverted-V,62,TSSC,896.89,37.54,61.96,71.62,1.44,57.3,1.21,69.17,0.67
2024-04-02,10:00,14,April,Inverted-V,62,TSSC,934.56,38.05,63.41,71.16,1.5,56.93,1.26,71.71,0.67
2024-04-02,10:15,14,April,Inverted-V,62,TSSC,956.91,38.39,64.32,70.88,1.54,56.7,1.29,73.2,0.67
2024-04-02,10:30,14,April,Inverted-V,62,TSSC,979.26,38.73,65.22,70.59,1.58,56.47,1.32,74.67,0.67
2024-04-02,10:45,14,April,Inverted-V,62,TSSC,1001.62,39.08,66.12,70.31,1.62,56.25,1.35,76.13,0.67
2024-04-02,11:00,14,April,Inverted-V,62,TSSC,1023.97,39.42,67.02,70.02,1.65,56.02,1.38,77.58,0.67
2024-04-02,11:15,14,April,Inverted-V,62,TSSC,1014.14,39.62,66.98,70.04,1.64,56.03,1.37,76.85,0.67
2024-04-02,11:30,14,April,Inverted-V,62,TSSC,1004.3,39.83,66.94,70.05,1.62,56.04,1.36,76.11,0.67
2024-04-02,11:45,14,April,Inverted-V,62,TSSC,994.47,40.04,66.9,70.06,1.61,56.05,1.34,75.38,0.67
2024-04-02,12:00,14,April,Inverted-V,62,TSSC,984.64,40.24,66.86,70.07,1.59,56.06,1.33,74.64,0.67
2024-04-02,12:15,14,April,Inverted-V,62,TSSC,946.52,40.29,65.95,70.36,1.53,56.29,1.28,71.98,0.67
2024-04-02,12:30,14,April,Inverted-V,62,TSSC,908.4,40.34,65.05,70.65,1.46,56.52,1.23,69.31,0.67
2024-04-02,12:45,14,April,Inverted-V,62,TSSC,870.29,40.39,64.15,70.93,1.4,56.75,1.17,66.61,0.67
2024-04-02,13:00,14,April,Inverted-V,62,TSSC,832.17,40.44,63.24,71.22,1.34,56.97,1.12,63.89,0.67
2024-04-02,13:15,14,April,Inverted-V,62,TSSC,799.77,40.37,62.36,71.5,1.29,57.2,1.08,61.59,0.67
2024-04-02,13:30,14,April,Inverted-V,62,TSSC,767.37,40.3,61.48,71.78,1.23,57.42,1.03,59.28,0.67
2024-04-02,13:45,14,April,Inverted-V,62,TSSC,734.97,40.22,60.6,72.06,1.18,57.65,0.99,56.95,0.67
2024-04-02,14:00,14,April,Inverted-V,62,TSSC,702.57,40.15,59.71,72.34,1.13,57.87,0.94,54.6,0.67
2024-04-02,14:15,14,April,Inverted-V,62,TSSC,639.1,39.91,57.88,72.92,1.02,58.33,0.86,49.98,0.67
2024-04-02,14:30,14,April,Inverted-V,62,TSSC,575.63,39.66,56.05,73.5,0.92,58.8,0.77,45.29,0.67
2024-04-02,14:45,14,April,Inverted-V,62,TSSC,512.16,39.41,54.22,74.08,0.82,59.26,0.68,40.55,0.67
2024-04-02,15:00,14,April,Inverted-V,62,TSSC,448.69,39.17,52.39,74.66,0.71,59.72,0.6,35.73,0.67
2024-04-02,15:15,14,April,Inverted-V,62,TSSC,391.17,38.72,50.5,75.25,0.62,60.2,0.52,31.35,0.67
2024-04-02,15:30,14,April,Inverted-V,62,TSSC,333.66,38.27,48.61,75.85,0.53,60.68,0.44,26.9,0.67
2024-04-02,15:45,14,April,Inverted-V,62,TSSC,276.14,37.82,46.72,76.45,0.44,61.16,0.37,22.4,0.67
2024-04-02,16:00,14,April,Inverted-V,62,TSSC,218.62,37.37,44.84,77.05,0.35,61.64,0.29,17.84,0.67
2024-04-02,16:15,14,April,Inverted-V,62,TSSC,173.61,36.77,43.11,77.59,0.27,62.07,0.23,14.24,0.67
2024-04-02,16:30,14,April,Inverted-V,62,TSSC,128.59,36.17,41.39,78.14,0.2,62.51,0.17,10.6,0.67
2024-04-02,16:45,14,April,Inverted-V,62,TSSC,83.57,35.58,39.67,78.68,0.13,62.95,0.11,6.93,0.67
2024-04-02,17:00,14,April,Inverted-V,62,TSSC,38.56,34.98,37.94,79.23,0.06,63.38,0.05,3.21,0.67
