Date,Time,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-04-01,05:15,Inverted-V,93,TSSC,18.4,25.6,21.0,84.59,0.03,67.67,0.02,1.7,0.67
2025-04-01,05:30,Inverted-V,93,TSSC,36.8,25.8,21.7,84.37,0.06,67.49,0.05,3.4,0.67
2025-04-01,05:45,Inverted-V,93,TSSC,55.3,26.0,22.4,84.15,0.09,67.32,0.07,5.0,0.67
2025-04-01,06:00,Inverted-V,93,TSSC,73.7,26.3,23.1,83.93,0.12,67.14,0.1,6.7,0.67
2025-04-01,06:15,Inverted-V,93,TSSC,118.4,26.8,24.8,83.39,0.19,66.71,0.16,10.7,0.67
2025-04-01,06:30,Inverted-V,93,TSSC,163.1,27.4,26.5,82.86,0.27,66.29,0.22,14.7,0.67
2025-04-01,06:45,Inverted-V,93,TSSC,207.7,28.0,28.2,82.32,0.34,65.86,0.28,18.7,0.67
2025-04-01,07:00,Inverted-V,93,TSSC,252.4,28.6,29.9,81.79,0.41,65.43,0.34,22.6,0.67
2025-04-01,07:15,Inverted-V,93,TSSC,306.7,29.1,31.7,81.19,0.5,64.95,0.42,27.3,0.67
2025-04-01,07:30,Inverted-V,93,TSSC,361.0,29.6,33.6,80.59,0.59,64.47,0.5,31.9,0.67
2025-04-01,07:45,Inverted-V,93,TSSC,415.3,30.1,35.5,80.0,0.68,64.0,0.57,36.5,0.67
2025-04-01,08:00,Inverted-V,93,TSSC,469.6,30.7,37.4,79.4,0.77,63.52,0.65,41.1,0.67
2025-04-01,08:15,Inverted-V,93,TSSC,519.9,31.1,39.1,78.86,0.86,63.09,0.72,45.2,0.67
2025-04-01,08:30,Inverted-V,93,TSSC,570.2,31.6,40.8,78.32,0.94,62.65,0.79,49.3,0.67
2025-04-01,08:45,Inverted-V,93,TSSC,620.5,32.0,42.5,77.78,1.03,62.22,0.86,53.4,0.67
2025-04-01,09:00,Inverted-V,93,TSSC,670.8,32.5,44.2,77.24,1.11,61.79,0.93,57.4,0.67
2025-04-01,09:15,Inverted-V,93,TSSC,687.5,32.9,45.1,76.98,1.14,61.58,0.95,58.7,0.67
2025-04-01,09:30,Inverted-V,93,TSSC,704.3,33.3,45.9,76.72,1.17,61.38,0.98,60.0,0.67
2025-04-01,09:45,Inverted-V,93,TSSC,721.0,33.7,46.7,76.46,1.2,61.17,1.0,61.3,0.67
2025-04-01,10:00,Inverted-V,93,TSSC,737.7,34.1,47.5,76.2,1.22,60.96,1.03,62.5,0.67
2025-04-01,10:15,Inverted-V,93,TSSC,769.1,34.4,48.6,75.85,1.28,60.68,1.07,65.0,0.67
2025-04-01,10:30,Inverted-V,93,TSSC,800.5,34.7,49.7,75.5,1.33,60.4,1.12,67.4,0.67
2025-04-01,10:45,Inverted-V,93,TSSC,831.9,35.0,50.8,75.15,1.39,60.12,1.16,69.8,0.67
2025-04-01,11:00,Inverted-V,93,TSSC,863.3,35.4,52.0,74.79,1.44,59.83,1.21,72.1,0.67
2025-04-01,11:15,Inverted-V,93,TSSC,847.6,35.6,51.8,74.85,1.41,59.88,1.18,70.9,0.67
2025-04-01,11:30,Inverted-V,93,TSSC,831.9,35.8,51.6,74.91,1.39,59.93,1.16,69.6,0.67
2025-04-01,11:45,Inverted-V,93,TSSC,816.1,36.0,51.4,74.97,1.36,59.98,1.14,68.3,0.67
2025-04-01,12:00,Inverted-V,93,TSSC,800.4,36.2,51.2,75.03,1.33,60.03,1.12,67.0,0.67
2025-04-01,12:15,Inverted-V,93,TSSC,793.1,36.2,51.1,75.07,1.32,60.06,1.11,66.5,0.67
2025-04-01,12:30,Inverted-V,93,TSSC,785.9,36.3,51.0,75.11,1.31,60.09,1.1,65.9,0.67
2025-04-01,12:45,Inverted-V,93,TSSC,778.6,36.4,50.8,75.15,1.3,60.12,1.09,65.3,0.67
2025-04-01,13:00,Inverted-V,93,TSSC,771.4,36.4,50.7,75.19,1.28,60.15,1.08,64.7,0.67
2025-04-01,13:15,Inverted-V,93,TSSC,720.0,36.4,49.4,75.61,1.2,60.49,1.0,60.7,0.67
2025-04-01,13:30,Inverted-V,93,TSSC,668.7,36.3,48.0,76.04,1.11,60.83,0.93,56.6,0.67
2025-04-01,13:45,Inverted-V,93,TSSC,617.3,36.2,46.7,76.47,1.02,61.18,0.86,52.5,0.67
2025-04-01,14:00,Inverted-V,93,TSSC,566.0,36.1,45.3,76.9,0.94,61.52,0.79,48.3,0.67
2025-04-01,14:15,Inverted-V,93,TSSC,539.7,35.9,44.4,77.2,0.89,61.76,0.75,46.2,0.67
2025-04-01,14:30,Inverted-V,93,TSSC,513.4,35.6,43.4,77.49,0.85,62.0,0.71,44.1,0.67
2025-04-01,14:45,Inverted-V,93,TSSC,487.1,35.3,42.5,77.79,0.8,62.23,0.67,41.9,0.67
