Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-01-20,05:15,4,January,Flat,77,TSSC,5.69,22.48,22.62,84.08,0.01,67.26,0.01,0.5,0.67
2025-01-20,05:30,4,January,Flat,77,TSSC,11.38,22.49,22.77,84.03,0.02,67.23,0.01,0.99,0.67
2025-01-20,05:45,4,January,Flat,77,TSSC,17.08,22.5,22.93,83.98,0.03,67.19,0.02,1.49,0.67
2025-01-20,06:00,4,January,Flat,77,TSSC,22.77,22.51,23.08,83.94,0.04,67.15,0.03,1.98,0.67
2025-01-20,06:15,4,January,Flat,77,TSSC,53.0,22.7,24.02,83.64,0.08,66.91,0.07,4.6,0.67
2025-01-20,06:30,4,January,Flat,77,TSSC,83.23,22.89,24.97,83.34,0.13,66.67,0.11,7.2,0.67
2025-01-20,06:45,4,January,Flat,77,TSSC,113.45,23.07,25.91,83.04,0.18,66.43,0.15,9.79,0.67
2025-01-20,07:00,4,January,Flat,77,TSSC,143.68,23.26,26.85,82.74,0.22,66.19,0.19,12.37,0.67
2025-01-20,07:15,4,January,Flat,77,TSSC,170.63,23.61,27.87,82.42,0.27,65.94,0.22,14.64,0.67
2025-01-20,07:30,4,January,Flat,77,TSSC,197.58,23.95,28.89,82.1,0.31,65.68,0.26,16.91,0.67
2025-01-20,07:45,4,January,Flat,77,TSSC,224.53,24.3,29.91,81.77,0.35,65.42,0.29,19.16,0.67
2025-01-20,08:00,4,January,Flat,77,TSSC,251.48,24.64,30.93,81.45,0.39,65.16,0.33,21.4,0.67
2025-01-20,08:15,4,January,Flat,77,TSSC,285.53,25.14,32.27,81.02,0.45,64.82,0.37,24.2,0.67
2025-01-20,08:30,4,January,Flat,77,TSSC,319.57,25.63,33.62,80.6,0.5,64.48,0.42,26.98,0.67
2025-01-20,08:45,4,January,Flat,77,TSSC,353.62,26.12,34.97,80.17,0.55,64.14,0.46,29.73,0.67
2025-01-20,09:00,4,January,Flat,77,TSSC,387.67,26.62,36.31,79.75,0.61,63.8,0.51,32.46,0.67
2025-01-20,09:15,4,January,Flat,77,TSSC,418.69,27.0,37.47,79.38,0.66,63.5,0.55,34.94,0.67
2025-01-20,09:30,4,January,Flat,77,TSSC,449.7,27.38,38.63,79.01,0.71,63.21,0.59,37.4,0.67
2025-01-20,09:45,4,January,Flat,77,TSSC,480.72,27.77,39.79,78.65,0.76,62.92,0.63,39.84,0.67
2025-01-20,10:00,4,January,Flat,77,TSSC,511.73,28.15,40.94,78.28,0.81,62.62,0.67,42.26,0.67
2025-01-20,10:15,4,January,Flat,77,TSSC,547.31,28.38,42.06,77.93,0.86,62.34,0.72,45.04,0.67
2025-01-20,10:30,4,January,Flat,77,TSSC,582.88,28.61,43.18,77.57,0.92,62.06,0.77,47.8,0.67
2025-01-20,10:45,4,January,Flat,77,TSSC,618.45,28.84,44.3,77.22,0.98,61.77,0.82,50.54,0.67
2025-01-20,11:00,4,January,Flat,77,TSSC,654.03,29.07,45.42,76.86,1.03,61.49,0.87,53.26,0.67
2025-01-20,11:15,4,January,Flat,77,TSSC,647.42,29.23,45.42,76.86,1.02,61.49,0.86,52.73,0.67
2025-01-20,11:30,4,January,Flat,77,TSSC,640.81,29.4,45.42,76.86,1.01,61.49,0.85,52.19,0.67
2025-01-20,11:45,4,January,Flat,77,TSSC,634.19,29.57,45.42,76.86,1.0,61.49,0.84,51.65,0.67
2025-01-20,12:00,4,January,Flat,77,TSSC,627.58,29.73,45.42,76.86,0.99,61.49,0.83,51.11,0.67
2025-01-20,12:15,4,January,Flat,77,TSSC,598.15,29.81,44.76,77.07,0.95,61.66,0.79,48.81,0.67
2025-01-20,12:30,4,January,Flat,77,TSSC,568.72,29.88,44.1,77.28,0.9,61.82,0.75,46.51,0.67
2025-01-20,12:45,4,January,Flat,77,TSSC,539.28,29.96,43.44,77.49,0.85,61.99,0.71,44.19,0.67
2025-01-20,13:00,4,January,Flat,77,TSSC,509.85,30.04,42.79,77.7,0.8,62.16,0.67,41.86,0.67
2025-01-20,13:15,4,January,Flat,77,TSSC,492.45,30.05,42.37,77.83,0.78,62.26,0.65,40.49,0.67
2025-01-20,13:30,4,January,Flat,77,TSSC,475.05,30.07,41.95,77.96,0.75,62.37,0.63,39.11,0.67
2025-01-20,13:45,4,January,Flat,77,TSSC,457.65,30.09,41.53,78.1,0.72,62.48,0.6,37.72,0.67
2025-01-20,14:00,4,January,Flat,77,TSSC,440.25,30.1,41.11,78.23,0.69,62.58,0.58,36.34,0.67
2025-01-20,14:15,4,January,Flat,77,TSSC,401.9,30.0,40.04,78.56,0.63,62.85,0.53,33.28,0.67
2025-01-20,14:30,4,January,Flat,77,TSSC,363.55,29.89,38.98,78.9,0.57,63.12,0.48,30.2,0.67
2025-01-20,14:45,4,January,Flat,77,TSSC,325.2,29.79,37.91,79.24,0.51,63.39,0.43,27.1,0.67
2025-01-20,15:00,4,January,Flat,77,TSSC,286.85,29.68,36.85,79.58,0.45,63.66,0.38,23.98,0.67
2025-01-20,15:15,4,January,Flat,77,TSSC,248.65,29.38,35.59,79.97,0.39,63.98,0.33,20.87,0.67
2025-01-20,15:30,4,January,Flat,77,TSSC,210.45,29.07,34.34,80.37,0.33,64.3,0.28,17.73,0.67
2025-01-20,15:45,4,January,Flat,77,TSSC,172.25,28.77,33.08,80.77,0.27,64.62,0.23,14.56,0.67
2025-01-20,16:00,4,January,Flat,77,TSSC,134.05,28.47,31.82,81.17,0.21,64.93,0.18,11.38,0.67
2025-01-20,16:15,4,January,Flat,77,TSSC,105.76,27.91,30.56,81.57,0.16,65.25,0.14,9.01,0.67
2025-01-20,16:30,4,January,Flat,77,TSSC,77.48,27.35,29.29,81.97,0.12,65.58,0.1,6.62,0.67
2025-01-20,16:45,4,January,Flat,77,TSSC,49.19,26.8,28.03,82.37,0.08,65.9,0.06,4.22,0.67
2025-01-20,17:00,4,January,Flat,77,TSSC,20.9,26.24,26.76,82.77,0.03,66.22,0.03,1.8,0.67
2025-01-20,17:15,4,January,Flat,77,TSSC,15.67,25.9,26.29,82.92,0.02,66.34,0.02,1.35,0.67
2025-01-20,17:30,4,January,Flat,77,TSSC,10.45,25.55,25.82,83.07,0.02,66.46,0.01,0.9,0.67
2025-01-20,17:45,4,January,Flat,77,TSSC,5.22,25.21,25.34,83.22,0.01,66.58,0.01,0.45,0.67
2025-01-21,05:15,4,January,Flat,77,TSSC,5.58,19.35,19.49,85.07,0.01,68.06,0.01,0.49,0.67
2025-01-21,05:30,4,January,Flat,77,TSSC,11.15,19.59,19.87,84.95,0.02,67.96,0.01,0.98,0.67
2025-01-21,05:45,4,January,Flat,77,TSSC,16.73,19.83,20.25,84.83,0.03,67.87,0.02,1.47,0.67
2025-01-21,06:00,4,January,Flat,77,TSSC,22.3,20.07,20.63,84.71,0.03,67.77,0.03,1.95,0.67
2025-01-21,06:15,4,January,Flat,77,TSSC,59.35,20.69,22.17,84.22,0.09,67.38,0.08,5.18,0.67
2025-01-21,06:30,4,January,Flat,77,TSSC,96.4,21.3,23.71,83.74,0.15,66.99,0.12,8.37,0.67
2025-01-21,06:45,4,January,Flat,77,TSSC,133.45,21.91,25.25,83.25,0.21,66.6,0.17,11.54,0.67
2025-01-21,07:00,4,January,Flat,77,TSSC,170.5,22.53,26.79,82.76,0.26,66.21,0.22,14.68,0.67
2025-01-21,07:15,4,January,Flat,77,TSSC,217.24,23.06,28.49,82.22,0.34,65.78,0.28,18.61,0.67
2025-01-21,07:30,4,January,Flat,77,TSSC,263.98,23.59,30.18,81.69,0.41,65.35,0.34,22.51,0.67
2025-01-21,07:45,4,January,Flat,77,TSSC,310.71,24.11,31.88,81.15,0.48,64.92,0.41,26.36,0.67
2025-01-21,08:00,4,January,Flat,77,TSSC,357.45,24.64,33.58,80.61,0.56,64.49,0.47,30.18,0.67
2025-01-21,08:15,4,January,Flat,77,TSSC,395.09,25.05,34.92,80.19,0.62,64.15,0.52,33.22,0.67
2025-01-21,08:30,4,January,Flat,77,TSSC,432.74,25.45,36.27,79.76,0.68,63.81,0.57,36.24,0.67
2025-01-21,08:45,4,January,Flat,77,TSSC,470.38,25.86,37.62,79.33,0.74,63.47,0.62,39.24,0.67
2025-01-21,09:00,4,January,Flat,77,TSSC,508.02,26.27,38.97,78.9,0.8,63.12,0.67,42.2,0.67
2025-01-21,09:15,4,January,Flat,77,TSSC,540.04,26.62,40.12,78.54,0.85,62.83,0.71,44.71,0.67
2025-01-21,09:30,4,January,Flat,77,TSSC,572.07,26.98,41.28,78.17,0.9,62.54,0.75,47.19,0.67
2025-01-21,09:45,4,January,Flat,77,TSSC,604.1,27.33,42.43,77.81,0.95,62.25,0.8,49.66,0.67
2025-01-21,10:00,4,January,Flat,77,TSSC,636.12,27.68,43.58,77.44,1.0,61.96,0.84,52.1,0.67
2025-01-21,10:15,4,January,Flat,77,TSSC,663.61,27.96,44.56,77.14,1.05,61.71,0.88,54.19,0.67
2025-01-21,10:30,4,January,Flat,77,TSSC,691.1,28.25,45.53,76.83,1.09,61.46,0.92,56.26,0.67
2025-01-21,10:45,4,January,Flat,77,TSSC,718.59,28.54,46.5,76.52,1.14,61.22,0.95,58.32,0.67
2025-01-21,11:00,4,January,Flat,77,TSSC,746.08,28.82,47.47,76.21,1.18,60.97,0.99,60.37,0.67
2025-01-21,11:15,4,January,Flat,77,TSSC,741.6,29.01,47.55,76.19,1.18,60.95,0.98,59.99,0.67
