Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-02-01,05:30,5,February,V-Shape,62,9.55,22.82,26.06,82.99,0.01,66.39,0.01,0.79,0.67
2024-02-01,05:45,5,February,V-Shape,62,14.33,23.06,26.42,82.88,0.02,66.3,0.02,1.18,0.67
2024-02-01,06:00,5,February,V-Shape,62,19.11,23.29,26.77,82.77,0.03,66.21,0.02,1.57,0.67
2024-02-01,06:15,5,February,V-Shape,62,48.71,23.68,27.9,82.41,0.07,65.93,0.06,3.98,0.67
2024-02-01,06:30,5,February,V-Shape,62,78.3,24.07,29.03,82.05,0.12,65.64,0.1,6.38,0.67
2024-02-01,06:45,5,February,V-Shape,62,107.9,24.47,30.17,81.69,0.16,65.35,0.13,8.76,0.67
2024-02-01,07:00,5,February,V-Shape,62,137.5,24.86,31.3,81.33,0.2,65.07,0.17,11.13,0.67
2024-02-01,07:15,5,February,V-Shape,62,178.93,25.36,32.84,80.85,0.27,64.68,0.22,14.42,0.67
2024-02-01,07:30,5,February,V-Shape,62,220.37,25.87,34.38,80.36,0.33,64.29,0.27,17.68,0.67
2024-02-01,07:45,5,February,V-Shape,62,261.8,26.38,35.92,79.87,0.39,63.9,0.33,20.9,0.67
2024-02-01,08:00,5,February,V-Shape,62,303.24,26.88,37.46,79.38,0.45,63.51,0.38,24.1,0.67
2024-02-01,08:15,5,February,V-Shape,62,329.59,27.47,38.71,78.99,0.49,63.19,0.41,26.1,0.67
2024-02-01,08:30,5,February,V-Shape,62,355.95,28.06,39.96,78.59,0.53,62.87,0.45,28.08,0.67
2024-02-01,08:45,5,February,V-Shape,62,382.31,28.66,41.22,78.19,0.57,62.55,0.48,30.04,0.67
2024-02-01,09:00,5,February,V-Shape,62,408.66,29.25,42.47,77.8,0.61,62.24,0.51,31.99,0.67
2024-02-01,09:15,5,February,V-Shape,62,459.91,29.7,44.2,77.25,0.69,61.8,0.58,35.81,0.67
2024-02-01,09:30,5,February,V-Shape,62,511.17,30.14,45.92,76.7,0.77,61.36,0.65,39.58,0.67
2024-02-01,09:45,5,February,V-Shape,62,562.42,30.59,47.65,76.16,0.85,60.92,0.71,43.32,0.67
2024-02-01,10:00,5,February,V-Shape,62,613.67,31.04,49.38,75.61,0.93,60.49,0.78,47.0,0.67
2024-02-01,10:15,5,February,V-Shape,62,639.59,31.33,50.32,75.31,0.97,60.25,0.81,48.84,0.67
2024-02-01,10:30,5,February,V-Shape,62,665.5,31.62,51.26,75.01,1.01,60.01,0.84,50.66,0.67
2024-02-01,10:45,5,February,V-Shape,62,691.41,31.92,52.2,74.71,1.05,59.77,0.88,52.48,0.67
2024-02-01,11:00,5,February,V-Shape,62,717.33,32.21,53.14,74.42,1.09,59.53,0.91,54.28,0.67
2024-02-01,11:15,5,February,V-Shape,62,714.23,32.37,53.23,74.39,1.08,59.51,0.91,54.03,0.67
2024-02-01,11:30,5,February,V-Shape,62,711.14,32.53,53.31,74.36,1.08,59.49,0.9,53.78,0.67
2024-02-01,11:45,5,February,V-Shape,62,708.04,32.7,53.4,74.34,1.07,59.47,0.9,53.53,0.67
2024-02-01,12:00,5,February,V-Shape,62,704.95,32.86,53.48,74.31,1.07,59.45,0.9,53.28,0.67
2024-02-01,12:15,5,February,V-Shape,62,665.59,32.91,52.55,74.61,1.01,59.68,0.85,50.46,0.67
2024-02-01,12:30,5,February,V-Shape,62,626.24,32.95,51.61,74.9,0.95,59.92,0.79,47.62,0.67
2024-02-01,12:45,5,February,V-Shape,62,586.88,33.0,50.67,75.2,0.89,60.16,0.74,44.76,0.67
2024-02-01,13:00,5,February,V-Shape,62,547.52,33.05,49.74,75.49,0.83,60.4,0.69,41.89,0.67
2024-02-01,13:15,5,February,V-Shape,62,551.31,32.97,49.76,75.49,0.83,60.39,0.7,42.18,0.67
2024-02-01,13:30,5,February,V-Shape,62,555.1,32.89,49.77,75.48,0.84,60.39,0.7,42.46,0.67
2024-02-01,13:45,5,February,V-Shape,62,558.89,32.82,49.79,75.48,0.85,60.38,0.71,42.75,0.67
2024-02-01,14:00,5,February,V-Shape,62,562.67,32.74,49.81,75.47,0.85,60.38,0.71,43.04,0.67
2024-02-01,14:15,5,February,V-Shape,62,522.91,32.57,48.65,75.84,0.79,60.67,0.66,40.15,0.67
2024-02-01,14:30,5,February,V-Shape,62,483.15,32.41,47.48,76.21,0.73,60.97,0.61,37.23,0.67
2024-02-01,14:45,5,February,V-Shape,62,443.38,32.24,46.32,76.58,0.67,61.26,0.56,34.29,0.67
2024-02-01,15:00,5,February,V-Shape,62,403.62,32.07,45.16,76.94,0.61,61.56,0.51,31.33,0.67
2024-02-01,15:15,5,February,V-Shape,62,351.53,31.72,43.51,77.47,0.53,61.97,0.44,27.43,0.67
2024-02-01,15:30,5,February,V-Shape,62,299.45,31.37,41.85,77.99,0.45,62.39,0.38,23.49,0.67
2024-02-01,15:45,5,February,V-Shape,62,247.36,31.01,40.2,78.52,0.37,62.81,0.31,19.5,0.67
2024-02-01,16:00,5,February,V-Shape,62,195.28,30.66,38.54,79.04,0.29,63.23,0.24,15.47,0.67
2024-02-01,16:15,5,February,V-Shape,62,155.15,30.04,36.92,79.55,0.23,63.64,0.19,12.35,0.67
2024-02-01,16:30,5,February,V-Shape,62,115.02,29.43,35.3,80.07,0.17,64.05,0.14,9.2,0.67
2024-02-01,16:45,5,February,V-Shape,62,74.89,28.81,33.68,80.58,0.11,64.46,0.09,6.02,0.67
