Date,Time,Year,Month,Day,Shape,Spacing_cm,Connection,Irradiance_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-04-01,05:15,2024,April,1,V-Shape,77,Se-P,25.03,26.55,26.17,82.957,0.037,66.366,0.031,2.056,0.67
2024-04-01,05:30,2024,April,1,V-Shape,77,Se-P,50.06,26.98,27.23,82.621,0.074,66.097,0.062,4.099,0.67
2024-04-01,05:45,2024,April,1,V-Shape,77,Se-P,75.09,27.41,28.29,82.286,0.111,65.828,0.093,6.13,0.67
2024-04-01,06:00,2024,April,1,V-Shape,77,Se-P,100.12,27.85,29.35,81.95,0.148,65.56,0.124,8.149,0.67
2024-04-01,06:15,2024,April,1,V-Shape,77,Se-P,159.8,28.51,31.51,81.268,0.237,65.015,0.199,12.927,0.67
2024-04-01,06:30,2024,April,1,V-Shape,77,Se-P,219.49,29.17,33.66,80.587,0.327,64.469,0.274,17.644,0.67
2024-04-01,06:45,2024,April,1,V-Shape,77,Se-P,279.18,29.83,35.81,79.905,0.417,63.924,0.349,22.299,0.67
2024-04-01,07:00,2024,April,1,V-Shape,77,Se-P,338.87,30.49,37.96,79.224,0.507,63.379,0.424,26.893,0.67
2024-04-01,07:15,2024,April,1,V-Shape,77,Se-P,403.16,31.19,40.27,78.492,0.604,62.794,0.506,31.772,0.67
2024-04-01,07:30,2024,April,1,V-Shape,77,Se-P,467.45,31.89,42.58,77.761,0.702,62.209,0.588,36.579,0.67
2024-04-01,07:45,2024,April,1,V-Shape,77,Se-P,531.74,32.6,44.89,77.03,0.8,61.624,0.67,41.312,0.67
2024-04-01,08:00,2024,April,1,V-Shape,77,Se-P,596.03,33.3,47.2,76.298,0.899,61.039,0.753,45.971,0.67
2024-04-01,08:15,2024,April,1,V-Shape,77,Se-P,644.93,33.94,49.06,75.708,0.975,60.567,0.816,49.447,0.67
2024-04-01,08:30,2024,April,1,V-Shape,77,Se-P,693.82,34.58,50.93,75.119,1.051,60.095,0.88,52.878,0.67
2024-04-01,08:45,2024,April,1,V-Shape,77,Se-P,742.72,35.22,52.79,74.529,1.127,59.623,0.944,56.262,0.67
2024-04-01,09:00,2024,April,1,V-Shape,77,Se-P,791.62,35.86,54.65,73.939,1.203,59.151,1.008,59.599,0.67
2024-04-01,09:15,2024,April,1,V-Shape,77,Se-P,826.34,36.36,56.02,73.507,1.258,58.806,1.053,61.932,0.67
2024-04-01,09:30,2024,April,1,V-Shape,77,Se-P,861.06,36.86,57.38,73.074,1.312,58.46,1.099,64.239,0.67
2024-04-01,09:45,2024,April,1,V-Shape,77,Se-P,895.79,37.35,58.75,72.642,1.367,58.114,1.145,66.522,0.67
2024-04-01,10:00,2024,April,1,V-Shape,77,Se-P,930.51,37.85,60.11,72.21,1.422,57.768,1.191,68.78,0.67
2024-04-01,10:15,2024,April,1,V-Shape,77,Se-P,937.51,38.24,60.68,72.032,1.433,57.625,1.2,69.164,0.67
2024-04-01,10:30,2024,April,1,V-Shape,77,Se-P,944.5,38.62,61.24,71.854,1.445,57.483,1.21,69.546,0.67
2024-04-01,10:45,2024,April,1,V-Shape,77,Se-P,951.5,39.01,61.8,71.675,1.456,57.34,1.219,69.925,0.67
2024-04-01,11:00,2024,April,1,V-Shape,77,Se-P,958.49,39.4,62.36,71.497,1.468,57.198,1.229,70.302,0.67
2024-04-01,11:15,2024,April,1,V-Shape,77,Se-P,942.61,39.63,62.2,71.549,1.443,57.239,1.209,69.176,0.67
2024-04-01,11:30,2024,April,1,V-Shape,77,Se-P,926.73,39.87,62.04,71.6,1.419,57.28,1.188,68.049,0.67
2024-04-01,11:45,2024,April,1,V-Shape,77,Se-P,910.85,40.11,61.88,71.651,1.394,57.321,1.167,66.92,0.67
2024-04-01,12:00,2024,April,1,V-Shape,77,Se-P,894.97,40.34,61.71,71.703,1.369,57.362,1.147,65.79,0.67
2024-04-01,12:15,2024,April,1,V-Shape,77,Se-P,872.37,40.43,61.23,71.855,1.334,57.484,1.117,64.236,0.67
