Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-04-29,05:00,18,April,Flat,77,5.35,27.61,27.74,82.46,0.01,65.97,0.01,0.44,0.67
2024-04-29,05:15,18,April,Flat,77,36.06,27.94,28.84,82.11,0.05,65.69,0.04,2.94,0.67
2024-04-29,05:30,18,April,Flat,77,66.77,28.27,29.94,81.76,0.1,65.41,0.08,5.43,0.67
2024-04-29,05:45,18,April,Flat,77,97.47,28.61,31.04,81.41,0.14,65.13,0.12,7.9,0.67
2024-04-29,06:00,18,April,Flat,77,128.18,28.94,32.14,81.07,0.19,64.85,0.16,10.35,0.67
2024-04-29,06:15,18,April,Flat,77,182.24,29.51,34.07,80.46,0.27,64.37,0.23,14.63,0.67
2024-04-29,06:30,18,April,Flat,77,236.29,30.08,35.99,79.85,0.35,63.88,0.3,18.86,0.67
2024-04-29,06:45,18,April,Flat,77,290.34,30.65,37.91,79.24,0.43,63.39,0.36,23.05,0.67
2024-04-29,07:00,18,April,Flat,77,344.4,31.22,39.83,78.63,0.52,62.91,0.43,27.18,0.67
2024-04-29,07:15,18,April,Flat,77,402.88,31.84,41.91,77.97,0.6,62.38,0.51,31.59,0.67
2024-04-29,07:30,18,April,Flat,77,461.37,32.47,44.0,77.31,0.69,61.85,0.58,35.94,0.67
2024-04-29,07:45,18,April,Flat,77,519.85,33.09,46.08,76.65,0.78,61.32,0.66,40.24,0.67
2024-04-29,08:00,18,April,Flat,77,578.33,33.71,48.17,75.99,0.87,60.79,0.73,44.47,0.67
2024-04-29,08:15,18,April,Flat,77,623.94,34.3,49.9,75.44,0.94,60.36,0.79,47.71,0.67
2024-04-29,08:30,18,April,Flat,77,669.56,34.89,51.62,74.9,1.01,59.92,0.85,50.91,0.67
2024-04-29,08:45,18,April,Flat,77,715.17,35.47,53.35,74.35,1.09,59.48,0.91,54.07,0.67
2024-04-29,09:00,18,April,Flat,77,760.78,36.06,55.08,73.8,1.16,59.04,0.97,57.2,0.67
2024-04-29,09:15,18,April,Flat,77,793.17,36.55,56.37,73.39,1.21,58.71,1.01,59.37,0.67
2024-04-29,09:30,18,April,Flat,77,825.56,37.03,57.67,72.98,1.26,58.39,1.05,61.53,0.67
2024-04-29,09:45,18,April,Flat,77,857.94,37.52,58.96,72.57,1.31,58.06,1.1,63.67,0.67
2024-04-29,10:00,18,April,Flat,77,890.33,38.0,60.26,72.16,1.36,57.73,1.14,65.78,0.67
2024-04-29,10:15,18,April,Flat,77,896.18,38.34,60.74,72.01,1.37,57.61,1.15,66.1,0.67
2024-04-29,10:30,18,April,Flat,77,902.03,38.67,61.23,71.86,1.38,57.49,1.16,66.42,0.67
2024-04-29,10:45,18,April,Flat,77,907.87,39.01,61.71,71.7,1.39,57.36,1.16,66.74,0.67
2024-04-29,11:00,18,April,Flat,77,913.72,39.35,62.19,71.55,1.4,57.24,1.17,67.06,0.67
2024-04-29,11:15,18,April,Flat,77,903.33,39.53,62.11,71.58,1.38,57.26,1.16,66.31,0.67
2024-04-29,11:30,18,April,Flat,77,892.93,39.71,62.03,71.6,1.37,57.28,1.14,65.57,0.67
2024-04-29,11:45,18,April,Flat,77,882.54,39.89,61.95,71.63,1.35,57.3,1.13,64.82,0.67
2024-04-29,12:00,18,April,Flat,77,872.15,40.07,61.87,71.65,1.33,57.32,1.12,64.08,0.67
2024-04-29,12:15,18,April,Flat,77,848.64,40.11,61.33,71.82,1.3,57.46,1.09,62.47,0.67
2024-04-29,12:30,18,April,Flat,77,825.12,40.16,60.78,72.0,1.26,57.6,1.06,60.85,0.67
2024-04-29,12:45,18,April,Flat,77,801.61,40.2,60.24,72.17,1.22,57.74,1.03,59.23,0.67
2024-04-29,13:00,18,April,Flat,77,778.1,40.24,59.69,72.34,1.19,57.87,1.0,57.6,0.67
2024-04-29,13:15,18,April,Flat,77,742.31,40.07,58.63,72.68,1.13,58.14,0.95,55.15,0.67
2024-04-29,13:30,18,April,Flat,77,706.53,39.91,57.57,73.02,1.08,58.41,0.9,52.68,0.67
2024-04-29,13:45,18,April,Flat,77,670.74,39.74,56.51,73.35,1.02,58.68,0.86,50.19,0.67
2024-04-29,14:00,18,April,Flat,77,634.95,39.57,55.44,73.69,0.97,58.95,0.81,47.68,0.67
2024-04-29,14:15,18,April,Flat,77,587.56,39.27,53.96,74.16,0.89,59.33,0.75,44.34,0.67
2024-04-29,14:30,18,April,Flat,77,540.16,38.98,52.48,74.63,0.82,59.7,0.69,40.96,0.67
2024-04-29,14:45,18,April,Flat,77,492.77,38.68,51.0,75.1,0.75,60.08,0.62,37.55,0.67
2024-04-29,15:00,18,April,Flat,77,445.38,38.38,49.51,75.57,0.67,60.45,0.56,34.1,0.67
2024-04-29,15:15,18,April,Flat,77,390.12,37.94,47.69,76.14,0.59,60.92,0.49,30.04,0.67
2024-04-29,15:30,18,April,Flat,77,334.87,37.49,45.86,76.72,0.5,61.38,0.42,25.94,0.67
2024-04-29,15:45,18,April,Flat,77,279.61,37.05,44.04,77.3,0.42,61.84,0.35,21.78,0.67
2024-04-29,16:00,18,April,Flat,77,224.35,36.6,42.21,77.88,0.34,62.3,0.28,17.58,0.67
