Date,Time,Year,Month,Day,Shape,Spacing_cm,Connection,Irradiance_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-04-01,05:15,2024,April,1,V-Shape,62,TCT,25.03,26.55,30.17,81.691,0.04,65.353,0.033,2.175,0.67
2024-04-01,05:30,2024,April,1,V-Shape,62,TCT,50.06,26.98,31.23,81.355,0.08,65.084,0.067,4.336,0.67
2024-04-01,05:45,2024,April,1,V-Shape,62,TCT,75.09,27.41,32.29,81.019,0.119,64.815,0.1,6.484,0.67
2024-04-01,06:00,2024,April,1,V-Shape,62,TCT,100.12,27.85,33.35,80.683,0.159,64.546,0.134,8.619,0.67
2024-04-01,06:15,2024,April,1,V-Shape,62,TCT,159.8,28.51,35.51,80.002,0.255,64.001,0.214,13.67,0.67
2024-04-01,06:30,2024,April,1,V-Shape,62,TCT,219.49,29.17,37.66,79.32,0.351,63.456,0.294,18.656,0.67
2024-04-01,06:45,2024,April,1,V-Shape,62,TCT,279.18,29.83,39.81,78.639,0.447,62.911,0.375,23.575,0.67
2024-04-01,07:00,2024,April,1,V-Shape,62,TCT,338.87,30.49,41.96,77.957,0.544,62.366,0.456,28.427,0.67
2024-04-01,07:15,2024,April,1,V-Shape,62,TCT,403.16,31.19,44.27,77.226,0.649,61.781,0.544,33.579,0.67
2024-04-01,07:30,2024,April,1,V-Shape,62,TCT,467.45,31.89,46.58,76.494,0.754,61.196,0.632,38.653,0.67
2024-04-01,07:45,2024,April,1,V-Shape,62,TCT,531.74,32.6,48.89,75.763,0.86,60.61,0.72,43.647,0.67
2024-04-01,08:00,2024,April,1,V-Shape,62,TCT,596.03,33.3,51.2,75.032,0.966,60.025,0.809,48.561,0.67
2024-04-01,08:15,2024,April,1,V-Shape,62,TCT,644.93,33.94,53.06,74.442,1.047,59.554,0.877,52.227,0.67
2024-04-01,08:30,2024,April,1,V-Shape,62,TCT,693.82,34.58,54.93,73.852,1.129,59.082,0.945,55.842,0.67
2024-04-01,08:45,2024,April,1,V-Shape,62,TCT,742.72,35.22,56.79,73.262,1.21,58.61,1.014,59.408,0.67
2024-04-01,09:00,2024,April,1,V-Shape,62,TCT,791.62,35.86,58.65,72.673,1.292,58.138,1.082,62.922,0.67
2024-04-01,09:15,2024,April,1,V-Shape,62,TCT,826.34,36.36,60.02,72.24,1.351,57.792,1.131,65.378,0.67
2024-04-01,09:30,2024,April,1,V-Shape,62,TCT,861.06,36.86,61.38,71.808,1.409,57.446,1.18,67.807,0.67
2024-04-01,09:45,2024,April,1,V-Shape,62,TCT,895.79,37.35,62.75,71.375,1.468,57.1,1.23,70.209,0.67
2024-04-01,10:00,2024,April,1,V-Shape,62,TCT,930.51,37.85,64.11,70.943,1.527,56.754,1.279,72.584,0.67
2024-04-01,10:15,2024,April,1,V-Shape,62,TCT,937.51,38.24,64.68,70.765,1.539,56.612,1.289,72.985,0.67
2024-04-01,10:30,2024,April,1,V-Shape,62,TCT,944.5,38.62,65.24,70.587,1.552,56.47,1.3,73.384,0.67
2024-04-01,10:45,2024,April,1,V-Shape,62,TCT,951.5,39.01,65.8,70.409,1.564,56.327,1.31,73.781,0.67
2024-04-01,11:00,2024,April,1,V-Shape,62,TCT,958.49,39.4,66.36,70.231,1.576,56.185,1.32,74.176,0.67
2024-04-01,11:15,2024,April,1,V-Shape,62,TCT,942.61,39.63,66.2,70.282,1.55,56.226,1.298,72.989,0.67
2024-04-01,11:30,2024,April,1,V-Shape,62,TCT,926.73,39.87,66.04,70.333,1.524,56.267,1.276,71.8,0.67
2024-04-01,11:45,2024,April,1,V-Shape,62,TCT,910.85,40.11,65.88,70.385,1.497,56.308,1.254,70.61,0.67
2024-04-01,12:00,2024,April,1,V-Shape,62,TCT,894.97,40.34,65.71,70.436,1.471,56.349,1.232,69.419,0.67
2024-04-01,12:15,2024,April,1,V-Shape,62,TCT,872.37,40.43,65.23,70.588,1.433,56.47,1.2,67.781,0.67
2024-04-01,12:30,2024,April,1,V-Shape,62,TCT,849.78,40.51,64.75,70.74,1.395,56.592,1.169,66.137,0.67
2024-04-01,12:45,2024,April,1,V-Shape,62,TCT,827.19,40.59,64.27,70.892,1.358,56.713,1.137,64.487,0.67
2024-04-01,13:00,2024,April,1,V-Shape,62,TCT,804.59,40.68,63.79,71.044,1.32,56.835,1.106,62.831,0.67
2024-04-01,13:15,2024,April,1,V-Shape,62,TCT,759.72,40.6,62.59,71.425,1.245,57.14,1.043,59.577,0.67
2024-04-01,13:30,2024,April,1,V-Shape,62,TCT,714.85,40.52,61.39,71.806,1.17,57.445,0.98,56.291,0.67
2024-04-01,13:45,2024,April,1,V-Shape,62,TCT,669.97,40.43,60.18,72.188,1.095,57.75,0.917,52.976,0.67
2024-04-01,14:00,2024,April,1,V-Shape,62,TCT,625.1,40.35,58.98,72.569,1.021,58.055,0.855,49.631,0.67
2024-04-01,14:15,2024,April,1,V-Shape,62,TCT,566.18,40.07,57.23,73.123,0.923,58.499,0.773,45.22,0.67
2024-04-01,14:30,2024,April,1,V-Shape,62,TCT,507.26,39.8,55.48,73.678,0.826,58.942,0.691,40.752,0.67
2024-04-01,14:45,2024,April,1,V-Shape,62,TCT,448.34,39.52,53.73,74.232,0.728,59.386,0.61,36.228,0.67
2024-04-01,15:00,2024,April,1,V-Shape,62,TCT,389.42,39.24,51.98,74.786,0.632,59.829,0.529,31.648,0.67
2024-04-01,15:15,2024,April,1,V-Shape,62,TCT,339.9,38.75,50.25,75.334,0.55,60.267,0.461,27.778,0.67
2024-04-01,15:30,2024,April,1,V-Shape,62,TCT,290.37,38.26,48.52,75.881,0.469,60.705,0.393,23.863,0.67
2024-04-01,15:45,2024,April,1,V-Shape,62,TCT,240.84,37.77,46.79,76.428,0.389,61.142,0.325,19.901,0.67
2024-04-01,16:00,2024,April,1,V-Shape,62,TCT,191.31,37.28,45.06,76.975,0.308,61.58,0.258,15.895,0.67
2024-04-01,16:15,2024,April,1,V-Shape,62,TCT,153.33,36.59,43.42,77.494,0.247,61.995,0.207,12.804,0.67
2024-04-01,16:30,2024,April,1,V-Shape,62,TCT,115.34,35.9,41.78,78.014,0.185,62.411,0.155,9.681,0.67
