Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-11-25,05:15,48,November,Flat,93,15.9,22.61,20.01,84.91,0.02,67.93,0.02,1.33,0.67
2024-11-25,05:30,48,November,Flat,93,31.8,22.75,20.54,84.74,0.05,67.79,0.04,2.65,0.67
2024-11-25,05:45,48,November,Flat,93,47.7,22.88,21.07,84.57,0.07,67.66,0.06,3.97,0.67
2024-11-25,06:00,48,November,Flat,93,63.6,23.01,21.6,84.4,0.09,67.52,0.08,5.29,0.67
2024-11-25,06:15,48,November,Flat,93,103.36,23.3,22.89,84.0,0.15,67.2,0.13,8.57,0.67
2024-11-25,06:30,48,November,Flat,93,143.11,23.6,24.18,83.59,0.21,66.87,0.18,11.82,0.67
2024-11-25,06:45,48,November,Flat,93,182.87,23.9,25.47,83.18,0.27,66.54,0.23,15.05,0.67
2024-11-25,07:00,48,November,Flat,93,222.62,24.19,26.76,82.77,0.33,66.22,0.28,18.25,0.67
2024-11-25,07:15,48,November,Flat,93,265.45,24.44,28.07,82.36,0.39,65.88,0.33,21.69,0.67
2024-11-25,07:30,48,November,Flat,93,308.28,24.68,29.39,81.94,0.46,65.55,0.38,25.09,0.67
2024-11-25,07:45,48,November,Flat,93,351.12,24.93,30.7,81.52,0.52,65.22,0.44,28.47,0.67
2024-11-25,08:00,48,November,Flat,93,393.95,25.17,32.02,81.11,0.59,64.88,0.49,31.82,0.67
2024-11-25,08:15,48,November,Flat,93,436.38,25.37,33.28,80.71,0.65,64.57,0.54,35.12,0.67
2024-11-25,08:30,48,November,Flat,93,478.8,25.57,34.54,80.31,0.71,64.25,0.6,38.39,0.67
2024-11-25,08:45,48,November,Flat,93,521.23,25.77,35.8,79.91,0.78,63.93,0.65,41.63,0.67
2024-11-25,09:00,48,November,Flat,93,563.65,25.97,37.06,79.51,0.84,63.61,0.71,44.85,0.67
2024-11-25,09:15,48,November,Flat,93,594.14,26.15,38.0,79.21,0.89,63.37,0.74,47.15,0.67
2024-11-25,09:30,48,November,Flat,93,624.63,26.32,38.94,78.91,0.93,63.13,0.78,49.43,0.67
2024-11-25,09:45,48,November,Flat,93,655.13,26.5,39.88,78.62,0.98,62.89,0.82,51.69,0.67
2024-11-25,10:00,48,November,Flat,93,685.62,26.68,40.82,78.32,1.03,62.65,0.86,53.94,0.67
2024-11-25,10:15,48,November,Flat,93,674.64,26.83,40.69,78.36,1.01,62.69,0.85,53.1,0.67
2024-11-25,10:30,48,November,Flat,93,663.67,26.98,40.57,78.4,0.99,62.72,0.83,52.26,0.67
2024-11-25,10:45,48,November,Flat,93,652.7,27.12,40.44,78.44,0.98,62.75,0.82,51.41,0.67
2024-11-25,11:00,48,November,Flat,93,641.72,27.27,40.31,78.48,0.96,62.78,0.81,50.57,0.67
2024-11-25,11:15,48,November,Flat,93,577.41,27.36,38.8,78.96,0.86,63.17,0.72,45.71,0.67
2024-11-25,11:30,48,November,Flat,93,513.11,27.45,37.28,79.44,0.77,63.55,0.64,40.8,0.67
