Date,Time,Year,Month,Day,Shape,Spacing_cm,Connection,Irradiance_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-04-01,05:15,2024,April,1,Inverted-V,62,Se-P,25.74,26.55,29.19,82.002,0.038,65.601,0.032,2.096,0.67
2024-04-01,05:30,2024,April,1,Inverted-V,62,Se-P,51.49,26.98,30.27,81.66,0.076,65.328,0.064,4.18,0.67
2024-04-01,05:45,2024,April,1,Inverted-V,62,Se-P,77.23,27.41,31.35,81.319,0.115,65.055,0.096,6.25,0.67
2024-04-01,06:00,2024,April,1,Inverted-V,62,Se-P,102.98,27.85,32.42,80.977,0.153,64.782,0.128,8.308,0.67
2024-04-01,06:15,2024,April,1,Inverted-V,62,Se-P,164.37,28.51,34.62,80.282,0.245,64.226,0.205,13.175,0.67
2024-04-01,06:30,2024,April,1,Inverted-V,62,Se-P,225.76,29.17,36.81,79.587,0.337,63.67,0.282,17.979,0.67
2024-04-01,06:45,2024,April,1,Inverted-V,62,Se-P,287.16,29.83,39.01,78.892,0.43,63.114,0.36,22.717,0.67
2024-04-01,07:00,2024,April,1,Inverted-V,62,Se-P,348.55,30.49,41.2,78.197,0.523,62.558,0.438,27.39,0.67
2024-04-01,07:15,2024,April,1,Inverted-V,62,Se-P,414.68,31.19,43.56,77.451,0.623,61.961,0.522,32.351,0.67
2024-04-01,07:30,2024,April,1,Inverted-V,62,Se-P,480.81,31.89,45.92,76.705,0.725,61.364,0.607,37.234,0.67
2024-04-01,07:45,2024,April,1,Inverted-V,62,Se-P,546.93,32.6,48.27,75.959,0.826,60.767,0.692,42.04,0.67
2024-04-01,08:00,2024,April,1,Inverted-V,62,Se-P,613.06,33.3,50.63,75.213,0.928,60.171,0.777,46.768,0.67
2024-04-01,08:15,2024,April,1,Inverted-V,62,Se-P,663.35,33.94,52.52,74.613,1.006,59.69,0.843,50.293,0.67
2024-04-01,08:30,2024,April,1,Inverted-V,62,Se-P,713.65,34.58,54.42,74.012,1.084,59.21,0.908,53.77,0.67
2024-04-01,08:45,2024,April,1,Inverted-V,62,Se-P,763.94,35.22,56.32,73.411,1.163,58.729,0.974,57.197,0.67
2024-04-01,09:00,2024,April,1,Inverted-V,62,Se-P,814.23,35.86,58.22,72.81,1.242,58.248,1.04,60.575,0.67
2024-04-01,09:15,2024,April,1,Inverted-V,62,Se-P,849.95,36.36,59.61,72.37,1.298,57.896,1.087,62.934,0.67
2024-04-01,09:30,2024,April,1,Inverted-V,62,Se-P,885.66,36.86,61.0,71.93,1.354,57.544,1.134,65.268,0.67
2024-04-01,09:45,2024,April,1,Inverted-V,62,Se-P,921.38,37.35,62.39,71.49,1.411,57.192,1.182,67.575,0.67
2024-04-01,10:00,2024,April,1,Inverted-V,62,Se-P,957.1,37.85,63.78,71.049,1.467,56.839,1.229,69.855,0.67
2024-04-01,10:15,2024,April,1,Inverted-V,62,Se-P,964.29,38.24,64.34,70.87,1.479,56.696,1.239,70.241,0.67
2024-04-01,10:30,2024,April,1,Inverted-V,62,Se-P,971.49,38.62,64.91,70.69,1.491,56.552,1.249,70.624,0.67
2024-04-01,10:45,2024,April,1,Inverted-V,62,Se-P,978.68,39.01,65.48,70.51,1.503,56.408,1.259,71.005,0.67
2024-04-01,11:00,2024,April,1,Inverted-V,62,Se-P,985.88,39.4,66.05,70.331,1.515,56.265,1.269,71.384,0.67
2024-04-01,11:15,2024,April,1,Inverted-V,62,Se-P,969.54,39.63,65.87,70.386,1.49,56.308,1.247,70.244,0.67
2024-04-01,11:30,2024,April,1,Inverted-V,62,Se-P,953.21,39.87,65.7,70.44,1.464,56.352,1.226,69.103,0.67
2024-04-01,11:45,2024,April,1,Inverted-V,62,Se-P,936.87,40.11,65.53,70.495,1.439,56.396,1.205,67.96,0.67
2024-04-01,12:00,2024,April,1,Inverted-V,62,Se-P,920.54,40.34,65.35,70.55,1.414,56.44,1.184,66.816,0.67
2024-04-01,12:15,2024,April,1,Inverted-V,62,Se-P,897.3,40.43,64.86,70.707,1.377,56.566,1.153,65.243,0.67
2024-04-01,12:30,2024,April,1,Inverted-V,62,Se-P,874.06,40.51,64.36,70.864,1.341,56.691,1.123,63.664,0.67
2024-04-01,12:45,2024,April,1,Inverted-V,62,Se-P,850.82,40.59,63.87,71.021,1.305,56.817,1.093,62.079,0.67
2024-04-01,13:00,2024,April,1,Inverted-V,62,Se-P,827.58,40.68,63.37,71.178,1.268,56.943,1.062,60.488,0.67
2024-04-01,13:15,2024,April,1,Inverted-V,62,Se-P,781.43,40.6,62.13,71.57,1.196,57.256,1.002,57.361,0.67
2024-04-01,13:30,2024,April,1,Inverted-V,62,Se-P,735.27,40.52,60.9,71.961,1.124,57.569,0.942,54.203,0.67
2024-04-01,13:45,2024,April,1,Inverted-V,62,Se-P,689.11,40.43,59.66,72.353,1.052,57.882,0.881,51.016,0.67
2024-04-01,14:00,2024,April,1,Inverted-V,62,Se-P,642.96,40.35,58.42,72.744,0.981,58.196,0.821,47.799,0.67
2024-04-01,14:15,2024,April,1,Inverted-V,62,Se-P,582.35,40.07,56.63,73.312,0.887,58.65,0.743,43.556,0.67
2024-04-01,14:30,2024,April,1,Inverted-V,62,Se-P,521.75,39.8,54.84,73.88,0.793,59.104,0.664,39.257,0.67
2024-04-01,14:45,2024,April,1,Inverted-V,62,Se-P,461.15,39.52,53.05,74.447,0.7,59.558,0.586,34.903,0.67
2024-04-01,15:00,2024,April,1,Inverted-V,62,Se-P,400.55,39.24,51.25,75.015,0.607,60.012,0.508,30.494,0.67
2024-04-01,15:15,2024,April,1,Inverted-V,62,Se-P,349.61,38.75,49.49,75.573,0.529,60.459,0.443,26.768,0.67
2024-04-01,15:30,2024,April,1,Inverted-V,62,Se-P,298.66,38.26,47.73,76.132,0.451,60.905,0.378,22.997,0.67
2024-04-01,15:45,2024,April,1,Inverted-V,62,Se-P,247.72,37.77,45.96,76.69,0.373,61.352,0.313,19.181,0.67
2024-04-01,16:00,2024,April,1,Inverted-V,62,Se-P,196.78,37.28,44.2,77.249,0.296,61.799,0.248,15.321,0.67
2024-04-01,16:15,2024,April,1,Inverted-V,62,Se-P,157.71,36.59,42.53,77.776,0.237,62.221,0.198,12.343,0.67
2024-04-01,16:30,2024,April,1,Inverted-V,62,Se-P,118.64,35.9,40.87,78.304,0.178,62.643,0.149,9.333,0.67
2024-04-01,16:45,2024,April,1,Inverted-V,62,Se-P,79.57,35.21,39.2,78.832,0.119,63.065,0.1,6.291,0.67
2024-04-01,17:00,2024,April,1,Inverted-V,62,Se-P,40.5,34.52,37.53,79.36,0.061,63.488,0.051,3.218,0.67
2024-04-01,17:15,2024,April,1,Inverted-V,62,Se-P,30.38,33.9,36.66,79.636,0.045,63.709,0.038,2.42,0.67
2024-04-01,17:30,2024,April,1,Inverted-V,62,Se-P,20.25,33.28,35.79,79.913,0.03,63.93,0.025,1.618,0.67
2024-04-01,17:45,2024,April,1,Inverted-V,62,Se-P,10.12,32.66,34.91,80.189,0.015,64.151,0.013,0.811,0.67
2024-04-02,05:15,2024,April,2,Inverted-V,62,Se-P,24.56,27.26,29.88,81.784,0.036,65.427,0.031,1.996,0.67
2024-04-02,05:30,2024,April,2,Inverted-V,62,Se-P,49.12,27.59,30.82,81.484,0.073,65.187,0.061,3.982,0.67
2024-04-02,05:45,2024,April,2,Inverted-V,62,Se-P,73.69,27.93,31.77,81.184,0.109,64.948,0.092,5.956,0.67
2024-04-02,06:00,2024,April,2,Inverted-V,62,Se-P,98.25,28.26,32.72,80.885,0.146,64.708,0.122,7.919,0.67
2024-04-02,06:15,2024,April,2,Inverted-V,62,Se-P,156.29,28.89,34.8,80.225,0.233,64.18,0.195,12.521,0.67
2024-04-02,06:30,2024,April,2,Inverted-V,62,Se-P,214.34,29.52,36.88,79.565,0.32,63.652,0.268,17.065,0.67
2024-04-02,06:45,2024,April,2,Inverted-V,62,Se-P,272.38,30.16,38.97,78.905,0.408,63.124,0.341,21.551,0.67
2024-04-02,07:00,2024,April,2,Inverted-V,62,Se-P,330.43,30.79,41.05,78.246,0.496,62.596,0.415,25.978,0.67
2024-04-02,07:15,2024,April,2,Inverted-V,62,Se-P,395.43,31.47,43.36,77.515,0.594,62.012,0.498,30.868,0.67
2024-04-02,07:30,2024,April,2,Inverted-V,62,Se-P,460.43,32.16,45.67,76.784,0.694,61.427,0.581,35.685,0.67
2024-04-02,07:45,2024,April,2,Inverted-V,62,Se-P,525.43,32.84,47.97,76.054,0.793,60.843,0.664,40.426,0.67
2024-04-02,08:00,2024,April,2,Inverted-V,62,Se-P,590.44,33.52,50.28,75.323,0.894,60.258,0.748,45.092,0.67
2024-04-02,08:15,2024,April,2,Inverted-V,62,Se-P,638.8,34.14,52.11,74.743,0.968,59.794,0.811,48.497,0.67
2024-04-02,08:30,2024,April,2,Inverted-V,62,Se-P,687.17,34.77,53.94,74.163,1.044,59.33,0.874,51.856,0.67
2024-04-02,08:45,2024,April,2,Inverted-V,62,Se-P,735.53,35.39,55.78,73.583,1.119,58.866,0.937,55.17,0.67
2024-04-02,09:00,2024,April,2,Inverted-V,62,Se-P,783.9,36.01,57.61,73.003,1.195,58.402,1.001,58.438,0.67
2024-04-02,09:15,2024,April,2,Inverted-V,62,Se-P,821.56,36.52,59.06,72.543,1.254,58.035,1.05,60.946,0.67
2024-04-02,09:30,2024,April,2,Inverted-V,62,Se-P,859.23,37.03,60.51,72.084,1.313,57.667,1.1,63.425,0.67
2024-04-02,09:45,2024,April,2,Inverted-V,62,Se-P,896.89,37.54,61.96,71.624,1.373,57.299,1.15,65.875,0.67
2024-04-02,10:00,2024,April,2,Inverted-V,62,Se-P,934.56,38.05,63.41,71.164,1.432,56.931,1.2,68.297,0.67
2024-04-02,10:15,2024,April,2,Inverted-V,62,Se-P,956.91,38.39,64.32,70.879,1.468,56.703,1.229,69.71,0.67
2024-04-02,10:30,2024,April,2,Inverted-V,62,Se-P,979.26,38.73,65.22,70.594,1.504,56.475,1.259,71.113,0.67
