Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-07-15,05:15,29,July,V-Shape,93,Se-P,17.8,25.4,21.84,84.33,0.03,67.46,0.02,1.48,0.67
2024-07-15,05:30,29,July,V-Shape,93,Se-P,33.44,25.57,22.41,84.15,0.05,67.32,0.04,2.78,0.67
2024-07-15,05:45,29,July,V-Shape,93,Se-P,49.09,25.74,22.97,83.97,0.07,67.18,0.06,4.07,0.67
2024-07-15,06:00,29,July,V-Shape,93,Se-P,64.73,25.91,23.53,83.79,0.1,67.04,0.08,5.36,0.67
2024-07-15,06:15,29,July,V-Shape,93,Se-P,99.97,26.18,24.68,83.43,0.15,66.74,0.12,8.25,0.67
2024-07-15,06:30,29,July,V-Shape,93,Se-P,135.2,26.45,25.84,83.06,0.2,66.45,0.17,11.12,0.67
2024-07-15,06:45,29,July,V-Shape,93,Se-P,170.44,26.73,26.99,82.7,0.25,66.16,0.21,13.97,0.67
2024-07-15,07:00,29,July,V-Shape,93,Se-P,205.67,27.0,28.14,82.33,0.3,65.87,0.26,16.8,0.67
2024-07-15,07:15,29,July,V-Shape,93,Se-P,241.2,27.32,29.35,81.95,0.36,65.56,0.3,19.63,0.67
2024-07-15,07:30,29,July,V-Shape,93,Se-P,276.73,27.63,30.55,81.57,0.41,65.26,0.34,22.45,0.67
2024-07-15,07:45,29,July,V-Shape,93,Se-P,312.26,27.95,31.76,81.19,0.46,64.95,0.39,25.24,0.67
2024-07-15,08:00,29,July,V-Shape,93,Se-P,347.79,28.27,32.96,80.81,0.52,64.64,0.43,28.01,0.67
2024-07-15,08:15,29,July,V-Shape,93,Se-P,377.76,28.57,34.02,80.47,0.56,64.38,0.47,30.33,0.67
2024-07-15,08:30,29,July,V-Shape,93,Se-P,407.72,28.88,35.07,80.14,0.61,64.11,0.51,32.64,0.67
2024-07-15,08:45,29,July,V-Shape,93,Se-P,437.68,29.18,36.12,79.81,0.65,63.85,0.55,34.93,0.67
2024-07-15,09:00,29,July,V-Shape,93,Se-P,467.65,29.48,37.17,79.47,0.7,63.58,0.59,37.2,0.67
2024-07-15,09:15,29,July,V-Shape,93,Se-P,472.39,29.73,37.53,79.36,0.71,63.49,0.59,37.54,0.67
2024-07-15,09:30,29,July,V-Shape,93,Se-P,477.14,29.97,37.9,79.24,0.71,63.4,0.6,37.87,0.67
2024-07-15,09:45,29,July,V-Shape,93,Se-P,481.88,30.21,38.26,79.13,0.72,63.3,0.6,38.21,0.67
2024-07-15,10:00,29,July,V-Shape,93,Se-P,486.62,30.46,38.63,79.01,0.73,63.21,0.61,38.54,0.67
