Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-07-29,05:15,31,July,V-Shape,93,TSSC,14.46,25.73,22.09,84.25,0.02,67.4,0.02,1.26,0.67
2024-07-29,05:30,31,July,V-Shape,93,TSSC,28.93,25.96,22.68,84.06,0.04,67.25,0.04,2.52,0.67
2024-07-29,05:45,31,July,V-Shape,93,TSSC,43.39,26.19,23.27,83.87,0.07,67.1,0.06,3.77,0.67
2024-07-29,06:00,31,July,V-Shape,93,TSSC,57.86,26.42,23.87,83.69,0.09,66.95,0.08,5.02,0.67
2024-07-29,06:15,31,July,V-Shape,93,TSSC,78.32,26.83,24.78,83.4,0.12,66.72,0.1,6.78,0.67
2024-07-29,06:30,31,July,V-Shape,93,TSSC,98.79,27.23,25.7,83.11,0.15,66.49,0.13,8.53,0.67
2024-07-29,06:45,31,July,V-Shape,93,TSSC,119.26,27.63,26.62,82.82,0.19,66.25,0.16,10.27,0.67
2024-07-29,07:00,31,July,V-Shape,93,TSSC,139.72,28.04,27.53,82.53,0.22,66.02,0.18,12.0,0.67
2024-07-29,07:15,31,July,V-Shape,93,TSSC,165.35,28.52,28.66,82.17,0.26,65.74,0.22,14.16,0.67
2024-07-29,07:30,31,July,V-Shape,93,TSSC,190.98,29.0,29.78,81.81,0.3,65.45,0.25,16.3,0.67
2024-07-29,07:45,31,July,V-Shape,93,TSSC,216.61,29.49,30.9,81.46,0.34,65.17,0.28,18.43,0.67
2024-07-29,08:00,31,July,V-Shape,93,TSSC,242.23,29.97,32.03,81.1,0.38,64.88,0.32,20.54,0.67
2024-07-29,08:15,31,July,V-Shape,93,TSSC,267.78,30.47,33.17,80.74,0.42,64.59,0.35,22.63,0.67
2024-07-29,08:30,31,July,V-Shape,93,TSSC,293.32,30.98,34.31,80.38,0.46,64.3,0.38,24.71,0.67
