Date,Time,PanelSpacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-05-29,17:00,93,15.9,29.6,27.0,82.7,0.02,66.16,0.02,1.3,0.67
2025-05-29,17:30,93,8.0,29.1,26.3,82.92,0.01,66.33,0.01,0.7,0.67
2025-05-30,04:30,93,1.8,26.9,23.9,83.67,0.0,66.93,0.0,0.1,0.67
2025-05-30,05:00,93,3.6,26.8,23.9,83.67,0.01,66.94,0.0,0.3,0.67
2025-05-30,05:30,93,25.1,27.1,24.8,83.41,0.04,66.73,0.03,2.1,0.67
2025-05-30,06:00,93,46.5,27.4,25.6,83.14,0.07,66.51,0.06,3.8,0.67
2025-05-30,06:30,93,78.3,28.0,27.0,82.69,0.12,66.15,0.1,6.4,0.67
2025-05-30,07:00,93,110.2,28.7,28.4,82.24,0.16,65.8,0.14,9.0,0.67
2025-05-30,07:30,93,144.0,29.4,30.0,81.75,0.21,65.4,0.18,11.7,0.67
2025-05-30,08:00,93,177.8,30.1,31.5,81.26,0.26,65.01,0.22,14.4,0.67
2025-05-30,08:30,93,202.1,30.6,32.6,80.92,0.3,64.73,0.25,16.3,0.67
2025-05-30,09:00,93,226.4,31.1,33.7,80.57,0.34,64.46,0.28,18.2,0.67
2025-05-30,09:30,93,266.7,31.5,35.2,80.11,0.4,64.09,0.33,21.3,0.67
2025-05-30,10:00,93,307.0,31.9,36.6,79.66,0.46,63.73,0.38,24.5,0.67
2025-05-30,10:30,93,301.4,32.3,36.8,79.58,0.45,63.66,0.38,24.0,0.67
2025-05-30,11:00,93,295.8,32.7,37.1,79.5,0.44,63.6,0.37,23.5,0.67
2025-05-30,11:30,93,301.4,32.8,37.3,79.43,0.45,63.54,0.38,24.0,0.67
2025-05-30,12:00,93,307.0,32.9,37.5,79.36,0.46,63.48,0.38,24.4,0.67
2025-05-30,12:30,93,295.6,32.7,37.1,79.5,0.44,63.6,0.37,23.5,0.67
2025-05-30,13:00,93,284.1,32.6,36.7,79.64,0.42,63.71,0.36,22.6,0.67
2025-05-30,13:30,93,281.6,32.2,36.3,79.76,0.42,63.81,0.35,22.5,0.67
2025-05-30,14:00,93,279.1,31.9,35.9,79.88,0.42,63.91,0.35,22.3,0.67
2025-05-30,14:30,93,242.0,31.5,34.6,80.29,0.36,64.23,0.3,19.4,0.67
2025-05-30,15:00,93,204.9,31.2,33.3,80.7,0.3,64.56,0.26,16.5,0.67
2025-05-30,15:30,93,157.2,30.7,31.6,81.24,0.23,64.99,0.2,12.7,0.67
2025-05-30,16:00,93,109.5,30.2,29.9,81.78,0.16,65.42,0.14,8.9,0.67
2025-05-30,16:30,93,68.7,29.4,28.1,82.34,0.1,65.87,0.09,5.6,0.67
2025-05-30,17:00,93,27.9,28.6,26.3,82.91,0.04,66.33,0.03,2.3,0.67
2025-05-30,17:30,93,13.9,28.0,25.3,83.22,0.02,66.57,0.02,1.1,0.67
2025-05-31,04:30,93,2.2,25.5,22.6,84.1,0.0,67.28,0.0,0.2,0.67
2025-05-31,05:00,93,4.4,25.5,22.6,84.09,0.01,67.28,0.01,0.4,0.67
2025-05-31,05:30,93,33.0,25.8,23.7,83.75,0.05,67.0,0.04,2.7,0.67
2025-05-31,06:00,93,61.5,26.2,24.7,83.41,0.09,66.73,0.08,5.1,0.67
2025-05-31,06:30,93,100.6,26.8,26.4,82.9,0.15,66.32,0.12,8.3,0.67
2025-05-31,07:00,93,139.8,27.5,28.0,82.39,0.21,65.91,0.17,11.4,0.67
2025-05-31,07:30,93,177.7,28.4,29.8,81.79,0.26,65.43,0.22,14.4,0.67
2025-05-31,08:00,93,215.7,29.3,31.7,81.2,0.32,64.96,0.27,17.4,0.67
2025-05-31,08:30,93,232.7,30.2,33.0,80.79,0.35,64.63,0.29,18.7,0.67
2025-05-31,09:00,93,249.7,31.1,34.3,80.37,0.37,64.3,0.31,20.0,0.67
2025-05-31,09:30,93,266.9,31.8,35.4,80.02,0.4,64.02,0.33,21.3,0.67
2025-05-31,10:00,93,284.1,32.4,36.5,79.68,0.42,63.74,0.36,22.6,0.67
2025-05-31,10:30,93,293.0,33.0,37.4,79.41,0.44,63.53,0.37,23.3,0.67
2025-05-31,11:00,93,301.9,33.6,38.2,79.15,0.45,63.32,0.38,23.9,0.67
2025-05-31,11:30,93,315.6,34.1,39.0,78.91,0.47,63.13,0.4,25.0,0.67
2025-05-31,12:00,93,329.4,34.5,39.7,78.67,0.49,62.93,0.41,26.0,0.67
2025-05-31,12:30,93,323.0,34.6,39.7,78.67,0.48,62.94,0.41,25.5,0.67
2025-05-31,13:00,93,316.6,34.8,39.7,78.67,0.47,62.94,0.4,25.0,0.67
2025-05-31,13:30,93,302.2,34.7,39.2,78.83,0.45,63.06,0.38,23.9,0.67
2025-05-31,14:00,93,287.8,34.5,38.7,78.98,0.43,63.19,0.36,22.8,0.67
2025-05-31,14:30,93,251.8,34.2,37.5,79.38,0.38,63.5,0.32,20.0,0.67
2025-05-31,15:00,93,215.8,33.8,36.2,79.78,0.32,63.82,0.27,17.2,0.67
2025-05-31,15:30,93,163.7,33.2,34.3,80.4,0.24,64.32,0.2,13.1,0.67
2025-05-31,16:00,93,111.5,32.5,32.3,81.01,0.17,64.81,0.14,9.0,0.67
2025-05-31,16:30,93,70.5,31.5,30.2,81.68,0.1,65.34,0.09,5.7,0.67
2025-05-31,17:00,93,29.4,30.4,28.1,82.34,0.04,65.87,0.04,2.4,0.67
2025-05-31,17:30,93,14.7,29.3,26.7,82.8,0.02,66.24,0.02,1.2,0.67
2025-06-01,04:30,93,3.3,25.0,22.1,84.25,0.0,67.4,0.0,0.3,0.67
2025-06-01,05:00,93,6.7,25.1,22.3,84.19,0.01,67.35,0.01,0.6,0.67
2025-06-01,05:30,93,54.0,25.8,24.2,83.59,0.08,66.88,0.07,4.5,0.67
2025-06-01,06:00,93,101.3,26.5,26.0,83.0,0.15,66.4,0.13,8.3,0.67
2025-06-01,06:30,93,183.2,27.2,28.8,82.12,0.27,65.7,0.23,14.9,0.67
2025-06-01,07:00,93,265.1,27.9,31.6,81.25,0.39,65.0,0.33,21.4,0.67
2025-06-01,07:30,93,356.3,28.8,34.8,80.24,0.53,64.19,0.44,28.5,0.67
2025-06-01,08:00,93,447.5,29.8,37.9,79.23,0.67,63.38,0.56,35.5,0.67
2025-06-01,08:30,93,543.5,30.8,41.4,78.13,0.82,62.5,0.68,42.7,0.67
2025-06-01,09:00,93,639.5,31.9,44.9,77.02,0.96,61.62,0.81,49.7,0.67
2025-06-01,09:30,93,728.1,33.0,48.2,75.97,1.1,60.77,0.92,56.0,0.67
2025-06-01,10:00,93,816.7,34.2,51.6,74.91,1.24,59.93,1.04,62.1,0.67
2025-06-01,10:30,93,772.6,34.9,51.2,75.04,1.17,60.03,0.98,58.8,0.67
2025-06-01,11:00,93,728.5,35.6,50.8,75.17,1.1,60.13,0.92,55.5,0.67
2025-06-01,11:30,93,761.9,35.9,52.0,74.79,1.15,59.83,0.97,57.9,0.67
2025-06-01,12:00,93,795.3,36.3,53.2,74.41,1.21,59.53,1.01,60.2,0.67
2025-06-01,12:30,93,725.8,36.4,51.5,74.92,1.1,59.94,0.92,55.2,0.67
2025-06-01,13:00,93,656.4,36.5,49.9,75.44,0.99,60.35,0.83,50.2,0.67
2025-06-01,13:30,93,632.7,36.3,49.1,75.69,0.96,60.56,0.8,48.5,0.67
2025-06-01,14:00,93,609.1,36.1,48.3,75.95,0.92,60.76,0.77,46.8,0.67
2025-06-01,14:30,93,514.5,35.6,45.4,76.85,0.77,61.48,0.65,39.9,0.67
2025-06-01,15:00,93,420.0,35.1,42.6,77.76,0.63,62.2,0.53,32.9,0.67
2025-06-01,15:30,93,314.9,34.4,39.2,78.82,0.47,63.06,0.39,24.9,0.67
2025-06-01,16:00,93,209.7,33.6,35.9,79.89,0.31,63.91,0.26,16.7,0.67
2025-06-01,16:30,93,131.1,32.6,32.9,80.83,0.2,64.67,0.16,10.6,0.67
2025-06-01,17:00,93,52.5,31.6,29.9,81.77,0.08,65.42,0.07,4.3,0.67
2025-06-01,17:30,93,26.3,30.7,28.3,82.27,0.04,65.82,0.03,2.1,0.67
2025-06-02,04:30,93,3.9,25.0,22.1,84.24,0.01,67.39,0.0,0.3,0.67
2025-06-02,05:00,93,7.9,25.0,22.2,84.22,0.01,67.38,0.01,0.7,0.67
2025-06-02,05:30,93,72.3,25.6,24.4,83.52,0.11,66.81,0.09,6.0,0.67
2025-06-02,06:00,93,136.7,26.2,26.6,82.81,0.2,66.25,0.17,11.2,0.67
2025-06-02,06:30,93,245.2,27.1,30.2,81.68,0.36,65.34,0.3,19.9,0.67
2025-06-02,07:00,93,353.8,27.9,33.8,80.55,0.53,64.44,0.44,28.4,0.67
2025-06-02,07:30,93,463.5,29.1,37.7,79.3,0.69,63.44,0.58,36.8,0.67
2025-06-02,08:00,93,573.2,30.3,41.7,78.05,0.86,62.44,0.72,45.0,0.67
2025-06-02,08:30,93,618.2,31.3,43.8,77.39,0.93,61.91,0.78,48.2,0.67
2025-06-02,09:00,93,663.2,32.3,45.9,76.73,1.0,61.38,0.84,51.4,0.67
2025-06-02,09:30,93,675.7,32.9,46.8,76.41,1.02,61.13,0.85,52.2,0.67
2025-06-02,10:00,93,688.1,33.6,47.8,76.1,1.04,60.88,0.87,53.0,0.67
2025-06-02,10:30,93,729.1,34.0,49.2,75.65,1.1,60.52,0.92,55.9,0.67
2025-06-02,11:00,93,770.1,34.4,50.7,75.2,1.17,60.16,0.98,58.7,0.67
2025-06-02,11:30,93,692.5,34.6,48.9,75.75,1.05,60.6,0.88,53.1,0.67
2025-06-02,12:00,93,614.8,34.8,47.2,76.3,0.93,61.04,0.78,47.4,0.67
2025-06-02,12:30,93,636.4,34.7,47.7,76.15,0.96,60.92,0.8,49.0,0.67
2025-06-02,13:00,93,658.0,34.7,48.1,76.01,0.99,60.81,0.83,50.6,0.67
2025-06-02,13:30,93,590.7,34.5,46.2,76.6,0.89,61.28,0.75,45.7,0.67
2025-06-02,14:00,93,523.4,34.3,44.4,77.2,0.79,61.76,0.66,40.7,0.67
2025-06-02,14:30,93,461.8,34.0,42.6,77.76,0.69,62.21,0.58,36.1,0.67
2025-06-02,15:00,93,400.2,33.8,40.8,78.31,0.6,62.65,0.5,31.5,0.67
2025-06-02,15:30,93,310.6,33.4,38.2,79.16,0.46,63.33,0.39,24.6,0.67
2025-06-02,16:00,93,221.1,33.0,35.5,80.01,0.33,64.01,0.28,17.7,0.67
2025-06-02,16:30,93,137.1,32.0,32.5,80.97,0.2,64.77,0.17,11.1,0.67
2025-06-02,17:00,93,53.1,31.1,29.4,81.93,0.08,65.54,0.07,4.3,0.67
2025-06-02,17:30,93,26.5,30.2,27.9,82.41,0.04,65.93,0.03,2.2,0.67
2025-06-03,04:30,93,3.3,25.6,22.7,84.07,0.0,67.26,0.0,0.3,0.67
2025-06-03,05:00,93,6.5,25.6,22.7,84.05,0.01,67.24,0.01,0.5,0.67
2025-06-03,05:30,93,59.1,26.1,24.6,83.45,0.09,66.76,0.07,4.9,0.67
2025-06-03,06:00,93,111.6,26.7,26.5,82.85,0.16,66.28,0.14,9.2,0.67
2025-06-03,06:30,93,202.5,27.6,29.6,81.86,0.3,65.49,0.25,16.5,0.67
2025-06-03,07:00,93,293.4,28.4,32.7,80.88,0.44,64.7,0.37,23.6,0.67
2025-06-03,07:30,93,401.5,29.5,36.5,79.68,0.6,63.74,0.5,32.0,0.67
2025-06-03,08:00,93,509.6,30.6,40.3,78.47,0.76,62.78,0.64,40.2,0.67
2025-06-03,08:30,93,547.8,31.6,42.3,77.85,0.82,62.28,0.69,42.9,0.67
2025-06-03,09:00,93,586.0,32.6,44.2,77.23,0.88,61.79,0.74,45.6,0.67
2025-06-03,09:30,93,629.7,33.3,46.1,76.65,0.95,61.32,0.79,48.7,0.67
2025-06-03,10:00,93,673.5,34.1,47.9,76.07,1.02,60.86,0.85,51.8,0.67
2025-06-03,10:30,93,645.4,34.6,47.8,76.12,0.97,60.89,0.82,49.7,0.67
2025-06-03,11:00,93,617.4,35.2,47.6,76.16,0.93,60.93,0.78,47.6,0.67
2025-06-03,11:30,93,627.3,35.5,48.2,75.98,0.95,60.78,0.79,48.2,0.67
2025-06-03,12:00,93,637.2,35.9,48.8,75.79,0.96,60.64,0.81,48.9,0.67
2025-06-03,12:30,93,552.7,36.0,46.8,76.42,0.83,61.14,0.7,42.7,0.67
2025-06-03,13:00,93,468.2,36.1,44.8,77.05,0.7,61.64,0.59,36.4,0.67
2025-06-03,13:30,93,511.0,36.0,45.8,76.73,0.77,61.39,0.64,39.6,0.67
2025-06-03,14:00,93,553.7,36.0,46.8,76.42,0.84,61.13,0.7,42.8,0.67
2025-06-03,14:30,93,486.2,35.7,44.9,77.04,0.73,61.63,0.61,37.8,0.67
2025-06-03,15:00,93,418.6,35.4,42.9,77.66,0.63,62.13,0.53,32.7,0.67
2025-06-03,15:30,93,320.0,34.8,39.8,78.64,0.48,62.92,0.4,25.3,0.67
2025-06-03,16:00,93,221.4,34.1,36.7,79.63,0.33,63.7,0.28,17.6,0.67
2025-06-03,16:30,93,136.9,32.9,33.3,80.69,0.2,64.55,0.17,11.0,0.67
2025-06-03,17:00,93,52.3,31.7,30.0,81.75,0.08,65.4,0.07,4.3,0.67
2025-06-03,17:30,93,26.2,30.8,28.4,82.24,0.04,65.8,0.03,2.1,0.67
2025-06-04,04:30,93,2.9,25.6,22.6,84.08,0.0,67.26,0.0,0.2,0.67
2025-06-04,05:00,93,5.8,25.5,22.7,84.07,0.01,67.25,0.01,0.5,0.67
2025-06-04,05:30,93,44.5,26.0,24.1,83.62,0.07,66.9,0.05,3.7,0.67
2025-06-04,06:00,93,83.2,26.4,25.5,83.17,0.12,66.54,0.1,6.8,0.67
2025-06-04,06:30,93,150.7,27.1,27.9,82.42,0.22,65.94,0.19,12.3,0.67
2025-06-04,07:00,93,218.3,27.8,30.2,81.68,0.32,65.34,0.27,17.7,0.67
2025-06-04,07:30,93,309.8,28.8,33.5,80.63,0.46,64.51,0.39,24.9,0.67
2025-06-04,08:00,93,401.4,29.8,36.8,79.59,0.6,63.67,0.5,32.0,0.67
2025-06-04,08:30,93,439.2,30.7,38.7,78.98,0.66,63.19,0.55,34.8,0.67
2025-06-04,09:00,93,477.0,31.7,40.7,78.37,0.72,62.7,0.6,37.5,0.67
2025-06-04,09:30,93,519.7,32.5,42.5,77.78,0.78,62.22,0.65,40.7,0.67
2025-06-04,10:00,93,562.5,33.4,44.4,77.18,0.85,61.75,0.71,43.8,0.67
2025-06-04,10:30,93,606.6,34.1,46.2,76.6,0.91,61.28,0.77,46.9,0.67
2025-06-04,11:00,93,650.8,34.8,48.1,76.03,0.98,60.82,0.82,50.1,0.67
2025-06-04,11:30,93,688.4,35.4,49.6,75.54,1.04,60.43,0.87,52.7,0.67
2025-06-04,12:00,93,726.0,36.0,51.2,75.05,1.1,60.04,0.92,55.3,0.67
2025-06-04,12:30,93,655.9,36.4,49.8,75.49,0.99,60.39,0.83,50.2,0.67
2025-06-04,13:00,93,585.7,36.7,48.4,75.93,0.88,60.74,0.74,45.0,0.67
2025-06-04,13:30,93,555.1,36.8,47.7,76.15,0.84,60.92,0.7,42.7,0.67
2025-06-04,14:00,93,524.5,36.9,47.0,76.37,0.79,61.1,0.66,40.5,0.67
2025-06-04,14:30,93,437.8,36.6,44.5,77.14,0.66,61.72,0.55,34.1,0.67
2025-06-04,15:00,93,351.1,36.3,42.1,77.92,0.53,62.33,0.44,27.5,0.67
2025-06-04,15:30,93,270.4,35.6,39.4,78.77,0.4,63.02,0.34,21.4,0.67
2025-06-04,16:00,93,189.8,35.0,36.7,79.63,0.28,63.7,0.24,15.1,0.67
2025-06-04,16:30,93,118.5,33.6,33.5,80.63,0.18,64.5,0.15,9.5,0.67
2025-06-04,17:00,93,47.2,32.2,30.4,81.63,0.07,65.3,0.06,3.8,0.67
2025-06-04,17:30,93,23.6,30.9,28.5,82.22,0.03,65.77,0.03,1.9,0.67
2025-06-05,04:30,93,4.1,23.8,20.9,84.62,0.01,67.7,0.0,0.3,0.67
2025-06-05,05:00,93,8.1,23.7,20.9,84.63,0.01,67.7,0.01,0.7,0.67
2025-06-05,05:30,93,73.8,24.3,23.2,83.91,0.11,67.13,0.09,6.1,0.67
2025-06-05,06:00,93,139.5,24.9,25.4,83.19,0.21,66.55,0.17,11.5,0.67
2025-06-05,06:30,93,251.9,26.1,29.4,81.94,0.37,65.55,0.31,20.5,0.67
2025-06-05,07:00,93,364.2,27.2,33.3,80.69,0.54,64.55,0.45,29.3,0.67
2025-06-05,07:30,93,475.9,29.3,38.2,79.14,0.71,63.31,0.6,37.7,0.67
2025-06-05,08:00,93,587.6,31.4,43.1,77.59,0.88,62.07,0.74,45.9,0.67
2025-06-05,08:30,93,677.8,32.8,46.8,76.44,1.02,61.15,0.86,52.4,0.67
2025-06-05,09:00,93,768.0,34.2,50.4,75.29,1.16,60.24,0.97,58.6,0.67
2025-06-05,09:30,93,828.8,35.0,52.8,74.54,1.26,59.63,1.05,62.8,0.67
2025-06-05,10:00,93,889.5,35.9,55.1,73.78,1.35,59.03,1.13,66.9,0.67
2025-06-05,10:30,93,891.9,36.6,55.9,73.55,1.36,58.84,1.14,66.9,0.67
2025-06-05,11:00,93,894.2,37.2,56.6,73.33,1.36,58.66,1.14,66.9,0.67
2025-06-05,11:30,93,884.7,37.6,56.7,73.29,1.35,58.63,1.13,66.1,0.67
2025-06-05,12:00,93,875.1,38.0,56.8,73.24,1.33,58.6,1.12,65.4,0.67
2025-06-05,12:30,93,849.6,38.1,56.4,73.4,1.29,58.72,1.08,63.6,0.67
2025-06-05,13:00,93,824.1,38.2,55.9,73.56,1.25,58.85,1.05,61.8,0.67
2025-06-05,13:30,93,745.3,38.1,53.8,74.22,1.13,59.38,0.95,56.3,0.67
2025-06-05,14:00,93,666.5,38.0,51.7,74.88,1.01,59.91,0.85,50.7,0.67
2025-06-05,14:30,93,557.8,37.7,48.6,75.85,0.84,60.68,0.71,42.8,0.67
2025-06-05,15:00,93,449.1,37.3,45.6,76.82,0.68,61.45,0.57,34.8,0.67
2025-06-05,15:30,93,343.6,36.7,42.3,77.86,0.52,62.29,0.43,26.9,0.67
2025-06-05,16:00,93,238.0,36.0,39.0,78.91,0.36,63.13,0.3,18.8,0.67
2025-06-05,16:30,93,147.7,34.6,35.3,80.07,0.22,64.05,0.18,11.8,0.67
2025-06-05,17:00,93,57.5,33.2,31.6,81.22,0.09,64.98,0.07,4.6,0.67
2025-06-05,17:30,93,28.7,32.1,29.8,81.8,0.04,65.44,0.04,2.3,0.67
2025-06-06,04:30,93,3.4,26.9,24.0,83.66,0.0,66.93,0.0,0.3,0.67
2025-06-06,05:00,93,6.8,26.8,24.0,83.65,0.01,66.92,0.01,0.6,0.67
2025-06-06,05:30,93,58.0,27.4,25.9,83.05,0.09,66.44,0.07,4.8,0.67
2025-06-06,06:00,93,109.3,28.1,27.8,82.45,0.16,65.96,0.14,8.9,0.67
2025-06-06,06:30,93,200.0,28.9,30.9,81.45,0.3,65.16,0.25,16.2,0.67
2025-06-06,07:00,93,290.8,29.8,34.1,80.46,0.43,64.37,0.36,23.3,0.67
2025-06-06,07:30,93,387.9,30.9,37.6,79.35,0.58,63.48,0.49,30.8,0.67
2025-06-06,08:00,93,485.0,31.9,41.1,78.24,0.73,62.6,0.61,38.1,0.67
2025-06-06,08:30,93,582.7,32.8,44.3,77.21,0.88,61.77,0.73,45.4,0.67
2025-06-06,09:00,93,680.5,33.6,47.6,76.17,1.03,60.94,0.86,52.4,0.67
2025-06-06,09:30,93,745.4,34.1,49.7,75.51,1.13,60.41,0.94,57.0,0.67
2025-06-06,10:00,93,810.3,34.5,51.8,74.85,1.23,59.88,1.03,61.6,0.67
2025-06-06,10:30,93,789.8,34.8,51.6,74.91,1.2,59.93,1.0,60.1,0.67
2025-06-06,11:00,93,769.2,35.1,51.4,74.98,1.17,59.98,0.98,58.5,0.67
2025-06-06,11:30,93,746.5,35.3,51.0,75.11,1.13,60.08,0.95,56.9,0.67
2025-06-06,12:00,93,723.7,35.5,50.6,75.23,1.1,60.19,0.92,55.2,0.67
2025-06-06,12:30,93,694.6,35.5,49.8,75.47,1.05,60.38,0.88,53.1,0.67
2025-06-06,13:00,93,665.5,35.4,49.1,75.7,1.01,60.56,0.84,51.0,0.67
2025-06-06,13:30,93,588.1,35.3,47.0,76.36,0.89,61.09,0.74,45.4,0.67
2025-06-06,14:00,93,510.7,35.1,44.9,77.02,0.77,61.62,0.64,39.7,0.67
2025-06-06,14:30,93,435.3,34.9,42.8,77.69,0.65,62.15,0.55,34.0,0.67
2025-06-06,15:00,93,360.0,34.7,40.7,78.36,0.54,62.69,0.45,28.3,0.67
2025-06-06,15:30,93,275.7,34.3,38.2,79.16,0.41,63.33,0.35,21.9,0.67
2025-06-06,16:00,93,191.4,33.8,35.6,79.96,0.29,63.97,0.24,15.3,0.67
2025-06-06,16:30,93,120.5,32.9,32.9,80.82,0.18,64.65,0.15,9.7,0.67
2025-06-06,17:00,93,49.7,32.0,30.2,81.67,0.07,65.33,0.06,4.0,0.67
2025-06-06,17:30,93,24.8,31.1,28.7,82.15,0.04,65.72,0.03,2.0,0.67
2025-06-07,04:30,93,3.4,26.2,23.3,83.86,0.0,67.09,0.0,0.3,0.67
2025-06-07,05:00,93,6.7,26.1,23.3,83.86,0.01,67.09,0.01,0.6,0.67
2025-06-07,05:30,93,62.9,26.6,25.1,83.29,0.09,66.63,0.08,5.2,0.67
2025-06-07,06:00,93,119.1,27.0,26.9,82.71,0.18,66.17,0.15,9.8,0.67
2025-06-07,06:30,93,221.9,27.7,30.3,81.66,0.33,65.33,0.28,18.0,0.67
2025-06-07,07:00,93,324.6,28.5,33.6,80.6,0.48,64.48,0.4,26.1,0.67
2025-06-07,07:30,93,437.4,29.7,37.6,79.33,0.65,63.46,0.55,34.7,0.67
2025-06-07,08:00,93,550.1,30.9,41.6,78.06,0.83,62.45,0.69,43.2,0.67
2025-06-07,08:30,93,642.0,32.1,45.1,76.96,0.97,61.57,0.81,49.8,0.67
2025-06-07,09:00,93,733.9,33.2,48.6,75.87,1.11,60.69,0.93,56.4,0.67
2025-06-07,09:30,93,755.8,34.0,49.9,75.43,1.14,60.34,0.96,57.8,0.67
2025-06-07,10:00,93,777.7,34.9,51.3,75.0,1.18,60.0,0.99,59.2,0.67
2025-06-07,10:30,93,805.4,35.5,52.6,74.59,1.22,59.67,1.02,61.0,0.67
2025-06-07,11:00,93,833.1,36.1,53.9,74.17,1.27,59.34,1.06,62.9,0.67
2025-06-07,11:30,93,826.7,36.5,54.2,74.09,1.26,59.27,1.05,62.3,0.67
2025-06-07,12:00,93,820.2,36.9,54.4,74.01,1.25,59.21,1.04,61.8,0.67
2025-06-07,12:30,93,759.4,37.1,53.1,74.42,1.15,59.54,0.97,57.5,0.67
2025-06-07,13:00,93,698.5,37.4,51.8,74.83,1.06,59.87,0.89,53.1,0.67
2025-06-07,13:30,93,675.0,37.3,51.2,75.03,1.02,60.02,0.86,51.4,0.67
2025-06-07,14:00,93,651.5,37.3,50.6,75.22,0.99,60.17,0.83,49.7,0.67
2025-06-07,14:30,93,536.8,37.1,47.5,76.2,0.81,60.96,0.68,41.4,0.67
2025-06-07,15:00,93,422.1,36.8,44.4,77.19,0.64,61.75,0.53,32.8,0.67
2025-06-07,15:30,93,322.5,36.2,41.3,78.17,0.48,62.54,0.41,25.3,0.67
2025-06-07,16:00,93,222.9,35.6,38.2,79.16,0.33,63.33,0.28,17.7,0.67
2025-06-07,16:30,93,140.2,34.5,35.0,80.17,0.21,64.14,0.18,11.2,0.67
2025-06-07,17:00,93,57.4,33.3,31.8,81.18,0.09,64.95,0.07,4.6,0.67
2025-06-07,17:30,93,28.7,32.3,30.0,81.74,0.04,65.39,0.04,2.3,0.67
2025-06-08,04:30,93,3.5,26.4,23.5,83.79,0.01,67.03,0.0,0.3,0.67
2025-06-08,05:00,93,7.0,26.4,23.6,83.79,0.01,67.03,0.01,0.6,0.67
2025-06-08,05:30,93,66.5,26.8,25.5,83.17,0.1,66.54,0.08,5.5,0.67
2025-06-08,06:00,93,126.0,27.3,27.4,82.56,0.19,66.05,0.16,10.3,0.67
2025-06-08,06:30,93,223.0,28.0,30.6,81.55,0.33,65.24,0.28,18.1,0.67
2025-06-08,07:00,93,319.9,28.8,33.8,80.54,0.48,64.43,0.4,25.7,0.67
2025-06-08,07:30,93,428.2,29.8,37.5,79.36,0.64,63.49,0.54,34.0,0.67
2025-06-08,08:00,93,536.5,30.9,41.3,78.18,0.8,62.54,0.67,42.2,0.67
2025-06-08,08:30,93,621.6,31.9,44.5,77.16,0.94,61.73,0.78,48.4,0.67
2025-06-08,09:00,93,706.7,33.0,47.7,76.14,1.07,60.91,0.89,54.4,0.67
2025-06-08,09:30,93,724.6,34.0,49.1,75.69,1.1,60.55,0.92,55.5,0.67
2025-06-08,10:00,93,742.6,35.0,50.5,75.24,1.12,60.19,0.94,56.7,0.67
2025-06-08,10:30,93,768.3,35.7,51.9,74.8,1.16,59.84,0.98,58.4,0.67
2025-06-08,11:00,93,794.0,36.5,53.3,74.35,1.21,59.48,1.01,60.0,0.67
2025-06-08,11:30,93,757.7,37.0,53.0,74.47,1.15,59.58,0.96,57.4,0.67
2025-06-08,12:00,93,721.4,37.6,52.6,74.59,1.09,59.67,0.92,54.7,0.67
2025-06-08,12:30,93,663.6,37.6,51.2,75.02,1.01,60.02,0.84,50.5,0.67
2025-06-08,13:00,93,605.9,37.7,49.9,75.45,0.92,60.36,0.77,46.3,0.67
2025-06-08,13:30,93,543.5,37.6,48.2,75.98,0.82,60.79,0.69,41.8,0.67
2025-06-08,14:00,93,481.1,37.5,46.5,76.51,0.73,61.21,0.61,37.2,0.67
2025-06-08,14:30,93,423.0,37.1,44.7,77.09,0.64,61.67,0.53,32.9,0.67
2025-06-08,15:00,93,364.9,36.7,42.9,77.67,0.55,62.14,0.46,28.5,0.67
2025-06-08,15:30,93,280.9,36.2,40.2,78.52,0.42,62.82,0.35,22.1,0.67
2025-06-08,16:00,93,196.8,35.6,37.5,79.37,0.29,63.49,0.25,15.6,0.67
2025-06-08,16:30,93,121.7,34.6,34.6,80.27,0.18,64.22,0.15,9.8,0.67
2025-06-08,17:00,93,46.5,33.6,31.8,81.18,0.07,64.94,0.06,3.8,0.67
2025-06-08,17:30,93,23.2,32.6,30.1,81.7,0.03,65.36,0.03,1.9,0.67
2025-06-09,04:30,93,3.3,26.2,23.3,83.88,0.0,67.1,0.0,0.3,0.67
2025-06-09,05:00,93,6.5,26.1,23.2,83.89,0.01,67.11,0.01,0.5,0.67
2025-06-09,05:30,93,51.6,26.1,24.4,83.51,0.08,66.81,0.06,4.3,0.67
2025-06-09,06:00,93,96.7,26.2,25.6,83.14,0.14,66.51,0.12,8.0,0.67
2025-06-09,06:30,93,168.5,26.6,27.8,82.45,0.25,65.96,0.21,13.8,0.67
2025-06-09,07:00,93,240.3,27.0,30.0,81.76,0.36,65.4,0.3,19.5,0.67
2025-06-09,07:30,93,320.7,27.7,32.7,80.88,0.48,64.7,0.4,25.8,0.67
2025-06-09,08:00,93,401.1,28.5,35.5,80.0,0.6,64.0,0.5,32.1,0.67
2025-06-09,08:30,93,504.5,29.4,39.0,78.89,0.76,63.11,0.63,39.9,0.67
2025-06-09,09:00,93,607.8,30.3,42.5,77.79,0.91,62.23,0.76,47.6,0.67
2025-06-09,09:30,93,629.4,31.0,43.7,77.4,0.95,61.92,0.79,49.1,0.67
2025-06-09,10:00,93,651.0,31.7,45.0,77.01,0.98,61.6,0.82,50.6,0.67
