Date,Time,Year,Month,Day,Shape,Spacing_cm,Connection,Irradiance_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-04-01,05:15,2024,April,1,Inverted-V,62,TCT,25.74,26.55,29.19,82.002,0.041,65.601,0.034,2.243,0.67
2024-04-01,05:30,2024,April,1,Inverted-V,62,TCT,51.49,26.98,30.27,81.66,0.082,65.328,0.068,4.473,0.67
2024-04-01,05:45,2024,April,1,Inverted-V,62,TCT,77.23,27.41,31.35,81.319,0.123,65.055,0.103,6.688,0.67
2024-04-01,06:00,2024,April,1,Inverted-V,62,TCT,102.98,27.85,32.42,80.977,0.164,64.782,0.137,8.889,0.67
2024-04-01,06:15,2024,April,1,Inverted-V,62,TCT,164.37,28.51,34.62,80.282,0.262,64.226,0.22,14.098,0.67
2024-04-01,06:30,2024,April,1,Inverted-V,62,TCT,225.76,29.17,36.81,79.587,0.361,63.67,0.302,19.237,0.67
2024-04-01,06:45,2024,April,1,Inverted-V,62,TCT,287.16,29.83,39.01,78.892,0.46,63.114,0.385,24.307,0.67
2024-04-01,07:00,2024,April,1,Inverted-V,62,TCT,348.55,30.49,41.2,78.197,0.559,62.558,0.468,29.308,0.67
2024-04-01,07:15,2024,April,1,Inverted-V,62,TCT,414.68,31.19,43.56,77.451,0.667,61.961,0.559,34.615,0.67
2024-04-01,07:30,2024,April,1,Inverted-V,62,TCT,480.81,31.89,45.92,76.705,0.775,61.364,0.649,39.841,0.67
2024-04-01,07:45,2024,April,1,Inverted-V,62,TCT,546.93,32.6,48.27,75.959,0.884,60.767,0.74,44.983,0.67
2024-04-01,08:00,2024,April,1,Inverted-V,62,TCT,613.06,33.3,50.63,75.213,0.993,60.171,0.832,50.042,0.67
2024-04-01,08:15,2024,April,1,Inverted-V,62,TCT,663.35,33.94,52.52,74.613,1.076,59.69,0.902,53.814,0.67
2024-04-01,08:30,2024,April,1,Inverted-V,62,TCT,713.65,34.58,54.42,74.012,1.16,59.21,0.972,57.534,0.67
2024-04-01,08:45,2024,April,1,Inverted-V,62,TCT,763.94,35.22,56.32,73.411,1.244,58.729,1.042,61.201,0.67
2024-04-01,09:00,2024,April,1,Inverted-V,62,TCT,814.23,35.86,58.22,72.81,1.329,58.248,1.113,64.815,0.67
2024-04-01,09:15,2024,April,1,Inverted-V,62,TCT,849.95,36.36,59.61,72.37,1.389,57.896,1.163,67.34,0.67
2024-04-01,09:30,2024,April,1,Inverted-V,62,TCT,885.66,36.86,61.0,71.93,1.449,57.544,1.214,69.836,0.67
2024-04-01,09:45,2024,April,1,Inverted-V,62,TCT,921.38,37.35,62.39,71.49,1.51,57.192,1.264,72.305,0.67
2024-04-01,10:00,2024,April,1,Inverted-V,62,TCT,957.1,37.85,63.78,71.049,1.57,56.839,1.315,74.745,0.67
2024-04-01,10:15,2024,April,1,Inverted-V,62,TCT,964.29,38.24,64.34,70.87,1.583,56.696,1.326,75.158,0.67
2024-04-01,10:30,2024,April,1,Inverted-V,62,TCT,971.49,38.62,64.91,70.69,1.596,56.552,1.336,75.568,0.67
2024-04-01,10:45,2024,April,1,Inverted-V,62,TCT,978.68,39.01,65.48,70.51,1.608,56.408,1.347,75.975,0.67
2024-04-01,11:00,2024,April,1,Inverted-V,62,TCT,985.88,39.4,66.05,70.331,1.621,56.265,1.358,76.381,0.67
2024-04-01,11:15,2024,April,1,Inverted-V,62,TCT,969.54,39.63,65.87,70.386,1.594,56.308,1.335,75.161,0.67
2024-04-01,11:30,2024,April,1,Inverted-V,62,TCT,953.21,39.87,65.7,70.44,1.567,56.352,1.312,73.94,0.67
2024-04-01,11:45,2024,April,1,Inverted-V,62,TCT,936.87,40.11,65.53,70.495,1.54,56.396,1.289,72.718,0.67
2024-04-01,12:00,2024,April,1,Inverted-V,62,TCT,920.54,40.34,65.35,70.55,1.512,56.44,1.267,71.493,0.67
2024-04-01,12:15,2024,April,1,Inverted-V,62,TCT,897.3,40.43,64.86,70.707,1.474,56.566,1.234,69.81,0.67
2024-04-01,12:30,2024,April,1,Inverted-V,62,TCT,874.06,40.51,64.36,70.864,1.435,56.691,1.202,68.121,0.67
2024-04-01,12:45,2024,April,1,Inverted-V,62,TCT,850.82,40.59,63.87,71.021,1.396,56.817,1.169,66.425,0.67
2024-04-01,13:00,2024,April,1,Inverted-V,62,TCT,827.58,40.68,63.37,71.178,1.357,56.943,1.137,64.723,0.67
2024-04-01,13:15,2024,April,1,Inverted-V,62,TCT,781.43,40.6,62.13,71.57,1.28,57.256,1.072,61.376,0.67
2024-04-01,13:30,2024,April,1,Inverted-V,62,TCT,735.27,40.52,60.9,71.961,1.203,57.569,1.007,57.997,0.67
2024-04-01,13:45,2024,April,1,Inverted-V,62,TCT,689.11,40.43,59.66,72.353,1.126,57.882,0.943,54.587,0.67
2024-04-01,14:00,2024,April,1,Inverted-V,62,TCT,642.96,40.35,58.42,72.744,1.049,58.196,0.879,51.145,0.67
2024-04-01,14:15,2024,April,1,Inverted-V,62,TCT,582.35,40.07,56.63,73.312,0.949,58.65,0.795,46.605,0.67
2024-04-01,14:30,2024,April,1,Inverted-V,62,TCT,521.75,39.8,54.84,73.88,0.849,59.104,0.711,42.005,0.67
2024-04-01,14:45,2024,April,1,Inverted-V,62,TCT,461.15,39.52,53.05,74.447,0.749,59.558,0.627,37.347,0.67
2024-04-01,15:00,2024,April,1,Inverted-V,62,TCT,400.55,39.24,51.25,75.015,0.649,60.012,0.544,32.629,0.67
2024-04-01,15:15,2024,April,1,Inverted-V,62,TCT,349.61,38.75,49.49,75.573,0.566,60.459,0.474,28.642,0.67
2024-04-01,15:30,2024,April,1,Inverted-V,62,TCT,298.66,38.26,47.73,76.132,0.482,60.905,0.404,24.607,0.67
2024-04-01,15:45,2024,April,1,Inverted-V,62,TCT,247.72,37.77,45.96,76.69,0.399,61.352,0.335,20.524,0.67
2024-04-01,16:00,2024,April,1,Inverted-V,62,TCT,196.78,37.28,44.2,77.249,0.317,61.799,0.265,16.393,0.67
2024-04-01,16:15,2024,April,1,Inverted-V,62,TCT,157.71,36.59,42.53,77.776,0.253,62.221,0.212,13.207,0.67
2024-04-01,16:30,2024,April,1,Inverted-V,62,TCT,118.64,35.9,40.87,78.304,0.19,62.643,0.159,9.986,0.67
2024-04-01,16:45,2024,April,1,Inverted-V,62,TCT,79.57,35.21,39.2,78.832,0.127,63.065,0.107,6.732,0.67
2024-04-01,17:00,2024,April,1,Inverted-V,62,TCT,40.5,34.52,37.53,79.36,0.065,63.488,0.054,3.444,0.67
2024-04-01,17:15,2024,April,1,Inverted-V,62,TCT,30.38,33.9,36.66,79.636,0.049,63.709,0.041,2.589,0.67
2024-04-01,17:30,2024,April,1,Inverted-V,62,TCT,20.25,33.28,35.79,79.913,0.032,63.93,0.027,1.731,0.67
2024-04-01,17:45,2024,April,1,Inverted-V,62,TCT,10.12,32.66,34.91,80.189,0.016,64.151,0.014,0.868,0.67
2024-04-02,05:15,2024,April,2,Inverted-V,62,TCT,24.56,27.26,29.88,81.784,0.039,65.427,0.033,2.136,0.67
2024-04-02,05:30,2024,April,2,Inverted-V,62,TCT,49.12,27.59,30.82,81.484,0.078,65.187,0.065,4.26,0.67
2024-04-02,05:45,2024,April,2,Inverted-V,62,TCT,73.69,27.93,31.77,81.184,0.117,64.948,0.098,6.373,0.67
2024-04-02,06:00,2024,April,2,Inverted-V,62,TCT,98.25,28.26,32.72,80.885,0.156,64.708,0.131,8.474,0.67
2024-04-02,06:15,2024,April,2,Inverted-V,62,TCT,156.29,28.89,34.8,80.225,0.249,64.18,0.209,13.398,0.67
2024-04-02,06:30,2024,April,2,Inverted-V,62,TCT,214.34,29.52,36.88,79.565,0.343,63.652,0.287,18.26,0.67
2024-04-02,06:45,2024,April,2,Inverted-V,62,TCT,272.38,30.16,38.97,78.905,0.436,63.124,0.365,23.06,0.67
2024-04-02,07:00,2024,April,2,Inverted-V,62,TCT,330.43,30.79,41.05,78.246,0.53,62.596,0.444,27.797,0.67
2024-04-02,07:15,2024,April,2,Inverted-V,62,TCT,395.43,31.47,43.36,77.515,0.636,62.012,0.533,33.029,0.67
2024-04-02,07:30,2024,April,2,Inverted-V,62,TCT,460.43,32.16,45.67,76.784,0.742,61.427,0.622,38.183,0.67
2024-04-02,07:45,2024,April,2,Inverted-V,62,TCT,525.43,32.84,47.97,76.054,0.849,60.843,0.711,43.256,0.67
2024-04-02,08:00,2024,April,2,Inverted-V,62,TCT,590.44,33.52,50.28,75.323,0.956,60.258,0.801,48.249,0.67
2024-04-02,08:15,2024,April,2,Inverted-V,62,TCT,638.8,34.14,52.11,74.743,1.036,59.794,0.868,51.892,0.67
2024-04-02,08:30,2024,April,2,Inverted-V,62,TCT,687.17,34.77,53.94,74.163,1.117,59.33,0.935,55.486,0.67
2024-04-02,08:45,2024,April,2,Inverted-V,62,TCT,735.53,35.39,55.78,73.583,1.197,58.866,1.003,59.032,0.67
2024-04-02,09:00,2024,April,2,Inverted-V,62,TCT,783.9,36.01,57.61,73.003,1.278,58.402,1.071,62.529,0.67
2024-04-02,09:15,2024,April,2,Inverted-V,62,TCT,821.56,36.52,59.06,72.543,1.342,58.035,1.124,65.212,0.67
2024-04-02,09:30,2024,April,2,Inverted-V,62,TCT,859.23,37.03,60.51,72.084,1.405,57.667,1.177,67.865,0.67
2024-04-02,09:45,2024,April,2,Inverted-V,62,TCT,896.89,37.54,61.96,71.624,1.469,57.299,1.23,70.487,0.67
2024-04-02,10:00,2024,April,2,Inverted-V,62,TCT,934.56,38.05,63.41,71.164,1.533,56.931,1.284,73.077,0.67
2024-04-02,10:15,2024,April,2,Inverted-V,62,TCT,956.91,38.39,64.32,70.879,1.571,56.703,1.315,74.59,0.67
2024-04-02,10:30,2024,April,2,Inverted-V,62,TCT,979.26,38.73,65.22,70.594,1.609,56.475,1.347,76.091,0.67
2024-04-02,10:45,2024,April,2,Inverted-V,62,TCT,1001.62,39.08,66.12,70.308,1.647,56.247,1.379,77.58,0.67
