Date,Time,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-11-01,05:15,Flat,93,Se-P,22.4,25.1,22.6,84.08,0.03,67.26,0.03,1.9,0.67
2024-11-01,05:30,Flat,93,Se-P,44.7,25.2,23.3,83.86,0.07,67.09,0.06,3.7,0.67
2024-11-01,05:45,Flat,93,Se-P,67.1,25.3,24.0,83.64,0.1,66.91,0.08,5.5,0.67
2024-11-01,06:00,Flat,93,Se-P,89.4,25.5,24.7,83.42,0.13,66.73,0.11,7.4,0.67
2024-11-01,06:15,Flat,93,Se-P,135.0,25.7,26.1,82.98,0.2,66.39,0.17,11.1,0.67
2024-11-01,06:30,Flat,93,Se-P,180.6,26.0,27.5,82.55,0.27,66.04,0.22,14.8,0.67
2024-11-01,06:45,Flat,93,Se-P,226.2,26.2,28.8,82.11,0.34,65.69,0.28,18.4,0.67
2024-11-01,07:00,Flat,93,Se-P,271.8,26.4,30.2,81.67,0.4,65.34,0.34,22.1,0.67
2024-11-01,07:15,Flat,93,Se-P,324.7,26.8,31.9,81.15,0.48,64.92,0.4,26.2,0.67
2024-11-01,07:30,Flat,93,Se-P,377.6,27.1,33.5,80.63,0.56,64.51,0.47,30.4,0.67
2024-11-01,07:45,Flat,93,Se-P,430.5,27.4,35.2,80.11,0.64,64.09,0.54,34.5,0.67
2024-11-01,08:00,Flat,93,Se-P,483.4,27.7,36.8,79.59,0.72,63.67,0.6,38.5,0.67
2024-11-01,08:15,Flat,93,Se-P,526.6,28.1,38.2,79.14,0.79,63.31,0.66,41.8,0.67
2024-11-01,08:30,Flat,93,Se-P,569.7,28.4,39.6,78.69,0.85,62.95,0.71,45.0,0.67
2024-11-01,08:45,Flat,93,Se-P,612.8,28.8,41.1,78.24,0.92,62.59,0.77,48.2,0.67
2024-11-01,09:00,Flat,93,Se-P,655.9,29.1,42.5,77.79,0.99,62.23,0.82,51.3,0.67
2024-11-01,09:15,Flat,93,Se-P,681.8,29.4,43.5,77.49,1.02,61.99,0.86,53.2,0.67
2024-11-01,09:30,Flat,93,Se-P,707.7,29.7,44.4,77.18,1.06,61.75,0.89,55.1,0.67
2024-11-01,09:45,Flat,93,Se-P,733.7,30.0,45.4,76.88,1.1,61.51,0.93,56.9,0.67
2024-11-01,10:00,Flat,93,Se-P,759.6,30.3,46.3,76.58,1.15,61.26,0.96,58.8,0.67
2024-11-01,10:15,Flat,93,Se-P,758.1,30.5,46.5,76.52,1.14,61.22,0.96,58.6,0.67
2024-11-01,10:30,Flat,93,Se-P,756.7,30.8,46.7,76.46,1.14,61.17,0.96,58.5,0.67
2024-11-01,10:45,Flat,93,Se-P,755.2,31.0,46.9,76.4,1.14,61.12,0.95,58.3,0.67
2024-11-01,11:00,Flat,93,Se-P,753.8,31.2,47.1,76.34,1.14,61.07,0.95,58.2,0.67
2024-11-01,11:15,Flat,93,Se-P,728.9,31.3,46.6,76.5,1.1,61.2,0.92,56.3,0.67
2024-11-01,11:30,Flat,93,Se-P,704.1,31.5,46.1,76.66,1.06,61.33,0.89,54.5,0.67
2024-11-01,11:45,Flat,93,Se-P,679.2,31.6,45.6,76.82,1.02,61.45,0.86,52.7,0.67
2024-11-01,12:00,Flat,93,Se-P,654.4,31.7,45.1,76.98,0.99,61.58,0.83,50.8,0.67
2024-11-01,12:15,Flat,93,Se-P,597.8,31.7,43.7,77.41,0.9,61.93,0.75,46.6,0.67
2024-11-01,12:30,Flat,93,Se-P,541.2,31.8,42.3,77.85,0.81,62.28,0.68,42.4,0.67
2024-11-01,12:45,Flat,93,Se-P,484.7,31.8,40.9,78.29,0.73,62.63,0.61,38.1,0.67
2024-11-01,13:00,Flat,93,Se-P,428.1,31.8,39.5,78.73,0.64,62.98,0.54,33.8,0.67
2024-11-01,13:15,Flat,93,Se-P,389.8,31.7,38.5,79.06,0.58,63.25,0.49,30.9,0.67
2024-11-01,13:30,Flat,93,Se-P,351.5,31.6,37.4,79.39,0.53,63.51,0.44,27.9,0.67
2024-11-01,13:45,Flat,93,Se-P,313.2,31.6,36.4,79.72,0.47,63.78,0.39,25.0,0.67
2024-11-01,14:00,Flat,93,Se-P,274.9,31.5,35.3,80.05,0.41,64.04,0.34,22.0,0.67
2024-11-01,14:15,Flat,93,Se-P,248.2,31.4,34.6,80.3,0.37,64.24,0.31,19.9,0.67
2024-11-01,14:30,Flat,93,Se-P,221.5,31.2,33.8,80.55,0.33,64.44,0.28,17.8,0.67
2024-11-01,14:45,Flat,93,Se-P,194.7,31.1,33.0,80.8,0.29,64.64,0.24,15.7,0.67
2024-11-01,15:00,Flat,93,Se-P,168.0,31.0,32.2,81.04,0.25,64.84,0.21,13.6,0.67
2024-11-01,15:15,Flat,93,Se-P,143.0,30.8,31.4,81.31,0.21,65.05,0.18,11.6,0.67
2024-11-01,15:30,Flat,93,Se-P,118.0,30.6,30.6,81.57,0.18,65.26,0.15,9.6,0.67
2024-11-01,15:45,Flat,93,Se-P,93.0,30.4,29.7,81.83,0.14,65.46,0.12,7.6,0.67
2024-11-01,16:00,Flat,93,Se-P,68.0,30.2,28.9,82.09,0.1,65.67,0.08,5.5,0.67
2024-11-01,16:15,Flat,93,Se-P,51.8,29.8,28.1,82.33,0.08,65.87,0.06,4.2,0.67
2024-11-01,16:30,Flat,93,Se-P,35.6,29.5,27.4,82.57,0.05,66.06,0.04,2.9,0.67
2024-11-01,16:45,Flat,93,Se-P,19.5,29.1,26.6,82.81,0.03,66.25,0.02,1.6,0.67
2024-11-02,05:15,Flat,93,Se-P,20.1,25.0,22.5,84.13,0.03,67.31,0.02,1.7,0.67
2024-11-02,05:30,Flat,93,Se-P,40.2,25.0,23.1,83.95,0.06,67.16,0.05,3.3,0.67
2024-11-02,05:45,Flat,93,Se-P,60.4,25.1,23.6,83.76,0.09,67.01,0.07,5.0,0.67
2024-11-02,06:00,Flat,93,Se-P,80.5,25.2,24.2,83.57,0.12,66.86,0.1,6.6,0.67
2024-11-02,06:15,Flat,93,Se-P,121.2,25.4,25.4,83.19,0.18,66.56,0.15,10.0,0.67
2024-11-02,06:30,Flat,93,Se-P,161.8,25.6,26.6,82.82,0.24,66.25,0.2,13.3,0.67
2024-11-02,06:45,Flat,93,Se-P,202.5,25.7,27.8,82.44,0.3,65.95,0.25,16.6,0.67
2024-11-02,07:00,Flat,93,Se-P,243.2,25.9,29.0,82.06,0.36,65.65,0.3,19.8,0.67
2024-11-02,07:15,Flat,93,Se-P,295.7,26.1,30.5,81.59,0.44,65.27,0.37,24.0,0.67
2024-11-02,07:30,Flat,93,Se-P,348.2,26.3,32.0,81.11,0.52,64.89,0.43,28.1,0.67
2024-11-02,07:45,Flat,93,Se-P,400.7,26.5,33.5,80.63,0.6,64.5,0.5,32.2,0.67
2024-11-02,08:00,Flat,93,Se-P,453.2,26.7,35.0,80.15,0.68,64.12,0.57,36.3,0.67
2024-11-02,08:15,Flat,93,Se-P,482.8,26.9,35.9,79.87,0.72,63.89,0.6,38.5,0.67
2024-11-02,08:30,Flat,93,Se-P,512.3,27.0,36.8,79.58,0.77,63.67,0.64,40.8,0.67
2024-11-02,08:45,Flat,93,Se-P,541.8,27.2,37.7,79.3,0.81,63.44,0.68,43.0,0.67
2024-11-02,09:00,Flat,93,Se-P,571.3,27.4,38.6,79.01,0.85,63.21,0.72,45.2,0.67
2024-11-02,09:15,Flat,93,Se-P,591.2,27.5,39.3,78.81,0.89,63.05,0.74,46.7,0.67
