Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-06-17,04:45,25,June,Flat,62,5.21,24.05,28.18,82.32,0.01,65.86,0.01,0.43,0.67
2024-06-17,05:00,25,June,Flat,62,6.95,24.0,28.17,82.32,0.01,65.86,0.01,0.57,0.67
2024-06-17,05:15,25,June,Flat,62,38.03,24.25,29.2,82.0,0.06,65.6,0.05,3.1,0.67
2024-06-17,05:30,25,June,Flat,62,69.11,24.49,30.22,81.68,0.1,65.34,0.09,5.61,0.67
2024-06-17,05:45,25,June,Flat,62,100.19,24.73,31.24,81.35,0.15,65.08,0.12,8.11,0.67
2024-06-17,06:00,25,June,Flat,62,131.27,24.98,32.26,81.03,0.2,64.82,0.16,10.6,0.67
2024-06-17,06:15,25,June,Flat,62,184.73,25.43,34.05,80.46,0.28,64.37,0.23,14.83,0.67
2024-06-17,06:30,25,June,Flat,62,238.19,25.88,35.83,79.9,0.36,63.92,0.3,19.02,0.67
2024-06-17,06:45,25,June,Flat,62,291.66,26.32,37.61,79.33,0.44,63.47,0.37,23.17,0.67
2024-06-17,07:00,25,June,Flat,62,345.12,26.77,39.4,78.77,0.52,63.02,0.43,27.27,0.67
2024-06-17,07:15,25,June,Flat,62,397.25,27.45,41.38,78.14,0.6,62.51,0.5,31.2,0.67
2024-06-17,07:30,25,June,Flat,62,449.37,28.13,43.36,77.51,0.68,62.01,0.57,35.08,0.67
2024-06-17,07:45,25,June,Flat,62,501.5,28.81,45.35,76.89,0.76,61.51,0.63,38.91,0.67
2024-06-17,08:00,25,June,Flat,62,553.62,29.49,47.33,76.26,0.84,61.01,0.7,42.68,0.67
2024-06-17,08:15,25,June,Flat,62,576.68,30.14,48.56,75.87,0.87,60.69,0.73,44.29,0.67
2024-06-17,08:30,25,June,Flat,62,599.74,30.8,49.79,75.48,0.91,60.38,0.76,45.88,0.67
2024-06-17,08:45,25,June,Flat,62,622.79,31.45,51.02,75.09,0.94,60.07,0.79,47.45,0.67
2024-06-17,09:00,25,June,Flat,62,645.85,32.1,52.25,74.7,0.98,59.76,0.82,49.01,0.67
2024-06-17,09:15,25,June,Flat,62,666.12,32.54,53.19,74.4,1.01,59.52,0.85,50.39,0.67
2024-06-17,09:30,25,June,Flat,62,686.4,32.97,54.13,74.1,1.04,59.28,0.87,51.77,0.67
2024-06-17,09:45,25,June,Flat,62,706.68,33.41,55.07,73.81,1.07,59.04,0.9,53.13,0.67
2024-06-17,10:00,25,June,Flat,62,726.95,33.84,56.01,73.51,1.11,58.81,0.93,54.48,0.67
2024-06-17,10:15,25,June,Flat,62,739.41,34.13,56.62,73.32,1.13,58.65,0.94,55.31,0.67
2024-06-17,10:30,25,June,Flat,62,751.87,34.42,57.22,73.13,1.15,58.5,0.96,56.12,0.67
2024-06-17,10:45,25,June,Flat,62,764.32,34.72,57.83,72.93,1.17,58.35,0.98,56.94,0.67
2024-06-17,11:00,25,June,Flat,62,776.78,35.01,58.43,72.74,1.18,58.19,0.99,57.75,0.67
