Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-04-01,05:15,14,April,Flat,62,TCT,23.84,26.55,31.14,81.38,0.04,65.11,0.03,2.07,0.67
2024-04-01,05:30,14,April,Flat,62,TCT,47.67,26.98,32.17,81.06,0.08,64.85,0.06,4.12,0.67
2024-04-01,05:45,14,April,Flat,62,TCT,71.51,27.41,33.2,80.73,0.11,64.58,0.1,6.16,0.67
2024-04-01,06:00,14,April,Flat,62,TCT,95.35,27.85,34.23,80.4,0.15,64.32,0.13,8.19,0.67
2024-04-01,06:15,14,April,Flat,62,TCT,152.19,28.51,36.31,79.75,0.24,63.8,0.2,12.99,0.67
2024-04-01,06:30,14,April,Flat,62,TCT,209.04,29.17,38.4,79.09,0.33,63.27,0.28,17.73,0.67
2024-04-01,06:45,14,April,Flat,62,TCT,265.88,29.83,40.48,78.43,0.43,62.74,0.36,22.41,0.67
2024-04-01,07:00,14,April,Flat,62,TCT,322.73,30.49,42.56,77.77,0.52,62.21,0.43,27.02,0.67
2024-04-01,07:15,14,April,Flat,62,TCT,383.96,31.19,44.79,77.06,0.62,61.65,0.52,31.93,0.67
2024-04-01,07:30,14,April,Flat,62,TCT,445.19,31.89,47.02,76.35,0.72,61.08,0.6,36.76,0.67
2024-04-01,07:45,14,April,Flat,62,TCT,506.42,32.6,49.26,75.65,0.82,60.52,0.69,41.52,0.67
2024-04-01,08:00,14,April,Flat,62,TCT,567.65,33.3,51.49,74.94,0.92,59.95,0.77,46.21,0.67
2024-04-01,08:15,14,April,Flat,62,TCT,614.22,33.94,53.3,74.37,1.0,59.49,0.84,49.7,0.67
2024-04-01,08:30,14,April,Flat,62,TCT,660.78,34.58,55.1,73.8,1.08,59.04,0.9,53.15,0.67
2024-04-01,08:45,14,April,Flat,62,TCT,707.35,35.22,56.9,73.23,1.15,58.58,0.97,56.56,0.67
2024-04-01,09:00,14,April,Flat,62,TCT,753.92,35.86,58.71,72.65,1.23,58.12,1.03,59.91,0.67
2024-04-01,09:15,14,April,Flat,62,TCT,786.99,36.36,60.03,72.24,1.29,57.79,1.08,62.26,0.67
2024-04-01,09:30,14,April,Flat,62,TCT,820.06,36.86,61.36,71.82,1.34,57.45,1.12,64.58,0.67
2024-04-01,09:45,14,April,Flat,62,TCT,853.13,37.35,62.68,71.4,1.4,57.12,1.17,66.88,0.67
2024-04-01,10:00,14,April,Flat,62,TCT,886.2,37.85,64.0,70.98,1.45,56.78,1.22,69.15,0.67
2024-04-01,10:15,14,April,Flat,62,TCT,892.86,38.24,64.56,70.8,1.47,56.64,1.23,69.54,0.67
2024-04-01,10:30,14,April,Flat,62,TCT,899.53,38.62,65.11,70.63,1.48,56.5,1.24,69.92,0.67
2024-04-01,10:45,14,April,Flat,62,TCT,906.19,39.01,65.67,70.45,1.49,56.36,1.25,70.3,0.67
2024-04-01,11:00,14,April,Flat,62,TCT,912.85,39.4,66.22,70.28,1.5,56.22,1.26,70.68,0.67
2024-04-01,11:15,14,April,Flat,62,TCT,897.73,39.63,66.08,70.32,1.48,56.26,1.24,69.54,0.67
2024-04-01,11:30,14,April,Flat,62,TCT,882.6,39.87,65.94,70.37,1.45,56.29,1.22,68.41,0.67
2024-04-01,11:45,14,April,Flat,62,TCT,867.48,40.11,65.79,70.41,1.43,56.33,1.19,67.27,0.67
2024-04-01,12:00,14,April,Flat,62,TCT,852.35,40.34,65.65,70.46,1.4,56.37,1.17,66.13,0.67
2024-04-01,12:15,14,April,Flat,62,TCT,830.83,40.43,65.2,70.6,1.36,56.48,1.14,64.56,0.67
2024-04-01,12:30,14,April,Flat,62,TCT,809.32,40.51,64.74,70.74,1.33,56.59,1.11,62.99,0.67
2024-04-01,12:45,14,April,Flat,62,TCT,787.8,40.59,64.29,70.89,1.29,56.71,1.08,61.41,0.67
2024-04-01,13:00,14,April,Flat,62,TCT,766.28,40.68,63.84,71.03,1.26,56.82,1.05,59.83,0.67
2024-04-01,13:15,14,April,Flat,62,TCT,723.54,40.6,62.69,71.39,1.19,57.12,0.99,56.72,0.67
2024-04-01,13:30,14,April,Flat,62,TCT,680.81,40.52,61.54,71.76,1.11,57.41,0.93,53.58,0.67
2024-04-01,13:45,14,April,Flat,62,TCT,638.07,40.43,60.38,72.12,1.04,57.7,0.87,50.42,0.67
