Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-10-21,05:15,43,October,Flat,62,15.53,25.51,29.9,81.78,0.02,65.42,0.02,1.26,0.67
2024-10-21,05:30,43,October,Flat,62,28.79,25.59,30.31,81.65,0.04,65.32,0.04,2.34,0.67
2024-10-21,05:45,43,October,Flat,62,42.05,25.68,30.73,81.51,0.06,65.21,0.05,3.41,0.67
2024-10-21,06:00,43,October,Flat,62,55.3,25.77,31.15,81.38,0.08,65.1,0.07,4.48,0.67
2024-10-21,06:15,43,October,Flat,62,84.34,26.05,32.15,81.06,0.13,64.85,0.1,6.81,0.67
2024-10-21,06:30,43,October,Flat,62,113.38,26.32,33.15,80.75,0.17,64.6,0.14,9.13,0.67
2024-10-21,06:45,43,October,Flat,62,142.41,26.59,34.16,80.43,0.21,64.34,0.18,11.43,0.67
2024-10-21,07:00,43,October,Flat,62,171.45,26.87,35.16,80.11,0.26,64.09,0.21,13.72,0.67
2024-10-21,07:15,43,October,Flat,62,202.31,27.23,36.29,79.75,0.3,63.8,0.25,16.14,0.67
2024-10-21,07:30,43,October,Flat,62,233.16,27.6,37.43,79.39,0.35,63.51,0.29,18.53,0.67
2024-10-21,07:45,43,October,Flat,62,264.02,27.96,38.57,79.03,0.39,63.23,0.33,20.92,0.67
2024-10-21,08:00,43,October,Flat,62,294.88,28.33,39.7,78.67,0.44,62.94,0.37,23.28,0.67
2024-10-21,08:15,43,October,Flat,62,340.26,28.65,41.16,78.21,0.51,62.57,0.43,26.74,0.67
2024-10-21,08:30,43,October,Flat,62,385.64,28.97,42.61,77.75,0.58,62.2,0.49,30.17,0.67
2024-10-21,08:45,43,October,Flat,62,431.02,29.29,44.07,77.29,0.65,61.83,0.54,33.57,0.67
2024-10-21,09:00,43,October,Flat,62,476.4,29.61,45.52,76.83,0.72,61.46,0.6,36.94,0.67
2024-10-21,09:15,43,October,Flat,62,500.4,29.76,46.27,76.59,0.75,61.27,0.63,38.71,0.67
2024-10-21,09:30,43,October,Flat,62,524.4,29.91,47.02,76.36,0.79,61.09,0.66,40.47,0.67
2024-10-21,09:45,43,October,Flat,62,548.4,30.05,47.76,76.12,0.83,60.9,0.69,42.22,0.67
2024-10-21,10:00,43,October,Flat,62,572.4,30.2,48.51,75.88,0.86,60.71,0.72,43.96,0.67
2024-10-21,10:15,43,October,Flat,62,589.06,30.3,49.03,75.72,0.89,60.58,0.75,45.17,0.67
2024-10-21,10:30,43,October,Flat,62,605.72,30.41,49.55,75.55,0.92,60.44,0.77,46.37,0.67
2024-10-21,10:45,43,October,Flat,62,622.39,30.51,50.07,75.39,0.94,60.31,0.79,47.57,0.67
2024-10-21,11:00,43,October,Flat,62,639.05,30.61,50.59,75.23,0.97,60.18,0.81,48.76,0.67
2024-10-21,11:15,43,October,Flat,62,631.47,30.67,50.45,75.27,0.96,60.21,0.8,48.2,0.67
2024-10-21,11:30,43,October,Flat,62,623.9,30.73,50.32,75.31,0.94,60.25,0.79,47.64,0.67
2024-10-21,11:45,43,October,Flat,62,616.33,30.78,50.19,75.35,0.93,60.28,0.78,47.08,0.67
2024-10-21,12:00,43,October,Flat,62,608.75,30.84,50.06,75.39,0.92,60.31,0.77,46.52,0.67
2024-10-21,12:15,43,October,Flat,62,579.37,30.85,49.34,75.62,0.88,60.5,0.73,44.38,0.67
2024-10-21,12:30,43,October,Flat,62,549.99,30.87,48.61,75.85,0.83,60.68,0.7,42.23,0.67
2024-10-21,12:45,43,October,Flat,62,520.61,30.88,47.89,76.08,0.79,60.86,0.66,40.07,0.67
2024-10-21,13:00,43,October,Flat,62,491.23,30.89,47.17,76.31,0.74,61.05,0.62,37.89,0.67
2024-10-21,13:15,43,October,Flat,62,467.3,30.84,46.52,76.51,0.7,61.21,0.59,36.12,0.67
2024-10-21,13:30,43,October,Flat,62,443.37,30.79,45.87,76.72,0.67,61.38,0.56,34.34,0.67
2024-10-21,13:45,43,October,Flat,62,419.43,30.73,45.22,76.93,0.63,61.54,0.53,32.55,0.67
2024-10-21,14:00,43,October,Flat,62,395.5,30.68,44.57,77.13,0.6,61.71,0.5,30.76,0.67
2024-10-21,14:15,43,October,Flat,62,357.11,30.61,43.53,77.46,0.54,61.97,0.45,27.86,0.67
2024-10-21,14:30,43,October,Flat,62,318.72,30.53,42.5,77.79,0.48,62.23,0.4,24.95,0.67
2024-10-21,14:45,43,October,Flat,62,280.32,30.45,41.46,78.12,0.42,62.49,0.35,22.01,0.67
2024-10-21,15:00,43,October,Flat,62,241.93,30.38,40.43,78.44,0.36,62.75,0.3,19.06,0.67
2024-10-21,15:15,43,October,Flat,62,206.63,30.25,39.42,78.76,0.31,63.01,0.26,16.33,0.67
2024-10-21,15:30,43,October,Flat,62,171.34,30.13,38.41,79.08,0.26,63.26,0.21,13.58,0.67
2024-10-21,15:45,43,October,Flat,62,136.05,30.0,37.41,79.4,0.2,63.52,0.17,10.81,0.67
2024-10-21,16:00,43,October,Flat,62,100.75,29.88,36.4,79.72,0.15,63.77,0.13,8.03,0.67
2024-10-21,16:15,43,October,Flat,62,77.31,29.58,35.51,80.0,0.12,64.0,0.1,6.18,0.67
2024-10-21,16:30,43,October,Flat,62,53.88,29.27,34.62,80.28,0.08,64.23,0.07,4.32,0.67
2024-10-21,16:45,43,October,Flat,62,30.44,28.97,33.73,80.56,0.05,64.45,0.04,2.45,0.67
2024-10-21,17:00,43,October,Flat,62,7.0,28.67,32.84,80.84,0.01,64.68,0.01,0.56,0.67
2024-10-21,17:15,43,October,Flat,62,5.25,28.48,32.62,80.92,0.01,64.73,0.01,0.42,0.67
2024-10-22,05:15,43,October,Flat,62,26.66,25.42,30.09,81.72,0.04,65.37,0.03,2.17,0.67
2024-10-22,05:30,43,October,Flat,62,49.91,25.46,30.71,81.52,0.07,65.22,0.06,4.05,0.67
2024-10-22,05:45,43,October,Flat,62,73.17,25.51,31.34,81.32,0.11,65.06,0.09,5.92,0.67
2024-10-22,06:00,43,October,Flat,62,96.43,25.55,31.96,81.12,0.14,64.9,0.12,7.79,0.67
2024-10-22,06:15,43,October,Flat,62,143.99,25.86,33.46,80.65,0.21,64.52,0.18,11.58,0.67
2024-10-22,06:30,43,October,Flat,62,191.54,26.17,34.96,80.17,0.29,64.14,0.24,15.34,0.67
2024-10-22,06:45,43,October,Flat,62,239.09,26.48,36.46,79.7,0.36,63.76,0.3,19.06,0.67
2024-10-22,07:00,43,October,Flat,62,286.65,26.79,37.96,79.23,0.43,63.38,0.36,22.75,0.67
2024-10-22,07:15,43,October,Flat,62,335.21,27.18,39.56,78.72,0.5,62.97,0.42,26.47,0.67
2024-10-22,07:30,43,October,Flat,62,383.77,27.57,41.17,78.21,0.58,62.57,0.48,30.16,0.67
2024-10-22,07:45,43,October,Flat,62,432.34,27.97,42.78,77.7,0.65,62.16,0.54,33.81,0.67
2024-10-22,08:00,43,October,Flat,62,480.9,28.36,44.38,77.19,0.72,61.75,0.61,37.42,0.67
2024-10-22,08:15,43,October,Flat,62,490.32,28.73,44.99,77.0,0.74,61.6,0.62,38.08,0.67
2024-10-22,08:30,43,October,Flat,62,499.74,29.11,45.6,76.81,0.75,61.44,0.63,38.74,0.67
2024-10-22,08:45,43,October,Flat,62,509.16,29.48,46.21,76.61,0.77,61.29,0.64,39.39,0.67
2024-10-22,09:00,43,October,Flat,62,518.58,29.85,46.81,76.42,0.78,61.14,0.66,40.05,0.67
2024-10-22,09:15,43,October,Flat,62,506.1,30.15,46.8,76.42,0.76,61.14,0.64,39.08,0.67
2024-10-22,09:30,43,October,Flat,62,493.62,30.45,46.8,76.43,0.74,61.14,0.62,38.12,0.67
2024-10-22,09:45,43,October,Flat,62,481.13,30.76,46.79,76.43,0.73,61.14,0.61,37.16,0.67
2024-10-22,10:00,43,October,Flat,62,468.65,31.06,46.78,76.43,0.71,61.15,0.59,36.19,0.67
2024-10-22,10:15,43,October,Flat,62,449.63,31.3,46.54,76.51,0.68,61.21,0.57,34.75,0.67
2024-10-22,10:30,43,October,Flat,62,430.62,31.54,46.31,76.58,0.65,61.27,0.54,33.31,0.67
2024-10-22,10:45,43,October,Flat,62,411.6,31.78,46.07,76.66,0.62,61.33,0.52,31.86,0.67
2024-10-22,11:00,43,October,Flat,62,392.58,32.02,45.83,76.73,0.59,61.38,0.5,30.41,0.67
2024-10-22,11:15,43,October,Flat,62,408.42,32.14,46.35,76.57,0.62,61.25,0.52,31.59,0.67
2024-10-22,11:30,43,October,Flat,62,424.26,32.26,46.86,76.41,0.64,61.12,0.54,32.76,0.67
2024-10-22,11:45,43,October,Flat,62,440.11,32.37,47.38,76.24,0.66,60.99,0.56,33.93,0.67
2024-10-22,12:00,43,October,Flat,62,455.95,32.49,47.89,76.08,0.69,60.86,0.58,35.09,0.67
2024-10-22,12:15,43,October,Flat,62,474.27,32.5,48.36,75.93,0.72,60.75,0.6,36.44,0.67
2024-10-22,12:30,43,October,Flat,62,492.59,32.52,48.83,75.78,0.74,60.63,0.62,37.8,0.67
2024-10-22,12:45,43,October,Flat,62,510.9,32.53,49.3,75.63,0.77,60.51,0.65,39.14,0.67
2024-10-22,13:00,43,October,Flat,62,529.22,32.54,49.77,75.48,0.8,60.39,0.67,40.48,0.67
2024-10-22,13:15,43,October,Flat,62,513.24,32.47,49.3,75.63,0.78,60.51,0.65,39.32,0.67
2024-10-22,13:30,43,October,Flat,62,497.26,32.41,48.84,75.78,0.75,60.62,0.63,38.15,0.67
2024-10-22,13:45,43,October,Flat,62,481.28,32.34,48.37,75.93,0.73,60.74,0.61,36.98,0.67
2024-10-22,14:00,43,October,Flat,62,465.3,32.27,47.9,76.08,0.7,60.86,0.59,35.81,0.67
2024-10-22,14:15,43,October,Flat,62,418.57,32.17,46.63,76.48,0.63,61.18,0.53,32.34,0.67
2024-10-22,14:30,43,October,Flat,62,371.84,32.06,45.36,76.88,0.56,61.5,0.47,28.85,0.67
2024-10-22,14:45,43,October,Flat,62,325.11,31.96,44.09,77.28,0.49,61.83,0.41,25.32,0.67
2024-10-22,15:00,43,October,Flat,62,278.38,31.86,42.82,77.69,0.42,62.15,0.35,21.77,0.67
2024-10-22,15:15,43,October,Flat,62,234.49,31.7,41.56,78.08,0.35,62.47,0.29,18.41,0.67
2024-10-22,15:30,43,October,Flat,62,190.59,31.55,40.31,78.48,0.29,62.78,0.24,15.02,0.67
2024-10-22,15:45,43,October,Flat,62,146.69,31.39,39.05,78.88,0.22,63.1,0.18,11.6,0.67
2024-10-22,16:00,43,October,Flat,62,102.8,31.23,37.8,79.27,0.15,63.42,0.13,8.16,0.67
2024-10-22,16:15,43,October,Flat,62,78.53,30.83,36.79,79.59,0.12,63.67,0.1,6.25,0.67
2024-10-22,16:30,43,October,Flat,62,54.26,30.43,35.79,79.91,0.08,63.93,0.07,4.33,0.67
2024-10-22,16:45,43,October,Flat,62,29.99,30.03,34.78,80.23,0.04,64.19,0.04,2.4,0.67
2024-10-22,17:00,43,October,Flat,62,5.72,29.63,33.77,80.55,0.01,64.44,0.01,0.46,0.67
2024-10-23,05:15,43,October,Flat,62,22.39,24.62,29.18,82.0,0.03,65.6,0.03,1.82,0.67
2024-10-23,05:30,43,October,Flat,62,42.13,24.83,29.88,81.78,0.06,65.43,0.05,3.42,0.67
2024-10-23,05:45,43,October,Flat,62,61.88,25.03,30.57,81.56,0.09,65.25,0.08,5.02,0.67
2024-10-23,06:00,43,October,Flat,62,81.62,25.23,31.27,81.34,0.12,65.07,0.1,6.61,0.67
2024-10-23,06:15,43,October,Flat,62,126.44,25.66,32.82,80.85,0.19,64.68,0.16,10.19,0.67
2024-10-23,06:30,43,October,Flat,62,171.25,26.09,34.38,80.36,0.26,64.29,0.21,13.74,0.67
2024-10-23,06:45,43,October,Flat,62,216.06,26.53,35.93,79.87,0.32,63.89,0.27,17.25,0.67
2024-10-23,07:00,43,October,Flat,62,260.88,26.96,37.48,79.38,0.39,63.5,0.33,20.73,0.67
2024-10-23,07:15,43,October,Flat,62,309.1,27.62,39.34,78.79,0.46,63.03,0.39,24.43,0.67
2024-10-23,07:30,43,October,Flat,62,357.32,28.27,41.2,78.2,0.54,62.56,0.45,28.08,0.67
2024-10-23,07:45,43,October,Flat,62,405.55,28.92,43.06,77.61,0.61,62.09,0.51,31.69,0.67
2024-10-23,08:00,43,October,Flat,62,453.77,29.58,44.92,77.02,0.68,61.62,0.57,35.25,0.67
2024-10-23,08:15,43,October,Flat,62,495.53,29.95,46.33,76.57,0.75,61.26,0.63,38.32,0.67
2024-10-23,08:30,43,October,Flat,62,537.28,30.31,47.74,76.13,0.81,60.9,0.68,41.37,0.67
2024-10-23,08:45,43,October,Flat,62,579.04,30.67,49.15,75.68,0.88,60.54,0.73,44.38,0.67
2024-10-23,09:00,43,October,Flat,62,620.8,31.04,50.56,75.23,0.94,60.19,0.79,47.37,0.67
2024-10-23,09:15,43,October,Flat,62,636.93,31.24,51.16,75.04,0.96,60.04,0.81,48.51,0.67
2024-10-23,09:30,43,October,Flat,62,653.07,31.43,51.76,74.85,0.99,59.88,0.83,49.64,0.67
2024-10-23,09:45,43,October,Flat,62,669.2,31.63,52.36,74.66,1.01,59.73,0.85,50.76,0.67
2024-10-23,10:00,43,October,Flat,62,685.33,31.83,52.96,74.47,1.04,59.58,0.87,51.88,0.67
2024-10-23,10:15,43,October,Flat,62,704.41,31.93,53.55,74.29,1.07,59.43,0.9,53.23,0.67
2024-10-23,10:30,43,October,Flat,62,723.49,32.04,54.13,74.1,1.1,59.28,0.92,54.56,0.67
2024-10-23,10:45,43,October,Flat,62,742.57,32.14,54.71,73.92,1.13,59.14,0.95,55.9,0.67
2024-10-23,11:00,43,October,Flat,62,761.65,32.25,55.29,73.74,1.16,58.99,0.97,57.22,0.67
2024-10-23,11:15,43,October,Flat,62,749.37,32.21,54.94,73.85,1.14,59.08,0.95,56.36,0.67
2024-10-23,11:30,43,October,Flat,62,737.09,32.16,54.59,73.96,1.12,59.17,0.94,55.5,0.67
2024-10-23,11:45,43,October,Flat,62,724.81,32.12,54.24,74.07,1.1,59.25,0.92,54.64,0.67
2024-10-23,12:00,43,October,Flat,62,712.53,32.08,53.89,74.18,1.08,59.34,0.91,53.78,0.67
2024-10-23,12:15,43,October,Flat,62,687.8,31.97,53.17,74.41,1.04,59.53,0.87,52.04,0.67
2024-10-23,12:30,43,October,Flat,62,663.08,31.86,52.44,74.64,1.01,59.71,0.84,50.29,0.67
2024-10-23,12:45,43,October,Flat,62,638.35,31.76,51.72,74.87,0.97,59.89,0.81,48.53,0.67
2024-10-23,13:00,43,October,Flat,62,613.62,31.65,50.99,75.1,0.93,60.08,0.78,46.76,0.67
2024-10-23,13:15,43,October,Flat,62,535.96,31.53,48.93,75.75,0.81,60.6,0.68,41.11,0.67
2024-10-23,13:30,43,October,Flat,62,458.3,31.41,46.86,76.41,0.69,61.12,0.58,35.39,0.67
2024-10-23,13:45,43,October,Flat,62,380.64,31.28,44.8,77.06,0.57,61.65,0.48,29.58,0.67
2024-10-23,14:00,43,October,Flat,62,302.98,31.16,42.73,77.71,0.46,62.17,0.38,23.7,0.67
2024-10-23,14:15,43,October,Flat,62,273.97,31.0,41.85,77.99,0.41,62.39,0.34,21.49,0.67
2024-10-23,14:30,43,October,Flat,62,244.96,30.84,40.97,78.27,0.37,62.62,0.31,19.26,0.67
2024-10-23,14:45,43,October,Flat,62,215.94,30.69,40.09,78.55,0.32,62.84,0.27,17.03,0.67
2024-10-23,15:00,43,October,Flat,62,186.93,30.53,39.2,78.83,0.28,63.06,0.23,14.78,0.67
2024-10-23,15:15,43,October,Flat,62,157.95,30.28,38.23,79.14,0.24,63.31,0.2,12.52,0.67
2024-10-23,15:30,43,October,Flat,62,128.97,30.02,37.25,79.45,0.19,63.56,0.16,10.26,0.67
2024-10-23,15:45,43,October,Flat,62,99.98,29.77,36.27,79.76,0.15,63.81,0.12,7.98,0.67
2024-10-23,16:00,43,October,Flat,62,71.0,29.52,35.3,80.07,0.11,64.05,0.09,5.68,0.67
2024-10-23,16:15,43,October,Flat,62,54.02,29.12,34.47,80.33,0.08,64.26,0.07,4.33,0.67
2024-10-23,16:30,43,October,Flat,62,37.05,28.73,33.65,80.59,0.06,64.47,0.05,2.98,0.67
2024-10-23,16:45,43,October,Flat,62,20.07,28.33,32.83,80.85,0.03,64.68,0.03,1.62,0.67
2024-10-24,05:15,43,October,Flat,62,23.56,24.41,29.0,82.06,0.03,65.65,0.03,1.92,0.67
2024-10-24,05:30,43,October,Flat,62,44.18,24.51,29.61,81.87,0.07,65.49,0.05,3.59,0.67
2024-10-24,05:45,43,October,Flat,62,64.79,24.61,30.23,81.67,0.1,65.34,0.08,5.26,0.67
2024-10-24,06:00,43,October,Flat,62,85.4,24.71,30.85,81.48,0.13,65.18,0.11,6.92,0.67
