Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-01-20,05:15,4,January,Flat,93,TCT,5.69,22.48,19.62,85.03,0.01,68.02,0.01,0.51,0.67
2025-01-20,05:30,4,January,Flat,93,TCT,11.38,22.49,19.77,84.98,0.02,67.99,0.01,1.02,0.67
2025-01-20,05:45,4,January,Flat,93,TCT,17.08,22.5,19.93,84.93,0.03,67.95,0.02,1.53,0.67
2025-01-20,06:00,4,January,Flat,93,TCT,22.77,22.51,20.08,84.89,0.04,67.91,0.03,2.04,0.67
2025-01-20,06:15,4,January,Flat,93,TCT,53.0,22.7,21.02,84.59,0.08,67.67,0.07,4.72,0.67
2025-01-20,06:30,4,January,Flat,93,TCT,83.23,22.89,21.97,84.29,0.13,67.43,0.11,7.4,0.67
2025-01-20,06:45,4,January,Flat,93,TCT,113.45,23.07,22.91,83.99,0.18,67.19,0.15,10.06,0.67
2025-01-20,07:00,4,January,Flat,93,TCT,143.68,23.26,23.85,83.69,0.23,66.95,0.19,12.71,0.67
2025-01-20,07:15,4,January,Flat,93,TCT,170.63,23.61,24.87,83.37,0.27,66.7,0.23,15.05,0.67
2025-01-20,07:30,4,January,Flat,93,TCT,197.58,23.95,25.89,83.05,0.31,66.44,0.26,17.38,0.67
2025-01-20,07:45,4,January,Flat,93,TCT,224.53,24.3,26.91,82.72,0.36,66.18,0.3,19.69,0.67
2025-01-20,08:00,4,January,Flat,93,TCT,251.48,24.64,27.93,82.4,0.4,65.92,0.33,21.99,0.67
2025-01-20,08:15,4,January,Flat,93,TCT,285.53,25.14,29.27,81.97,0.45,65.58,0.38,24.87,0.67
2025-01-20,08:30,4,January,Flat,93,TCT,319.57,25.63,30.62,81.55,0.51,65.24,0.43,27.73,0.67
2025-01-20,08:45,4,January,Flat,93,TCT,353.62,26.12,31.97,81.12,0.56,64.9,0.47,30.57,0.67
2025-01-20,09:00,4,January,Flat,93,TCT,387.67,26.62,33.31,80.7,0.62,64.56,0.52,33.38,0.67
2025-01-20,09:15,4,January,Flat,93,TCT,418.69,27.0,34.47,80.33,0.67,64.26,0.56,35.93,0.67
2025-01-20,09:30,4,January,Flat,93,TCT,449.7,27.38,35.63,79.96,0.72,63.97,0.6,38.45,0.67
2025-01-20,09:45,4,January,Flat,93,TCT,480.72,27.77,36.79,79.6,0.77,63.68,0.64,40.97,0.67
2025-01-20,10:00,4,January,Flat,93,TCT,511.73,28.15,37.94,79.23,0.82,63.38,0.69,43.46,0.67
2025-01-20,10:15,4,January,Flat,93,TCT,547.31,28.38,39.06,78.88,0.88,63.1,0.73,46.32,0.67
2025-01-20,10:30,4,January,Flat,93,TCT,582.88,28.61,40.18,78.52,0.93,62.82,0.78,49.16,0.67
2025-01-20,10:45,4,January,Flat,93,TCT,618.45,28.84,41.3,78.17,0.99,62.53,0.83,51.99,0.67
2025-01-20,11:00,4,January,Flat,93,TCT,654.03,29.07,42.42,77.81,1.05,62.25,0.88,54.79,0.67
2025-01-20,11:15,4,January,Flat,93,TCT,647.42,29.23,42.42,77.81,1.04,62.25,0.87,54.23,0.67
2025-01-20,11:30,4,January,Flat,93,TCT,640.81,29.4,42.42,77.81,1.03,62.25,0.86,53.68,0.67
2025-01-20,11:45,4,January,Flat,93,TCT,634.19,29.57,42.42,77.81,1.02,62.25,0.85,53.13,0.67
2025-01-20,12:00,4,January,Flat,93,TCT,627.58,29.73,42.42,77.81,1.01,62.25,0.84,52.57,0.67
2025-01-20,12:15,4,January,Flat,93,TCT,598.15,29.81,41.76,78.02,0.96,62.42,0.8,50.21,0.67
2025-01-20,12:30,4,January,Flat,93,TCT,568.72,29.88,41.1,78.23,0.91,62.58,0.76,47.83,0.67
2025-01-20,12:45,4,January,Flat,93,TCT,539.28,29.96,40.44,78.44,0.86,62.75,0.72,45.45,0.67
2025-01-20,13:00,4,January,Flat,93,TCT,509.85,30.04,39.79,78.65,0.82,62.92,0.68,43.06,0.67
2025-01-20,13:15,4,January,Flat,93,TCT,492.45,30.05,39.37,78.78,0.79,63.02,0.66,41.64,0.67
2025-01-20,13:30,4,January,Flat,93,TCT,475.05,30.07,38.95,78.91,0.76,63.13,0.64,40.22,0.67
2025-01-20,13:45,4,January,Flat,93,TCT,457.65,30.09,38.53,79.04,0.73,63.24,0.61,38.8,0.67
2025-01-20,14:00,4,January,Flat,93,TCT,440.25,30.1,38.11,79.18,0.7,63.34,0.59,37.37,0.67
2025-01-20,14:15,4,January,Flat,93,TCT,401.9,30.0,37.04,79.51,0.64,63.61,0.54,34.22,0.67
2025-01-20,14:30,4,January,Flat,93,TCT,363.55,29.89,35.98,79.85,0.58,63.88,0.49,31.06,0.67
2025-01-20,14:45,4,January,Flat,93,TCT,325.2,29.79,34.91,80.19,0.52,64.15,0.43,27.87,0.67
2025-01-20,15:00,4,January,Flat,93,TCT,286.85,29.68,33.85,80.53,0.46,64.42,0.38,24.66,0.67
2025-01-20,15:15,4,January,Flat,93,TCT,248.65,29.38,32.59,80.92,0.4,64.74,0.33,21.45,0.67
2025-01-20,15:30,4,January,Flat,93,TCT,210.45,29.07,31.34,81.32,0.33,65.06,0.28,18.22,0.67
2025-01-20,15:45,4,January,Flat,93,TCT,172.25,28.77,30.08,81.72,0.27,65.38,0.23,14.97,0.67
2025-01-20,16:00,4,January,Flat,93,TCT,134.05,28.47,28.82,82.12,0.21,65.69,0.18,11.69,0.67
2025-01-20,16:15,4,January,Flat,93,TCT,105.76,27.91,27.56,82.52,0.17,66.01,0.14,9.26,0.67
2025-01-20,16:30,4,January,Flat,93,TCT,77.48,27.35,26.29,82.92,0.12,66.34,0.1,6.81,0.67
2025-01-20,16:45,4,January,Flat,93,TCT,49.19,26.8,25.03,83.32,0.08,66.66,0.07,4.34,0.67
2025-01-20,17:00,4,January,Flat,93,TCT,20.9,26.24,23.76,83.72,0.03,66.98,0.03,1.85,0.67
2025-01-20,17:15,4,January,Flat,93,TCT,15.67,25.9,23.29,83.87,0.02,67.1,0.02,1.39,0.67
2025-01-20,17:30,4,January,Flat,93,TCT,10.45,25.55,22.82,84.02,0.02,67.22,0.01,0.93,0.67
2025-01-20,17:45,4,January,Flat,93,TCT,5.22,25.21,22.34,84.17,0.01,67.34,0.01,0.46,0.67
2025-01-21,05:15,4,January,Flat,93,TCT,5.58,19.35,16.49,86.02,0.01,68.82,0.01,0.5,0.67
2025-01-21,05:30,4,January,Flat,93,TCT,11.15,19.59,16.87,85.9,0.02,68.72,0.01,1.01,0.67
2025-01-21,05:45,4,January,Flat,93,TCT,16.73,19.83,17.25,85.78,0.03,68.63,0.02,1.51,0.67
2025-01-21,06:00,4,January,Flat,93,TCT,22.3,20.07,17.63,85.66,0.03,68.53,0.03,2.01,0.67
2025-01-21,06:15,4,January,Flat,93,TCT,59.35,20.69,19.17,85.17,0.09,68.14,0.08,5.32,0.67
2025-01-21,06:30,4,January,Flat,93,TCT,96.4,21.3,20.71,84.69,0.15,67.75,0.13,8.6,0.67
2025-01-21,06:45,4,January,Flat,93,TCT,133.45,21.91,22.25,84.2,0.21,67.36,0.18,11.86,0.67
2025-01-21,07:00,4,January,Flat,93,TCT,170.5,22.53,23.79,83.71,0.27,66.97,0.23,15.08,0.67
2025-01-21,07:15,4,January,Flat,93,TCT,217.24,23.06,25.49,83.17,0.34,66.54,0.29,19.13,0.67
