Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-07-29,05:15,31,July,V-Shape,62,14.46,25.73,29.09,82.03,0.02,65.63,0.02,1.18,0.67
2024-07-29,05:30,31,July,V-Shape,62,28.93,25.96,29.68,81.85,0.04,65.48,0.04,2.35,0.67
2024-07-29,05:45,31,July,V-Shape,62,43.39,26.19,30.27,81.66,0.06,65.33,0.05,3.52,0.67
2024-07-29,06:00,31,July,V-Shape,62,57.86,26.42,30.87,81.47,0.09,65.18,0.07,4.69,0.67
2024-07-29,06:15,31,July,V-Shape,62,78.32,26.83,31.78,81.18,0.12,64.94,0.1,6.33,0.67
2024-07-29,06:30,31,July,V-Shape,62,98.79,27.23,32.7,80.89,0.15,64.71,0.12,7.96,0.67
2024-07-29,06:45,31,July,V-Shape,62,119.26,27.63,33.62,80.6,0.18,64.48,0.15,9.59,0.67
2024-07-29,07:00,31,July,V-Shape,62,139.72,28.04,34.53,80.31,0.21,64.25,0.17,11.2,0.67
2024-07-29,07:15,31,July,V-Shape,62,165.35,28.52,35.66,79.95,0.25,63.96,0.21,13.21,0.67
2024-07-29,07:30,31,July,V-Shape,62,190.98,29.0,36.78,79.6,0.29,63.68,0.24,15.21,0.67
2024-07-29,07:45,31,July,V-Shape,62,216.61,29.49,37.9,79.24,0.32,63.39,0.27,17.19,0.67
2024-07-29,08:00,31,July,V-Shape,62,242.23,29.97,39.03,78.89,0.36,63.11,0.3,19.16,0.67
2024-07-29,08:15,31,July,V-Shape,62,267.78,30.47,40.17,78.53,0.4,62.82,0.34,21.11,0.67
2024-07-29,08:30,31,July,V-Shape,62,293.32,30.98,41.31,78.16,0.44,62.53,0.37,23.04,0.67
2024-07-29,08:45,31,July,V-Shape,62,318.86,31.48,42.45,77.8,0.48,62.24,0.4,24.96,0.67
2024-07-29,09:00,31,July,V-Shape,62,344.4,31.98,43.59,77.44,0.52,61.95,0.43,26.87,0.67
2024-07-29,09:15,31,July,V-Shape,62,380.32,32.38,44.89,77.03,0.57,61.62,0.48,29.55,0.67
2024-07-29,09:30,31,July,V-Shape,62,416.24,32.79,46.19,76.62,0.63,61.29,0.53,32.21,0.67
2024-07-29,09:45,31,July,V-Shape,62,452.15,33.19,47.49,76.21,0.68,60.96,0.57,34.84,0.67
2024-07-29,10:00,31,July,V-Shape,62,488.07,33.59,48.79,75.79,0.74,60.64,0.62,37.45,0.67
2024-07-29,10:15,31,July,V-Shape,62,484.38,33.84,48.95,75.74,0.73,60.59,0.61,37.15,0.67
2024-07-29,10:30,31,July,V-Shape,62,480.68,34.09,49.11,75.69,0.73,60.55,0.61,36.85,0.67
2024-07-29,10:45,31,July,V-Shape,62,476.98,34.35,49.27,75.64,0.72,60.51,0.6,36.55,0.67
2024-07-29,11:00,31,July,V-Shape,62,473.29,34.6,49.43,75.59,0.72,60.47,0.6,36.24,0.67
2024-07-29,11:15,31,July,V-Shape,62,466.29,34.66,49.31,75.63,0.7,60.5,0.59,35.72,0.67
2024-07-29,11:30,31,July,V-Shape,62,459.29,34.71,49.19,75.67,0.69,60.53,0.58,35.2,0.67
2024-07-29,11:45,31,July,V-Shape,62,452.28,34.77,49.07,75.71,0.68,60.56,0.57,34.68,0.67
2024-07-29,12:00,31,July,V-Shape,62,445.28,34.82,48.95,75.74,0.67,60.59,0.56,34.15,0.67
2024-07-29,12:15,31,July,V-Shape,62,423.21,34.72,48.3,75.95,0.64,60.76,0.54,32.53,0.67
2024-07-29,12:30,31,July,V-Shape,62,401.13,34.61,47.64,76.16,0.61,60.93,0.51,30.9,0.67
2024-07-29,12:45,31,July,V-Shape,62,379.06,34.5,46.98,76.37,0.57,61.09,0.48,29.26,0.67
2024-07-29,13:00,31,July,V-Shape,62,356.98,34.4,46.32,76.58,0.54,61.26,0.45,27.61,0.67
2024-07-29,13:15,31,July,V-Shape,62,357.01,34.17,46.1,76.65,0.54,61.32,0.45,27.63,0.67
2024-07-29,13:30,31,July,V-Shape,62,357.04,33.94,45.87,76.72,0.54,61.38,0.45,27.65,0.67
2024-07-29,13:45,31,July,V-Shape,62,357.07,33.71,45.64,76.79,0.54,61.43,0.45,27.68,0.67
2024-07-29,14:00,31,July,V-Shape,62,357.11,33.48,45.41,76.87,0.54,61.49,0.45,27.7,0.67
2024-07-29,14:15,31,July,V-Shape,62,336.56,33.16,44.57,77.13,0.51,61.71,0.42,26.17,0.67
2024-07-29,14:30,31,July,V-Shape,62,316.02,32.83,43.73,77.4,0.48,61.92,0.4,24.64,0.67
2024-07-29,14:45,31,July,V-Shape,62,295.48,32.5,42.89,77.66,0.44,62.13,0.37,23.1,0.67
2024-07-29,15:00,31,July,V-Shape,62,274.94,32.18,42.05,77.93,0.41,62.34,0.35,21.55,0.67
2024-07-29,15:15,31,July,V-Shape,62,242.06,31.87,40.92,78.29,0.36,62.63,0.3,19.04,0.67
2024-07-29,15:30,31,July,V-Shape,62,209.17,31.55,39.78,78.65,0.31,62.92,0.26,16.51,0.67
2024-07-29,15:45,31,July,V-Shape,62,176.28,31.24,38.65,79.01,0.26,63.2,0.22,13.96,0.67
2024-07-29,16:00,31,July,V-Shape,62,143.4,30.93,37.51,79.37,0.21,63.49,0.18,11.4,0.67
2024-07-29,16:15,31,July,V-Shape,62,118.0,30.54,36.49,79.69,0.18,63.75,0.15,9.41,0.67
2024-07-29,16:30,31,July,V-Shape,62,92.61,30.16,35.47,80.01,0.14,64.01,0.12,7.4,0.67
2024-07-29,16:45,31,July,V-Shape,62,67.22,29.77,34.45,80.34,0.1,64.27,0.08,5.39,0.67
2024-07-29,17:00,31,July,V-Shape,62,41.82,29.38,33.43,80.66,0.06,64.53,0.05,3.36,0.67
2024-07-29,17:15,31,July,V-Shape,62,31.37,29.08,32.86,80.84,0.05,64.67,0.04,2.53,0.67
2024-07-29,17:30,31,July,V-Shape,62,20.91,28.77,32.3,81.02,0.03,64.81,0.03,1.69,0.67
2024-07-29,17:45,31,July,V-Shape,62,10.46,28.47,31.73,81.2,0.02,64.96,0.01,0.85,0.67
2024-07-30,05:15,31,July,V-Shape,62,13.38,25.24,28.58,82.2,0.02,65.76,0.02,1.09,0.67
2024-07-30,05:30,31,July,V-Shape,62,26.76,25.34,29.0,82.06,0.04,65.65,0.03,2.18,0.67
2024-07-30,05:45,31,July,V-Shape,62,40.14,25.43,29.43,81.92,0.06,65.54,0.05,3.27,0.67
2024-07-30,06:00,31,July,V-Shape,62,53.52,25.52,29.86,81.79,0.08,65.43,0.07,4.35,0.67
2024-07-30,06:15,31,July,V-Shape,62,79.29,25.74,30.72,81.52,0.12,65.21,0.1,6.43,0.67
2024-07-30,06:30,31,July,V-Shape,62,105.06,25.95,31.58,81.24,0.16,65.0,0.13,8.5,0.67
2024-07-30,06:45,31,July,V-Shape,62,130.84,26.17,32.44,80.97,0.19,64.78,0.16,10.55,0.67
2024-07-30,07:00,31,July,V-Shape,62,156.61,26.39,33.31,80.7,0.23,64.56,0.2,12.6,0.67
2024-07-30,07:15,31,July,V-Shape,62,185.11,26.77,34.4,80.35,0.28,64.28,0.23,14.85,0.67
2024-07-30,07:30,31,July,V-Shape,62,213.61,27.16,35.5,80.0,0.32,64.0,0.27,17.08,0.67
2024-07-30,07:45,31,July,V-Shape,62,242.11,27.54,36.59,79.66,0.36,63.73,0.3,19.29,0.67
2024-07-30,08:00,31,July,V-Shape,62,270.62,27.92,37.69,79.31,0.4,63.45,0.34,21.49,0.67
2024-07-30,08:15,31,July,V-Shape,62,293.22,28.31,38.64,79.01,0.44,63.21,0.37,23.22,0.67
2024-07-30,08:30,31,July,V-Shape,62,315.83,28.7,39.6,78.7,0.47,62.96,0.4,24.94,0.67
2024-07-30,08:45,31,July,V-Shape,62,338.44,29.1,40.56,78.4,0.51,62.72,0.42,26.65,0.67
2024-07-30,09:00,31,July,V-Shape,62,361.04,29.49,41.52,78.1,0.54,62.48,0.45,28.34,0.67
2024-07-30,09:15,31,July,V-Shape,62,377.12,29.72,42.15,77.9,0.57,62.32,0.47,29.55,0.67
2024-07-30,09:30,31,July,V-Shape,62,393.19,29.95,42.78,77.7,0.59,62.16,0.49,30.75,0.67
2024-07-30,09:45,31,July,V-Shape,62,409.26,30.19,43.42,77.5,0.62,62.0,0.52,31.94,0.67
2024-07-30,10:00,31,July,V-Shape,62,425.33,30.42,44.05,77.29,0.64,61.84,0.54,33.13,0.67
2024-07-30,10:15,31,July,V-Shape,62,439.96,30.59,44.58,77.13,0.66,61.7,0.55,34.21,0.67
2024-07-30,10:30,31,July,V-Shape,62,454.59,30.75,45.11,76.96,0.68,61.57,0.57,35.29,0.67
2024-07-30,10:45,31,July,V-Shape,62,469.21,30.91,45.65,76.79,0.71,61.43,0.59,36.37,0.67
2024-07-30,11:00,31,July,V-Shape,62,483.84,31.08,46.18,76.62,0.73,61.3,0.61,37.44,0.67
2024-07-30,11:15,31,July,V-Shape,62,506.84,31.23,46.9,76.39,0.76,61.12,0.64,39.13,0.67
2024-07-30,11:30,31,July,V-Shape,62,529.83,31.38,47.62,76.17,0.8,60.93,0.67,40.81,0.67
2024-07-30,11:45,31,July,V-Shape,62,552.83,31.52,48.34,75.94,0.84,60.75,0.7,42.48,0.67
2024-07-30,12:00,31,July,V-Shape,62,575.82,31.67,49.07,75.71,0.87,60.57,0.73,44.15,0.67
2024-07-30,12:15,31,July,V-Shape,62,577.26,31.76,49.19,75.67,0.87,60.53,0.73,44.24,0.67
2024-07-30,12:30,31,July,V-Shape,62,578.71,31.85,49.32,75.63,0.87,60.5,0.73,44.33,0.67
2024-07-30,12:45,31,July,V-Shape,62,580.15,31.94,49.44,75.59,0.88,60.47,0.73,44.43,0.67
2024-07-30,13:00,31,July,V-Shape,62,581.6,32.03,49.57,75.55,0.88,60.44,0.74,44.52,0.67
2024-07-30,13:15,31,July,V-Shape,62,530.87,32.09,48.36,75.93,0.8,60.74,0.67,40.79,0.67
2024-07-30,13:30,31,July,V-Shape,62,480.14,32.15,47.15,76.31,0.72,61.05,0.61,37.04,0.67
2024-07-30,13:45,31,July,V-Shape,62,429.41,32.21,45.95,76.7,0.65,61.36,0.54,33.25,0.67
2024-07-30,14:00,31,July,V-Shape,62,378.68,32.27,44.74,77.08,0.57,61.66,0.48,29.43,0.67
2024-07-30,14:15,31,July,V-Shape,62,355.19,32.19,44.07,77.29,0.53,61.83,0.45,27.67,0.67
2024-07-30,14:30,31,July,V-Shape,62,331.69,32.11,43.4,77.5,0.5,62.0,0.42,25.89,0.67
2024-07-30,14:45,31,July,V-Shape,62,308.2,32.02,42.73,77.71,0.46,62.17,0.39,24.11,0.67
2024-07-30,15:00,31,July,V-Shape,62,284.71,31.94,42.06,77.93,0.43,62.34,0.36,22.31,0.67
2024-07-30,15:15,31,July,V-Shape,62,251.46,31.73,41.01,78.26,0.38,62.61,0.32,19.77,0.67
2024-07-30,15:30,31,July,V-Shape,62,218.21,31.51,39.97,78.59,0.33,62.87,0.27,17.21,0.67
2024-07-30,15:45,31,July,V-Shape,62,184.95,31.29,38.92,78.92,0.28,63.14,0.23,14.64,0.67
2024-07-30,16:00,31,July,V-Shape,62,151.7,31.08,37.87,79.25,0.23,63.4,0.19,12.04,0.67
2024-07-30,16:15,31,July,V-Shape,62,125.22,30.68,36.81,79.59,0.19,63.67,0.16,9.97,0.67
2024-07-30,16:30,31,July,V-Shape,62,98.74,30.27,35.74,79.93,0.15,63.94,0.12,7.89,0.67
2024-07-30,16:45,31,July,V-Shape,62,72.26,29.87,34.68,80.26,0.11,64.21,0.09,5.79,0.67
2024-07-30,17:00,31,July,V-Shape,62,45.78,29.47,33.61,80.6,0.07,64.48,0.06,3.68,0.67
2024-07-30,17:15,31,July,V-Shape,62,34.34,29.1,32.96,80.81,0.05,64.65,0.04,2.77,0.67
2024-07-30,17:30,31,July,V-Shape,62,22.89,28.73,32.3,81.02,0.03,64.81,0.03,1.85,0.67
2024-07-30,17:45,31,July,V-Shape,62,11.44,28.35,31.64,81.23,0.02,64.98,0.01,0.93,0.67
2024-07-31,05:15,31,July,V-Shape,62,12.97,24.79,28.12,82.34,0.02,65.87,0.02,1.06,0.67
2024-07-31,05:30,31,July,V-Shape,62,25.95,24.95,28.6,82.19,0.04,65.75,0.03,2.12,0.67
2024-07-31,05:45,31,July,V-Shape,62,38.92,25.12,29.09,82.03,0.06,65.63,0.05,3.17,0.67
2024-07-31,06:00,31,July,V-Shape,62,51.89,25.28,29.58,81.88,0.08,65.5,0.06,4.22,0.67
2024-07-31,06:15,31,July,V-Shape,62,74.61,25.58,30.44,81.61,0.11,65.28,0.09,6.05,0.67
2024-07-31,06:30,31,July,V-Shape,62,97.32,25.87,31.3,81.33,0.14,65.07,0.12,7.88,0.67
2024-07-31,06:45,31,July,V-Shape,62,120.03,26.16,32.17,81.06,0.18,64.85,0.15,9.69,0.67
2024-07-31,07:00,31,July,V-Shape,62,142.75,26.46,33.03,80.79,0.21,64.63,0.18,11.5,0.67
2024-07-31,07:15,31,July,V-Shape,62,168.12,26.97,34.17,80.42,0.25,64.34,0.21,13.49,0.67
2024-07-31,07:30,31,July,V-Shape,62,193.49,27.48,35.31,80.06,0.29,64.05,0.24,15.48,0.67
2024-07-31,07:45,31,July,V-Shape,62,218.86,27.98,36.45,79.7,0.33,63.76,0.27,17.45,0.67
2024-07-31,08:00,31,July,V-Shape,62,244.23,28.49,37.6,79.34,0.37,63.47,0.31,19.4,0.67
2024-07-31,08:15,31,July,V-Shape,62,252.73,28.98,38.3,79.12,0.38,63.29,0.32,20.04,0.67
2024-07-31,08:30,31,July,V-Shape,62,261.23,29.47,39.0,78.89,0.39,63.12,0.33,20.67,0.67
2024-07-31,08:45,31,July,V-Shape,62,269.73,29.96,39.7,78.67,0.4,62.94,0.34,21.29,0.67
2024-07-31,09:00,31,July,V-Shape,62,278.23,30.45,40.41,78.45,0.42,62.76,0.35,21.92,0.67
2024-07-31,09:15,31,July,V-Shape,62,307.68,30.85,41.54,78.09,0.46,62.47,0.39,24.15,0.67
2024-07-31,09:30,31,July,V-Shape,62,337.13,31.24,42.67,77.73,0.51,62.19,0.42,26.37,0.67
2024-07-31,09:45,31,July,V-Shape,62,366.58,31.64,43.81,77.37,0.55,61.9,0.46,28.58,0.67
2024-07-31,10:00,31,July,V-Shape,62,396.03,32.04,44.94,77.01,0.6,61.61,0.5,30.76,0.67
2024-07-31,10:15,31,July,V-Shape,62,421.41,32.33,45.86,76.72,0.63,61.38,0.53,32.64,0.67
2024-07-31,10:30,31,July,V-Shape,62,446.79,32.61,46.78,76.43,0.67,61.14,0.56,34.51,0.67
2024-07-31,10:45,31,July,V-Shape,62,472.16,32.9,47.71,76.14,0.71,60.91,0.6,36.36,0.67
2024-07-31,11:00,31,July,V-Shape,62,497.54,33.19,48.63,75.85,0.75,60.68,0.63,38.2,0.67
2024-07-31,11:15,31,July,V-Shape,62,509.32,33.34,49.07,75.71,0.77,60.57,0.64,39.05,0.67
2024-07-31,11:30,31,July,V-Shape,62,521.09,33.48,49.51,75.57,0.79,60.45,0.66,39.9,0.67
2024-07-31,11:45,31,July,V-Shape,62,532.86,33.62,49.95,75.43,0.81,60.34,0.68,40.74,0.67
2024-07-31,12:00,31,July,V-Shape,62,544.64,33.77,50.39,75.29,0.82,60.23,0.69,41.58,0.67
2024-07-31,12:15,31,July,V-Shape,62,528.29,33.78,49.99,75.42,0.8,60.33,0.67,40.38,0.67
2024-07-31,12:30,31,July,V-Shape,62,511.94,33.79,49.59,75.54,0.77,60.43,0.65,39.18,0.67
2024-07-31,12:45,31,July,V-Shape,62,495.59,33.8,49.19,75.67,0.75,60.53,0.63,37.98,0.67
2024-07-31,13:00,31,July,V-Shape,62,479.24,33.81,48.79,75.79,0.72,60.64,0.61,36.78,0.67
2024-07-31,13:15,31,July,V-Shape,62,462.86,33.74,48.31,75.95,0.7,60.76,0.59,35.57,0.67
2024-07-31,13:30,31,July,V-Shape,62,446.48,33.67,47.83,76.1,0.67,60.88,0.56,34.37,0.67
2024-07-31,13:45,31,July,V-Shape,62,430.1,33.59,47.35,76.25,0.65,61.0,0.54,33.16,0.67
2024-07-31,14:00,31,July,V-Shape,62,413.72,33.52,46.86,76.41,0.62,61.12,0.52,31.94,0.67
2024-07-31,14:15,31,July,V-Shape,62,392.99,33.39,46.21,76.61,0.59,61.29,0.5,30.41,0.67
2024-07-31,14:30,31,July,V-Shape,62,372.26,33.26,45.56,76.82,0.56,61.45,0.47,28.86,0.67
2024-07-31,14:45,31,July,V-Shape,62,351.53,33.12,44.91,77.02,0.53,61.62,0.44,27.31,0.67
2024-07-31,15:00,31,July,V-Shape,62,330.8,32.99,44.26,77.23,0.5,61.78,0.42,25.75,0.67
2024-07-31,15:15,31,July,V-Shape,62,293.12,32.77,43.09,77.6,0.44,62.08,0.37,22.9,0.67
2024-07-31,15:30,31,July,V-Shape,62,255.44,32.54,41.93,77.97,0.38,62.37,0.32,20.03,0.67
2024-07-31,15:45,31,July,V-Shape,62,217.76,32.32,40.76,78.34,0.33,62.67,0.27,17.14,0.67
2024-07-31,16:00,31,July,V-Shape,62,180.08,32.09,39.59,78.71,0.27,62.97,0.23,14.22,0.67
2024-07-31,16:15,31,July,V-Shape,62,149.22,31.68,38.41,79.08,0.22,63.27,0.19,11.83,0.67
2024-07-31,16:30,31,July,V-Shape,62,118.37,31.26,37.22,79.46,0.18,63.57,0.15,9.42,0.67
2024-07-31,16:45,31,July,V-Shape,62,87.52,30.84,36.03,79.83,0.13,63.87,0.11,6.99,0.67
2024-07-31,17:00,31,July,V-Shape,62,56.67,30.43,34.85,80.21,0.08,64.17,0.07,4.54,0.67
2024-07-31,17:15,31,July,V-Shape,62,42.5,30.08,34.15,80.43,0.06,64.35,0.05,3.41,0.67
2024-07-31,17:30,31,July,V-Shape,62,28.33,29.73,33.44,80.65,0.04,64.52,0.04,2.28,0.67
2024-07-31,17:45,31,July,V-Shape,62,14.17,29.39,32.74,80.88,0.02,64.7,0.02,1.14,0.67
2024-08-01,05:15,31,August,V-Shape,62,21.74,25.27,28.81,82.12,0.03,65.7,0.03,1.77,0.67
2024-08-01,05:30,31,August,V-Shape,62,43.48,25.45,29.54,81.89,0.06,65.51,0.05,3.54,0.67
2024-08-01,05:45,31,August,V-Shape,62,65.22,25.63,30.27,81.66,0.1,65.33,0.08,5.29,0.67
