Date,Time,Year,Month,Day,Shape,Spacing_cm,Connection,Irradiance_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-04-01,05:15,2024,April,1,Inverted-V,62,TSSC,25.74,26.55,29.19,82.002,0.042,65.601,0.035,2.306,0.67
2024-04-01,05:30,2024,April,1,Inverted-V,62,TSSC,51.49,26.98,30.27,81.66,0.084,65.328,0.07,4.598,0.67
2024-04-01,05:45,2024,April,1,Inverted-V,62,TSSC,77.23,27.41,31.35,81.319,0.126,65.055,0.106,6.875,0.67
2024-04-01,06:00,2024,April,1,Inverted-V,62,TSSC,102.98,27.85,32.42,80.977,0.168,64.782,0.141,9.138,0.67
2024-04-01,06:15,2024,April,1,Inverted-V,62,TSSC,164.37,28.51,34.62,80.282,0.269,64.226,0.226,14.493,0.67
2024-04-01,06:30,2024,April,1,Inverted-V,62,TSSC,225.76,29.17,36.81,79.587,0.371,63.67,0.311,19.777,0.67
2024-04-01,06:45,2024,April,1,Inverted-V,62,TSSC,287.16,29.83,39.01,78.892,0.473,63.114,0.396,24.989,0.67
2024-04-01,07:00,2024,April,1,Inverted-V,62,TSSC,348.55,30.49,41.2,78.197,0.575,62.558,0.482,30.129,0.67
2024-04-01,07:15,2024,April,1,Inverted-V,62,TSSC,414.68,31.19,43.56,77.451,0.686,61.961,0.574,35.586,0.67
2024-04-01,07:30,2024,April,1,Inverted-V,62,TSSC,480.81,31.89,45.92,76.705,0.797,61.364,0.667,40.958,0.67
2024-04-01,07:45,2024,April,1,Inverted-V,62,TSSC,546.93,32.6,48.27,75.959,0.909,60.767,0.761,46.245,0.67
2024-04-01,08:00,2024,April,1,Inverted-V,62,TSSC,613.06,33.3,50.63,75.213,1.021,60.171,0.855,51.445,0.67
2024-04-01,08:15,2024,April,1,Inverted-V,62,TSSC,663.35,33.94,52.52,74.613,1.107,59.69,0.927,55.323,0.67
2024-04-01,08:30,2024,April,1,Inverted-V,62,TSSC,713.65,34.58,54.42,74.012,1.193,59.21,0.999,59.147,0.67
2024-04-01,08:45,2024,April,1,Inverted-V,62,TSSC,763.94,35.22,56.32,73.411,1.279,58.729,1.071,62.917,0.67
2024-04-01,09:00,2024,April,1,Inverted-V,62,TSSC,814.23,35.86,58.22,72.81,1.366,58.248,1.144,66.633,0.67
2024-04-01,09:15,2024,April,1,Inverted-V,62,TSSC,849.95,36.36,59.61,72.37,1.428,57.896,1.196,69.228,0.67
2024-04-01,09:30,2024,April,1,Inverted-V,62,TSSC,885.66,36.86,61.0,71.93,1.49,57.544,1.248,71.794,0.67
2024-04-01,09:45,2024,April,1,Inverted-V,62,TSSC,921.38,37.35,62.39,71.49,1.552,57.192,1.3,74.332,0.67
2024-04-01,10:00,2024,April,1,Inverted-V,62,TSSC,957.1,37.85,63.78,71.049,1.614,56.839,1.352,76.841,0.67
2024-04-01,10:15,2024,April,1,Inverted-V,62,TSSC,964.29,38.24,64.34,70.87,1.627,56.696,1.363,77.265,0.67
2024-04-01,10:30,2024,April,1,Inverted-V,62,TSSC,971.49,38.62,64.91,70.69,1.64,56.552,1.374,77.686,0.67
2024-04-01,10:45,2024,April,1,Inverted-V,62,TSSC,978.68,39.01,65.48,70.51,1.653,56.408,1.385,78.106,0.67
2024-04-01,11:00,2024,April,1,Inverted-V,62,TSSC,985.88,39.4,66.05,70.331,1.666,56.265,1.396,78.522,0.67
2024-04-01,11:15,2024,April,1,Inverted-V,62,TSSC,969.54,39.63,65.87,70.386,1.638,56.308,1.372,77.268,0.67
2024-04-01,11:30,2024,April,1,Inverted-V,62,TSSC,953.21,39.87,65.7,70.44,1.611,56.352,1.349,76.013,0.67
2024-04-01,11:45,2024,April,1,Inverted-V,62,TSSC,936.87,40.11,65.53,70.495,1.583,56.396,1.326,74.756,0.67
2024-04-01,12:00,2024,April,1,Inverted-V,62,TSSC,920.54,40.34,65.35,70.55,1.555,56.44,1.302,73.498,0.67
2024-04-01,12:15,2024,April,1,Inverted-V,62,TSSC,897.3,40.43,64.86,70.707,1.515,56.566,1.269,71.768,0.67
