Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-06-10,04:45,24,June,Inverted-V,77,5.55,24.7,22.84,84.01,0.01,67.21,0.01,0.46,0.67
2024-06-10,05:00,24,June,Inverted-V,77,7.4,24.73,22.91,83.99,0.01,67.19,0.01,0.61,0.67
2024-06-10,05:15,24,June,Inverted-V,77,35.47,25.03,23.92,83.67,0.05,66.94,0.04,2.93,0.67
2024-06-10,05:30,24,June,Inverted-V,77,63.54,25.34,24.92,83.35,0.09,66.68,0.08,5.24,0.67
2024-06-10,05:45,24,June,Inverted-V,77,91.61,25.64,25.93,83.03,0.14,66.43,0.11,7.53,0.67
2024-06-10,06:00,24,June,Inverted-V,77,119.69,25.94,26.93,82.72,0.18,66.17,0.15,9.81,0.67
2024-06-10,06:15,24,June,Inverted-V,77,166.85,26.23,28.4,82.25,0.25,65.8,0.21,13.62,0.67
2024-06-10,06:30,24,June,Inverted-V,77,214.01,26.52,29.88,81.78,0.32,65.43,0.27,17.39,0.67
2024-06-10,06:45,24,June,Inverted-V,77,261.18,26.82,31.35,81.32,0.39,65.05,0.32,21.14,0.67
2024-06-10,07:00,24,June,Inverted-V,77,308.34,27.11,32.82,80.85,0.46,64.68,0.38,24.85,0.67
2024-06-10,07:15,24,June,Inverted-V,77,369.49,27.48,34.71,80.25,0.55,64.2,0.46,29.61,0.67
2024-06-10,07:30,24,June,Inverted-V,77,430.64,27.84,36.61,79.65,0.64,63.72,0.54,34.31,0.67
2024-06-10,07:45,24,June,Inverted-V,77,491.79,28.21,38.51,79.05,0.74,63.24,0.62,38.96,0.67
2024-06-10,08:00,24,June,Inverted-V,77,552.94,28.58,40.4,78.45,0.83,62.76,0.69,43.56,0.67
2024-06-10,08:15,24,June,Inverted-V,77,583.83,28.96,41.56,78.09,0.88,62.47,0.73,45.83,0.67
2024-06-10,08:30,24,June,Inverted-V,77,614.71,29.34,42.71,77.72,0.92,62.18,0.77,48.08,0.67
