Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-03-04,05:15,10,March,Flat,77,11.89,22.02,22.32,84.18,0.02,67.34,0.01,0.99,0.67
2024-03-04,05:30,10,March,Flat,77,23.79,22.51,23.1,83.93,0.04,67.14,0.03,1.97,0.67
2024-03-04,05:45,10,March,Flat,77,35.69,23.0,23.89,83.68,0.05,66.94,0.04,2.95,0.67
2024-03-04,06:00,10,March,Flat,77,47.58,23.48,24.67,83.43,0.07,66.75,0.06,3.92,0.67
2024-03-04,06:15,10,March,Flat,77,98.73,24.28,26.75,82.78,0.15,66.22,0.12,8.1,0.67
2024-03-04,06:30,10,March,Flat,77,149.89,25.08,28.82,82.12,0.22,65.69,0.19,12.22,0.67
2024-03-04,06:45,10,March,Flat,77,201.05,25.87,30.9,81.46,0.3,65.17,0.25,16.29,0.67
2024-03-04,07:00,10,March,Flat,77,252.2,26.67,32.98,80.8,0.38,64.64,0.31,20.31,0.67
2024-03-04,07:15,10,March,Flat,77,311.63,27.39,35.18,80.1,0.46,64.08,0.39,24.94,0.67
2024-03-04,07:30,10,March,Flat,77,371.06,28.11,37.39,79.41,0.55,63.52,0.46,29.5,0.67
2024-03-04,07:45,10,March,Flat,77,430.49,28.83,39.59,78.71,0.64,62.97,0.54,34.0,0.67
2024-03-04,08:00,10,March,Flat,77,489.92,29.55,41.8,78.01,0.74,62.41,0.62,38.43,0.67
2024-03-04,08:15,10,March,Flat,77,546.09,30.25,43.91,77.34,0.82,61.87,0.69,42.56,0.67
2024-03-04,08:30,10,March,Flat,77,602.26,30.96,46.02,76.67,0.91,61.34,0.76,46.63,0.67
2024-03-04,08:45,10,March,Flat,77,658.43,31.66,48.13,76.01,0.99,60.8,0.83,50.63,0.67
2024-03-04,09:00,10,March,Flat,77,714.6,32.37,50.23,75.34,1.08,60.27,0.91,54.58,0.67
2024-03-04,09:15,10,March,Flat,77,757.0,32.95,51.87,74.82,1.15,59.86,0.96,57.52,0.67
2024-03-04,09:30,10,March,Flat,77,799.41,33.52,53.51,74.3,1.21,59.44,1.02,60.41,0.67
2024-03-04,09:45,10,March,Flat,77,841.82,34.09,55.14,73.78,1.28,59.03,1.07,63.28,0.67
2024-03-04,10:00,10,March,Flat,77,884.22,34.67,56.78,73.27,1.35,58.61,1.13,66.1,0.67
2024-03-04,10:15,10,March,Flat,77,908.87,35.08,57.8,72.94,1.39,58.35,1.16,67.71,0.67
2024-03-04,10:30,10,March,Flat,77,933.51,35.5,58.83,72.61,1.42,58.09,1.19,69.3,0.67
2024-03-04,10:45,10,March,Flat,77,958.15,35.91,59.86,72.29,1.46,57.83,1.23,70.88,0.67
2024-03-04,11:00,10,March,Flat,77,982.8,36.32,60.89,71.96,1.5,57.57,1.26,72.45,0.67
2024-03-04,11:15,10,March,Flat,77,984.19,36.59,61.19,71.87,1.51,57.49,1.26,72.48,0.67
2024-03-04,11:30,10,March,Flat,77,985.59,36.86,61.49,71.77,1.51,57.42,1.26,72.51,0.67
