Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-10-07,05:15,41,October,Flat,77,20.45,24.25,24.77,83.4,0.03,66.72,0.03,1.69,0.67
2024-10-07,05:30,41,October,Flat,77,37.67,24.43,25.37,83.21,0.06,66.57,0.05,3.1,0.67
2024-10-07,05:45,41,October,Flat,77,54.9,24.61,25.98,83.02,0.08,66.41,0.07,4.51,0.67
2024-10-07,06:00,41,October,Flat,77,72.12,24.78,26.58,82.83,0.11,66.26,0.09,5.92,0.67
2024-10-07,06:15,41,October,Flat,77,109.89,25.2,27.95,82.39,0.16,65.92,0.14,8.98,0.67
2024-10-07,06:30,41,October,Flat,77,147.65,25.62,29.32,81.96,0.22,65.57,0.18,12.02,0.67
2024-10-07,06:45,41,October,Flat,77,185.42,26.05,30.68,81.53,0.28,65.22,0.23,15.03,0.67
2024-10-07,07:00,41,October,Flat,77,223.18,26.47,32.05,81.1,0.33,64.88,0.28,18.02,0.67
2024-10-07,07:15,41,October,Flat,77,264.93,26.98,33.6,80.6,0.39,64.48,0.33,21.3,0.67
2024-10-07,07:30,41,October,Flat,77,306.68,27.49,35.16,80.11,0.46,64.09,0.38,24.54,0.67
2024-10-07,07:45,41,October,Flat,77,348.42,28.0,36.71,79.62,0.52,63.7,0.44,27.76,0.67
2024-10-07,08:00,41,October,Flat,77,390.17,28.51,38.26,79.13,0.58,63.3,0.49,30.94,0.67
2024-10-07,08:15,41,October,Flat,77,424.68,28.96,39.58,78.71,0.64,62.97,0.53,33.54,0.67
2024-10-07,08:30,41,October,Flat,77,459.19,29.42,40.9,78.29,0.69,62.63,0.58,36.12,0.67
2024-10-07,08:45,41,October,Flat,77,493.69,29.88,42.22,77.88,0.74,62.3,0.62,38.68,0.67
2024-10-07,09:00,41,October,Flat,77,528.2,30.33,43.53,77.46,0.79,61.97,0.67,41.21,0.67
2024-10-07,09:15,41,October,Flat,77,536.14,30.64,44.04,77.3,0.81,61.84,0.68,41.76,0.67
2024-10-07,09:30,41,October,Flat,77,544.09,30.95,44.55,77.14,0.82,61.71,0.69,42.32,0.67
2024-10-07,09:45,41,October,Flat,77,552.03,31.26,45.06,76.98,0.83,61.58,0.7,42.86,0.67
2024-10-07,10:00,41,October,Flat,77,559.97,31.57,45.57,76.81,0.84,61.45,0.71,43.41,0.67
2024-10-07,10:15,41,October,Flat,77,573.59,31.75,46.08,76.65,0.86,61.32,0.72,44.4,0.67
2024-10-07,10:30,41,October,Flat,77,587.21,31.92,46.6,76.49,0.89,61.19,0.74,45.38,0.67
2024-10-07,10:45,41,October,Flat,77,600.83,32.09,47.12,76.33,0.91,61.06,0.76,46.35,0.67
2024-10-07,11:00,41,October,Flat,77,614.45,32.27,47.63,76.16,0.93,60.93,0.78,47.33,0.67
2024-10-07,11:15,41,October,Flat,77,615.66,32.25,47.64,76.16,0.93,60.93,0.78,47.42,0.67
2024-10-07,11:30,41,October,Flat,77,616.88,32.23,47.65,76.16,0.93,60.93,0.78,47.51,0.67
2024-10-07,11:45,41,October,Flat,77,618.09,32.2,47.65,76.15,0.93,60.92,0.78,47.6,0.67
2024-10-07,12:00,41,October,Flat,77,619.3,32.18,47.66,76.15,0.93,60.92,0.78,47.7,0.67
2024-10-07,12:15,41,October,Flat,77,594.61,31.97,46.84,76.41,0.9,61.13,0.75,45.91,0.67
2024-10-07,12:30,41,October,Flat,77,569.91,31.76,46.01,76.68,0.86,61.34,0.72,44.12,0.67
2024-10-07,12:45,41,October,Flat,77,545.22,31.55,45.18,76.94,0.82,61.55,0.69,42.32,0.67
2024-10-07,13:00,41,October,Flat,77,520.53,31.34,44.35,77.2,0.78,61.76,0.66,40.51,0.67
2024-10-07,13:15,41,October,Flat,77,499.78,31.05,43.54,77.46,0.75,61.97,0.63,38.99,0.67
2024-10-07,13:30,41,October,Flat,77,479.04,30.76,42.73,77.71,0.72,62.17,0.6,37.47,0.67
2024-10-07,13:45,41,October,Flat,77,458.3,30.46,41.92,77.97,0.69,62.38,0.58,35.94,0.67
2024-10-07,14:00,41,October,Flat,77,437.55,30.17,41.11,78.23,0.66,62.58,0.55,34.39,0.67
2024-10-07,14:15,41,October,Flat,77,394.53,29.85,39.71,78.67,0.59,62.94,0.49,31.15,0.67
2024-10-07,14:30,41,October,Flat,77,351.51,29.53,38.32,79.11,0.53,63.29,0.44,27.87,0.67
2024-10-07,14:45,41,October,Flat,77,308.5,29.21,36.92,79.55,0.46,63.64,0.39,24.56,0.67
2024-10-07,15:00,41,October,Flat,77,265.48,28.89,35.53,79.99,0.4,64.0,0.33,21.22,0.67
2024-10-07,15:15,41,October,Flat,77,233.71,28.56,34.4,80.35,0.35,64.28,0.29,18.75,0.67
2024-10-07,15:30,41,October,Flat,77,201.94,28.23,33.27,80.71,0.3,64.57,0.25,16.25,0.67
2024-10-07,15:45,41,October,Flat,77,170.17,27.89,32.15,81.07,0.25,64.85,0.21,13.74,0.67
2024-10-07,16:00,41,October,Flat,77,138.4,27.56,31.02,81.42,0.21,65.14,0.17,11.21,0.67
2024-10-07,16:15,41,October,Flat,77,105.6,27.33,29.97,81.75,0.16,65.4,0.13,8.58,0.67
2024-10-07,16:30,41,October,Flat,77,72.8,27.1,28.92,82.09,0.11,65.67,0.09,5.93,0.67
2024-10-07,16:45,41,October,Flat,77,40.0,26.88,27.88,82.42,0.06,65.93,0.05,3.27,0.67
2024-10-07,17:00,41,October,Flat,77,7.2,26.65,26.83,82.75,0.01,66.2,0.01,0.59,0.67
2024-10-07,17:15,41,October,Flat,77,5.4,26.54,26.68,82.8,0.01,66.24,0.01,0.44,0.67
2024-10-08,05:15,41,October,Flat,77,31.58,24.17,24.96,83.34,0.05,66.67,0.04,2.6,0.67
2024-10-08,05:30,41,October,Flat,77,59.35,24.36,25.84,83.06,0.09,66.45,0.07,4.88,0.67
2024-10-08,05:45,41,October,Flat,77,87.12,24.54,26.72,82.78,0.13,66.23,0.11,7.14,0.67
2024-10-08,06:00,41,October,Flat,77,114.9,24.73,27.6,82.5,0.17,66.0,0.14,9.4,0.67
2024-10-08,06:15,41,October,Flat,77,169.72,25.08,29.32,81.96,0.25,65.57,0.21,13.82,0.67
2024-10-08,06:30,41,October,Flat,77,224.54,25.43,31.04,81.41,0.33,65.13,0.28,18.19,0.67
2024-10-08,06:45,41,October,Flat,77,279.35,25.78,32.76,80.87,0.42,64.7,0.35,22.51,0.67
2024-10-08,07:00,41,October,Flat,77,334.17,26.13,34.48,80.32,0.5,64.26,0.42,26.8,0.67
2024-10-08,07:15,41,October,Flat,77,388.71,26.51,36.23,79.77,0.58,63.82,0.49,31.01,0.67
2024-10-08,07:30,41,October,Flat,77,443.25,26.89,37.97,79.22,0.66,63.38,0.56,35.18,0.67
2024-10-08,07:45,41,October,Flat,77,497.79,27.27,39.71,78.67,0.75,62.93,0.62,39.3,0.67
2024-10-08,08:00,41,October,Flat,77,552.33,27.65,41.46,78.12,0.83,62.49,0.69,43.37,0.67
2024-10-08,08:15,41,October,Flat,77,579.3,27.96,42.45,77.8,0.87,62.24,0.73,45.35,0.67
2024-10-08,08:30,41,October,Flat,77,606.27,28.28,43.44,77.49,0.91,61.99,0.76,47.32,0.67
2024-10-08,08:45,41,October,Flat,77,633.23,28.59,44.43,77.18,0.95,61.74,0.8,49.27,0.67
2024-10-08,09:00,41,October,Flat,77,660.2,28.91,45.42,76.86,0.99,61.49,0.83,51.21,0.67
