Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-10-28,05:15,44,October,Flat,77,29.16,23.55,24.28,83.55,0.04,66.84,0.04,2.41,0.67
2024-10-28,05:30,44,October,Flat,77,55.23,23.81,25.19,83.27,0.08,66.61,0.07,4.55,0.67
2024-10-28,05:45,44,October,Flat,77,81.29,24.07,26.1,82.98,0.12,66.38,0.1,6.68,0.67
2024-10-28,06:00,44,October,Flat,77,107.35,24.32,27.0,82.69,0.16,66.15,0.13,8.8,0.67
2024-10-28,06:15,44,October,Flat,77,158.81,24.71,28.68,82.16,0.24,65.73,0.2,12.95,0.67
2024-10-28,06:30,44,October,Flat,77,210.26,25.1,30.36,81.63,0.31,65.31,0.26,17.06,0.67
2024-10-28,06:45,44,October,Flat,77,261.72,25.49,32.03,81.1,0.39,64.88,0.33,21.14,0.67
2024-10-28,07:00,44,October,Flat,77,313.17,25.88,33.71,80.57,0.47,64.46,0.39,25.17,0.67
2024-10-28,07:15,44,October,Flat,77,368.68,26.48,35.7,79.94,0.55,63.95,0.46,29.46,0.67
2024-10-28,07:30,44,October,Flat,77,424.2,27.09,37.69,79.31,0.63,63.45,0.53,33.69,0.67
2024-10-28,07:45,44,October,Flat,77,479.71,27.69,39.68,78.68,0.72,62.94,0.6,37.87,0.67
2024-10-28,08:00,44,October,Flat,77,535.22,28.29,41.67,78.05,0.8,62.44,0.67,42.0,0.67
2024-10-28,08:15,44,October,Flat,77,577.11,28.77,43.2,77.57,0.87,62.05,0.73,45.07,0.67
2024-10-28,08:30,44,October,Flat,77,619.0,29.25,44.73,77.08,0.93,61.67,0.78,48.12,0.67
2024-10-28,08:45,44,October,Flat,77,660.89,29.73,46.25,76.6,1.0,61.28,0.83,51.13,0.67
2024-10-28,09:00,44,October,Flat,77,702.78,30.21,47.78,76.11,1.06,60.89,0.89,54.1,0.67
