Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-01-06,05:15,2,January,V-Shape,62,TSSC,8.6,18.31,21.53,84.43,0.01,67.54,0.01,0.75,0.67
2025-01-06,05:30,2,January,V-Shape,62,TSSC,17.19,18.57,22.0,84.28,0.03,67.42,0.02,1.5,0.67
2025-01-06,05:45,2,January,V-Shape,62,TSSC,25.79,18.82,22.47,84.13,0.04,67.3,0.03,2.25,0.67
2025-01-06,06:00,2,January,V-Shape,62,TSSC,34.39,19.08,22.94,83.98,0.05,67.18,0.04,2.99,0.67
2025-01-06,06:15,2,January,V-Shape,62,TSSC,77.94,19.64,24.59,83.46,0.12,66.77,0.1,6.75,0.67
2025-01-06,06:30,2,January,V-Shape,62,TSSC,121.5,20.21,26.25,82.93,0.19,66.35,0.16,10.48,0.67
2025-01-06,06:45,2,January,V-Shape,62,TSSC,165.06,20.77,27.9,82.41,0.26,65.93,0.21,14.17,0.67
2025-01-06,07:00,2,January,V-Shape,62,TSSC,208.61,21.34,29.56,81.89,0.32,65.51,0.27,17.82,0.67
2025-01-06,07:15,2,January,V-Shape,62,TSSC,262.41,22.12,31.68,81.21,0.41,64.97,0.34,22.28,0.67
2025-01-06,07:30,2,January,V-Shape,62,TSSC,316.21,22.89,33.8,80.54,0.49,64.43,0.41,26.68,0.67
2025-01-06,07:45,2,January,V-Shape,62,TSSC,370.0,23.66,35.92,79.87,0.58,63.9,0.49,31.02,0.67
2025-01-06,08:00,2,January,V-Shape,62,TSSC,423.8,24.44,38.04,79.2,0.67,63.36,0.56,35.31,0.67
2025-01-06,08:15,2,January,V-Shape,62,TSSC,467.73,24.95,39.64,78.69,0.74,62.95,0.62,38.78,0.67
2025-01-06,08:30,2,January,V-Shape,62,TSSC,511.65,25.45,41.25,78.18,0.81,62.55,0.67,42.21,0.67
2025-01-06,08:45,2,January,V-Shape,62,TSSC,555.57,25.96,42.85,77.68,0.88,62.14,0.73,45.61,0.67
2025-01-06,09:00,2,January,V-Shape,62,TSSC,599.5,26.47,44.46,77.17,0.95,61.73,0.79,48.97,0.67
2025-01-06,09:15,2,January,V-Shape,62,TSSC,629.89,26.73,45.48,76.84,1.0,61.47,0.83,51.29,0.67
2025-01-06,09:30,2,January,V-Shape,62,TSSC,660.28,27.0,46.51,76.52,1.05,61.21,0.88,53.59,0.67
2025-01-06,09:45,2,January,V-Shape,62,TSSC,690.67,27.27,47.53,76.19,1.09,60.95,0.92,55.87,0.67
2025-01-06,10:00,2,January,V-Shape,62,TSSC,721.06,27.53,48.56,75.87,1.14,60.7,0.96,58.14,0.67
2025-01-06,10:15,2,January,V-Shape,62,TSSC,744.75,27.72,49.34,75.62,1.18,60.5,0.99,59.9,0.67
2025-01-06,10:30,2,January,V-Shape,62,TSSC,768.45,27.91,50.13,75.37,1.22,60.3,1.02,61.65,0.67
2025-01-06,10:45,2,January,V-Shape,62,TSSC,792.15,28.11,50.91,75.12,1.26,60.1,1.05,63.39,0.67
2025-01-06,11:00,2,January,V-Shape,62,TSSC,815.85,28.3,51.7,74.87,1.3,59.9,1.09,65.12,0.67
2025-01-06,11:15,2,January,V-Shape,62,TSSC,828.66,28.41,52.13,74.74,1.32,59.79,1.1,66.05,0.67
2025-01-06,11:30,2,January,V-Shape,62,TSSC,841.47,28.53,52.57,74.6,1.34,59.68,1.12,66.98,0.67
2025-01-06,11:45,2,January,V-Shape,62,TSSC,854.28,28.65,53.0,74.46,1.36,59.57,1.14,67.9,0.67
2025-01-06,12:00,2,January,V-Shape,62,TSSC,867.09,28.76,53.44,74.32,1.38,59.46,1.16,68.82,0.67
2025-01-06,12:15,2,January,V-Shape,62,TSSC,844.34,28.77,52.88,74.5,1.35,59.6,1.13,67.14,0.67
2025-01-06,12:30,2,January,V-Shape,62,TSSC,821.58,28.78,52.32,74.68,1.31,59.74,1.1,65.45,0.67
2025-01-06,12:45,2,January,V-Shape,62,TSSC,798.83,28.79,51.76,74.85,1.27,59.88,1.06,63.75,0.67
2025-01-06,13:00,2,January,V-Shape,62,TSSC,776.08,28.8,51.2,75.03,1.23,60.03,1.03,62.05,0.67
2025-01-06,13:15,2,January,V-Shape,62,TSSC,740.86,28.7,50.22,75.34,1.18,60.27,0.99,59.42,0.67
2025-01-06,13:30,2,January,V-Shape,62,TSSC,705.64,28.61,49.25,75.65,1.12,60.52,0.94,56.77,0.67
2025-01-06,13:45,2,January,V-Shape,62,TSSC,670.42,28.51,48.27,75.96,1.06,60.77,0.89,54.11,0.67
2025-01-06,14:00,2,January,V-Shape,62,TSSC,635.2,28.41,47.29,76.27,1.01,61.02,0.84,51.43,0.67
2025-01-06,14:15,2,January,V-Shape,62,TSSC,580.94,28.19,45.72,76.77,0.92,61.41,0.77,47.27,0.67
2025-01-06,14:30,2,January,V-Shape,62,TSSC,526.69,27.98,44.14,77.27,0.83,61.81,0.7,43.07,0.67
2025-01-06,14:45,2,January,V-Shape,62,TSSC,472.44,27.76,42.57,77.77,0.75,62.21,0.62,38.82,0.67
2025-01-06,15:00,2,January,V-Shape,62,TSSC,418.18,27.54,40.99,78.26,0.66,62.61,0.55,34.53,0.67
2025-01-06,15:15,2,January,V-Shape,62,TSSC,364.68,27.16,39.28,78.81,0.57,63.05,0.48,30.27,0.67
2025-01-06,15:30,2,January,V-Shape,62,TSSC,311.17,26.79,37.56,79.35,0.49,63.48,0.41,25.96,0.67
2025-01-06,15:45,2,January,V-Shape,62,TSSC,257.66,26.41,35.85,79.89,0.4,63.91,0.34,21.61,0.67
2025-01-06,16:00,2,January,V-Shape,62,TSSC,204.15,26.03,34.13,80.44,0.32,64.35,0.27,17.21,0.67
2025-01-06,16:15,2,January,V-Shape,62,TSSC,158.13,25.4,32.35,81.0,0.25,64.8,0.21,13.4,0.67
2025-01-06,16:30,2,January,V-Shape,62,TSSC,112.11,24.77,30.57,81.56,0.17,65.25,0.15,9.55,0.67
2025-01-06,16:45,2,January,V-Shape,62,TSSC,66.09,24.13,28.78,82.13,0.1,65.7,0.09,5.66,0.67
2025-01-06,17:00,2,January,V-Shape,62,TSSC,20.08,23.5,27.0,82.69,0.03,66.16,0.03,1.73,0.67
