Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-07-29,05:15,31,July,Inverted-V,93,Se-P,14.88,25.73,21.1,84.56,0.02,67.65,0.02,1.24,0.67
2024-07-29,05:30,31,July,Inverted-V,93,Se-P,29.75,25.96,21.7,84.37,0.04,67.5,0.04,2.47,0.67
2024-07-29,05:45,31,July,Inverted-V,93,Se-P,44.63,26.19,22.31,84.18,0.07,67.34,0.06,3.71,0.67
2024-07-29,06:00,31,July,Inverted-V,93,Se-P,59.51,26.42,22.91,83.99,0.09,67.19,0.07,4.93,0.67
2024-07-29,06:15,31,July,Inverted-V,93,Se-P,80.56,26.83,23.84,83.7,0.12,66.96,0.1,6.66,0.67
2024-07-29,06:30,31,July,Inverted-V,93,Se-P,101.61,27.23,24.77,83.4,0.15,66.72,0.13,8.38,0.67
2024-07-29,06:45,31,July,Inverted-V,93,Se-P,122.66,27.63,25.7,83.11,0.18,66.48,0.15,10.09,0.67
2024-07-29,07:00,31,July,Inverted-V,93,Se-P,143.72,28.04,26.63,82.81,0.21,66.25,0.18,11.79,0.67
2024-07-29,07:15,31,July,Inverted-V,93,Se-P,170.08,28.52,27.77,82.45,0.25,65.96,0.21,13.91,0.67
2024-07-29,07:30,31,July,Inverted-V,93,Se-P,196.44,29.0,28.92,82.09,0.29,65.67,0.24,16.01,0.67
2024-07-29,07:45,31,July,Inverted-V,93,Se-P,222.8,29.49,30.06,81.73,0.33,65.38,0.28,18.1,0.67
2024-07-29,08:00,31,July,Inverted-V,93,Se-P,249.16,29.97,31.2,81.37,0.37,65.09,0.31,20.17,0.67
2024-07-29,08:15,31,July,Inverted-V,93,Se-P,275.43,30.47,32.36,81.0,0.41,64.8,0.34,22.22,0.67
2024-07-29,08:30,31,July,Inverted-V,93,Se-P,301.7,30.98,33.52,80.63,0.45,64.5,0.38,24.26,0.67
2024-07-29,08:45,31,July,Inverted-V,93,Se-P,327.97,31.48,34.68,80.26,0.49,64.21,0.41,26.28,0.67
2024-07-29,09:00,31,July,Inverted-V,93,Se-P,354.24,31.98,35.84,79.9,0.53,63.92,0.44,28.29,0.67
2024-07-29,09:15,31,July,Inverted-V,93,Se-P,391.18,32.38,37.16,79.48,0.58,63.58,0.49,31.12,0.67
2024-07-29,09:30,31,July,Inverted-V,93,Se-P,428.13,32.79,38.49,79.06,0.64,63.25,0.54,33.92,0.67
2024-07-29,09:45,31,July,Inverted-V,93,Se-P,465.07,33.19,39.81,78.64,0.7,62.91,0.58,36.7,0.67
2024-07-29,10:00,31,July,Inverted-V,93,Se-P,502.02,33.59,41.14,78.22,0.75,62.57,0.63,39.46,0.67
2024-07-29,10:15,31,July,Inverted-V,93,Se-P,498.21,33.84,41.3,78.17,0.75,62.53,0.63,39.14,0.67
2024-07-29,10:30,31,July,Inverted-V,93,Se-P,494.41,34.09,41.46,78.12,0.74,62.49,0.62,38.82,0.67
2024-07-29,10:45,31,July,Inverted-V,93,Se-P,490.61,34.35,41.61,78.07,0.74,62.45,0.62,38.51,0.67
2024-07-29,11:00,31,July,Inverted-V,93,Se-P,486.81,34.6,41.77,78.02,0.73,62.41,0.61,38.19,0.67
2024-07-29,11:15,31,July,Inverted-V,93,Se-P,479.61,34.66,41.65,78.06,0.72,62.45,0.6,37.64,0.67
2024-07-29,11:30,31,July,Inverted-V,93,Se-P,472.41,34.71,41.52,78.1,0.71,62.48,0.59,37.09,0.67
2024-07-29,11:45,31,July,Inverted-V,93,Se-P,465.21,34.77,41.4,78.14,0.7,62.51,0.58,36.54,0.67
