Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-12-09,05:15,50,December,Flat,62,13.54,22.23,26.57,82.83,0.02,66.26,0.02,1.11,0.67
2024-12-09,05:30,50,December,Flat,62,27.07,22.44,27.12,82.66,0.04,66.13,0.03,2.22,0.67
2024-12-09,05:45,50,December,Flat,62,40.61,22.65,27.66,82.49,0.06,65.99,0.05,3.32,0.67
2024-12-09,06:00,50,December,Flat,62,54.15,22.85,28.2,82.31,0.08,65.85,0.07,4.42,0.67
2024-12-09,06:15,50,December,Flat,62,100.49,23.38,29.89,81.78,0.15,65.42,0.12,8.17,0.67
2024-12-09,06:30,50,December,Flat,62,146.84,23.91,31.58,81.25,0.22,65.0,0.18,11.88,0.67
2024-12-09,06:45,50,December,Flat,62,193.18,24.43,33.26,80.71,0.29,64.57,0.24,15.55,0.67
2024-12-09,07:00,50,December,Flat,62,239.52,24.96,34.95,80.18,0.36,64.14,0.3,19.18,0.67
2024-12-09,07:15,50,December,Flat,62,291.77,25.46,36.75,79.61,0.44,63.68,0.36,23.24,0.67
2024-12-09,07:30,50,December,Flat,62,344.02,25.96,38.56,79.03,0.51,63.23,0.43,27.25,0.67
2024-12-09,07:45,50,December,Flat,62,396.27,26.46,40.37,78.46,0.59,62.77,0.5,31.22,0.67
2024-12-09,08:00,50,December,Flat,62,448.52,26.96,42.17,77.89,0.67,62.31,0.56,35.14,0.67
2024-12-09,08:15,50,December,Flat,62,493.16,27.37,43.69,77.41,0.74,61.93,0.62,38.46,0.67
2024-12-09,08:30,50,December,Flat,62,537.81,27.77,45.22,76.93,0.81,61.54,0.68,41.74,0.67
2024-12-09,08:45,50,December,Flat,62,582.46,28.17,46.74,76.45,0.88,61.16,0.74,44.99,0.67
2024-12-09,09:00,50,December,Flat,62,627.1,28.58,48.26,75.96,0.95,60.77,0.79,48.2,0.67
2024-12-09,09:15,50,December,Flat,62,654.43,28.89,49.25,75.65,0.99,60.52,0.83,50.15,0.67
2024-12-09,09:30,50,December,Flat,62,681.76,29.2,50.24,75.33,1.03,60.27,0.86,52.07,0.67
2024-12-09,09:45,50,December,Flat,62,709.09,29.51,51.24,75.02,1.07,60.02,0.9,53.99,0.67
2024-12-09,10:00,50,December,Flat,62,736.42,29.82,52.23,74.71,1.12,59.76,0.94,55.89,0.67
2024-12-09,10:15,50,December,Flat,62,737.63,30.04,52.48,74.63,1.12,59.7,0.94,55.93,0.67
2024-12-09,10:30,50,December,Flat,62,738.85,30.25,52.72,74.55,1.12,59.64,0.94,55.98,0.67
2024-12-09,10:45,50,December,Flat,62,740.06,30.46,52.97,74.47,1.12,59.58,0.94,56.03,0.67
2024-12-09,11:00,50,December,Flat,62,741.28,30.68,53.21,74.39,1.12,59.52,0.94,56.07,0.67
2024-12-09,11:15,50,December,Flat,62,727.36,30.81,52.99,74.46,1.1,59.57,0.92,55.06,0.67
2024-12-09,11:30,50,December,Flat,62,713.43,30.94,52.77,74.53,1.08,59.63,0.91,54.05,0.67
2024-12-09,11:45,50,December,Flat,62,699.5,31.06,52.55,74.6,1.06,59.68,0.89,53.03,0.67
2024-12-09,12:00,50,December,Flat,62,685.58,31.19,52.33,74.67,1.04,59.74,0.87,52.01,0.67
2024-12-09,12:15,50,December,Flat,62,658.92,31.23,51.7,74.87,1.0,59.9,0.84,50.09,0.67
2024-12-09,12:30,50,December,Flat,62,632.27,31.26,51.07,75.07,0.96,60.06,0.8,48.16,0.67
2024-12-09,12:45,50,December,Flat,62,605.61,31.29,50.44,75.27,0.92,60.22,0.77,46.23,0.67
2024-12-09,13:00,50,December,Flat,62,578.95,31.33,49.8,75.47,0.88,60.38,0.73,44.28,0.67
2024-12-09,13:15,50,December,Flat,62,548.87,31.27,48.99,75.73,0.83,60.59,0.69,42.09,0.67
2024-12-09,13:30,50,December,Flat,62,518.79,31.2,48.17,75.99,0.78,60.79,0.66,39.89,0.67
2024-12-09,13:45,50,December,Flat,62,488.7,31.13,47.35,76.25,0.74,61.0,0.62,37.67,0.67
2024-12-09,14:00,50,December,Flat,62,458.62,31.07,46.54,76.51,0.69,61.21,0.58,35.45,0.67
2024-12-09,14:15,50,December,Flat,62,413.81,30.94,45.28,76.91,0.62,61.52,0.52,32.11,0.67
