Date,Time,Year,Month,Day,Shape,Spacing_cm,Connection,Irradiance_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-04-01,05:15,2024,April,1,Inverted-V,77,Se-P,25.74,26.55,25.19,83.268,0.038,66.615,0.032,2.12,0.67
2024-04-01,05:30,2024,April,1,Inverted-V,77,Se-P,51.49,26.98,26.27,82.927,0.076,66.341,0.064,4.228,0.67
2024-04-01,05:45,2024,April,1,Inverted-V,77,Se-P,77.23,27.41,27.35,82.585,0.114,66.068,0.096,6.322,0.67
2024-04-01,06:00,2024,April,1,Inverted-V,77,Se-P,102.98,27.85,28.42,82.244,0.153,65.795,0.128,8.404,0.67
2024-04-01,06:15,2024,April,1,Inverted-V,77,Se-P,164.37,28.51,30.62,81.549,0.244,65.239,0.204,13.33,0.67
2024-04-01,06:30,2024,April,1,Inverted-V,77,Se-P,225.76,29.17,32.81,80.854,0.336,64.683,0.281,18.193,0.67
2024-04-01,06:45,2024,April,1,Inverted-V,77,Se-P,287.16,29.83,35.01,80.159,0.428,64.127,0.359,22.991,0.67
2024-04-01,07:00,2024,April,1,Inverted-V,77,Se-P,348.55,30.49,37.2,79.464,0.521,63.571,0.436,27.724,0.67
2024-04-01,07:15,2024,April,1,Inverted-V,77,Se-P,414.68,31.19,39.56,78.718,0.621,62.974,0.52,32.751,0.67
2024-04-01,07:30,2024,April,1,Inverted-V,77,Se-P,480.81,31.89,41.92,77.972,0.722,62.378,0.604,37.701,0.67
2024-04-01,07:45,2024,April,1,Inverted-V,77,Se-P,546.93,32.6,44.27,77.226,0.823,61.781,0.689,42.574,0.67
2024-04-01,08:00,2024,April,1,Inverted-V,77,Se-P,613.06,33.3,46.63,76.48,0.924,61.184,0.774,47.37,0.67
2024-04-01,08:15,2024,April,1,Inverted-V,77,Se-P,663.35,33.94,48.52,75.879,1.002,60.703,0.839,50.948,0.67
2024-04-01,08:30,2024,April,1,Inverted-V,77,Se-P,713.65,34.58,50.42,75.278,1.08,60.223,0.905,54.478,0.67
2024-04-01,08:45,2024,April,1,Inverted-V,77,Se-P,763.94,35.22,52.32,74.678,1.158,59.742,0.97,57.958,0.67
2024-04-01,09:00,2024,April,1,Inverted-V,77,Se-P,814.23,35.86,54.22,74.077,1.237,59.262,1.036,61.39,0.67
2024-04-01,09:15,2024,April,1,Inverted-V,77,Se-P,849.95,36.36,55.61,73.637,1.293,58.909,1.083,63.788,0.67
2024-04-01,09:30,2024,April,1,Inverted-V,77,Se-P,885.66,36.86,57.0,73.196,1.349,58.557,1.13,66.16,0.67
2024-04-01,09:45,2024,April,1,Inverted-V,77,Se-P,921.38,37.35,58.39,72.756,1.405,58.205,1.177,68.507,0.67
2024-04-01,10:00,2024,April,1,Inverted-V,77,Se-P,957.1,37.85,59.78,72.316,1.462,57.853,1.224,70.827,0.67
2024-04-01,10:15,2024,April,1,Inverted-V,77,Se-P,964.29,38.24,60.34,72.136,1.474,57.709,1.234,71.221,0.67
2024-04-01,10:30,2024,April,1,Inverted-V,77,Se-P,971.49,38.62,60.91,71.957,1.485,57.565,1.244,71.613,0.67
2024-04-01,10:45,2024,April,1,Inverted-V,77,Se-P,978.68,39.01,61.48,71.777,1.497,57.422,1.254,72.003,0.67
2024-04-01,11:00,2024,April,1,Inverted-V,77,Se-P,985.88,39.4,62.05,71.597,1.509,57.278,1.264,72.39,0.67
2024-04-01,11:15,2024,April,1,Inverted-V,77,Se-P,969.54,39.63,61.87,71.652,1.484,57.322,1.243,71.233,0.67
2024-04-01,11:30,2024,April,1,Inverted-V,77,Se-P,953.21,39.87,61.7,71.707,1.459,57.366,1.222,70.075,0.67
2024-04-01,11:45,2024,April,1,Inverted-V,77,Se-P,936.87,40.11,61.53,71.762,1.433,57.41,1.2,68.915,0.67
2024-04-01,12:00,2024,April,1,Inverted-V,77,Se-P,920.54,40.34,61.35,71.817,1.408,57.453,1.179,67.754,0.67
2024-04-01,12:15,2024,April,1,Inverted-V,77,Se-P,897.3,40.43,60.86,71.974,1.372,57.579,1.149,66.157,0.67
