Date,Time,Year,Month,Day,Shape,Spacing_cm,Connection,Irradiance_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-04-01,05:15,2024,April,1,Flat,77,Se-P,23.84,26.55,27.14,82.65,0.035,66.12,0.03,1.953,0.67
2024-04-01,05:30,2024,April,1,Flat,77,Se-P,47.67,26.98,28.17,82.324,0.071,65.859,0.059,3.894,0.67
2024-04-01,05:45,2024,April,1,Flat,77,Se-P,71.51,27.41,29.2,81.997,0.106,65.598,0.089,5.823,0.67
2024-04-01,06:00,2024,April,1,Flat,77,Se-P,95.35,27.85,30.23,81.671,0.141,65.337,0.118,7.741,0.67
2024-04-01,06:15,2024,April,1,Flat,77,Se-P,152.19,28.51,32.31,81.012,0.226,64.809,0.19,12.282,0.67
2024-04-01,06:30,2024,April,1,Flat,77,Se-P,209.04,29.17,34.4,80.353,0.311,64.282,0.261,16.767,0.67
2024-04-01,06:45,2024,April,1,Flat,77,Se-P,265.88,29.83,36.48,79.694,0.397,63.755,0.332,21.195,0.67
2024-04-01,07:00,2024,April,1,Flat,77,Se-P,322.73,30.49,38.56,79.035,0.483,63.228,0.404,25.566,0.67
2024-04-01,07:15,2024,April,1,Flat,77,Se-P,383.96,31.19,40.79,78.328,0.576,62.662,0.482,30.211,0.67
2024-04-01,07:30,2024,April,1,Flat,77,Se-P,445.19,31.89,43.02,77.621,0.669,62.096,0.56,34.789,0.67
2024-04-01,07:45,2024,April,1,Flat,77,Se-P,506.42,32.6,45.26,76.913,0.763,61.531,0.639,39.299,0.67
2024-04-01,08:00,2024,April,1,Flat,77,Se-P,567.65,33.3,47.49,76.206,0.857,60.965,0.717,43.741,0.67
2024-04-01,08:15,2024,April,1,Flat,77,Se-P,614.22,33.94,49.3,75.635,0.929,60.508,0.778,47.058,0.67
2024-04-01,08:30,2024,April,1,Flat,77,Se-P,660.78,34.58,51.1,75.064,1.001,60.051,0.838,50.332,0.67
2024-04-01,08:45,2024,April,1,Flat,77,Se-P,707.35,35.22,52.9,74.492,1.073,59.594,0.899,53.563,0.67
2024-04-01,09:00,2024,April,1,Flat,77,Se-P,753.92,35.86,54.71,73.921,1.146,59.137,0.96,56.75,0.67
2024-04-01,09:15,2024,April,1,Flat,77,Se-P,786.99,36.36,56.03,73.502,1.198,58.801,1.003,58.979,0.67
2024-04-01,09:30,2024,April,1,Flat,77,Se-P,820.06,36.86,57.36,73.082,1.25,58.466,1.047,61.186,0.67
2024-04-01,09:45,2024,April,1,Flat,77,Se-P,853.13,37.35,58.68,72.663,1.302,58.13,1.09,63.369,0.67
2024-04-01,10:00,2024,April,1,Flat,77,Se-P,886.2,37.85,60.01,72.244,1.354,57.795,1.134,65.529,0.67
2024-04-01,10:15,2024,April,1,Flat,77,Se-P,892.86,38.24,60.56,72.068,1.365,57.655,1.143,65.897,0.67
2024-04-01,10:30,2024,April,1,Flat,77,Se-P,899.53,38.62,61.11,71.893,1.376,57.514,1.152,66.262,0.67
2024-04-01,10:45,2024,April,1,Flat,77,Se-P,906.19,39.01,61.67,71.717,1.387,57.374,1.161,66.626,0.67
2024-04-01,11:00,2024,April,1,Flat,77,Se-P,912.85,39.4,62.22,71.542,1.398,57.234,1.17,66.987,0.67
2024-04-01,11:15,2024,April,1,Flat,77,Se-P,897.73,39.63,62.08,71.587,1.374,57.27,1.151,65.91,0.67
2024-04-01,11:30,2024,April,1,Flat,77,Se-P,882.6,39.87,61.94,71.633,1.351,57.306,1.131,64.832,0.67
2024-04-01,11:45,2024,April,1,Flat,77,Se-P,867.48,40.11,61.79,71.678,1.328,57.342,1.112,63.752,0.67
2024-04-01,12:00,2024,April,1,Flat,77,Se-P,852.35,40.34,61.65,71.723,1.304,57.379,1.092,62.672,0.67
2024-04-01,12:15,2024,April,1,Flat,77,Se-P,830.83,40.43,61.2,71.867,1.271,57.493,1.064,61.185,0.67
2024-04-01,12:30,2024,April,1,Flat,77,Se-P,809.32,40.51,60.74,72.01,1.237,57.608,1.036,59.693,0.67
2024-04-01,12:45,2024,April,1,Flat,77,Se-P,787.8,40.59,60.29,72.154,1.204,57.723,1.008,58.196,0.67
2024-04-01,13:00,2024,April,1,Flat,77,Se-P,766.28,40.68,59.84,72.297,1.17,57.838,0.98,56.694,0.67
2024-04-01,13:15,2024,April,1,Flat,77,Se-P,723.54,40.6,58.69,72.661,1.104,58.129,0.925,53.742,0.67
2024-04-01,13:30,2024,April,1,Flat,77,Se-P,680.81,40.52,57.54,73.026,1.038,58.421,0.869,50.765,0.67
2024-04-01,13:45,2024,April,1,Flat,77,Se-P,638.07,40.43,56.38,73.39,0.971,58.712,0.814,47.762,0.67
2024-04-01,14:00,2024,April,1,Flat,77,Se-P,595.33,40.35,55.23,73.755,0.905,59.004,0.758,44.735,0.67
2024-04-01,14:15,2024,April,1,Flat,77,Se-P,539.22,40.07,53.55,74.287,0.819,59.429,0.686,40.744,0.67
2024-04-01,14:30,2024,April,1,Flat,77,Se-P,483.11,39.8,51.87,74.819,0.732,59.855,0.613,36.705,0.67
2024-04-01,14:45,2024,April,1,Flat,77,Se-P,426.99,39.52,50.19,75.351,0.646,60.281,0.541,32.619,0.67
2024-04-01,15:00,2024,April,1,Flat,77,Se-P,370.88,39.24,48.51,75.883,0.56,60.706,0.469,28.486,0.67
2024-04-01,15:15,2024,April,1,Flat,77,Se-P,323.71,38.75,46.84,76.412,0.488,61.129,0.409,24.995,0.67
2024-04-01,15:30,2024,April,1,Flat,77,Se-P,276.54,38.26,45.17,76.94,0.416,61.552,0.349,21.466,0.67
2024-04-01,15:45,2024,April,1,Flat,77,Se-P,229.37,37.77,43.5,77.469,0.345,61.975,0.289,17.897,0.67
2024-04-01,16:00,2024,April,1,Flat,77,Se-P,182.2,37.28,41.84,77.997,0.273,62.398,0.229,14.29,0.67
2024-04-01,16:15,2024,April,1,Flat,77,Se-P,146.02,36.59,40.24,78.502,0.219,62.802,0.183,11.509,0.67
2024-04-01,16:30,2024,April,1,Flat,77,Se-P,109.85,35.9,38.65,79.007,0.164,63.206,0.138,8.7,0.67
2024-04-01,16:45,2024,April,1,Flat,77,Se-P,73.67,35.21,37.05,79.512,0.11,63.609,0.092,5.863,0.67
2024-04-01,17:00,2024,April,1,Flat,77,Se-P,37.5,34.52,35.46,80.017,0.056,64.013,0.047,2.998,0.67
2024-04-01,17:15,2024,April,1,Flat,77,Se-P,28.12,33.9,34.6,80.287,0.042,64.23,0.035,2.255,0.67
2024-04-01,17:30,2024,April,1,Flat,77,Se-P,18.75,33.28,33.75,80.558,0.028,64.446,0.023,1.507,0.67
