Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-09-09,05:15,37,September,Flat,62,Se-P,14.55,24.58,28.95,82.08,0.02,65.66,0.02,1.19,0.67
2024-09-09,05:30,37,September,Flat,62,Se-P,29.1,24.71,29.44,81.92,0.04,65.54,0.04,2.37,0.67
2024-09-09,05:45,37,September,Flat,62,Se-P,43.65,24.85,29.94,81.76,0.06,65.41,0.05,3.55,0.67
2024-09-09,06:00,37,September,Flat,62,Se-P,58.2,24.98,30.44,81.61,0.09,65.29,0.07,4.72,0.67
2024-09-09,06:15,37,September,Flat,62,Se-P,76.46,25.3,31.21,81.36,0.11,65.09,0.1,6.19,0.67
2024-09-09,06:30,37,September,Flat,62,Se-P,94.72,25.62,31.99,81.12,0.14,64.89,0.12,7.65,0.67
2024-09-09,06:45,37,September,Flat,62,Se-P,112.97,25.94,32.76,80.87,0.17,64.7,0.14,9.1,0.67
2024-09-09,07:00,37,September,Flat,62,Se-P,131.23,26.26,33.54,80.62,0.2,64.5,0.16,10.55,0.67
2024-09-09,07:15,37,September,Flat,62,Se-P,153.46,26.75,34.58,80.29,0.23,64.23,0.19,12.3,0.67
2024-09-09,07:30,37,September,Flat,62,Se-P,175.69,27.23,35.63,79.96,0.26,63.97,0.22,14.04,0.67
2024-09-09,07:45,37,September,Flat,62,Se-P,197.92,27.72,36.67,79.63,0.3,63.71,0.25,15.77,0.67
2024-09-09,08:00,37,September,Flat,62,Se-P,220.15,28.21,37.71,79.3,0.33,63.44,0.28,17.48,0.67
2024-09-09,08:15,37,September,Flat,62,Se-P,273.57,28.68,39.52,78.73,0.41,62.98,0.34,21.61,0.67
2024-09-09,08:30,37,September,Flat,62,Se-P,326.99,29.15,41.32,78.16,0.49,62.53,0.41,25.69,0.67
2024-09-09,08:45,37,September,Flat,62,Se-P,380.41,29.62,43.13,77.59,0.57,62.07,0.48,29.72,0.67
2024-09-09,09:00,37,September,Flat,62,Se-P,433.83,30.09,44.94,77.02,0.65,61.61,0.55,33.7,0.67
2024-09-09,09:15,37,September,Flat,62,Se-P,466.72,30.5,46.16,76.63,0.7,61.3,0.59,36.12,0.67
2024-09-09,09:30,37,September,Flat,62,Se-P,499.61,30.9,47.39,76.24,0.75,60.99,0.63,38.51,0.67
2024-09-09,09:45,37,September,Flat,62,Se-P,532.49,31.3,48.62,75.85,0.8,60.68,0.67,40.89,0.67
2024-09-09,10:00,37,September,Flat,62,Se-P,565.38,31.71,49.84,75.46,0.86,60.37,0.72,43.24,0.67
2024-09-09,10:15,37,September,Flat,62,Se-P,585.43,32.0,50.64,75.21,0.89,60.17,0.74,44.66,0.67
2024-09-09,10:30,37,September,Flat,62,Se-P,605.49,32.29,51.43,74.96,0.92,59.97,0.77,46.07,0.67
2024-09-09,10:45,37,September,Flat,62,Se-P,625.55,32.58,52.22,74.71,0.95,59.77,0.79,47.47,0.67
2024-09-09,11:00,37,September,Flat,62,Se-P,645.6,32.87,53.01,74.46,0.98,59.57,0.82,48.87,0.67
2024-09-09,11:15,37,September,Flat,62,Se-P,638.92,33.06,53.04,74.45,0.97,59.56,0.81,48.36,0.67
2024-09-09,11:30,37,September,Flat,62,Se-P,632.25,33.26,53.07,74.44,0.96,59.55,0.8,47.85,0.67
2024-09-09,11:45,37,September,Flat,62,Se-P,625.58,33.45,53.09,74.43,0.95,59.55,0.8,47.34,0.67
2024-09-09,12:00,37,September,Flat,62,Se-P,618.9,33.65,53.12,74.42,0.94,59.54,0.79,46.83,0.67
