Date,Time,Shape,Spacing_cm,Connection,Season,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-09-01,05:15,Inverted-V,93,Se-P,Autumn,25.4,24.4,20.0,84.9,0.04,67.92,0.03,2.1,0.67
2024-09-01,05:30,Inverted-V,93,Se-P,Autumn,50.8,24.6,20.9,84.63,0.07,67.71,0.06,4.2,0.67
2024-09-01,05:45,Inverted-V,93,Se-P,Autumn,76.2,24.8,21.7,84.37,0.11,67.49,0.09,6.3,0.67
2024-09-01,06:00,Inverted-V,93,Se-P,Autumn,101.6,25.0,22.6,84.1,0.15,67.28,0.13,8.4,0.67
2024-09-01,06:15,Inverted-V,93,Se-P,Autumn,143.7,25.3,23.9,83.67,0.21,66.94,0.18,11.9,0.67
2024-09-01,06:30,Inverted-V,93,Se-P,Autumn,185.9,25.6,25.3,83.24,0.27,66.59,0.23,15.3,0.67
2024-09-01,06:45,Inverted-V,93,Se-P,Autumn,228.0,26.0,26.6,82.81,0.34,66.24,0.28,18.7,0.67
2024-09-01,07:00,Inverted-V,93,Se-P,Autumn,270.1,26.3,28.0,82.37,0.4,65.9,0.33,22.1,0.67
2024-09-01,07:15,Inverted-V,93,Se-P,Autumn,323.5,26.7,29.8,81.8,0.48,65.44,0.4,26.3,0.67
2024-09-01,07:30,Inverted-V,93,Se-P,Autumn,377.0,27.2,31.7,81.22,0.56,64.98,0.47,30.5,0.67
2024-09-01,07:45,Inverted-V,93,Se-P,Autumn,430.4,27.7,33.5,80.64,0.64,64.51,0.54,34.6,0.67
2024-09-01,08:00,Inverted-V,93,Se-P,Autumn,483.8,28.2,35.3,80.06,0.72,64.05,0.6,38.7,0.67
2024-09-01,08:15,Inverted-V,93,Se-P,Autumn,508.9,28.7,36.4,79.7,0.76,63.76,0.64,40.6,0.67
2024-09-01,08:30,Inverted-V,93,Se-P,Autumn,534.0,29.2,37.6,79.34,0.8,63.47,0.67,42.4,0.67
2024-09-01,08:45,Inverted-V,93,Se-P,Autumn,559.1,29.7,38.7,78.98,0.84,63.19,0.7,44.3,0.67
2024-09-01,09:00,Inverted-V,93,Se-P,Autumn,584.2,30.3,39.9,78.62,0.88,62.9,0.73,46.1,0.67
2024-09-01,09:15,Inverted-V,93,Se-P,Autumn,606.1,30.7,40.8,78.32,0.91,62.66,0.76,47.7,0.67
2024-09-01,09:30,Inverted-V,93,Se-P,Autumn,628.1,31.1,41.8,78.02,0.94,62.41,0.79,49.3,0.67
2024-09-01,09:45,Inverted-V,93,Se-P,Autumn,650.1,31.5,42.7,77.71,0.98,62.17,0.82,50.8,0.67
2024-09-01,10:00,Inverted-V,93,Se-P,Autumn,672.0,31.9,43.7,77.41,1.01,61.93,0.85,52.4,0.67
