Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-03-18,05:15,12,March,Flat,77,TSSC,19.55,23.16,23.65,83.76,0.03,67.01,0.03,1.7,0.67
2024-03-18,05:30,12,March,Flat,77,TSSC,39.09,23.66,24.64,83.44,0.06,66.75,0.05,3.39,0.67
2024-03-18,05:45,12,March,Flat,77,TSSC,58.64,24.17,25.64,83.13,0.09,66.5,0.08,5.06,0.67
2024-03-18,06:00,12,March,Flat,77,TSSC,78.18,24.68,26.63,82.81,0.12,66.25,0.1,6.73,0.67
2024-03-18,06:15,12,March,Flat,77,TSSC,136.34,25.5,28.91,82.09,0.21,65.67,0.18,11.67,0.67
2024-03-18,06:30,12,March,Flat,77,TSSC,194.5,26.31,31.18,81.37,0.3,65.1,0.25,16.54,0.67
2024-03-18,06:45,12,March,Flat,77,TSSC,252.67,27.13,33.45,80.65,0.39,64.52,0.33,21.34,0.67
2024-03-18,07:00,12,March,Flat,77,TSSC,310.83,27.95,35.72,79.93,0.49,63.95,0.41,26.08,0.67
2024-03-18,07:15,12,March,Flat,77,TSSC,371.44,28.77,38.05,79.2,0.58,63.36,0.49,30.94,0.67
2024-03-18,07:30,12,March,Flat,77,TSSC,432.04,29.58,40.38,78.46,0.68,62.77,0.57,35.74,0.67
2024-03-18,07:45,12,March,Flat,77,TSSC,492.64,30.39,42.71,77.72,0.78,62.18,0.65,40.46,0.67
2024-03-18,08:00,12,March,Flat,77,TSSC,553.25,31.21,45.04,76.98,0.87,61.59,0.73,45.11,0.67
2024-03-18,08:15,12,March,Flat,77,TSSC,609.82,31.85,47.1,76.33,0.97,61.07,0.81,49.4,0.67
2024-03-18,08:30,12,March,Flat,77,TSSC,666.39,32.49,49.15,75.68,1.06,60.54,0.89,53.63,0.67
2024-03-18,08:45,12,March,Flat,77,TSSC,722.96,33.13,51.2,75.03,1.15,60.02,0.96,57.8,0.67
2024-03-18,09:00,12,March,Flat,77,TSSC,779.53,33.77,53.26,74.38,1.24,59.5,1.04,61.91,0.67
2024-03-18,09:15,12,March,Flat,77,TSSC,819.86,34.27,54.76,73.9,1.31,59.12,1.1,64.79,0.67
2024-03-18,09:30,12,March,Flat,77,TSSC,860.18,34.76,56.26,73.43,1.37,58.74,1.15,67.64,0.67
2024-03-18,09:45,12,March,Flat,77,TSSC,900.5,35.26,57.77,72.95,1.44,58.36,1.21,70.45,0.67
2024-03-18,10:00,12,March,Flat,77,TSSC,940.83,35.75,59.27,72.48,1.51,57.98,1.26,73.23,0.67
2024-03-18,10:15,12,March,Flat,77,TSSC,956.97,36.13,60.05,72.23,1.54,57.78,1.29,74.29,0.67
2024-03-18,10:30,12,March,Flat,77,TSSC,973.12,36.5,60.83,71.98,1.56,57.59,1.31,75.34,0.67
2024-03-18,10:45,12,March,Flat,77,TSSC,989.26,36.88,61.61,71.73,1.59,57.39,1.33,76.38,0.67
2024-03-18,11:00,12,March,Flat,77,TSSC,1005.4,37.26,62.39,71.49,1.62,57.19,1.35,77.42,0.67
