Date,Time,Month,Season,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-01-01,05:15,January,Spring,Flat,77,8.3,21.61,21.82,84.33,0.01,67.47,0.01,0.69,0.67
2025-01-01,05:30,January,Spring,Flat,77,16.6,21.66,22.07,84.26,0.02,67.4,0.02,1.38,0.67
2025-01-01,05:45,January,Spring,Flat,77,24.9,21.7,22.32,84.18,0.04,67.34,0.03,2.07,0.67
2025-01-01,06:00,January,Spring,Flat,77,33.2,21.74,22.57,84.1,0.05,67.28,0.04,2.75,0.67
2025-01-01,06:15,January,Spring,Flat,77,77.21,22.06,23.99,83.65,0.11,66.92,0.1,6.38,0.67
2025-01-01,06:30,January,Spring,Flat,77,121.21,22.38,25.41,83.2,0.18,66.56,0.15,9.98,0.67
2025-01-01,06:45,January,Spring,Flat,77,165.22,22.69,26.82,82.75,0.24,66.2,0.2,13.55,0.67
2025-01-01,07:00,January,Spring,Flat,77,209.23,23.01,28.24,82.3,0.31,65.84,0.26,17.08,0.67
2025-01-01,07:15,January,Spring,Flat,77,265.9,23.48,30.13,81.71,0.39,65.36,0.33,21.59,0.67
2025-01-01,07:30,January,Spring,Flat,77,322.57,23.95,32.01,81.11,0.48,64.89,0.4,26.06,0.67
2025-01-01,07:45,January,Spring,Flat,77,379.25,24.41,33.89,80.51,0.56,64.41,0.47,30.46,0.67
2025-01-01,08:00,January,Spring,Flat,77,435.92,24.88,35.78,79.92,0.65,63.93,0.54,34.82,0.67
2025-01-01,08:15,January,Spring,Flat,77,485.86,25.26,37.41,79.4,0.73,63.52,0.61,38.62,0.67
2025-01-01,08:30,January,Spring,Flat,77,535.79,25.64,39.03,78.88,0.8,63.11,0.67,42.38,0.67
2025-01-01,08:45,January,Spring,Flat,77,585.73,26.02,40.66,78.37,0.88,62.69,0.74,46.11,0.67
2025-01-01,09:00,January,Spring,Flat,77,635.67,26.4,42.29,77.85,0.95,62.28,0.8,49.79,0.67
2025-01-01,09:15,January,Spring,Flat,77,674.48,26.66,43.52,77.46,1.01,61.97,0.85,52.63,0.67
2025-01-01,09:30,January,Spring,Flat,77,713.29,26.91,44.75,77.08,1.07,61.66,0.9,55.44,0.67
2025-01-01,09:45,January,Spring,Flat,77,752.11,27.17,45.98,76.69,1.13,61.35,0.95,58.23,0.67
2025-01-01,10:00,January,Spring,Flat,77,790.92,27.43,47.2,76.3,1.19,61.04,1.0,61.0,0.67
2025-01-01,10:15,January,Spring,Flat,77,803.18,27.62,47.7,76.14,1.21,60.91,1.02,61.85,0.67
2025-01-01,10:30,January,Spring,Flat,77,815.43,27.81,48.2,75.98,1.23,60.79,1.03,62.69,0.67
2025-01-01,10:45,January,Spring,Flat,77,827.69,28.0,48.69,75.83,1.25,60.66,1.05,63.54,0.67
2025-01-01,11:00,January,Spring,Flat,77,839.95,28.19,49.19,75.67,1.27,60.53,1.06,64.37,0.67
2025-01-01,11:15,January,Spring,Flat,77,835.78,28.31,49.2,75.66,1.26,60.53,1.06,64.05,0.67
2025-01-01,11:30,January,Spring,Flat,77,831.6,28.43,49.22,75.66,1.26,60.53,1.05,63.73,0.67
2025-01-01,11:45,January,Spring,Flat,77,827.42,28.55,49.24,75.65,1.25,60.52,1.05,63.4,0.67
2025-01-01,12:00,January,Spring,Flat,77,823.25,28.67,49.25,75.65,1.24,60.52,1.04,63.08,0.67
2025-01-01,12:15,January,Spring,Flat,77,797.97,28.72,48.66,75.83,1.21,60.67,1.01,61.26,0.67
2025-01-01,12:30,January,Spring,Flat,77,772.68,28.76,48.08,76.02,1.17,60.82,0.98,59.43,0.67
2025-01-01,12:45,January,Spring,Flat,77,747.4,28.8,47.49,76.21,1.13,60.97,0.94,57.59,0.67
2025-01-01,13:00,January,Spring,Flat,77,722.12,28.85,46.9,76.39,1.09,61.11,0.91,55.75,0.67
2025-01-01,13:15,January,Spring,Flat,77,689.51,28.8,46.04,76.67,1.04,61.33,0.87,53.38,0.67
2025-01-01,13:30,January,Spring,Flat,77,656.89,28.75,45.17,76.94,0.99,61.55,0.83,50.99,0.67
2025-01-01,13:45,January,Spring,Flat,77,624.28,28.7,44.31,77.21,0.94,61.77,0.79,48.59,0.67
2025-01-01,14:00,January,Spring,Flat,77,591.67,28.65,43.44,77.49,0.89,61.99,0.74,46.18,0.67
2025-01-01,14:15,January,Spring,Flat,77,538.32,28.49,41.95,77.96,0.81,62.37,0.68,42.21,0.67
2025-01-01,14:30,January,Spring,Flat,77,484.97,28.33,40.45,78.43,0.73,62.75,0.61,38.2,0.67
2025-01-01,14:45,January,Spring,Flat,77,431.62,28.17,38.96,78.91,0.65,63.13,0.54,34.15,0.67
2025-01-01,15:00,January,Spring,Flat,77,378.27,28.01,37.47,79.38,0.57,63.5,0.47,30.06,0.67
2025-01-01,15:15,January,Spring,Flat,77,329.16,27.66,35.89,79.88,0.49,63.9,0.41,26.29,0.67
2025-01-01,15:30,January,Spring,Flat,77,280.06,27.32,34.32,80.38,0.42,64.3,0.35,22.47,0.67
2025-01-01,15:45,January,Spring,Flat,77,230.95,26.98,32.75,80.87,0.34,64.7,0.29,18.61,0.67
2025-01-01,16:00,January,Spring,Flat,77,181.85,26.63,31.18,81.37,0.27,65.1,0.23,14.72,0.67
2025-01-01,16:15,January,Spring,Flat,77,140.6,26.03,29.54,81.89,0.21,65.51,0.17,11.44,0.67
2025-01-01,16:30,January,Spring,Flat,77,99.35,25.42,27.91,82.41,0.15,65.93,0.12,8.12,0.67
2025-01-01,16:45,January,Spring,Flat,77,58.1,24.82,26.27,82.92,0.09,66.34,0.07,4.77,0.67
2025-01-01,17:00,January,Spring,Flat,77,16.85,24.22,24.64,83.44,0.02,66.75,0.02,1.39,0.67
2025-01-01,17:15,January,Spring,Flat,77,12.64,23.96,24.27,83.56,0.02,66.85,0.02,1.04,0.67
2025-01-01,17:30,January,Spring,Flat,77,8.43,23.7,23.91,83.67,0.01,66.94,0.01,0.7,0.67
2025-01-02,05:15,January,Spring,Flat,77,8.15,19.16,19.36,85.11,0.01,68.09,0.01,0.68,0.67
2025-01-02,05:30,January,Spring,Flat,77,16.3,19.38,19.79,84.98,0.02,67.98,0.02,1.36,0.67
2025-01-02,05:45,January,Spring,Flat,77,24.45,19.6,20.21,84.84,0.04,67.88,0.03,2.04,0.67
2025-01-02,06:00,January,Spring,Flat,77,32.6,19.82,20.64,84.71,0.05,67.77,0.04,2.72,0.67
