Date,Time,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-11-01,05:15,Inverted-V,93,Se-P,24.1,25.1,20.7,84.7,0.04,67.76,0.03,2.0,0.67
2024-11-01,05:30,Inverted-V,93,Se-P,48.3,25.2,21.4,84.46,0.07,67.57,0.06,4.0,0.67
2024-11-01,05:45,Inverted-V,93,Se-P,72.4,25.3,22.2,84.23,0.11,67.38,0.09,6.0,0.67
2024-11-01,06:00,Inverted-V,93,Se-P,96.6,25.5,22.9,83.99,0.14,67.2,0.12,8.0,0.67
2024-11-01,06:15,Inverted-V,93,Se-P,145.8,25.7,24.4,83.53,0.22,66.82,0.18,12.0,0.67
2024-11-01,06:30,Inverted-V,93,Se-P,195.0,26.0,25.8,83.07,0.29,66.45,0.24,16.0,0.67
2024-11-01,06:45,Inverted-V,93,Se-P,244.3,26.2,27.3,82.6,0.36,66.08,0.3,20.0,0.67
2024-11-01,07:00,Inverted-V,93,Se-P,293.5,26.4,28.8,82.14,0.43,65.71,0.36,23.9,0.67
2024-11-01,07:15,Inverted-V,93,Se-P,350.6,26.8,30.5,81.58,0.52,65.27,0.44,28.4,0.67
2024-11-01,07:30,Inverted-V,93,Se-P,407.8,27.1,32.3,81.03,0.61,64.82,0.51,32.9,0.67
2024-11-01,07:45,Inverted-V,93,Se-P,465.0,27.4,34.0,80.47,0.69,64.38,0.58,37.3,0.67
2024-11-01,08:00,Inverted-V,93,Se-P,522.1,27.7,35.8,79.92,0.78,63.94,0.65,41.7,0.67
2024-11-01,08:15,Inverted-V,93,Se-P,568.7,28.1,37.3,79.44,0.85,63.55,0.71,45.2,0.67
2024-11-01,08:30,Inverted-V,93,Se-P,615.2,28.4,38.8,78.96,0.92,63.17,0.77,48.7,0.67
2024-11-01,08:45,Inverted-V,93,Se-P,661.8,28.8,40.3,78.48,0.99,62.79,0.83,52.2,0.67
2024-11-01,09:00,Inverted-V,93,Se-P,708.4,29.1,41.8,78.01,1.06,62.4,0.89,55.6,0.67
2024-11-01,09:15,Inverted-V,93,Se-P,736.3,29.4,42.8,77.69,1.11,62.15,0.93,57.6,0.67
2024-11-01,09:30,Inverted-V,93,Se-P,764.3,29.7,43.8,77.37,1.15,61.9,0.96,59.6,0.67
2024-11-01,09:45,Inverted-V,93,Se-P,792.3,30.0,44.8,77.05,1.19,61.64,1.0,61.6,0.67
2024-11-01,10:00,Inverted-V,93,Se-P,820.3,30.3,45.8,76.73,1.24,61.39,1.04,63.5,0.67
2024-11-01,10:15,Inverted-V,93,Se-P,818.8,30.5,46.0,76.67,1.23,61.34,1.03,63.4,0.67
2024-11-01,10:30,Inverted-V,93,Se-P,817.2,30.8,46.2,76.61,1.23,61.29,1.03,63.2,0.67
2024-11-01,10:45,Inverted-V,93,Se-P,815.7,31.0,46.4,76.56,1.23,61.24,1.03,63.1,0.67
2024-11-01,11:00,Inverted-V,93,Se-P,814.1,31.2,46.6,76.5,1.23,61.2,1.03,62.9,0.67
2024-11-01,11:15,Inverted-V,93,Se-P,787.3,31.3,46.0,76.67,1.19,61.34,0.99,60.9,0.67
2024-11-01,11:30,Inverted-V,93,Se-P,760.4,31.5,45.5,76.85,1.15,61.48,0.96,59.0,0.67
2024-11-01,11:45,Inverted-V,93,Se-P,733.6,31.6,44.9,77.02,1.1,61.62,0.92,57.0,0.67
2024-11-01,12:00,Inverted-V,93,Se-P,706.8,31.7,44.4,77.19,1.06,61.76,0.89,55.0,0.67
2024-11-01,12:15,Inverted-V,93,Se-P,645.6,31.7,42.9,77.67,0.97,62.13,0.81,50.5,0.67
2024-11-01,12:30,Inverted-V,93,Se-P,584.5,31.8,41.4,78.14,0.88,62.51,0.73,45.9,0.67
2024-11-01,12:45,Inverted-V,93,Se-P,523.4,31.8,39.9,78.62,0.78,62.89,0.66,41.3,0.67
2024-11-01,13:00,Inverted-V,93,Se-P,462.3,31.8,38.4,79.09,0.69,63.27,0.58,36.6,0.67
2024-11-01,13:15,Inverted-V,93,Se-P,421.0,31.7,37.3,79.44,0.63,63.56,0.53,33.5,0.67
2024-11-01,13:30,Inverted-V,93,Se-P,379.6,31.6,36.1,79.8,0.57,63.84,0.47,30.3,0.67
2024-11-01,13:45,Inverted-V,93,Se-P,338.3,31.6,35.0,80.16,0.5,64.13,0.42,27.1,0.67
2024-11-01,14:00,Inverted-V,93,Se-P,296.9,31.5,33.9,80.51,0.44,64.41,0.37,23.8,0.67
2024-11-01,14:15,Inverted-V,93,Se-P,268.0,31.4,33.1,80.78,0.4,64.62,0.33,21.6,0.67
2024-11-01,14:30,Inverted-V,93,Se-P,239.2,31.2,32.2,81.04,0.36,64.83,0.3,19.3,0.67
2024-11-01,14:45,Inverted-V,93,Se-P,210.3,31.1,31.4,81.31,0.31,65.05,0.26,17.0,0.67
2024-11-01,15:00,Inverted-V,93,Se-P,181.5,31.0,30.5,81.57,0.27,65.26,0.23,14.7,0.67
2024-11-01,15:15,Inverted-V,93,Se-P,154.4,30.8,29.7,81.85,0.23,65.48,0.19,12.6,0.67
2024-11-01,15:30,Inverted-V,93,Se-P,127.4,30.6,28.8,82.13,0.19,65.7,0.16,10.4,0.67
2024-11-01,15:45,Inverted-V,93,Se-P,100.4,30.4,27.9,82.41,0.15,65.92,0.12,8.2,0.67
2024-11-01,16:00,Inverted-V,93,Se-P,73.4,30.2,27.0,82.68,0.11,66.15,0.09,6.0,0.67
2024-11-01,16:15,Inverted-V,93,Se-P,55.9,29.8,26.2,82.93,0.08,66.35,0.07,4.6,0.67
2024-11-01,16:30,Inverted-V,93,Se-P,38.5,29.5,25.5,83.18,0.06,66.55,0.05,3.2,0.67
2024-11-01,16:45,Inverted-V,93,Se-P,21.0,29.1,24.7,83.43,0.03,66.75,0.03,1.7,0.67
2024-11-02,05:15,Inverted-V,93,Se-P,21.7,25.0,20.5,84.75,0.03,67.8,0.03,1.8,0.67
2024-11-02,05:30,Inverted-V,93,Se-P,43.5,25.0,21.1,84.55,0.06,67.64,0.05,3.6,0.67
2024-11-02,05:45,Inverted-V,93,Se-P,65.2,25.1,21.8,84.35,0.1,67.48,0.08,5.4,0.67
2024-11-02,06:00,Inverted-V,93,Se-P,86.9,25.2,22.4,84.15,0.13,67.32,0.11,7.2,0.67
2024-11-02,06:15,Inverted-V,93,Se-P,130.9,25.4,23.7,83.75,0.19,67.0,0.16,10.8,0.67
2024-11-02,06:30,Inverted-V,93,Se-P,174.8,25.6,24.9,83.35,0.26,66.68,0.22,14.4,0.67
2024-11-02,06:45,Inverted-V,93,Se-P,218.7,25.7,26.2,82.95,0.32,66.36,0.27,18.0,0.67
2024-11-02,07:00,Inverted-V,93,Se-P,262.6,25.9,27.5,82.54,0.39,66.04,0.33,21.5,0.67
2024-11-02,07:15,Inverted-V,93,Se-P,319.3,26.1,29.1,82.03,0.47,65.63,0.4,26.0,0.67
2024-11-02,07:30,Inverted-V,93,Se-P,376.0,26.3,30.7,81.52,0.56,65.22,0.47,30.5,0.67
2024-11-02,07:45,Inverted-V,93,Se-P,432.8,26.5,32.3,81.01,0.64,64.81,0.54,34.9,0.67
2024-11-02,08:00,Inverted-V,93,Se-P,489.5,26.7,33.9,80.5,0.73,64.4,0.61,39.3,0.67
