Date,Time,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-04-01,05:15,Inverted-V,77,TCT,18.4,25.6,24.0,83.64,0.03,66.91,0.02,1.6,0.67
2025-04-01,05:30,Inverted-V,77,TCT,36.8,25.8,24.7,83.42,0.06,66.73,0.05,3.3,0.67
2025-04-01,05:45,Inverted-V,77,TCT,55.3,26.0,25.4,83.2,0.09,66.56,0.07,4.9,0.67
2025-04-01,06:00,Inverted-V,77,TCT,73.7,26.3,26.1,82.98,0.12,66.38,0.1,6.5,0.67
2025-04-01,06:15,Inverted-V,77,TCT,118.4,26.8,27.8,82.44,0.19,65.95,0.16,10.4,0.67
2025-04-01,06:30,Inverted-V,77,TCT,163.1,27.4,29.5,81.91,0.26,65.53,0.22,14.2,0.67
2025-04-01,06:45,Inverted-V,77,TCT,207.7,28.0,31.2,81.37,0.33,65.1,0.28,18.0,0.67
2025-04-01,07:00,Inverted-V,77,TCT,252.4,28.6,32.9,80.84,0.4,64.67,0.34,21.8,0.67
2025-04-01,07:15,Inverted-V,77,TCT,306.7,29.1,34.7,80.24,0.49,64.19,0.41,26.3,0.67
2025-04-01,07:30,Inverted-V,77,TCT,361.0,29.6,36.6,79.64,0.58,63.71,0.48,30.8,0.67
2025-04-01,07:45,Inverted-V,77,TCT,415.3,30.1,38.5,79.05,0.66,63.24,0.56,35.2,0.67
2025-04-01,08:00,Inverted-V,77,TCT,469.6,30.7,40.4,78.45,0.75,62.76,0.63,39.6,0.67
2025-04-01,08:15,Inverted-V,77,TCT,519.9,31.1,42.1,77.91,0.84,62.33,0.7,43.6,0.67
2025-04-01,08:30,Inverted-V,77,TCT,570.2,31.6,43.8,77.37,0.92,61.89,0.77,47.6,0.67
2025-04-01,08:45,Inverted-V,77,TCT,620.5,32.0,45.5,76.83,1.0,61.46,0.84,51.5,0.67
2025-04-01,09:00,Inverted-V,77,TCT,670.8,32.5,47.2,76.29,1.08,61.03,0.91,55.4,0.67
2025-04-01,09:15,Inverted-V,77,TCT,687.5,32.9,48.1,76.03,1.11,60.82,0.93,56.6,0.67
2025-04-01,09:30,Inverted-V,77,TCT,704.3,33.3,48.9,75.77,1.14,60.62,0.95,57.8,0.67
2025-04-01,09:45,Inverted-V,77,TCT,721.0,33.7,49.7,75.51,1.17,60.41,0.98,59.0,0.67
2025-04-01,10:00,Inverted-V,77,TCT,737.7,34.1,50.5,75.25,1.19,60.2,1.0,60.2,0.67
2025-04-01,10:15,Inverted-V,77,TCT,769.1,34.4,51.6,74.9,1.25,59.92,1.04,62.6,0.67
2025-04-01,10:30,Inverted-V,77,TCT,800.5,34.7,52.7,74.55,1.3,59.64,1.09,64.9,0.67
2025-04-01,10:45,Inverted-V,77,TCT,831.9,35.0,53.8,74.2,1.35,59.36,1.13,67.2,0.67
2025-04-01,11:00,Inverted-V,77,TCT,863.3,35.4,55.0,73.84,1.4,59.07,1.18,69.5,0.67
2025-04-01,11:15,Inverted-V,77,TCT,847.6,35.6,54.8,73.9,1.38,59.12,1.15,68.3,0.67
2025-04-01,11:30,Inverted-V,77,TCT,831.9,35.8,54.6,73.96,1.35,59.17,1.13,67.0,0.67
2025-04-01,11:45,Inverted-V,77,TCT,816.1,36.0,54.4,74.02,1.33,59.22,1.11,65.8,0.67
2025-04-01,12:00,Inverted-V,77,TCT,800.4,36.2,54.2,74.08,1.3,59.27,1.09,64.6,0.67
2025-04-01,12:15,Inverted-V,77,TCT,793.1,36.2,54.1,74.12,1.29,59.3,1.08,64.0,0.67
2025-04-01,12:30,Inverted-V,77,TCT,785.9,36.3,54.0,74.16,1.28,59.33,1.07,63.5,0.67
2025-04-01,12:45,Inverted-V,77,TCT,778.6,36.4,53.8,74.2,1.27,59.36,1.06,62.9,0.67
2025-04-01,13:00,Inverted-V,77,TCT,771.4,36.4,53.7,74.24,1.25,59.39,1.05,62.3,0.67
2025-04-01,13:15,Inverted-V,77,TCT,720.0,36.4,52.4,74.66,1.17,59.73,0.98,58.4,0.67
2025-04-01,13:30,Inverted-V,77,TCT,668.7,36.3,51.0,75.09,1.08,60.07,0.91,54.5,0.67
2025-04-01,13:45,Inverted-V,77,TCT,617.3,36.2,49.7,75.52,1.0,60.42,0.84,50.5,0.67
2025-04-01,14:00,Inverted-V,77,TCT,566.0,36.1,48.3,75.95,0.91,60.76,0.77,46.5,0.67
2025-04-01,14:15,Inverted-V,77,TCT,539.7,35.9,47.4,76.25,0.87,61.0,0.73,44.5,0.67
2025-04-01,14:30,Inverted-V,77,TCT,513.4,35.6,46.4,76.54,0.83,61.24,0.69,42.5,0.67
2025-04-01,14:45,Inverted-V,77,TCT,487.1,35.3,45.5,76.84,0.79,61.47,0.66,40.4,0.67
2025-04-01,15:00,Inverted-V,77,TCT,460.8,35.0,44.5,77.14,0.74,61.71,0.62,38.3,0.67
2025-04-01,15:15,Inverted-V,77,TCT,403.6,34.6,42.7,77.72,0.65,62.18,0.54,33.8,0.67
2025-04-01,15:30,Inverted-V,77,TCT,346.5,34.2,40.8,78.31,0.56,62.65,0.47,29.2,0.67
2025-04-01,15:45,Inverted-V,77,TCT,289.4,33.8,39.0,78.9,0.46,63.12,0.39,24.5,0.67
2025-04-01,16:00,Inverted-V,77,TCT,232.2,33.3,37.1,79.49,0.37,63.59,0.31,19.8,0.67
2025-04-01,16:15,Inverted-V,77,TCT,185.4,32.8,35.4,80.02,0.3,64.02,0.25,15.9,0.67
2025-04-01,16:30,Inverted-V,77,TCT,138.6,32.3,33.8,80.56,0.22,64.44,0.18,11.9,0.67
2025-04-01,16:45,Inverted-V,77,TCT,91.8,31.8,32.1,81.09,0.15,64.87,0.12,7.9,0.67
2025-04-01,17:00,Inverted-V,77,TCT,45.0,31.2,30.4,81.63,0.07,65.3,0.06,3.9,0.67
2025-04-01,17:15,Inverted-V,77,TCT,33.7,30.8,29.6,81.86,0.05,65.48,0.04,2.9,0.67
2025-04-01,17:30,Inverted-V,77,TCT,22.5,30.4,28.9,82.09,0.04,65.67,0.03,2.0,0.67
2025-04-01,17:45,Inverted-V,77,TCT,11.2,29.9,28.2,82.32,0.02,65.85,0.01,1.0,0.67
2025-04-02,05:15,Inverted-V,77,TCT,22.0,26.1,24.7,83.43,0.03,66.75,0.03,1.9,0.67
2025-04-02,05:30,Inverted-V,77,TCT,44.0,26.4,25.5,83.16,0.07,66.53,0.06,3.9,0.67
2025-04-02,05:45,Inverted-V,77,TCT,66.1,26.7,26.4,82.89,0.1,66.31,0.09,5.8,0.67
