Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-10-07,05:15,41,October,Flat,62,20.45,24.25,28.77,82.14,0.03,65.71,0.03,1.67,0.67
2024-10-07,05:30,41,October,Flat,62,37.67,24.43,29.37,81.94,0.06,65.55,0.05,3.07,0.67
2024-10-07,05:45,41,October,Flat,62,54.9,24.61,29.98,81.75,0.08,65.4,0.07,4.46,0.67
2024-10-07,06:00,41,October,Flat,62,72.12,24.78,30.58,81.56,0.11,65.25,0.09,5.85,0.67
2024-10-07,06:15,41,October,Flat,62,109.89,25.2,31.95,81.13,0.16,64.9,0.14,8.88,0.67
2024-10-07,06:30,41,October,Flat,62,147.65,25.62,33.32,80.69,0.22,64.56,0.18,11.88,0.67
2024-10-07,06:45,41,October,Flat,62,185.42,26.05,34.68,80.26,0.28,64.21,0.23,14.86,0.67
2024-10-07,07:00,41,October,Flat,62,223.18,26.47,36.05,79.83,0.33,63.86,0.28,17.81,0.67
2024-10-07,07:15,41,October,Flat,62,264.93,26.98,37.6,79.34,0.4,63.47,0.33,21.05,0.67
2024-10-07,07:30,41,October,Flat,62,306.68,27.49,39.16,78.85,0.46,63.08,0.38,24.25,0.67
2024-10-07,07:45,41,October,Flat,62,348.42,28.0,40.71,78.35,0.52,62.68,0.44,27.42,0.67
2024-10-07,08:00,41,October,Flat,62,390.17,28.51,42.26,77.86,0.59,62.29,0.49,30.56,0.67
2024-10-07,08:15,41,October,Flat,62,424.68,28.96,43.58,77.44,0.64,61.96,0.53,33.13,0.67
2024-10-07,08:30,41,October,Flat,62,459.19,29.42,44.9,77.03,0.69,61.62,0.58,35.67,0.67
2024-10-07,08:45,41,October,Flat,62,493.69,29.88,46.22,76.61,0.74,61.29,0.62,38.2,0.67
2024-10-07,09:00,41,October,Flat,62,528.2,30.33,47.53,76.19,0.8,60.95,0.67,40.7,0.67
2024-10-07,09:15,41,October,Flat,62,536.14,30.64,48.04,76.03,0.81,60.83,0.68,41.24,0.67
2024-10-07,09:30,41,October,Flat,62,544.09,30.95,48.55,75.87,0.82,60.7,0.69,41.78,0.67
2024-10-07,09:45,41,October,Flat,62,552.03,31.26,49.06,75.71,0.83,60.57,0.7,42.32,0.67
