Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-06-03,05:00,23,June,V-Shape,77,6.04,25.57,24.72,83.42,0.01,66.73,0.01,0.5,0.67
2024-06-03,05:15,23,June,V-Shape,77,28.42,25.75,25.47,83.18,0.04,66.54,0.04,2.34,0.67
2024-06-03,05:30,23,June,V-Shape,77,50.81,25.94,26.21,82.94,0.08,66.36,0.06,4.17,0.67
2024-06-03,05:45,23,June,V-Shape,77,73.2,26.12,26.95,82.71,0.11,66.17,0.09,6.0,0.67
2024-06-03,06:00,23,June,V-Shape,77,95.58,26.31,27.7,82.47,0.14,65.98,0.12,7.82,0.67
2024-06-03,06:15,23,June,V-Shape,77,133.41,26.66,29.0,82.06,0.2,65.65,0.17,10.87,0.67
2024-06-03,06:30,23,June,V-Shape,77,171.23,27.01,30.29,81.65,0.25,65.32,0.21,13.9,0.67
2024-06-03,06:45,23,June,V-Shape,77,209.05,27.36,31.59,81.24,0.31,64.99,0.26,16.91,0.67
2024-06-03,07:00,23,June,V-Shape,77,246.88,27.71,32.88,80.83,0.37,64.67,0.31,19.89,0.67
2024-06-03,07:15,23,June,V-Shape,77,284.51,28.14,34.26,80.4,0.42,64.32,0.35,22.83,0.67
2024-06-03,07:30,23,June,V-Shape,77,322.14,28.58,35.63,79.96,0.48,63.97,0.4,25.74,0.67
2024-06-03,07:45,23,June,V-Shape,77,359.77,29.01,37.0,79.53,0.54,63.62,0.45,28.63,0.67
2024-06-03,08:00,23,June,V-Shape,77,397.4,29.44,38.38,79.09,0.59,63.27,0.5,31.5,0.67
2024-06-03,08:15,23,June,V-Shape,77,431.7,29.86,39.65,78.69,0.65,62.95,0.54,34.09,0.67
2024-06-03,08:30,23,June,V-Shape,77,466.01,30.27,40.92,78.29,0.7,62.63,0.59,36.65,0.67
2024-06-03,08:45,23,June,V-Shape,77,500.31,30.69,42.19,77.88,0.75,62.31,0.63,39.2,0.67
2024-06-03,09:00,23,June,V-Shape,77,534.61,31.1,43.47,77.48,0.8,61.98,0.67,41.72,0.67
2024-06-03,09:15,23,June,V-Shape,77,548.87,31.4,44.12,77.27,0.83,61.82,0.69,42.75,0.67
2024-06-03,09:30,23,June,V-Shape,77,563.14,31.69,44.77,77.07,0.85,61.65,0.71,43.77,0.67
2024-06-03,09:45,23,June,V-Shape,77,577.41,31.98,45.42,76.86,0.87,61.49,0.73,44.79,0.67
2024-06-03,10:00,23,June,V-Shape,77,591.68,32.28,46.07,76.66,0.89,61.32,0.75,45.8,0.67
2024-06-03,10:15,23,June,V-Shape,77,610.68,32.51,46.78,76.43,0.92,61.15,0.77,47.16,0.67
2024-06-03,10:30,23,June,V-Shape,77,629.69,32.75,47.49,76.21,0.95,60.97,0.8,48.52,0.67
2024-06-03,10:45,23,June,V-Shape,77,648.69,32.98,48.19,75.98,0.98,60.79,0.82,49.87,0.67
2024-06-03,11:00,23,June,V-Shape,77,667.7,33.21,48.9,75.76,1.01,60.61,0.85,51.22,0.67
2024-06-03,11:15,23,June,V-Shape,77,653.55,33.32,48.66,75.84,0.99,60.67,0.83,50.17,0.67
2024-06-03,11:30,23,June,V-Shape,77,639.41,33.43,48.42,75.91,0.97,60.73,0.81,49.13,0.67
2024-06-03,11:45,23,June,V-Shape,77,625.27,33.54,48.17,75.99,0.94,60.79,0.79,48.08,0.67
2024-06-03,12:00,23,June,V-Shape,77,611.13,33.65,47.93,76.07,0.92,60.85,0.77,47.03,0.67
2024-06-03,12:15,23,June,V-Shape,77,594.18,33.72,47.57,76.18,0.9,60.94,0.75,45.77,0.67
2024-06-03,12:30,23,June,V-Shape,77,577.24,33.79,47.22,76.29,0.87,61.03,0.73,44.52,0.67
2024-06-03,12:45,23,June,V-Shape,77,560.29,33.86,46.87,76.4,0.85,61.12,0.71,43.26,0.67
2024-06-03,13:00,23,June,V-Shape,77,543.34,33.93,46.51,76.52,0.82,61.21,0.69,42.0,0.67
2024-06-03,13:15,23,June,V-Shape,77,517.18,33.94,45.86,76.72,0.78,61.38,0.65,40.06,0.67
2024-06-03,13:30,23,June,V-Shape,77,491.02,33.94,45.22,76.93,0.74,61.54,0.62,38.11,0.67
2024-06-03,13:45,23,June,V-Shape,77,464.85,33.95,44.57,77.13,0.7,61.71,0.59,36.15,0.67
2024-06-03,14:00,23,June,V-Shape,77,438.69,33.95,43.92,77.34,0.66,61.87,0.55,34.19,0.67
2024-06-03,14:15,23,June,V-Shape,77,402.59,33.9,42.96,77.64,0.6,62.11,0.51,31.47,0.67
2024-06-03,14:30,23,June,V-Shape,77,366.49,33.84,42.01,77.94,0.55,62.35,0.46,28.73,0.67
2024-06-03,14:45,23,June,V-Shape,77,330.39,33.79,41.05,78.25,0.5,62.6,0.41,25.97,0.67
2024-06-03,15:00,23,June,V-Shape,77,294.28,33.74,40.1,78.55,0.44,62.84,0.37,23.2,0.67
2024-06-03,15:15,23,June,V-Shape,77,260.68,33.56,39.08,78.87,0.39,63.1,0.33,20.62,0.67
2024-06-03,15:30,23,June,V-Shape,77,227.07,33.39,38.07,79.19,0.34,63.35,0.28,18.02,0.67
2024-06-03,15:45,23,June,V-Shape,77,193.47,33.22,37.05,79.51,0.29,63.61,0.24,15.4,0.67
2024-06-03,16:00,23,June,V-Shape,77,159.86,33.04,36.04,79.83,0.24,63.87,0.2,12.76,0.67
2024-06-03,16:15,23,June,V-Shape,77,130.02,32.69,34.94,80.18,0.19,64.14,0.16,10.41,0.67
2024-06-03,16:30,23,June,V-Shape,77,100.19,32.34,33.84,80.53,0.15,64.42,0.12,8.05,0.67
2024-06-03,16:45,23,June,V-Shape,77,70.35,31.98,32.74,80.88,0.1,64.7,0.09,5.67,0.67
2024-06-03,17:00,23,June,V-Shape,77,40.51,31.63,31.64,81.22,0.06,64.98,0.05,3.28,0.67
2024-06-03,17:15,23,June,V-Shape,77,30.38,31.17,30.93,81.45,0.05,65.16,0.04,2.46,0.67
2024-06-03,17:30,23,June,V-Shape,77,20.25,30.7,30.21,81.68,0.03,65.34,0.03,1.64,0.67
2024-06-03,17:45,23,June,V-Shape,77,10.13,30.24,29.5,81.9,0.02,65.52,0.01,0.82,0.67
2024-06-04,04:45,23,June,V-Shape,77,5.59,26.01,25.15,83.28,0.01,66.63,0.01,0.46,0.67
2024-06-04,05:00,23,June,V-Shape,77,7.46,25.99,25.18,83.27,0.01,66.62,0.01,0.61,0.67
2024-06-04,05:15,23,June,V-Shape,77,34.85,26.17,26.04,83.0,0.05,66.4,0.04,2.86,0.67
2024-06-04,05:30,23,June,V-Shape,77,62.25,26.34,26.9,82.73,0.09,66.18,0.08,5.1,0.67
2024-06-04,05:45,23,June,V-Shape,77,89.65,26.52,27.76,82.45,0.13,65.96,0.11,7.33,0.67
2024-06-04,06:00,23,June,V-Shape,77,117.04,26.7,28.63,82.18,0.17,65.74,0.15,9.55,0.67
2024-06-04,06:15,23,June,V-Shape,77,160.38,27.01,30.02,81.74,0.24,65.39,0.2,13.03,0.67
2024-06-04,06:30,23,June,V-Shape,77,203.71,27.32,31.42,81.3,0.3,65.04,0.25,16.48,0.67
2024-06-04,06:45,23,June,V-Shape,77,247.04,27.64,32.81,80.85,0.37,64.68,0.31,19.91,0.67
2024-06-04,07:00,23,June,V-Shape,77,290.38,27.95,34.21,80.41,0.43,64.33,0.36,23.3,0.67
2024-06-04,07:15,23,June,V-Shape,77,336.3,28.41,35.82,79.9,0.5,63.92,0.42,26.86,0.67
2024-06-04,07:30,23,June,V-Shape,77,382.22,28.87,37.43,79.39,0.57,63.51,0.48,30.38,0.67
2024-06-04,07:45,23,June,V-Shape,77,428.13,29.33,39.03,78.88,0.64,63.11,0.54,33.87,0.67
2024-06-04,08:00,23,June,V-Shape,77,474.05,29.79,40.64,78.38,0.71,62.7,0.6,37.32,0.67
