Date,Time,PanelSpacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-06-23,14:00,77,302.4,34.7,42.3,77.85,0.45,62.28,0.38,23.7,0.67
2025-06-23,15:00,77,235.2,33.6,39.4,78.76,0.35,63.0,0.29,18.6,0.67
2025-06-23,16:00,77,153.6,32.2,36.1,79.83,0.23,63.86,0.19,12.3,0.67
2025-06-23,17:00,77,36.0,30.4,31.3,81.34,0.05,65.07,0.04,2.9,0.67
2025-06-24,05:00,77,3.9,25.4,25.5,83.16,0.01,66.53,0.0,0.3,0.67
2025-06-24,06:00,77,71.3,26.9,28.7,82.16,0.11,65.73,0.09,5.8,0.67
2025-06-24,07:00,77,198.5,29.4,34.3,80.37,0.3,64.3,0.25,15.9,0.67
2025-06-24,08:00,77,358.9,31.6,40.6,78.38,0.54,62.7,0.45,28.3,0.67
2025-06-24,09:00,77,448.4,33.3,44.5,77.14,0.67,61.71,0.57,34.9,0.67
2025-06-24,10:00,77,626.9,34.6,50.3,75.32,0.95,60.26,0.79,47.9,0.67
2025-06-24,11:00,77,690.8,35.5,52.8,74.53,1.05,59.63,0.88,52.3,0.67
2025-06-24,12:00,77,622.0,35.9,51.5,74.94,0.94,59.95,0.79,47.3,0.67
2025-06-24,13:00,77,508.3,35.9,48.6,75.84,0.77,60.67,0.64,39.0,0.67
2025-06-24,14:00,77,466.9,35.4,47.1,76.34,0.7,61.07,0.59,36.0,0.67
2025-06-24,15:00,77,330.2,34.4,42.6,77.74,0.5,62.19,0.42,25.8,0.67
2025-06-24,16:00,77,180.7,33.1,37.6,79.33,0.27,63.47,0.23,14.4,0.67
2025-06-24,17:00,77,54.0,31.3,32.6,80.92,0.08,64.73,0.07,4.4,0.67
2025-06-25,05:00,77,4.5,26.4,26.5,82.86,0.01,66.29,0.01,0.4,0.67
2025-06-25,06:00,77,83.0,27.4,29.5,81.92,0.12,65.53,0.1,6.8,0.67
2025-06-25,07:00,77,228.0,28.6,34.3,80.37,0.34,64.3,0.28,18.3,0.67
2025-06-25,08:00,77,405.9,30.1,40.2,78.5,0.61,62.8,0.51,32.0,0.67
2025-06-25,09:00,77,490.9,31.4,43.7,77.41,0.74,61.92,0.62,38.3,0.67
2025-06-25,10:00,77,538.6,32.6,46.1,76.65,0.81,61.32,0.68,41.7,0.67
2025-06-25,11:00,77,612.0,33.6,49.0,75.74,0.92,60.6,0.77,46.9,0.67
2025-06-25,12:00,77,601.9,34.3,49.3,75.63,0.91,60.5,0.76,46.1,0.67
2025-06-25,13:00,77,558.8,34.2,48.2,75.99,0.84,60.8,0.71,43.0,0.67
2025-06-25,14:00,77,319.9,33.7,41.7,78.04,0.48,62.43,0.4,25.1,0.67
2025-06-25,15:00,77,207.1,33.1,38.2,79.14,0.31,63.31,0.26,16.4,0.67
2025-06-25,16:00,77,111.2,32.2,35.0,80.17,0.17,64.14,0.14,8.9,0.67
2025-06-25,17:00,77,30.8,30.6,31.4,81.29,0.05,65.04,0.04,2.5,0.67
2025-06-26,05:00,77,3.1,25.9,25.9,83.03,0.0,66.43,0.0,0.3,0.67
2025-06-26,06:00,77,67.6,26.6,28.3,82.29,0.1,65.83,0.08,5.5,0.67
2025-06-26,07:00,77,178.4,28.0,32.4,80.97,0.27,64.78,0.22,14.4,0.67
2025-06-26,08:00,77,323.6,29.8,37.9,79.24,0.48,63.39,0.41,25.7,0.67
2025-06-26,09:00,77,335.8,31.4,39.8,78.65,0.5,62.92,0.42,26.5,0.67
2025-06-26,10:00,77,435.5,32.8,43.7,77.42,0.65,61.94,0.55,34.0,0.67
2025-06-26,11:00,77,507.0,34.0,46.6,76.47,0.76,61.18,0.64,39.2,0.67
2025-06-26,12:00,77,499.4,34.9,47.4,76.23,0.75,60.98,0.63,38.5,0.67
2025-06-26,13:00,77,472.4,35.1,46.9,76.4,0.71,61.12,0.6,36.5,0.67
2025-06-26,14:00,77,385.5,34.3,44.0,77.33,0.58,61.86,0.49,30.0,0.67
2025-06-26,15:00,77,246.0,33.2,39.3,78.8,0.37,63.04,0.31,19.4,0.67
2025-06-26,16:00,77,149.1,31.7,35.4,80.04,0.22,64.03,0.19,11.9,0.67
2025-06-26,17:00,77,39.3,29.9,30.9,81.46,0.06,65.17,0.05,3.2,0.67
2025-06-27,05:00,77,3.8,24.9,25.0,83.33,0.01,66.67,0.0,0.3,0.67
2025-06-27,06:00,77,74.5,25.6,27.5,82.53,0.11,66.03,0.09,6.1,0.67
2025-06-27,07:00,77,220.5,27.1,32.6,80.92,0.33,64.74,0.27,17.8,0.67
2025-06-27,08:00,77,392.2,28.9,38.7,78.98,0.59,63.18,0.49,31.1,0.67
2025-06-27,09:00,77,605.8,30.7,45.9,76.72,0.91,61.38,0.76,46.9,0.67
2025-06-27,10:00,77,743.1,32.3,50.9,75.12,1.13,60.1,0.94,56.6,0.67
2025-06-27,11:00,77,675.6,33.8,50.6,75.21,1.02,60.17,0.86,51.5,0.67
2025-06-27,12:00,77,696.1,34.9,52.3,74.68,1.06,59.75,0.88,52.8,0.67
2025-06-27,13:00,77,657.9,35.5,52.0,74.79,1.0,59.83,0.84,50.0,0.67
2025-06-27,14:00,77,564.4,35.7,49.8,75.48,0.85,60.39,0.71,43.2,0.67
2025-06-27,15:00,77,380.1,35.3,44.8,77.06,0.57,61.65,0.48,29.5,0.67
2025-06-27,16:00,77,204.0,34.3,39.4,78.77,0.31,63.01,0.26,16.1,0.67
2025-06-27,17:00,77,55.9,32.1,33.5,80.63,0.08,64.5,0.07,4.5,0.67
2025-06-28,05:00,77,3.5,25.8,25.9,83.03,0.01,66.43,0.0,0.3,0.67
2025-06-28,06:00,77,66.5,26.4,28.1,82.36,0.1,65.89,0.08,5.4,0.67
2025-06-28,07:00,77,194.2,27.6,32.5,80.96,0.29,64.77,0.24,15.7,0.67
2025-06-28,08:00,77,341.1,29.6,38.2,79.16,0.51,63.33,0.43,27.1,0.67
2025-06-28,09:00,77,451.0,31.7,43.0,77.64,0.68,62.11,0.57,35.3,0.67
2025-06-28,10:00,77,575.8,33.1,47.5,76.2,0.87,60.96,0.73,44.4,0.67
2025-06-28,11:00,77,638.5,33.9,49.9,75.46,0.97,60.36,0.81,48.8,0.67
2025-06-28,12:00,77,508.2,34.4,47.1,76.33,0.77,61.06,0.64,39.2,0.67
2025-06-28,13:00,77,527.8,34.6,47.8,76.1,0.8,60.88,0.67,40.6,0.67
2025-06-28,14:00,77,425.0,34.4,45.0,77.0,0.64,61.6,0.54,33.0,0.67
2025-06-28,15:00,77,273.4,33.7,40.5,78.42,0.41,62.73,0.34,21.5,0.67
2025-06-28,16:00,77,136.5,32.5,36.0,79.86,0.2,63.89,0.17,10.9,0.67
2025-06-28,17:00,77,37.9,30.6,31.6,81.24,0.06,64.99,0.05,3.1,0.67
2025-06-29,05:00,77,3.8,25.7,25.8,83.07,0.01,66.46,0.0,0.3,0.67
2025-06-29,06:00,77,79.0,26.8,28.8,82.12,0.12,65.7,0.1,6.4,0.67
2025-06-29,07:00,77,204.3,28.5,33.6,80.6,0.3,64.48,0.25,16.4,0.67
2025-06-29,08:00,77,345.8,30.5,39.2,78.84,0.52,63.07,0.43,27.3,0.67
2025-06-29,09:00,77,440.4,32.3,43.3,77.53,0.66,62.02,0.55,34.4,0.67
2025-06-29,10:00,77,554.7,33.6,47.5,76.21,0.84,60.97,0.7,42.7,0.67
2025-06-29,11:00,77,687.0,34.7,51.8,74.83,1.04,59.86,0.87,52.2,0.67
2025-06-29,12:00,77,649.0,35.5,51.7,74.87,0.98,59.89,0.82,49.3,0.67
2025-06-29,13:00,77,529.5,35.9,49.2,75.67,0.8,60.54,0.67,40.6,0.67
2025-06-29,14:00,77,401.1,35.9,45.9,76.71,0.6,61.37,0.51,31.1,0.67
2025-06-29,15:00,77,263.3,35.1,41.7,78.05,0.4,62.44,0.33,20.7,0.67
2025-06-29,16:00,77,147.1,33.5,37.1,79.49,0.22,63.59,0.18,11.7,0.67
2025-06-29,17:00,77,46.3,31.2,32.4,80.99,0.07,64.79,0.06,3.7,0.67
2025-06-30,05:00,77,5.0,25.6,25.8,83.09,0.01,66.47,0.01,0.4,0.67
2025-06-30,06:00,77,93.5,26.4,28.8,82.14,0.14,65.71,0.12,7.6,0.67
2025-06-30,07:00,77,254.8,27.5,33.8,80.53,0.38,64.43,0.32,20.5,0.67
2025-06-30,08:00,77,433.0,29.0,39.8,78.63,0.65,62.91,0.54,34.2,0.67
2025-06-30,09:00,77,549.0,30.7,44.4,77.18,0.83,61.75,0.69,42.7,0.67
2025-06-30,10:00,77,655.8,32.0,48.4,75.91,0.99,60.73,0.83,50.4,0.67
2025-06-30,11:00,77,728.3,32.9,51.1,75.06,1.1,60.05,0.92,55.5,0.67
2025-06-30,12:00,77,707.5,33.6,51.3,74.99,1.07,59.99,0.9,53.8,0.67
2025-06-30,13:00,77,654.2,34.3,50.6,75.21,0.99,60.17,0.83,49.9,0.67
2025-06-30,14:00,77,590.1,34.6,49.4,75.61,0.89,60.49,0.75,45.2,0.67
2025-06-30,15:00,77,388.6,34.4,44.1,77.27,0.58,61.82,0.49,30.3,0.67
2025-06-30,16:00,77,220.3,33.6,39.1,78.85,0.33,63.08,0.28,17.4,0.67
2025-06-30,17:00,77,70.3,31.5,33.2,80.73,0.1,64.58,0.09,5.7,0.67
