Date,Time,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-11-01,05:15,V-Shape,93,TCT,23.5,25.1,22.2,84.23,0.04,67.38,0.03,2.1,0.67
2024-11-01,05:30,V-Shape,93,TCT,46.9,25.2,22.9,84.0,0.07,67.2,0.06,4.2,0.67
2024-11-01,05:45,V-Shape,93,TCT,70.4,25.3,23.6,83.77,0.11,67.02,0.09,6.2,0.67
2024-11-01,06:00,V-Shape,93,TCT,93.9,25.5,24.3,83.54,0.15,66.83,0.12,8.3,0.67
2024-11-01,06:15,V-Shape,93,TCT,141.7,25.7,25.8,83.09,0.22,66.47,0.19,12.5,0.67
2024-11-01,06:30,V-Shape,93,TCT,189.6,26.0,27.2,82.63,0.3,66.11,0.25,16.6,0.67
2024-11-01,06:45,V-Shape,93,TCT,237.5,26.2,28.6,82.18,0.38,65.74,0.32,20.7,0.67
2024-11-01,07:00,V-Shape,93,TCT,285.3,26.4,30.1,81.72,0.45,65.38,0.38,24.8,0.67
2024-11-01,07:15,V-Shape,93,TCT,340.9,26.8,31.8,81.18,0.54,64.95,0.45,29.5,0.67
2024-11-01,07:30,V-Shape,93,TCT,396.5,27.1,33.5,80.64,0.63,64.51,0.53,34.1,0.67
2024-11-01,07:45,V-Shape,93,TCT,452.1,27.4,35.2,80.1,0.72,64.08,0.6,38.7,0.67
2024-11-01,08:00,V-Shape,93,TCT,507.6,27.7,36.9,79.56,0.81,63.65,0.68,43.2,0.67
2024-11-01,08:15,V-Shape,93,TCT,552.9,28.1,38.4,79.09,0.88,63.27,0.74,46.9,0.67
2024-11-01,08:30,V-Shape,93,TCT,598.1,28.4,39.9,78.62,0.96,62.9,0.8,50.5,0.67
2024-11-01,08:45,V-Shape,93,TCT,643.4,28.8,41.3,78.15,1.03,62.52,0.86,54.1,0.67
2024-11-01,09:00,V-Shape,93,TCT,688.7,29.1,42.8,77.69,1.11,62.15,0.93,57.6,0.67
