Date,Time,Shape,Spacing_cm,Connection,Season,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-09-01,05:15,Inverted-V,62,TSSC,Autumn,19.1,25.9,28.4,82.26,0.03,65.81,0.03,1.7,0.67
2025-09-01,05:30,Inverted-V,62,TSSC,Autumn,38.3,26.2,29.1,82.02,0.06,65.62,0.05,3.4,0.67
2025-09-01,05:45,Inverted-V,62,TSSC,Autumn,57.4,26.4,29.9,81.79,0.09,65.43,0.08,5.1,0.67
2025-09-01,06:00,Inverted-V,62,TSSC,Autumn,76.6,26.7,30.6,81.55,0.13,65.24,0.1,6.8,0.67
2025-09-01,06:15,Inverted-V,62,TSSC,Autumn,113.1,27.2,32.0,81.12,0.18,64.89,0.15,10.0,0.67
2025-09-01,06:30,Inverted-V,62,TSSC,Autumn,149.6,27.6,33.4,80.68,0.24,64.54,0.21,13.2,0.67
2025-09-01,06:45,Inverted-V,62,TSSC,Autumn,186.0,28.1,34.8,80.24,0.31,64.19,0.26,16.4,0.67
2025-09-01,07:00,Inverted-V,62,TSSC,Autumn,222.5,28.6,36.1,79.8,0.37,63.84,0.31,19.5,0.67
2025-09-01,07:15,Inverted-V,62,TSSC,Autumn,261.4,29.1,37.6,79.33,0.43,63.47,0.36,22.8,0.67
2025-09-01,07:30,Inverted-V,62,TSSC,Autumn,300.3,29.6,39.1,78.87,0.49,63.09,0.41,26.1,0.67
2025-09-01,07:45,Inverted-V,62,TSSC,Autumn,339.3,30.1,40.6,78.4,0.56,62.72,0.47,29.4,0.67
2025-09-01,08:00,Inverted-V,62,TSSC,Autumn,378.2,30.6,42.1,77.93,0.62,62.34,0.52,32.6,0.67
2025-09-01,08:15,Inverted-V,62,TSSC,Autumn,424.2,31.0,43.6,77.42,0.7,61.94,0.59,36.4,0.67
2025-09-01,08:30,Inverted-V,62,TSSC,Autumn,470.2,31.5,45.2,76.92,0.78,61.54,0.65,40.1,0.67
2025-09-01,08:45,Inverted-V,62,TSSC,Autumn,516.1,31.9,46.8,76.42,0.86,61.13,0.72,43.8,0.67
2025-09-01,09:00,Inverted-V,62,TSSC,Autumn,562.1,32.4,48.4,75.91,0.93,60.73,0.78,47.5,0.67
2025-09-01,09:15,Inverted-V,62,TSSC,Autumn,588.8,32.7,49.5,75.58,0.98,60.47,0.82,49.6,0.67
2025-09-01,09:30,Inverted-V,62,TSSC,Autumn,615.5,33.1,50.5,75.25,1.02,60.2,0.86,51.7,0.67
2025-09-01,09:45,Inverted-V,62,TSSC,Autumn,642.2,33.5,51.5,74.92,1.07,59.94,0.9,53.7,0.67
2025-09-01,10:00,Inverted-V,62,TSSC,Autumn,668.8,33.9,52.6,74.59,1.12,59.68,0.93,55.8,0.67
2025-09-01,10:15,Inverted-V,62,TSSC,Autumn,674.5,34.1,53.0,74.46,1.13,59.57,0.94,56.2,0.67
2025-09-01,10:30,Inverted-V,62,TSSC,Autumn,680.2,34.4,53.4,74.32,1.14,59.46,0.95,56.6,0.67
2025-09-01,10:45,Inverted-V,62,TSSC,Autumn,686.0,34.7,53.9,74.19,1.15,59.35,0.96,57.0,0.67
2025-09-01,11:00,Inverted-V,62,TSSC,Autumn,691.7,35.0,54.3,74.05,1.16,59.24,0.97,57.3,0.67
2025-09-01,11:15,Inverted-V,62,TSSC,Autumn,675.4,35.1,54.0,74.13,1.13,59.31,0.95,56.1,0.67
2025-09-01,11:30,Inverted-V,62,TSSC,Autumn,659.2,35.3,53.8,74.22,1.1,59.38,0.92,54.8,0.67
2025-09-01,11:45,Inverted-V,62,TSSC,Autumn,643.0,35.4,53.5,74.3,1.07,59.44,0.9,53.5,0.67
2025-09-01,12:00,Inverted-V,62,TSSC,Autumn,626.8,35.6,53.2,74.39,1.05,59.51,0.88,52.2,0.67
2025-09-01,12:15,Inverted-V,62,TSSC,Autumn,626.8,35.6,53.3,74.37,1.05,59.5,0.88,52.1,0.67
2025-09-01,12:30,Inverted-V,62,TSSC,Autumn,626.8,35.7,53.3,74.36,1.05,59.49,0.88,52.1,0.67
2025-09-01,12:45,Inverted-V,62,TSSC,Autumn,626.9,35.7,53.4,74.34,1.05,59.47,0.88,52.1,0.67
2025-09-01,13:00,Inverted-V,62,TSSC,Autumn,626.9,35.8,53.4,74.32,1.05,59.46,0.88,52.1,0.67
2025-09-01,13:15,Inverted-V,62,TSSC,Autumn,601.0,35.7,52.7,74.55,1.0,59.64,0.84,50.1,0.67
2025-09-01,13:30,Inverted-V,62,TSSC,Autumn,575.2,35.6,52.0,74.77,0.96,59.82,0.8,48.0,0.67
2025-09-01,13:45,Inverted-V,62,TSSC,Autumn,549.3,35.6,51.3,74.99,0.92,59.99,0.77,46.0,0.67
2025-09-01,14:00,Inverted-V,62,TSSC,Autumn,523.4,35.5,50.6,75.21,0.87,60.17,0.73,43.9,0.67
2025-09-01,14:15,Inverted-V,62,TSSC,Autumn,481.7,35.4,49.4,75.6,0.8,60.48,0.67,40.6,0.67
2025-09-01,14:30,Inverted-V,62,TSSC,Autumn,440.0,35.2,48.2,75.98,0.73,60.78,0.61,37.2,0.67
2025-09-01,14:45,Inverted-V,62,TSSC,Autumn,398.3,35.0,47.0,76.36,0.66,61.09,0.55,33.8,0.67
2025-09-01,15:00,Inverted-V,62,TSSC,Autumn,356.5,34.9,45.8,76.75,0.59,61.4,0.49,30.4,0.67
2025-09-01,15:15,Inverted-V,62,TSSC,Autumn,311.3,34.6,44.3,77.2,0.52,61.76,0.43,26.6,0.67
2025-09-01,15:30,Inverted-V,62,TSSC,Autumn,266.0,34.3,42.9,77.66,0.44,62.13,0.37,22.9,0.67
2025-09-01,15:45,Inverted-V,62,TSSC,Autumn,220.8,34.0,41.5,78.11,0.36,62.49,0.31,19.1,0.67
2025-09-01,16:00,Inverted-V,62,TSSC,Autumn,175.5,33.6,40.0,78.57,0.29,62.85,0.24,15.2,0.67
2025-09-01,16:15,Inverted-V,62,TSSC,Autumn,140.7,33.1,38.6,79.02,0.23,63.22,0.19,12.3,0.67
2025-09-01,16:30,Inverted-V,62,TSSC,Autumn,106.0,32.5,37.2,79.48,0.17,63.58,0.15,9.3,0.67
2025-09-01,16:45,Inverted-V,62,TSSC,Autumn,71.2,31.9,35.7,79.93,0.12,63.94,0.1,6.3,0.67
2025-09-01,17:00,Inverted-V,62,TSSC,Autumn,36.5,31.4,34.3,80.39,0.06,64.31,0.05,3.2,0.67
2025-09-01,17:15,Inverted-V,62,TSSC,Autumn,27.4,30.9,33.6,80.61,0.04,64.49,0.04,2.4,0.67
2025-09-01,17:30,Inverted-V,62,TSSC,Autumn,18.2,30.4,32.9,80.84,0.03,64.67,0.02,1.6,0.67
2025-09-01,17:45,Inverted-V,62,TSSC,Autumn,9.1,29.9,32.1,81.07,0.01,64.85,0.01,0.8,0.67
2025-09-02,05:15,Inverted-V,62,TSSC,Autumn,23.5,25.4,28.0,82.37,0.04,65.9,0.03,2.1,0.67
2025-09-02,05:30,Inverted-V,62,TSSC,Autumn,46.9,25.7,28.9,82.1,0.08,65.68,0.06,4.2,0.67
2025-09-02,05:45,Inverted-V,62,TSSC,Autumn,70.4,26.0,29.8,81.82,0.11,65.46,0.1,6.3,0.67
2025-09-02,06:00,Inverted-V,62,TSSC,Autumn,93.8,26.3,30.6,81.55,0.15,65.24,0.13,8.4,0.67
2025-09-02,06:15,Inverted-V,62,TSSC,Autumn,139.2,26.8,32.3,81.03,0.23,64.82,0.19,12.4,0.67
2025-09-02,06:30,Inverted-V,62,TSSC,Autumn,184.5,27.3,33.9,80.51,0.3,64.41,0.25,16.3,0.67
2025-09-02,06:45,Inverted-V,62,TSSC,Autumn,229.8,27.8,35.5,79.99,0.38,63.99,0.32,20.2,0.67
2025-09-02,07:00,Inverted-V,62,TSSC,Autumn,275.1,28.3,37.2,79.47,0.45,63.58,0.38,24.1,0.67
2025-09-02,07:15,Inverted-V,62,TSSC,Autumn,322.5,28.9,39.0,78.89,0.53,63.11,0.44,28.1,0.67
2025-09-02,07:30,Inverted-V,62,TSSC,Autumn,369.8,29.6,40.8,78.31,0.61,62.65,0.51,32.0,0.67
2025-09-02,07:45,Inverted-V,62,TSSC,Autumn,417.2,30.2,42.7,77.73,0.69,62.18,0.58,35.9,0.67
2025-09-02,08:00,Inverted-V,62,TSSC,Autumn,464.5,30.9,44.5,77.15,0.77,61.72,0.64,39.7,0.67
2025-09-02,08:15,Inverted-V,62,TSSC,Autumn,496.4,31.5,45.9,76.71,0.82,61.37,0.69,42.3,0.67
2025-09-02,08:30,Inverted-V,62,TSSC,Autumn,528.3,32.1,47.3,76.27,0.88,61.02,0.73,44.8,0.67
2025-09-02,08:45,Inverted-V,62,TSSC,Autumn,560.2,32.7,48.7,75.83,0.93,60.66,0.78,47.3,0.67
2025-09-02,09:00,Inverted-V,62,TSSC,Autumn,592.2,33.3,50.1,75.39,0.99,60.31,0.83,49.8,0.67
2025-09-02,09:15,Inverted-V,62,TSSC,Autumn,624.7,33.7,51.4,74.98,1.04,59.98,0.87,52.3,0.67
2025-09-02,09:30,Inverted-V,62,TSSC,Autumn,657.3,34.2,52.7,74.57,1.1,59.66,0.92,54.8,0.67
2025-09-02,09:45,Inverted-V,62,TSSC,Autumn,689.9,34.7,54.0,74.16,1.15,59.33,0.97,57.3,0.67
2025-09-02,10:00,Inverted-V,62,TSSC,Autumn,722.4,35.2,55.3,73.75,1.21,59.0,1.01,59.7,0.67
2025-09-02,10:15,Inverted-V,62,TSSC,Autumn,728.9,35.6,55.8,73.57,1.22,58.86,1.02,60.1,0.67
2025-09-02,10:30,Inverted-V,62,TSSC,Autumn,735.3,36.0,56.4,73.4,1.23,58.72,1.03,60.6,0.67
2025-09-02,10:45,Inverted-V,62,TSSC,Autumn,741.8,36.4,56.9,73.22,1.24,58.58,1.04,61.0,0.67
2025-09-02,11:00,Inverted-V,62,TSSC,Autumn,748.2,36.8,57.5,73.05,1.25,58.44,1.05,61.4,0.67
2025-09-02,11:15,Inverted-V,62,TSSC,Autumn,773.4,37.0,58.3,72.78,1.3,58.22,1.09,63.3,0.67
2025-09-02,11:30,Inverted-V,62,TSSC,Autumn,798.7,37.2,59.2,72.51,1.34,58.01,1.12,65.2,0.67
2025-09-02,11:45,Inverted-V,62,TSSC,Autumn,823.9,37.4,60.0,72.25,1.38,57.8,1.16,67.0,0.67
2025-09-02,12:00,Inverted-V,62,TSSC,Autumn,849.1,37.6,60.8,71.98,1.43,57.58,1.2,68.9,0.67
2025-09-02,12:15,Inverted-V,62,TSSC,Autumn,823.1,37.6,60.2,72.18,1.38,57.74,1.16,66.9,0.67
2025-09-02,12:30,Inverted-V,62,TSSC,Autumn,797.1,37.7,59.6,72.37,1.34,57.9,1.12,64.9,0.67
2025-09-02,12:45,Inverted-V,62,TSSC,Autumn,771.1,37.7,59.0,72.57,1.29,58.06,1.08,62.9,0.67
2025-09-02,13:00,Inverted-V,62,TSSC,Autumn,745.1,37.7,58.4,72.77,1.25,58.21,1.05,60.9,0.67
2025-09-02,13:15,Inverted-V,62,TSSC,Autumn,698.4,37.6,57.0,73.18,1.17,58.55,0.98,57.4,0.67
2025-09-02,13:30,Inverted-V,62,TSSC,Autumn,651.6,37.4,55.7,73.6,1.09,58.88,0.91,53.8,0.67
2025-09-02,13:45,Inverted-V,62,TSSC,Autumn,604.9,37.3,54.4,74.02,1.01,59.22,0.85,50.1,0.67
2025-09-02,14:00,Inverted-V,62,TSSC,Autumn,558.1,37.1,53.1,74.44,0.93,59.55,0.78,46.5,0.67
