Date,Time,Shape,PanelSpacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-04-01,17:00,Inverted-V,93,45.0,31.2,27.4,82.58,0.07,66.06,0.06,3.7,0.67
2025-04-01,17:15,Inverted-V,93,33.7,30.8,26.6,82.81,0.05,66.24,0.04,2.8,0.67
2025-04-01,17:30,Inverted-V,93,22.5,30.4,25.9,83.04,0.03,66.43,0.03,1.8,0.67
2025-04-01,17:45,Inverted-V,93,11.2,29.9,25.2,83.27,0.02,66.61,0.01,0.9,0.67
2025-04-02,05:15,Inverted-V,93,22.0,26.1,21.7,84.38,0.03,67.51,0.03,1.8,0.67
2025-04-02,05:30,Inverted-V,93,44.0,26.4,22.5,84.11,0.06,67.29,0.05,3.7,0.67
2025-04-02,05:45,Inverted-V,93,66.1,26.7,23.4,83.84,0.1,67.07,0.08,5.5,0.67
2025-04-02,06:00,Inverted-V,93,88.1,27.0,24.2,83.57,0.13,66.86,0.11,7.3,0.67
2025-04-02,06:15,Inverted-V,93,142.6,27.5,26.0,83.0,0.21,66.4,0.18,11.7,0.67
2025-04-02,06:30,Inverted-V,93,197.1,27.9,27.9,82.43,0.29,65.94,0.24,16.1,0.67
2025-04-02,06:45,Inverted-V,93,251.5,28.4,29.7,81.85,0.37,65.48,0.31,20.5,0.67
2025-04-02,07:00,Inverted-V,93,306.0,28.8,31.5,81.28,0.45,65.02,0.38,24.8,0.67
2025-04-02,07:15,Inverted-V,93,350.0,29.3,33.1,80.76,0.52,64.61,0.44,28.2,0.67
2025-04-02,07:30,Inverted-V,93,394.1,29.9,34.7,80.25,0.59,64.2,0.49,31.6,0.67
2025-04-02,07:45,Inverted-V,93,438.1,30.4,36.4,79.73,0.65,63.79,0.55,34.9,0.67
2025-04-02,08:00,Inverted-V,93,482.1,30.9,38.0,79.22,0.72,63.37,0.6,38.3,0.67
2025-04-02,08:15,Inverted-V,93,527.9,31.3,39.5,78.74,0.79,62.99,0.66,41.7,0.67
2025-04-02,08:30,Inverted-V,93,573.7,31.7,41.0,78.26,0.86,62.61,0.72,45.1,0.67
2025-04-02,08:45,Inverted-V,93,619.4,32.0,42.5,77.78,0.93,62.23,0.78,48.5,0.67
2025-04-02,09:00,Inverted-V,93,665.2,32.4,44.0,77.31,1.0,61.84,0.84,51.8,0.67
2025-04-02,09:15,Inverted-V,93,712.2,32.6,45.4,76.86,1.07,61.49,0.9,55.2,0.67
2025-04-02,09:30,Inverted-V,93,759.1,32.9,46.8,76.41,1.14,61.13,0.96,58.6,0.67
2025-04-02,09:45,Inverted-V,93,806.0,33.1,48.2,75.97,1.22,60.78,1.02,62.0,0.67
2025-04-02,10:00,Inverted-V,93,853.0,33.3,49.6,75.52,1.29,60.42,1.08,65.3,0.67
2025-04-02,10:15,Inverted-V,93,864.8,33.5,50.1,75.39,1.31,60.31,1.1,66.1,0.67
2025-04-02,10:30,Inverted-V,93,876.5,33.6,50.5,75.25,1.33,60.2,1.11,66.9,0.67
2025-04-02,10:45,Inverted-V,93,888.3,33.7,51.0,75.11,1.35,60.09,1.13,67.7,0.67
2025-04-02,11:00,Inverted-V,93,900.1,33.9,51.4,74.97,1.36,59.98,1.14,68.5,0.67
2025-04-02,11:15,Inverted-V,93,867.8,34.0,50.7,75.2,1.31,60.16,1.1,66.2,0.67
2025-04-02,11:30,Inverted-V,93,835.5,34.0,49.9,75.43,1.26,60.35,1.06,63.9,0.67
2025-04-02,11:45,Inverted-V,93,803.2,34.1,49.2,75.66,1.21,60.53,1.02,61.6,0.67
2025-04-02,12:00,Inverted-V,93,770.9,34.2,48.5,75.9,1.16,60.72,0.98,59.2,0.67
2025-04-02,12:15,Inverted-V,93,744.8,34.2,47.8,76.1,1.12,60.88,0.94,57.3,0.67
2025-04-02,12:30,Inverted-V,93,718.7,34.2,47.2,76.3,1.08,61.04,0.91,55.4,0.67
2025-04-02,12:45,Inverted-V,93,692.6,34.2,46.6,76.5,1.04,61.2,0.87,53.5,0.67
2025-04-02,13:00,Inverted-V,93,666.5,34.3,45.9,76.7,1.0,61.36,0.84,51.6,0.67
2025-04-02,13:15,Inverted-V,93,644.0,34.2,45.3,76.91,0.97,61.53,0.81,50.0,0.67
2025-04-02,13:30,Inverted-V,93,621.6,34.0,44.6,77.13,0.94,61.7,0.78,48.3,0.67
2025-04-02,13:45,Inverted-V,93,599.2,33.9,43.9,77.34,0.9,61.87,0.75,46.7,0.67
2025-04-02,14:00,Inverted-V,93,576.7,33.8,43.2,77.55,0.87,62.04,0.73,45.0,0.67
2025-04-02,14:15,Inverted-V,93,537.7,33.6,42.1,77.92,0.81,62.34,0.68,42.1,0.67
2025-04-02,14:30,Inverted-V,93,498.7,33.4,40.9,78.3,0.75,62.64,0.63,39.2,0.67
2025-04-02,14:45,Inverted-V,93,459.7,33.2,39.7,78.67,0.69,62.94,0.58,36.3,0.67
2025-04-02,15:00,Inverted-V,93,420.6,33.0,38.5,79.04,0.63,63.23,0.53,33.3,0.67
2025-04-02,15:15,Inverted-V,93,373.1,32.7,37.0,79.52,0.56,63.61,0.47,29.7,0.67
2025-04-02,15:30,Inverted-V,93,325.6,32.4,35.5,79.99,0.49,64.0,0.41,26.0,0.67
2025-04-02,15:45,Inverted-V,93,278.0,32.1,34.0,80.47,0.41,64.38,0.35,22.3,0.67
2025-04-02,16:00,Inverted-V,93,230.5,31.8,32.5,80.95,0.34,64.76,0.29,18.6,0.67
2025-04-02,16:15,Inverted-V,93,183.6,31.2,30.8,81.5,0.27,65.2,0.23,14.9,0.67
2025-04-02,16:30,Inverted-V,93,136.7,30.6,29.0,82.05,0.2,65.64,0.17,11.1,0.67
2025-04-02,16:45,Inverted-V,93,89.8,30.0,27.3,82.61,0.13,66.09,0.11,7.4,0.67
2025-04-02,17:00,Inverted-V,93,42.9,29.4,25.5,83.16,0.06,66.53,0.05,3.5,0.67
2025-04-02,17:15,Inverted-V,93,32.2,29.0,24.8,83.39,0.05,66.71,0.04,2.7,0.67
2025-04-02,17:30,Inverted-V,93,21.5,28.5,24.1,83.62,0.03,66.9,0.03,1.8,0.67
2025-04-02,17:45,Inverted-V,93,10.7,28.1,23.4,83.85,0.02,67.08,0.01,0.9,0.67
2025-04-03,05:15,Inverted-V,93,24.6,25.2,20.8,84.67,0.04,67.73,0.03,2.0,0.67
2025-04-03,05:30,Inverted-V,93,49.1,25.4,21.6,84.4,0.07,67.52,0.06,4.1,0.67
2025-04-03,05:45,Inverted-V,93,73.7,25.6,22.5,84.13,0.11,67.3,0.09,6.1,0.67
2025-04-03,06:00,Inverted-V,93,98.3,25.9,23.3,83.86,0.14,67.09,0.12,8.1,0.67
2025-04-03,06:15,Inverted-V,93,157.3,26.2,25.2,83.27,0.23,66.62,0.19,13.0,0.67
2025-04-03,06:30,Inverted-V,93,216.4,26.6,27.0,82.68,0.32,66.15,0.27,17.7,0.67
2025-04-03,06:45,Inverted-V,93,275.4,27.0,28.9,82.09,0.41,65.67,0.34,22.4,0.67
2025-04-03,07:00,Inverted-V,93,334.4,27.4,30.8,81.5,0.5,65.2,0.42,27.1,0.67
2025-04-03,07:15,Inverted-V,93,388.8,27.8,32.5,80.95,0.58,64.76,0.48,31.4,0.67
2025-04-03,07:30,Inverted-V,93,443.2,28.1,34.2,80.41,0.66,64.32,0.55,35.6,0.67
2025-04-03,07:45,Inverted-V,93,497.5,28.5,36.0,79.86,0.74,63.89,0.62,39.7,0.67
2025-04-03,08:00,Inverted-V,93,551.9,28.9,37.7,79.31,0.82,63.45,0.69,43.8,0.67
2025-04-03,08:15,Inverted-V,93,592.8,29.3,39.1,78.86,0.89,63.09,0.74,46.9,0.67
2025-04-03,08:30,Inverted-V,93,633.8,29.7,40.5,78.42,0.95,62.73,0.8,49.9,0.67
2025-04-03,08:45,Inverted-V,93,674.7,30.0,41.9,77.97,1.01,62.38,0.85,52.9,0.67
2025-04-03,09:00,Inverted-V,93,715.7,30.4,43.3,77.53,1.08,62.02,0.9,55.9,0.67
2025-04-03,09:15,Inverted-V,93,743.3,30.7,44.3,77.22,1.12,61.77,0.94,57.9,0.67
2025-04-03,09:30,Inverted-V,93,771.0,31.0,45.3,76.9,1.16,61.52,0.97,59.8,0.67
2025-04-03,09:45,Inverted-V,93,798.6,31.3,46.3,76.59,1.2,61.27,1.01,61.8,0.67
2025-04-03,10:00,Inverted-V,93,826.3,31.6,47.3,76.28,1.25,61.02,1.04,63.7,0.67
2025-04-03,10:15,Inverted-V,93,839.8,31.8,47.8,76.11,1.27,60.89,1.06,64.7,0.67
2025-04-03,10:30,Inverted-V,93,853.3,32.0,48.3,75.94,1.29,60.75,1.08,65.6,0.67
2025-04-03,10:45,Inverted-V,93,866.9,32.2,48.9,75.77,1.31,60.62,1.1,66.5,0.67
2025-04-03,11:00,Inverted-V,93,880.4,32.4,49.4,75.6,1.33,60.48,1.11,67.4,0.67
2025-04-03,11:15,Inverted-V,93,870.3,32.5,49.2,75.66,1.32,60.53,1.1,66.7,0.67
2025-04-03,11:30,Inverted-V,93,860.3,32.5,49.0,75.72,1.3,60.57,1.09,66.0,0.67
2025-04-03,11:45,Inverted-V,93,850.2,32.6,48.9,75.77,1.28,60.62,1.08,65.2,0.67
2025-04-03,12:00,Inverted-V,93,840.2,32.7,48.7,75.83,1.27,60.67,1.06,64.5,0.67
2025-04-03,12:15,Inverted-V,93,800.8,32.6,47.6,76.16,1.21,60.93,1.01,61.7,0.67
2025-04-03,12:30,Inverted-V,93,761.4,32.6,46.6,76.49,1.15,61.19,0.96,58.8,0.67
2025-04-03,12:45,Inverted-V,93,722.1,32.5,45.6,76.81,1.09,61.45,0.91,56.0,0.67
2025-04-03,13:00,Inverted-V,93,682.7,32.5,44.5,77.14,1.03,61.71,0.86,53.1,0.67
2025-04-03,13:15,Inverted-V,93,628.7,32.3,43.1,77.61,0.94,62.09,0.79,49.1,0.67
2025-04-03,13:30,Inverted-V,93,574.7,32.2,41.6,78.08,0.86,62.46,0.72,45.1,0.67
2025-04-03,13:45,Inverted-V,93,520.7,32.1,40.1,78.55,0.78,62.84,0.65,41.1,0.67
2025-04-03,14:00,Inverted-V,93,466.7,31.9,38.6,79.02,0.7,63.22,0.58,37.0,0.67
2025-04-03,14:15,Inverted-V,93,423.0,31.7,37.3,79.43,0.63,63.54,0.53,33.6,0.67
2025-04-03,14:30,Inverted-V,93,379.4,31.6,36.0,79.83,0.57,63.87,0.47,30.3,0.67
2025-04-03,14:45,Inverted-V,93,335.7,31.4,34.8,80.24,0.5,64.19,0.42,26.9,0.67
2025-04-03,15:00,Inverted-V,93,292.1,31.2,33.5,80.65,0.43,64.52,0.36,23.5,0.67
2025-04-03,15:15,Inverted-V,93,258.2,30.9,32.3,81.0,0.38,64.8,0.32,20.8,0.67
2025-04-03,15:30,Inverted-V,93,224.4,30.6,31.2,81.36,0.33,65.09,0.28,18.2,0.67
2025-04-03,15:45,Inverted-V,93,190.5,30.3,30.1,81.72,0.28,65.38,0.24,15.5,0.67
2025-04-03,16:00,Inverted-V,93,156.7,30.0,28.9,82.08,0.23,65.66,0.19,12.8,0.67
2025-04-03,16:15,Inverted-V,93,125.7,29.6,27.8,82.45,0.19,65.96,0.16,10.3,0.67
2025-04-03,16:30,Inverted-V,93,94.8,29.2,26.6,82.82,0.14,66.26,0.12,7.8,0.67
2025-04-03,16:45,Inverted-V,93,63.8,28.8,25.4,83.19,0.09,66.55,0.08,5.3,0.67
2025-04-03,17:00,Inverted-V,93,32.9,28.4,24.3,83.57,0.05,66.85,0.04,2.7,0.67
2025-04-03,17:15,Inverted-V,93,24.6,28.1,23.7,83.73,0.04,66.98,0.03,2.0,0.67
2025-04-03,17:30,Inverted-V,93,16.4,27.8,23.2,83.89,0.02,67.11,0.02,1.4,0.67
2025-04-03,17:45,Inverted-V,93,8.2,27.5,22.7,84.06,0.01,67.25,0.01,0.7,0.67
2025-04-04,05:15,Inverted-V,93,24.7,24.4,20.0,84.9,0.04,67.92,0.03,2.1,0.67
2025-04-04,05:30,Inverted-V,93,49.4,24.8,21.0,84.59,0.07,67.67,0.06,4.1,0.67
2025-04-04,05:45,Inverted-V,93,74.2,25.1,22.0,84.28,0.11,67.43,0.09,6.2,0.67
2025-04-04,06:00,Inverted-V,93,98.9,25.5,23.0,83.97,0.15,67.18,0.12,8.2,0.67
2025-04-04,06:15,Inverted-V,93,158.7,26.1,25.1,83.31,0.23,66.65,0.2,13.1,0.67
2025-04-04,06:30,Inverted-V,93,218.6,26.7,27.1,82.65,0.32,66.12,0.27,17.9,0.67
2025-04-04,06:45,Inverted-V,93,278.4,27.3,29.2,81.99,0.41,65.59,0.35,22.7,0.67
2025-04-04,07:00,Inverted-V,93,338.2,27.9,31.3,81.33,0.5,65.06,0.42,27.4,0.67
2025-04-04,07:15,Inverted-V,93,402.2,28.3,33.4,80.67,0.6,64.53,0.5,32.4,0.67
2025-04-04,07:30,Inverted-V,93,466.2,28.8,35.5,80.01,0.7,64.01,0.58,37.3,0.67
2025-04-04,07:45,Inverted-V,93,530.2,29.3,37.6,79.35,0.79,63.48,0.66,42.1,0.67
2025-04-04,08:00,Inverted-V,93,594.1,29.8,39.7,78.68,0.89,62.95,0.75,46.9,0.67
2025-04-04,08:15,Inverted-V,93,630.1,30.3,41.0,78.26,0.94,62.61,0.79,49.5,0.67
2025-04-04,08:30,Inverted-V,93,666.0,30.7,42.3,77.83,1.0,62.27,0.84,52.2,0.67
2025-04-04,08:45,Inverted-V,93,701.9,31.1,43.7,77.41,1.06,61.93,0.88,54.7,0.67
2025-04-04,09:00,Inverted-V,93,737.8,31.6,45.0,76.98,1.11,61.59,0.93,57.3,0.67
2025-04-04,09:15,Inverted-V,93,761.8,32.0,46.0,76.68,1.15,61.34,0.96,59.0,0.67
2025-04-04,09:30,Inverted-V,93,785.7,32.3,47.0,76.37,1.19,61.1,0.99,60.6,0.67
2025-04-04,09:45,Inverted-V,93,809.7,32.7,47.9,76.07,1.22,60.85,1.02,62.3,0.67
2025-04-04,10:00,Inverted-V,93,833.7,33.0,48.9,75.76,1.26,60.61,1.06,64.0,0.67
2025-04-04,10:15,Inverted-V,93,845.2,33.4,49.5,75.58,1.28,60.46,1.07,64.7,0.67
2025-04-04,10:30,Inverted-V,93,856.8,33.7,50.1,75.39,1.3,60.31,1.09,65.5,0.67
2025-04-04,10:45,Inverted-V,93,868.3,34.0,50.7,75.2,1.31,60.16,1.1,66.2,0.67
2025-04-04,11:00,Inverted-V,93,879.9,34.3,51.3,75.01,1.33,60.01,1.12,67.0,0.67
2025-04-04,11:15,Inverted-V,93,868.9,34.5,51.2,75.04,1.32,60.03,1.1,66.2,0.67
2025-04-04,11:30,Inverted-V,93,858.0,34.7,51.1,75.06,1.3,60.05,1.09,65.3,0.67
2025-04-04,11:45,Inverted-V,93,847.0,34.9,51.1,75.08,1.28,60.06,1.07,64.5,0.67
2025-04-04,12:00,Inverted-V,93,836.1,35.1,51.0,75.1,1.27,60.08,1.06,63.7,0.67
2025-04-04,12:15,Inverted-V,93,742.0,35.2,48.7,75.82,1.12,60.66,0.94,57.0,0.67
2025-04-04,12:30,Inverted-V,93,647.9,35.2,46.4,76.54,0.98,61.23,0.82,50.1,0.67
2025-04-04,12:45,Inverted-V,93,553.9,35.3,44.2,77.26,0.83,61.81,0.7,43.1,0.67
2025-04-04,13:00,Inverted-V,93,459.8,35.4,41.9,77.98,0.69,62.38,0.58,36.1,0.67
2025-04-04,13:15,Inverted-V,93,440.6,35.4,41.4,78.15,0.66,62.52,0.55,34.6,0.67
2025-04-04,13:30,Inverted-V,93,421.3,35.3,40.8,78.32,0.63,62.65,0.53,33.1,0.67
2025-04-04,13:45,Inverted-V,93,402.1,35.2,40.3,78.49,0.6,62.79,0.5,31.7,0.67
2025-04-04,14:00,Inverted-V,93,382.8,35.2,39.8,78.66,0.57,62.93,0.48,30.2,0.67
2025-04-04,14:15,Inverted-V,93,325.9,35.0,38.1,79.17,0.49,63.33,0.41,25.9,0.67
2025-04-04,14:30,Inverted-V,93,269.0,34.8,36.5,79.68,0.4,63.74,0.34,21.4,0.67
2025-04-04,14:45,Inverted-V,93,212.2,34.6,34.9,80.19,0.32,64.15,0.26,17.0,0.67
2025-04-04,15:00,Inverted-V,93,155.3,34.4,33.3,80.7,0.23,64.56,0.19,12.5,0.67
2025-04-04,15:15,Inverted-V,93,133.3,34.1,32.4,80.99,0.2,64.79,0.17,10.8,0.67
2025-04-04,15:30,Inverted-V,93,111.2,33.7,31.5,81.27,0.17,65.01,0.14,9.0,0.67
2025-04-04,15:45,Inverted-V,93,89.2,33.4,30.6,81.55,0.13,65.24,0.11,7.2,0.67
2025-04-04,16:00,Inverted-V,93,67.2,33.0,29.7,81.83,0.1,65.47,0.08,5.5,0.67
2025-04-04,16:15,Inverted-V,93,53.8,32.4,28.7,82.15,0.08,65.72,0.07,4.4,0.67
2025-04-04,16:30,Inverted-V,93,40.4,31.7,27.7,82.47,0.06,65.97,0.05,3.3,0.67
2025-04-04,16:45,Inverted-V,93,27.0,31.0,26.7,82.78,0.04,66.23,0.03,2.2,0.67
2025-04-04,17:00,Inverted-V,93,13.7,30.4,25.7,83.1,0.02,66.48,0.02,1.1,0.67
2025-04-04,17:15,Inverted-V,93,10.2,29.8,25.1,83.3,0.02,66.64,0.01,0.8,0.67
2025-04-04,17:30,Inverted-V,93,6.8,29.3,24.5,83.49,0.01,66.79,0.01,0.6,0.67
2025-04-05,05:15,Inverted-V,93,23.0,24.3,19.9,84.94,0.03,67.95,0.03,1.9,0.67
2025-04-05,05:30,Inverted-V,93,45.9,24.7,20.9,84.63,0.07,67.71,0.06,3.8,0.67
2025-04-05,05:45,Inverted-V,93,68.9,25.1,21.8,84.33,0.1,67.47,0.08,5.7,0.67
2025-04-05,06:00,Inverted-V,93,91.8,25.5,22.8,84.03,0.14,67.23,0.11,7.6,0.67
2025-04-05,06:15,Inverted-V,93,148.0,26.1,24.8,83.39,0.22,66.71,0.18,12.2,0.67
2025-04-05,06:30,Inverted-V,93,204.2,26.7,26.8,82.75,0.3,66.2,0.25,16.7,0.67
2025-04-05,06:45,Inverted-V,93,260.4,27.3,28.8,82.12,0.39,65.69,0.32,21.2,0.67
2025-04-05,07:00,Inverted-V,93,316.7,27.9,30.8,81.48,0.47,65.18,0.39,25.7,0.67
2025-04-05,07:15,Inverted-V,93,380.0,28.4,32.9,80.82,0.57,64.65,0.47,30.6,0.67
2025-04-05,07:30,Inverted-V,93,443.3,28.9,35.0,80.16,0.66,64.13,0.55,35.5,0.67
2025-04-05,07:45,Inverted-V,93,506.6,29.4,37.1,79.5,0.76,63.6,0.63,40.3,0.67
2025-04-05,08:00,Inverted-V,93,569.9,29.9,39.2,78.84,0.85,63.07,0.71,45.1,0.67
2025-04-05,08:15,Inverted-V,93,608.4,30.5,40.7,78.37,0.91,62.69,0.76,47.9,0.67
2025-04-05,08:30,Inverted-V,93,647.0,31.0,42.1,77.9,0.97,62.32,0.81,50.7,0.67
2025-04-05,08:45,Inverted-V,93,685.6,31.5,43.6,77.43,1.03,61.94,0.86,53.5,0.67
2025-04-05,09:00,Inverted-V,93,724.2,32.0,45.1,76.96,1.09,61.57,0.91,56.2,0.67
2025-04-05,09:15,Inverted-V,93,726.3,32.5,45.6,76.8,1.09,61.44,0.92,56.3,0.67
2025-04-05,09:30,Inverted-V,93,728.3,32.9,46.1,76.64,1.1,61.31,0.92,56.4,0.67
2025-04-05,09:45,Inverted-V,93,730.4,33.4,46.6,76.48,1.1,61.18,0.92,56.4,0.67
2025-04-05,10:00,Inverted-V,93,732.5,33.8,47.1,76.32,1.11,61.06,0.93,56.5,0.67
2025-04-05,10:15,Inverted-V,93,754.3,34.1,48.0,76.06,1.14,60.84,0.95,58.0,0.67
2025-04-05,10:30,Inverted-V,93,776.1,34.4,48.8,75.79,1.17,60.63,0.98,59.6,0.67
2025-04-05,10:45,Inverted-V,93,797.9,34.7,49.6,75.53,1.21,60.42,1.01,61.1,0.67
2025-04-05,11:00,Inverted-V,93,819.8,35.0,50.5,75.26,1.24,60.21,1.04,62.6,0.67
2025-04-05,11:15,Inverted-V,93,800.1,35.1,50.1,75.37,1.21,60.3,1.01,61.1,0.67
2025-04-05,11:30,Inverted-V,93,780.4,35.3,49.8,75.48,1.18,60.38,0.99,59.7,0.67
2025-04-05,11:45,Inverted-V,93,760.6,35.4,49.4,75.59,1.15,60.47,0.96,58.2,0.67
2025-04-05,12:00,Inverted-V,93,740.9,35.6,49.1,75.7,1.12,60.56,0.94,56.8,0.67
2025-04-05,12:15,Inverted-V,93,698.3,35.6,48.1,76.03,1.05,60.82,0.88,53.7,0.67
2025-04-05,12:30,Inverted-V,93,655.6,35.6,47.0,76.36,0.99,61.09,0.83,50.6,0.67
2025-04-05,12:45,Inverted-V,93,613.0,35.6,46.0,76.69,0.92,61.35,0.77,47.5,0.67
2025-04-05,13:00,Inverted-V,93,570.3,35.6,44.9,77.02,0.86,61.62,0.72,44.3,0.67
2025-04-05,13:15,Inverted-V,93,541.3,35.5,44.1,77.29,0.81,61.83,0.68,42.2,0.67
2025-04-05,13:30,Inverted-V,93,512.2,35.4,43.2,77.56,0.77,62.05,0.64,40.0,0.67
2025-04-05,13:45,Inverted-V,93,483.2,35.3,42.4,77.83,0.73,62.27,0.61,37.8,0.67
2025-04-05,14:00,Inverted-V,93,454.1,35.1,41.5,78.1,0.68,62.48,0.57,35.7,0.67
2025-04-05,14:15,Inverted-V,93,390.3,34.9,39.7,78.68,0.58,62.95,0.49,30.8,0.67
2025-04-05,14:30,Inverted-V,93,326.4,34.7,37.8,79.27,0.49,63.41,0.41,25.9,0.67
2025-04-05,14:45,Inverted-V,93,262.6,34.4,36.0,79.85,0.39,63.88,0.33,21.0,0.67
2025-04-05,15:00,Inverted-V,93,198.7,34.2,34.1,80.43,0.3,64.35,0.25,16.0,0.67
2025-04-05,15:15,Inverted-V,93,175.5,33.8,33.2,80.74,0.26,64.59,0.22,14.1,0.67
2025-04-05,15:30,Inverted-V,93,152.2,33.4,32.2,81.05,0.23,64.84,0.19,12.3,0.67
2025-04-05,15:45,Inverted-V,93,129.0,33.0,31.2,81.35,0.19,65.08,0.16,10.4,0.67
2025-04-05,16:00,Inverted-V,93,105.7,32.6,30.3,81.66,0.16,65.33,0.13,8.6,0.67
