Date,Time,Shape,Spacing_cm,Connection,Season,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-09-01,05:15,Inverted-V,77,TSSC,Autumn,19.1,25.9,24.4,83.52,0.03,66.82,0.03,1.7,0.67
2025-09-01,05:30,Inverted-V,77,TSSC,Autumn,38.3,26.2,25.1,83.29,0.06,66.63,0.05,3.5,0.67
2025-09-01,05:45,Inverted-V,77,TSSC,Autumn,57.4,26.4,25.9,83.05,0.09,66.44,0.08,5.2,0.67
2025-09-01,06:00,Inverted-V,77,TSSC,Autumn,76.6,26.7,26.6,82.82,0.12,66.26,0.1,6.9,0.67
2025-09-01,06:15,Inverted-V,77,TSSC,Autumn,113.1,27.2,28.0,82.38,0.18,65.91,0.15,10.2,0.67
2025-09-01,06:30,Inverted-V,77,TSSC,Autumn,149.6,27.6,29.4,81.94,0.24,65.56,0.2,13.4,0.67
2025-09-01,06:45,Inverted-V,77,TSSC,Autumn,186.0,28.1,30.8,81.51,0.3,65.21,0.25,16.6,0.67
2025-09-01,07:00,Inverted-V,77,TSSC,Autumn,222.5,28.6,32.1,81.07,0.36,64.86,0.3,19.8,0.67
2025-09-01,07:15,Inverted-V,77,TSSC,Autumn,261.4,29.1,33.6,80.6,0.43,64.48,0.36,23.1,0.67
2025-09-01,07:30,Inverted-V,77,TSSC,Autumn,300.3,29.6,35.1,80.13,0.49,64.11,0.41,26.4,0.67
2025-09-01,07:45,Inverted-V,77,TSSC,Autumn,339.3,30.1,36.6,79.66,0.56,63.73,0.47,29.7,0.67
2025-09-01,08:00,Inverted-V,77,TSSC,Autumn,378.2,30.6,38.1,79.19,0.62,63.36,0.52,33.0,0.67
2025-09-01,08:15,Inverted-V,77,TSSC,Autumn,424.2,31.0,39.6,78.69,0.7,62.95,0.59,36.8,0.67
2025-09-01,08:30,Inverted-V,77,TSSC,Autumn,470.2,31.5,41.2,78.19,0.78,62.55,0.65,40.6,0.67
2025-09-01,08:45,Inverted-V,77,TSSC,Autumn,516.1,31.9,42.8,77.68,0.85,62.15,0.71,44.4,0.67
2025-09-01,09:00,Inverted-V,77,TSSC,Autumn,562.1,32.4,44.4,77.18,0.93,61.74,0.78,48.1,0.67
2025-09-01,09:15,Inverted-V,77,TSSC,Autumn,588.8,32.7,45.5,76.85,0.98,61.48,0.82,50.2,0.67
2025-09-01,09:30,Inverted-V,77,TSSC,Autumn,615.5,33.1,46.5,76.52,1.02,61.22,0.85,52.3,0.67
