Date,Time,PanelSpacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-04-01,05:15,62,17.1,25.6,30.0,81.75,0.03,65.4,0.02,1.4,0.67
2025-04-01,05:30,62,34.1,25.8,30.7,81.54,0.05,65.23,0.04,2.8,0.67
2025-04-01,05:45,62,51.2,26.0,31.3,81.33,0.08,65.06,0.06,4.1,0.67
2025-04-01,06:00,62,68.2,26.3,32.0,81.12,0.1,64.9,0.08,5.5,0.67
2025-04-01,06:15,62,109.6,26.8,33.6,80.61,0.16,64.49,0.14,8.8,0.67
2025-04-01,06:30,62,151.0,27.4,35.2,80.1,0.23,64.08,0.19,12.1,0.67
2025-04-01,06:45,62,192.4,28.0,36.8,79.6,0.29,63.68,0.24,15.3,0.67
2025-04-01,07:00,62,233.7,28.6,38.4,79.09,0.35,63.27,0.29,18.5,0.67
2025-04-01,07:15,62,284.0,29.1,40.2,78.52,0.43,62.82,0.36,22.4,0.67
2025-04-01,07:30,62,334.3,29.6,42.0,77.96,0.5,62.36,0.42,26.2,0.67
2025-04-01,07:45,62,384.6,30.1,43.8,77.39,0.58,61.91,0.48,30.0,0.67
2025-04-01,08:00,62,434.9,30.7,45.5,76.82,0.66,61.46,0.55,33.7,0.67
2025-04-01,08:15,62,481.4,31.1,47.2,76.31,0.73,61.05,0.61,37.1,0.67
2025-04-01,08:30,62,528.0,31.6,48.8,75.8,0.8,60.64,0.67,40.5,0.67
2025-04-01,08:45,62,574.6,32.0,50.4,75.29,0.87,60.23,0.73,43.9,0.67
2025-04-01,09:00,62,621.1,32.5,52.0,74.78,0.94,59.82,0.79,47.2,0.67
2025-04-01,09:15,62,636.6,32.9,52.8,74.53,0.97,59.62,0.81,48.2,0.67
2025-04-01,09:30,62,652.1,33.3,53.6,74.28,0.99,59.43,0.83,49.3,0.67
2025-04-01,09:45,62,667.6,33.7,54.4,74.03,1.01,59.23,0.85,50.3,0.67
2025-04-01,10:00,62,683.1,34.1,55.1,73.79,1.04,59.03,0.87,51.3,0.67
2025-04-01,10:15,62,712.2,34.4,56.2,73.45,1.08,58.76,0.91,53.3,0.67
2025-04-01,10:30,62,741.2,34.7,57.2,73.12,1.13,58.49,0.95,55.3,0.67
2025-04-01,10:45,62,770.3,35.0,58.3,72.78,1.17,58.23,0.98,57.3,0.67
2025-04-01,11:00,62,799.4,35.4,59.4,72.45,1.22,57.96,1.02,59.2,0.67
2025-04-01,11:15,62,784.8,35.6,59.2,72.5,1.2,58.0,1.0,58.2,0.67
2025-04-01,11:30,62,770.2,35.8,59.0,72.55,1.18,58.04,0.98,57.1,0.67
2025-04-01,11:45,62,755.7,36.0,58.9,72.6,1.15,58.08,0.97,56.1,0.67
2025-04-01,12:00,62,741.1,36.2,58.7,72.65,1.13,58.12,0.95,55.0,0.67
2025-04-01,12:15,62,734.4,36.2,58.6,72.69,1.12,58.15,0.94,54.6,0.67
2025-04-01,12:30,62,727.7,36.3,58.5,72.72,1.11,58.18,0.93,54.1,0.67
2025-04-01,12:45,62,720.9,36.4,58.4,72.75,1.1,58.2,0.92,53.6,0.67
2025-04-01,13:00,62,714.2,36.4,58.3,72.79,1.09,58.23,0.91,53.1,0.67
2025-04-01,13:15,62,666.7,36.4,57.0,73.19,1.02,58.55,0.85,49.8,0.67
2025-04-01,13:30,62,619.1,36.3,55.8,73.59,0.94,58.87,0.79,46.4,0.67
2025-04-01,13:45,62,571.6,36.2,54.5,73.98,0.87,59.19,0.73,43.1,0.67
2025-04-01,14:00,62,524.0,36.1,53.3,74.38,0.8,59.51,0.67,39.6,0.67
2025-04-01,14:15,62,499.7,35.9,52.4,74.66,0.76,59.73,0.63,37.9,0.67
2025-04-01,14:30,62,475.3,35.6,51.5,74.95,0.72,59.96,0.6,36.2,0.67
2025-04-01,14:45,62,451.0,35.3,50.6,75.23,0.68,60.18,0.57,34.4,0.67
2025-04-01,15:00,62,426.6,35.0,49.7,75.51,0.65,60.41,0.54,32.6,0.67
2025-04-01,15:15,62,373.7,34.6,47.9,76.06,0.56,60.85,0.47,28.8,0.67
2025-04-01,15:30,62,320.8,34.2,46.2,76.61,0.48,61.29,0.41,24.8,0.67
2025-04-01,15:45,62,267.9,33.8,44.5,77.17,0.4,61.73,0.34,20.8,0.67
2025-04-01,16:00,62,215.0,33.3,42.7,77.72,0.32,62.18,0.27,16.8,0.67
2025-04-01,16:15,62,171.7,32.8,41.1,78.23,0.26,62.58,0.22,13.5,0.67
2025-04-01,16:30,62,128.3,32.3,39.5,78.74,0.19,62.99,0.16,10.1,0.67
2025-04-01,16:45,62,85.0,31.8,37.9,79.24,0.13,63.4,0.11,6.7,0.67
2025-04-01,17:00,62,41.6,31.2,36.3,79.75,0.06,63.8,0.05,3.3,0.67
2025-04-01,17:15,62,31.2,30.8,35.6,79.98,0.05,63.98,0.04,2.5,0.67
2025-04-01,17:30,62,20.8,30.4,34.9,80.2,0.03,64.16,0.03,1.7,0.67
2025-04-01,17:45,62,10.4,29.9,34.2,80.42,0.02,64.34,0.01,0.8,0.67
2025-04-02,05:15,62,20.4,26.1,30.6,81.54,0.03,65.24,0.03,1.7,0.67
2025-04-02,05:30,62,40.8,26.4,31.4,81.29,0.06,65.03,0.05,3.3,0.67
2025-04-02,05:45,62,61.2,26.7,32.3,81.03,0.09,64.82,0.08,4.9,0.67
2025-04-02,06:00,62,81.6,27.0,33.1,80.77,0.12,64.62,0.1,6.6,0.67
2025-04-02,06:15,62,132.0,27.5,34.8,80.23,0.2,64.19,0.16,10.6,0.67
2025-04-02,06:30,62,182.5,27.9,36.5,79.69,0.27,63.75,0.23,14.5,0.67
2025-04-02,06:45,62,232.9,28.4,38.2,79.15,0.35,63.32,0.29,18.5,0.67
2025-04-02,07:00,62,283.4,28.8,39.9,78.61,0.42,62.89,0.36,22.4,0.67
2025-04-02,07:15,62,324.1,29.3,41.5,78.12,0.49,62.5,0.41,25.5,0.67
2025-04-02,07:30,62,364.9,29.9,43.0,77.63,0.55,62.1,0.46,28.5,0.67
2025-04-02,07:45,62,405.6,30.4,44.5,77.14,0.61,61.71,0.51,31.5,0.67
2025-04-02,08:00,62,446.4,30.9,46.1,76.65,0.67,61.32,0.56,34.5,0.67
2025-04-02,08:15,62,488.8,31.3,47.5,76.2,0.74,60.96,0.62,37.7,0.67
2025-04-02,08:30,62,531.2,31.7,48.9,75.75,0.8,60.6,0.67,40.7,0.67
2025-04-02,08:45,62,573.6,32.0,50.4,75.3,0.87,60.24,0.73,43.8,0.67
2025-04-02,09:00,62,616.0,32.4,51.8,74.85,0.93,59.88,0.78,46.8,0.67
2025-04-02,09:15,62,659.4,32.6,53.1,74.43,1.0,59.54,0.84,49.9,0.67
2025-04-02,09:30,62,702.9,32.9,54.4,74.01,1.07,59.21,0.89,53.0,0.67
2025-04-02,09:45,62,746.3,33.1,55.7,73.59,1.14,58.87,0.95,56.0,0.67
2025-04-02,10:00,62,789.8,33.3,57.1,73.17,1.2,58.54,1.01,59.0,0.67
2025-04-02,10:15,62,800.7,33.5,57.5,73.04,1.22,58.43,1.02,59.7,0.67
2025-04-02,10:30,62,811.6,33.6,57.9,72.91,1.24,58.33,1.04,60.4,0.67
2025-04-02,10:45,62,822.5,33.7,58.3,72.78,1.25,58.22,1.05,61.2,0.67
2025-04-02,11:00,62,833.4,33.9,58.7,72.65,1.27,58.12,1.06,61.9,0.67
2025-04-02,11:15,62,803.5,34.0,58.1,72.86,1.23,58.29,1.03,59.8,0.67
2025-04-02,11:30,62,773.6,34.0,57.4,73.07,1.18,58.46,0.99,57.7,0.67
2025-04-02,11:45,62,743.7,34.1,56.7,73.29,1.13,58.63,0.95,55.6,0.67
2025-04-02,12:00,62,713.8,34.2,56.0,73.5,1.09,58.8,0.91,53.5,0.67
2025-04-02,12:15,62,689.6,34.2,55.5,73.68,1.05,58.95,0.88,51.8,0.67
2025-04-02,12:30,62,665.5,34.2,54.9,73.87,1.01,59.1,0.85,50.1,0.67
2025-04-02,12:45,62,641.3,34.2,54.3,74.06,0.97,59.25,0.82,48.3,0.67
2025-04-02,13:00,62,617.1,34.3,53.7,74.24,0.94,59.4,0.78,46.6,0.67
2025-04-02,13:15,62,596.3,34.2,53.1,74.44,0.9,59.55,0.76,45.1,0.67
2025-04-02,13:30,62,575.6,34.0,52.4,74.64,0.87,59.71,0.73,43.6,0.67
2025-04-02,13:45,62,554.8,33.9,51.8,74.84,0.84,59.87,0.7,42.2,0.67
2025-04-02,14:00,62,534.0,33.8,51.2,75.04,0.81,60.03,0.68,40.7,0.67
2025-04-02,14:15,62,497.9,33.6,50.1,75.39,0.75,60.31,0.63,38.0,0.67
2025-04-02,14:30,62,461.7,33.4,49.0,75.74,0.7,60.59,0.58,35.4,0.67
2025-04-02,14:45,62,425.6,33.2,47.9,76.09,0.64,60.87,0.54,32.8,0.67
2025-04-02,15:00,62,389.5,33.0,46.8,76.44,0.59,61.15,0.49,30.1,0.67
2025-04-02,15:15,62,345.5,32.7,45.3,76.89,0.52,61.51,0.44,26.8,0.67
2025-04-02,15:30,62,301.5,32.4,43.9,77.34,0.45,61.87,0.38,23.5,0.67
2025-04-02,15:45,62,257.4,32.1,42.5,77.78,0.39,62.23,0.32,20.1,0.67
2025-04-02,16:00,62,213.4,31.8,41.1,78.23,0.32,62.59,0.27,16.8,0.67
2025-04-02,16:15,62,170.0,31.2,39.4,78.76,0.25,63.01,0.21,13.4,0.67
2025-04-02,16:30,62,126.6,30.6,37.8,79.28,0.19,63.43,0.16,10.1,0.67
2025-04-02,16:45,62,83.2,30.0,36.1,79.81,0.12,63.85,0.1,6.6,0.67
2025-04-02,17:00,62,39.8,29.4,34.4,80.34,0.06,64.27,0.05,3.2,0.67
2025-04-02,17:15,62,29.8,29.0,33.7,80.56,0.04,64.45,0.04,2.4,0.67
2025-04-02,17:30,62,19.9,28.5,33.0,80.78,0.03,64.63,0.02,1.6,0.67
2025-04-02,17:45,62,9.9,28.1,32.3,81.0,0.01,64.8,0.01,0.8,0.67
2025-04-03,05:15,62,22.8,25.2,29.7,81.83,0.03,65.47,0.03,1.8,0.67
2025-04-03,05:30,62,45.5,25.4,30.5,81.58,0.07,65.26,0.06,3.7,0.67
2025-04-03,05:45,62,68.2,25.6,31.3,81.32,0.1,65.06,0.08,5.5,0.67
2025-04-03,06:00,62,91.0,25.9,32.1,81.07,0.14,64.85,0.11,7.3,0.67
2025-04-03,06:15,62,145.7,26.2,33.9,80.51,0.22,64.41,0.18,11.7,0.67
2025-04-03,06:30,62,200.3,26.6,35.6,79.96,0.3,63.97,0.25,16.0,0.67
2025-04-03,06:45,62,255.0,27.0,37.4,79.4,0.38,63.52,0.32,20.3,0.67
2025-04-03,07:00,62,309.7,27.4,39.1,78.85,0.46,63.08,0.39,24.5,0.67
2025-04-03,07:15,62,360.0,27.8,40.8,78.33,0.54,62.67,0.45,28.3,0.67
2025-04-03,07:30,62,410.3,28.1,42.4,77.82,0.62,62.25,0.52,32.1,0.67
2025-04-03,07:45,62,460.7,28.5,44.0,77.3,0.69,61.84,0.58,35.9,0.67
2025-04-03,08:00,62,511.0,28.9,45.7,76.78,0.77,61.43,0.64,39.6,0.67
2025-04-03,08:15,62,548.9,29.3,47.0,76.36,0.83,61.09,0.69,42.4,0.67
2025-04-03,08:30,62,586.8,29.7,48.3,75.94,0.89,60.75,0.74,45.1,0.67
2025-04-03,08:45,62,624.8,30.0,49.7,75.52,0.94,60.42,0.79,47.8,0.67
2025-04-03,09:00,62,662.7,30.4,51.0,75.1,1.0,60.08,0.84,50.5,0.67
2025-04-03,09:15,62,688.3,30.7,51.9,74.8,1.04,59.84,0.87,52.3,0.67
2025-04-03,09:30,62,713.9,31.0,52.9,74.51,1.08,59.61,0.91,54.1,0.67
2025-04-03,09:45,62,739.5,31.3,53.8,74.21,1.12,59.37,0.94,55.8,0.67
2025-04-03,10:00,62,765.1,31.6,54.7,73.92,1.16,59.13,0.97,57.6,0.67
2025-04-03,10:15,62,777.6,31.8,55.2,73.75,1.18,59.0,0.99,58.4,0.67
2025-04-03,10:30,62,790.1,32.0,55.7,73.59,1.2,58.87,1.01,59.3,0.67
2025-04-03,10:45,62,802.6,32.2,56.3,73.43,1.22,58.74,1.02,60.1,0.67
2025-04-03,11:00,62,815.2,32.4,56.8,73.27,1.24,58.61,1.04,60.9,0.67
2025-04-03,11:15,62,805.9,32.5,56.6,73.32,1.23,58.66,1.03,60.3,0.67
2025-04-03,11:30,62,796.5,32.5,56.4,73.37,1.21,58.7,1.02,59.6,0.67
2025-04-03,11:45,62,787.2,32.6,56.3,73.42,1.2,58.74,1.0,58.9,0.67
2025-04-03,12:00,62,777.9,32.7,56.1,73.47,1.18,58.78,0.99,58.3,0.67
2025-04-03,12:15,62,741.5,32.6,55.2,73.78,1.13,59.02,0.94,55.7,0.67
2025-04-03,12:30,62,705.0,32.6,54.2,74.08,1.07,59.27,0.9,53.2,0.67
2025-04-03,12:45,62,668.6,32.5,53.2,74.39,1.01,59.51,0.85,50.6,0.67
2025-04-03,13:00,62,632.1,32.5,52.3,74.69,0.96,59.75,0.8,48.0,0.67
2025-04-03,13:15,62,582.1,32.3,50.9,75.13,0.88,60.1,0.74,44.4,0.67
2025-04-03,13:30,62,532.1,32.2,49.5,75.57,0.8,60.45,0.67,40.7,0.67
2025-04-03,13:45,62,482.1,32.1,48.1,76.01,0.73,60.8,0.61,37.1,0.67
2025-04-03,14:00,62,432.1,31.9,46.7,76.44,0.65,61.15,0.55,33.4,0.67
2025-04-03,14:15,62,391.7,31.7,45.5,76.82,0.59,61.46,0.49,30.4,0.67
2025-04-03,14:30,62,351.3,31.6,44.3,77.21,0.53,61.76,0.44,27.3,0.67
2025-04-03,14:45,62,310.8,31.4,43.1,77.59,0.47,62.07,0.39,24.3,0.67
2025-04-03,15:00,62,270.4,31.2,41.9,77.97,0.41,62.37,0.34,21.2,0.67
2025-04-03,15:15,62,239.1,30.9,40.9,78.31,0.36,62.64,0.3,18.8,0.67
2025-04-03,15:30,62,207.7,30.6,39.8,78.64,0.31,62.91,0.26,16.4,0.67
2025-04-03,15:45,62,176.4,30.3,38.7,78.98,0.26,63.19,0.22,14.0,0.67
2025-04-03,16:00,62,145.1,30.0,37.7,79.32,0.22,63.46,0.18,11.5,0.67
2025-04-03,16:15,62,116.4,29.6,36.5,79.67,0.17,63.74,0.15,9.3,0.67
2025-04-03,16:30,62,87.7,29.2,35.4,80.03,0.13,64.02,0.11,7.0,0.67
2025-04-03,16:45,62,59.1,28.8,34.3,80.38,0.09,64.3,0.07,4.7,0.67
2025-04-03,17:00,62,30.4,28.4,33.2,80.73,0.05,64.59,0.04,2.4,0.67
2025-04-03,17:15,62,22.8,28.1,32.7,80.89,0.03,64.71,0.03,1.8,0.67
2025-04-03,17:30,62,15.2,27.8,32.2,81.05,0.02,64.84,0.02,1.2,0.67
2025-04-03,17:45,62,7.6,27.5,31.7,81.21,0.01,64.97,0.01,0.6,0.67
2025-04-04,05:15,62,22.9,24.4,29.0,82.06,0.03,65.65,0.03,1.9,0.67
2025-04-04,05:30,62,45.8,24.8,29.9,81.77,0.07,65.42,0.06,3.7,0.67
2025-04-04,05:45,62,68.7,25.1,30.8,81.48,0.1,65.18,0.09,5.6,0.67
2025-04-04,06:00,62,91.6,25.5,31.8,81.18,0.14,64.95,0.11,7.4,0.67
2025-04-04,06:15,62,147.0,26.1,33.8,80.56,0.22,64.44,0.18,11.8,0.67
2025-04-04,06:30,62,202.4,26.7,35.7,79.93,0.3,63.94,0.25,16.2,0.67
2025-04-04,06:45,62,257.8,27.3,37.7,79.3,0.39,63.44,0.32,20.5,0.67
2025-04-04,07:00,62,313.2,27.9,39.7,78.68,0.47,62.94,0.39,24.7,0.67
2025-04-04,07:15,62,372.4,28.3,41.7,78.05,0.56,62.44,0.47,29.2,0.67
2025-04-04,07:30,62,431.6,28.8,43.6,77.43,0.65,61.94,0.54,33.7,0.67
2025-04-04,07:45,62,490.9,29.3,45.6,76.81,0.74,61.45,0.62,38.1,0.67
2025-04-04,08:00,62,550.1,29.8,47.6,76.18,0.83,60.95,0.7,42.4,0.67
2025-04-04,08:15,62,583.4,30.3,48.8,75.78,0.88,60.62,0.74,44.8,0.67
2025-04-04,08:30,62,616.6,30.7,50.1,75.38,0.93,60.3,0.78,47.1,0.67
2025-04-04,08:45,62,649.9,31.1,51.4,74.97,0.98,59.98,0.82,49.5,0.67
2025-04-04,09:00,62,683.2,31.6,52.7,74.57,1.04,59.65,0.87,51.8,0.67
2025-04-04,09:15,62,705.4,32.0,53.6,74.28,1.07,59.42,0.9,53.3,0.67
2025-04-04,09:30,62,727.5,32.3,54.5,73.98,1.11,59.19,0.93,54.8,0.67
2025-04-04,09:45,62,749.7,32.7,55.4,73.69,1.14,58.95,0.95,56.3,0.67
2025-04-04,10:00,62,771.9,33.0,56.3,73.4,1.18,58.72,0.98,57.8,0.67
2025-04-04,10:15,62,782.6,33.4,56.9,73.22,1.19,58.58,1.0,58.5,0.67
2025-04-04,10:30,62,793.3,33.7,57.5,73.04,1.21,58.43,1.01,59.2,0.67
2025-04-04,10:45,62,804.0,34.0,58.1,72.86,1.23,58.29,1.03,59.8,0.67
2025-04-04,11:00,62,814.7,34.3,58.6,72.68,1.24,58.14,1.04,60.5,0.67
2025-04-04,11:15,62,804.6,34.5,58.6,72.7,1.23,58.16,1.03,59.8,0.67
2025-04-04,11:30,62,794.4,34.7,58.5,72.71,1.21,58.17,1.01,59.0,0.67
2025-04-04,11:45,62,784.3,34.9,58.5,72.73,1.2,58.18,1.0,58.3,0.67
2025-04-04,12:00,62,774.1,35.1,58.4,72.74,1.18,58.19,0.99,57.6,0.67
2025-04-04,12:15,62,687.0,35.2,56.3,73.4,1.05,58.72,0.88,51.4,0.67
2025-04-04,12:30,62,600.0,35.2,54.2,74.07,0.91,59.25,0.76,45.2,0.67
2025-04-04,12:45,62,512.9,35.3,52.1,74.73,0.78,59.79,0.65,38.9,0.67
2025-04-04,13:00,62,425.8,35.4,50.1,75.39,0.64,60.32,0.54,32.5,0.67
2025-04-04,13:15,62,407.9,35.4,49.6,75.55,0.62,60.44,0.52,31.2,0.67
2025-04-04,13:30,62,390.1,35.3,49.0,75.71,0.59,60.57,0.49,29.9,0.67
2025-04-04,13:45,62,372.3,35.2,48.5,75.87,0.56,60.7,0.47,28.6,0.67
2025-04-04,14:00,62,354.4,35.2,48.0,76.03,0.54,60.83,0.45,27.3,0.67
2025-04-04,14:15,62,301.8,35.0,46.5,76.51,0.46,61.21,0.38,23.3,0.67
2025-04-04,14:30,62,249.1,34.8,45.0,76.99,0.38,61.59,0.31,19.3,0.67
2025-04-04,14:45,62,196.4,34.6,43.5,77.47,0.3,61.97,0.25,15.3,0.67
2025-04-04,15:00,62,143.8,34.4,42.0,77.94,0.22,62.35,0.18,11.3,0.67
2025-04-04,15:15,62,123.4,34.1,41.2,78.21,0.19,62.57,0.15,9.7,0.67
2025-04-04,15:30,62,103.0,33.7,40.3,78.48,0.15,62.79,0.13,8.1,0.67
2025-04-04,15:45,62,82.6,33.4,39.4,78.75,0.12,63.0,0.1,6.5,0.67
2025-04-04,16:00,62,62.2,33.0,38.6,79.02,0.09,63.22,0.08,4.9,0.67
2025-04-04,16:15,62,49.8,32.4,37.6,79.33,0.07,63.47,0.06,4.0,0.67
2025-04-04,16:30,62,37.4,31.7,36.6,79.64,0.06,63.71,0.05,3.0,0.67
2025-04-04,16:45,62,25.0,31.0,35.7,79.95,0.04,63.96,0.03,2.0,0.67
2025-04-04,17:00,62,12.7,30.4,34.7,80.26,0.02,64.21,0.02,1.0,0.67
2025-04-04,17:15,62,9.5,29.8,34.1,80.45,0.01,64.36,0.01,0.8,0.67
2025-04-04,17:30,62,6.3,29.3,33.5,80.65,0.01,64.52,0.01,0.5,0.67
2025-04-05,05:15,62,21.2,24.3,28.9,82.1,0.03,65.68,0.03,1.7,0.67
2025-04-05,05:30,62,42.5,24.7,29.8,81.81,0.06,65.45,0.05,3.5,0.67
2025-04-05,05:45,62,63.8,25.1,30.7,81.52,0.09,65.22,0.08,5.2,0.67
2025-04-05,06:00,62,85.0,25.5,31.6,81.24,0.13,64.99,0.11,6.9,0.67
2025-04-05,06:15,62,137.1,26.1,33.5,80.63,0.2,64.5,0.17,11.0,0.67
2025-04-05,06:30,62,189.1,26.7,35.4,80.02,0.28,64.02,0.24,15.1,0.67
2025-04-05,06:45,62,241.1,27.3,37.3,79.42,0.36,63.53,0.3,19.2,0.67
2025-04-05,07:00,62,293.2,27.9,39.3,78.81,0.44,63.05,0.37,23.2,0.67
2025-04-05,07:15,62,351.8,28.4,41.2,78.19,0.53,62.55,0.44,27.6,0.67
2025-04-05,07:30,62,410.4,28.9,43.2,77.57,0.62,62.05,0.52,32.1,0.67
2025-04-05,07:45,62,469.0,29.4,45.2,76.94,0.71,61.55,0.59,36.4,0.67
2025-04-05,08:00,62,527.6,29.9,47.1,76.32,0.8,61.06,0.67,40.7,0.67
2025-04-05,08:15,62,563.4,30.5,48.5,75.87,0.85,60.7,0.71,43.3,0.67
2025-04-05,08:30,62,599.1,31.0,49.9,75.43,0.91,60.34,0.76,45.8,0.67
2025-04-05,08:45,62,634.8,31.5,51.4,74.98,0.96,59.99,0.81,48.3,0.67
2025-04-05,09:00,62,670.5,32.0,52.8,74.54,1.02,59.63,0.85,50.8,0.67
2025-04-05,09:15,62,672.5,32.5,53.3,74.38,1.02,59.5,0.85,50.9,0.67
2025-04-05,09:30,62,674.4,32.9,53.8,74.22,1.02,59.37,0.86,50.9,0.67
2025-04-05,09:45,62,676.3,33.4,54.3,74.06,1.03,59.25,0.86,51.0,0.67
2025-04-05,10:00,62,678.2,33.8,54.8,73.9,1.03,59.12,0.86,51.0,0.67
2025-04-05,10:15,62,698.4,34.1,55.6,73.65,1.06,58.92,0.89,52.4,0.67
2025-04-05,10:30,62,718.6,34.4,56.4,73.4,1.09,58.72,0.92,53.8,0.67
2025-04-05,10:45,62,738.8,34.7,57.2,73.15,1.13,58.52,0.94,55.2,0.67
2025-04-05,11:00,62,759.0,35.0,57.9,72.9,1.16,58.32,0.97,56.5,0.67
2025-04-05,11:15,62,740.8,35.1,57.6,72.99,1.13,58.39,0.95,55.2,0.67
2025-04-05,11:30,62,722.5,35.3,57.3,73.09,1.1,58.47,0.92,53.9,0.67
2025-04-05,11:45,62,704.3,35.4,57.0,73.18,1.07,58.55,0.9,52.6,0.67
2025-04-05,12:00,62,686.0,35.6,56.7,73.28,1.04,58.62,0.87,51.3,0.67
2025-04-05,12:15,62,646.6,35.6,55.8,73.59,0.98,58.87,0.82,48.5,0.67
2025-04-05,12:30,62,607.1,35.6,54.8,73.89,0.92,59.12,0.77,45.7,0.67
2025-04-05,12:45,62,567.6,35.6,53.8,74.2,0.86,59.36,0.72,42.8,0.67
2025-04-05,13:00,62,528.1,35.6,52.9,74.51,0.8,59.61,0.67,40.0,0.67
2025-04-05,13:15,62,501.2,35.5,52.1,74.76,0.76,59.81,0.64,38.1,0.67
2025-04-05,13:30,62,474.3,35.4,51.3,75.01,0.72,60.01,0.6,36.1,0.67
2025-04-05,13:45,62,447.4,35.3,50.5,75.27,0.68,60.21,0.57,34.1,0.67
2025-04-05,14:00,62,420.5,35.1,49.7,75.52,0.64,60.41,0.53,32.2,0.67
2025-04-05,14:15,62,361.4,34.9,47.9,76.06,0.55,60.85,0.46,27.8,0.67
2025-04-05,14:30,62,302.2,34.7,46.2,76.61,0.46,61.29,0.38,23.4,0.67
2025-04-05,14:45,62,243.1,34.4,44.5,77.15,0.37,61.72,0.31,18.9,0.67
2025-04-05,15:00,62,184.0,34.2,42.8,77.7,0.28,62.16,0.23,14.4,0.67
2025-04-05,15:15,62,162.5,33.8,41.9,77.99,0.24,62.39,0.2,12.7,0.67
2025-04-05,15:30,62,140.9,33.4,40.9,78.29,0.21,62.63,0.18,11.1,0.67
2025-04-05,15:45,62,119.4,33.0,40.0,78.58,0.18,62.86,0.15,9.4,0.67
2025-04-05,16:00,62,97.9,32.6,39.1,78.87,0.15,63.1,0.12,7.7,0.67
2025-04-05,16:15,62,78.5,32.1,38.0,79.2,0.12,63.36,0.1,6.2,0.67
2025-04-05,16:30,62,59.0,31.5,37.0,79.53,0.09,63.62,0.07,4.7,0.67
2025-04-05,16:45,62,39.5,31.0,36.0,79.86,0.06,63.89,0.05,3.2,0.67
2025-04-05,17:00,62,20.1,30.4,34.9,80.19,0.03,64.15,0.03,1.6,0.67
2025-04-05,17:15,62,15.1,29.9,34.3,80.38,0.02,64.3,0.02,1.2,0.67
2025-04-05,17:30,62,10.1,29.5,33.7,80.57,0.01,64.45,0.01,0.8,0.67
2025-04-05,17:45,62,5.0,29.0,33.1,80.76,0.01,64.61,0.01,0.4,0.67
2025-04-06,05:15,62,26.2,25.4,30.1,81.72,0.04,65.37,0.03,2.1,0.67
2025-04-06,05:30,62,52.5,25.7,31.1,81.41,0.08,65.13,0.07,4.3,0.67
2025-04-06,05:45,62,78.7,26.1,32.0,81.11,0.12,64.88,0.1,6.4,0.67
2025-04-06,06:00,62,105.0,26.4,33.0,80.8,0.16,64.64,0.13,8.5,0.67
2025-04-06,06:15,62,155.8,26.9,34.8,80.22,0.23,64.18,0.19,12.5,0.67
2025-04-06,06:30,62,206.7,27.5,36.6,79.64,0.31,63.72,0.26,16.5,0.67
2025-04-06,06:45,62,257.5,28.0,38.5,79.07,0.39,63.25,0.32,20.4,0.67
2025-04-06,07:00,62,308.4,28.6,40.3,78.49,0.46,62.79,0.39,24.3,0.67
2025-04-06,07:15,62,369.8,28.9,42.2,77.89,0.56,62.31,0.46,29.0,0.67
2025-04-06,07:30,62,431.1,29.3,44.1,77.28,0.65,61.83,0.54,33.6,0.67
2025-04-06,07:45,62,492.5,29.7,46.0,76.68,0.74,61.34,0.62,38.1,0.67
2025-04-06,08:00,62,553.9,30.1,47.9,76.08,0.84,60.86,0.7,42.6,0.67
2025-04-06,08:15,62,608.4,30.4,49.6,75.55,0.92,60.44,0.77,46.6,0.67
2025-04-06,08:30,62,662.8,30.6,51.2,75.03,1.0,60.02,0.84,50.5,0.67
2025-04-06,08:45,62,717.3,30.9,52.9,74.5,1.09,59.6,0.91,54.3,0.67
2025-04-06,09:00,62,771.8,31.2,54.5,73.97,1.17,59.18,0.98,58.1,0.67
2025-04-06,09:15,62,790.6,31.4,55.2,73.77,1.2,59.02,1.01,59.4,0.67
2025-04-06,09:30,62,809.4,31.6,55.8,73.57,1.23,58.86,1.03,60.7,0.67
2025-04-06,09:45,62,828.2,31.7,56.4,73.37,1.26,58.7,1.06,62.0,0.67
2025-04-06,10:00,62,847.0,31.9,57.1,73.17,1.29,58.54,1.08,63.3,0.67
2025-04-06,10:15,62,830.5,32.0,56.7,73.28,1.26,58.63,1.06,62.1,0.67
2025-04-06,10:30,62,814.1,32.0,56.4,73.39,1.24,58.71,1.04,60.9,0.67
2025-04-06,10:45,62,797.6,32.1,56.0,73.5,1.21,58.8,1.02,59.8,0.67
2025-04-06,11:00,62,781.1,32.2,55.7,73.61,1.19,58.89,1.0,58.6,0.67
2025-04-06,11:15,62,775.4,32.2,55.6,73.65,1.18,58.92,0.99,58.2,0.67
2025-04-06,11:30,62,769.7,32.2,55.5,73.68,1.17,58.95,0.98,57.8,0.67
2025-04-06,11:45,62,763.9,32.2,55.3,73.72,1.16,58.97,0.97,57.4,0.67
2025-04-06,12:00,62,758.2,32.3,55.2,73.75,1.15,59.0,0.97,57.0,0.67
2025-04-06,12:15,62,722.5,32.2,54.3,74.05,1.1,59.24,0.92,54.5,0.67
2025-04-06,12:30,62,686.8,32.2,53.4,74.34,1.04,59.47,0.87,51.9,0.67
