Date,Time,Shape,Spacing_cm,Connection,Season,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-09-01,05:15,Flat,93,TCT,Autumn,23.5,24.4,22.0,84.28,0.04,67.42,0.03,2.1,0.67
2024-09-01,05:30,Flat,93,TCT,Autumn,47.0,24.6,22.8,84.03,0.07,67.22,0.06,4.2,0.67
2024-09-01,05:45,Flat,93,TCT,Autumn,70.6,24.8,23.6,83.78,0.11,67.02,0.09,6.2,0.67
2024-09-01,06:00,Flat,93,TCT,Autumn,94.1,25.0,24.4,83.53,0.15,66.82,0.12,8.3,0.67
2024-09-01,06:15,Flat,93,TCT,Autumn,133.1,25.3,25.7,83.12,0.21,66.5,0.18,11.7,0.67
2024-09-01,06:30,Flat,93,TCT,Autumn,172.1,25.6,26.9,82.71,0.27,66.17,0.23,15.1,0.67
2024-09-01,06:45,Flat,93,TCT,Autumn,211.1,26.0,28.2,82.31,0.33,65.84,0.28,18.4,0.67
2024-09-01,07:00,Flat,93,TCT,Autumn,250.1,26.3,29.5,81.9,0.4,65.52,0.33,21.8,0.67
2024-09-01,07:15,Flat,93,TCT,Autumn,299.6,26.7,31.2,81.35,0.48,65.08,0.4,25.9,0.67
2024-09-01,07:30,Flat,93,TCT,Autumn,349.0,27.2,33.0,80.81,0.56,64.65,0.47,30.1,0.67
2024-09-01,07:45,Flat,93,TCT,Autumn,398.5,27.7,34.7,80.26,0.64,64.21,0.53,34.2,0.67
2024-09-01,08:00,Flat,93,TCT,Autumn,448.0,28.2,36.4,79.72,0.72,63.77,0.6,38.2,0.67
2024-09-01,08:15,Flat,93,TCT,Autumn,471.2,28.7,37.5,79.37,0.75,63.5,0.63,40.1,0.67
2024-09-01,08:30,Flat,93,TCT,Autumn,494.4,29.2,38.6,79.02,0.79,63.22,0.66,41.9,0.67
2024-09-01,08:45,Flat,93,TCT,Autumn,517.7,29.7,39.7,78.68,0.83,62.94,0.69,43.7,0.67
