Date,Time,Shape,Spacing_cm,Connection,Season,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-09-01,05:15,Inverted-V,93,TCT,Autumn,19.1,25.9,21.4,84.47,0.03,67.58,0.03,1.7,0.67
2025-09-01,05:30,Inverted-V,93,TCT,Autumn,38.3,26.2,22.1,84.24,0.06,67.39,0.05,3.4,0.67
2025-09-01,05:45,Inverted-V,93,TCT,Autumn,57.4,26.4,22.9,84.0,0.09,67.2,0.08,5.1,0.67
2025-09-01,06:00,Inverted-V,93,TCT,Autumn,76.6,26.7,23.6,83.77,0.12,67.02,0.1,6.8,0.67
2025-09-01,06:15,Inverted-V,93,TCT,Autumn,113.1,27.2,25.0,83.33,0.18,66.67,0.15,10.0,0.67
2025-09-01,06:30,Inverted-V,93,TCT,Autumn,149.6,27.6,26.4,82.89,0.24,66.32,0.2,13.1,0.67
2025-09-01,06:45,Inverted-V,93,TCT,Autumn,186.0,28.1,27.8,82.46,0.29,65.97,0.25,16.3,0.67
2025-09-01,07:00,Inverted-V,93,TCT,Autumn,222.5,28.6,29.1,82.02,0.35,65.62,0.3,19.4,0.67
2025-09-01,07:15,Inverted-V,93,TCT,Autumn,261.4,29.1,30.6,81.55,0.42,65.24,0.35,22.7,0.67
2025-09-01,07:30,Inverted-V,93,TCT,Autumn,300.3,29.6,32.1,81.08,0.48,64.87,0.4,26.0,0.67
2025-09-01,07:45,Inverted-V,93,TCT,Autumn,339.3,30.1,33.6,80.61,0.54,64.49,0.45,29.2,0.67
2025-09-01,08:00,Inverted-V,93,TCT,Autumn,378.2,30.6,35.1,80.14,0.6,64.12,0.51,32.4,0.67
2025-09-01,08:15,Inverted-V,93,TCT,Autumn,424.2,31.0,36.6,79.64,0.68,63.71,0.57,36.2,0.67
2025-09-01,08:30,Inverted-V,93,TCT,Autumn,470.2,31.5,38.2,79.14,0.75,63.31,0.63,39.9,0.67
2025-09-01,08:45,Inverted-V,93,TCT,Autumn,516.1,31.9,39.8,78.63,0.83,62.91,0.69,43.6,0.67
2025-09-01,09:00,Inverted-V,93,TCT,Autumn,562.1,32.4,41.4,78.13,0.9,62.5,0.76,47.2,0.67
2025-09-01,09:15,Inverted-V,93,TCT,Autumn,588.8,32.7,42.5,77.8,0.95,62.24,0.79,49.3,0.67
2025-09-01,09:30,Inverted-V,93,TCT,Autumn,615.5,33.1,43.5,77.47,0.99,61.98,0.83,51.4,0.67
2025-09-01,09:45,Inverted-V,93,TCT,Autumn,642.2,33.5,44.5,77.14,1.03,61.71,0.87,53.4,0.67
2025-09-01,10:00,Inverted-V,93,TCT,Autumn,668.8,33.9,45.6,76.81,1.08,61.45,0.9,55.5,0.67
2025-09-01,10:15,Inverted-V,93,TCT,Autumn,674.5,34.1,46.0,76.67,1.09,61.34,0.91,55.9,0.67
2025-09-01,10:30,Inverted-V,93,TCT,Autumn,680.2,34.4,46.4,76.54,1.1,61.23,0.92,56.3,0.67
2025-09-01,10:45,Inverted-V,93,TCT,Autumn,686.0,34.7,46.9,76.4,1.11,61.12,0.93,56.7,0.67
2025-09-01,11:00,Inverted-V,93,TCT,Autumn,691.7,35.0,47.3,76.27,1.12,61.01,0.94,57.1,0.67
2025-09-01,11:15,Inverted-V,93,TCT,Autumn,675.4,35.1,47.0,76.35,1.09,61.08,0.91,55.8,0.67
2025-09-01,11:30,Inverted-V,93,TCT,Autumn,659.2,35.3,46.8,76.44,1.06,61.15,0.89,54.5,0.67
2025-09-01,11:45,Inverted-V,93,TCT,Autumn,643.0,35.4,46.5,76.52,1.04,61.22,0.87,53.2,0.67
2025-09-01,12:00,Inverted-V,93,TCT,Autumn,626.8,35.6,46.2,76.61,1.01,61.28,0.85,51.9,0.67
2025-09-01,12:15,Inverted-V,93,TCT,Autumn,626.8,35.6,46.3,76.59,1.01,61.27,0.85,51.9,0.67
2025-09-01,12:30,Inverted-V,93,TCT,Autumn,626.8,35.7,46.3,76.57,1.01,61.26,0.85,51.9,0.67
2025-09-01,12:45,Inverted-V,93,TCT,Autumn,626.9,35.7,46.4,76.56,1.01,61.25,0.85,51.9,0.67
2025-09-01,13:00,Inverted-V,93,TCT,Autumn,626.9,35.8,46.4,76.54,1.01,61.23,0.85,51.9,0.67
2025-09-01,13:15,Inverted-V,93,TCT,Autumn,601.0,35.7,45.7,76.76,0.97,61.41,0.81,49.8,0.67
2025-09-01,13:30,Inverted-V,93,TCT,Autumn,575.2,35.6,45.0,76.99,0.93,61.59,0.78,47.8,0.67
2025-09-01,13:45,Inverted-V,93,TCT,Autumn,549.3,35.6,44.3,77.21,0.88,61.77,0.74,45.7,0.67
2025-09-01,14:00,Inverted-V,93,TCT,Autumn,523.4,35.5,43.6,77.43,0.84,61.94,0.71,43.7,0.67
2025-09-01,14:15,Inverted-V,93,TCT,Autumn,481.7,35.4,42.4,77.81,0.77,62.25,0.65,40.4,0.67
2025-09-01,14:30,Inverted-V,93,TCT,Autumn,440.0,35.2,41.2,78.2,0.71,62.56,0.59,37.0,0.67
2025-09-01,14:45,Inverted-V,93,TCT,Autumn,398.3,35.0,40.0,78.58,0.64,62.86,0.53,33.6,0.67
2025-09-01,15:00,Inverted-V,93,TCT,Autumn,356.5,34.9,38.8,78.96,0.57,63.17,0.48,30.2,0.67
2025-09-01,15:15,Inverted-V,93,TCT,Autumn,311.3,34.6,37.3,79.42,0.5,63.53,0.42,26.5,0.67
2025-09-01,15:30,Inverted-V,93,TCT,Autumn,266.0,34.3,35.9,79.87,0.42,63.9,0.36,22.7,0.67
2025-09-01,15:45,Inverted-V,93,TCT,Autumn,220.8,34.0,34.5,80.33,0.35,64.26,0.29,18.9,0.67
2025-09-01,16:00,Inverted-V,93,TCT,Autumn,175.5,33.6,33.0,80.78,0.28,64.63,0.23,15.1,0.67
2025-09-01,16:15,Inverted-V,93,TCT,Autumn,140.7,33.1,31.6,81.24,0.22,64.99,0.19,12.2,0.67
2025-09-01,16:30,Inverted-V,93,TCT,Autumn,106.0,32.5,30.2,81.69,0.17,65.35,0.14,9.2,0.67
2025-09-01,16:45,Inverted-V,93,TCT,Autumn,71.2,31.9,28.7,82.15,0.11,65.72,0.09,6.2,0.67
2025-09-01,17:00,Inverted-V,93,TCT,Autumn,36.5,31.4,27.3,82.6,0.06,66.08,0.05,3.2,0.67
2025-09-01,17:15,Inverted-V,93,TCT,Autumn,27.4,30.9,26.6,82.83,0.04,66.26,0.04,2.4,0.67
2025-09-01,17:30,Inverted-V,93,TCT,Autumn,18.2,30.4,25.9,83.06,0.03,66.45,0.02,1.6,0.67
2025-09-01,17:45,Inverted-V,93,TCT,Autumn,9.1,29.9,25.1,83.28,0.01,66.63,0.01,0.8,0.67
2025-09-02,05:15,Inverted-V,93,TCT,Autumn,23.5,25.4,21.0,84.59,0.04,67.67,0.03,2.1,0.67
2025-09-02,05:30,Inverted-V,93,TCT,Autumn,46.9,25.7,21.9,84.31,0.07,67.45,0.06,4.2,0.67
2025-09-02,05:45,Inverted-V,93,TCT,Autumn,70.4,26.0,22.8,84.04,0.11,67.23,0.09,6.2,0.67
2025-09-02,06:00,Inverted-V,93,TCT,Autumn,93.8,26.3,23.6,83.77,0.15,67.01,0.12,8.3,0.67
2025-09-02,06:15,Inverted-V,93,TCT,Autumn,139.2,26.8,25.3,83.25,0.22,66.6,0.18,12.3,0.67
2025-09-02,06:30,Inverted-V,93,TCT,Autumn,184.5,27.3,26.9,82.73,0.29,66.18,0.24,16.2,0.67
2025-09-02,06:45,Inverted-V,93,TCT,Autumn,229.8,27.8,28.5,82.21,0.36,65.77,0.31,20.1,0.67
2025-09-02,07:00,Inverted-V,93,TCT,Autumn,275.1,28.3,30.2,81.69,0.44,65.35,0.37,23.9,0.67
2025-09-02,07:15,Inverted-V,93,TCT,Autumn,322.5,28.9,32.0,81.11,0.51,64.89,0.43,27.9,0.67
2025-09-02,07:30,Inverted-V,93,TCT,Autumn,369.8,29.6,33.8,80.53,0.59,64.42,0.49,31.8,0.67
2025-09-02,07:45,Inverted-V,93,TCT,Autumn,417.2,30.2,35.7,79.95,0.67,63.96,0.56,35.7,0.67
2025-09-02,08:00,Inverted-V,93,TCT,Autumn,464.5,30.9,37.5,79.37,0.74,63.49,0.62,39.5,0.67
2025-09-02,08:15,Inverted-V,93,TCT,Autumn,496.4,31.5,38.9,78.93,0.79,63.14,0.67,42.0,0.67
2025-09-02,08:30,Inverted-V,93,TCT,Autumn,528.3,32.1,40.3,78.49,0.85,62.79,0.71,44.5,0.67
2025-09-02,08:45,Inverted-V,93,TCT,Autumn,560.2,32.7,41.7,78.05,0.9,62.44,0.75,47.0,0.67
2025-09-02,09:00,Inverted-V,93,TCT,Autumn,592.2,33.3,43.1,77.61,0.95,62.09,0.8,49.5,0.67
2025-09-02,09:15,Inverted-V,93,TCT,Autumn,624.7,33.7,44.4,77.2,1.01,61.76,0.84,52.0,0.67
2025-09-02,09:30,Inverted-V,93,TCT,Autumn,657.3,34.2,45.7,76.79,1.06,61.43,0.89,54.5,0.67
2025-09-02,09:45,Inverted-V,93,TCT,Autumn,689.9,34.7,47.0,76.37,1.11,61.1,0.93,57.0,0.67
2025-09-02,10:00,Inverted-V,93,TCT,Autumn,722.4,35.2,48.3,75.96,1.17,60.77,0.98,59.4,0.67
2025-09-02,10:15,Inverted-V,93,TCT,Autumn,728.9,35.6,48.8,75.79,1.18,60.63,0.99,59.8,0.67
2025-09-02,10:30,Inverted-V,93,TCT,Autumn,735.3,36.0,49.4,75.61,1.19,60.49,1.0,60.3,0.67
2025-09-02,10:45,Inverted-V,93,TCT,Autumn,741.8,36.4,49.9,75.44,1.2,60.35,1.01,60.7,0.67
2025-09-02,11:00,Inverted-V,93,TCT,Autumn,748.2,36.8,50.5,75.26,1.21,60.21,1.01,61.1,0.67
2025-09-02,11:15,Inverted-V,93,TCT,Autumn,773.4,37.0,51.3,75.0,1.25,60.0,1.05,63.0,0.67
2025-09-02,11:30,Inverted-V,93,TCT,Autumn,798.7,37.2,52.2,74.73,1.3,59.78,1.09,64.9,0.67
2025-09-02,11:45,Inverted-V,93,TCT,Autumn,823.9,37.4,53.0,74.46,1.34,59.57,1.12,66.7,0.67
2025-09-02,12:00,Inverted-V,93,TCT,Autumn,849.1,37.6,53.8,74.2,1.38,59.36,1.16,68.6,0.67
2025-09-02,12:15,Inverted-V,93,TCT,Autumn,823.1,37.6,53.2,74.39,1.34,59.51,1.12,66.6,0.67
2025-09-02,12:30,Inverted-V,93,TCT,Autumn,797.1,37.7,52.6,74.59,1.29,59.67,1.08,64.6,0.67
2025-09-02,12:45,Inverted-V,93,TCT,Autumn,771.1,37.7,52.0,74.79,1.25,59.83,1.05,62.7,0.67
