Date,Time,Shape,Spacing_cm,Connection,Season,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-02-01,05:15,V-Shape,62,Se-P,Spring,6.1,22.9,26.1,82.99,0.01,66.39,0.01,0.5,0.67
2025-02-01,05:30,V-Shape,62,Se-P,Spring,12.2,23.2,26.5,82.86,0.02,66.29,0.02,1.0,0.67
2025-02-01,05:45,V-Shape,62,Se-P,Spring,18.3,23.5,26.9,82.72,0.03,66.18,0.02,1.5,0.67
2025-02-01,06:00,V-Shape,62,Se-P,Spring,24.5,23.7,27.3,82.59,0.04,66.07,0.03,2.0,0.67
2025-02-01,06:15,V-Shape,62,Se-P,Spring,60.2,24.3,28.8,82.13,0.09,65.71,0.07,4.9,0.67
2025-02-01,06:30,V-Shape,62,Se-P,Spring,95.9,24.8,30.2,81.68,0.14,65.34,0.12,7.8,0.67
2025-02-01,06:45,V-Shape,62,Se-P,Spring,131.7,25.4,31.6,81.22,0.2,64.98,0.16,10.6,0.67
2025-02-01,07:00,V-Shape,62,Se-P,Spring,167.4,25.9,33.1,80.77,0.25,64.61,0.21,13.5,0.67
2025-02-01,07:15,V-Shape,62,Se-P,Spring,210.3,26.5,34.7,80.25,0.31,64.2,0.26,16.9,0.67
2025-02-01,07:30,V-Shape,62,Se-P,Spring,253.3,27.0,36.3,79.73,0.38,63.79,0.32,20.2,0.67
2025-02-01,07:45,V-Shape,62,Se-P,Spring,296.2,27.6,38.0,79.22,0.44,63.37,0.37,23.5,0.67
2025-02-01,08:00,V-Shape,62,Se-P,Spring,339.2,28.1,39.6,78.7,0.51,62.96,0.43,26.8,0.67
2025-02-01,08:15,V-Shape,62,Se-P,Spring,396.9,28.6,41.5,78.1,0.6,62.48,0.5,31.2,0.67
2025-02-01,08:30,V-Shape,62,Se-P,Spring,454.5,29.0,43.4,77.51,0.68,62.01,0.57,35.5,0.67
2025-02-01,08:45,V-Shape,62,Se-P,Spring,512.2,29.5,45.3,76.91,0.77,61.53,0.65,39.7,0.67
2025-02-01,09:00,V-Shape,62,Se-P,Spring,569.9,29.9,47.2,76.31,0.86,61.05,0.72,44.0,0.67
2025-02-01,09:15,V-Shape,62,Se-P,Spring,622.5,30.3,48.8,75.79,0.94,60.63,0.79,47.8,0.67
2025-02-01,09:30,V-Shape,62,Se-P,Spring,675.0,30.6,50.5,75.26,1.02,60.21,0.86,51.5,0.67
2025-02-01,09:45,V-Shape,62,Se-P,Spring,727.6,31.0,52.1,74.73,1.1,59.79,0.92,55.2,0.67
2025-02-01,10:00,V-Shape,62,Se-P,Spring,780.1,31.3,53.8,74.21,1.18,59.37,0.99,58.9,0.67
2025-02-01,10:15,V-Shape,62,Se-P,Spring,813.0,31.6,54.9,73.87,1.24,59.09,1.04,61.2,0.67
2025-02-01,10:30,V-Shape,62,Se-P,Spring,845.9,31.8,55.9,73.53,1.29,58.82,1.08,63.4,0.67
2025-02-01,10:45,V-Shape,62,Se-P,Spring,878.7,32.0,57.0,73.19,1.34,58.55,1.12,65.6,0.67
2025-02-01,11:00,V-Shape,62,Se-P,Spring,911.6,32.3,58.1,72.85,1.39,58.28,1.16,67.8,0.67
2025-02-01,11:15,V-Shape,62,Se-P,Spring,911.3,32.5,58.3,72.8,1.39,58.24,1.16,67.8,0.67
2025-02-01,11:30,V-Shape,62,Se-P,Spring,910.9,32.6,58.4,72.75,1.39,58.2,1.16,67.7,0.67
2025-02-01,11:45,V-Shape,62,Se-P,Spring,910.6,32.8,58.6,72.7,1.39,58.16,1.16,67.7,0.67
2025-02-01,12:00,V-Shape,62,Se-P,Spring,910.3,33.0,58.7,72.65,1.39,58.12,1.16,67.6,0.67
2025-02-01,12:15,V-Shape,62,Se-P,Spring,890.5,33.0,58.3,72.79,1.36,58.23,1.14,66.2,0.67
2025-02-01,12:30,V-Shape,62,Se-P,Spring,870.7,33.1,57.8,72.93,1.33,58.35,1.11,64.9,0.67
2025-02-01,12:45,V-Shape,62,Se-P,Spring,851.0,33.1,57.4,73.08,1.3,58.46,1.09,63.5,0.67
2025-02-01,13:00,V-Shape,62,Se-P,Spring,831.2,33.1,56.9,73.22,1.27,58.58,1.06,62.1,0.67
2025-02-01,13:15,V-Shape,62,Se-P,Spring,794.4,33.1,55.9,73.54,1.21,58.83,1.01,59.6,0.67
2025-02-01,13:30,V-Shape,62,Se-P,Spring,757.5,33.0,54.9,73.86,1.15,59.08,0.96,57.0,0.67
2025-02-01,13:45,V-Shape,62,Se-P,Spring,720.7,32.9,53.9,74.17,1.09,59.34,0.92,54.4,0.67
2025-02-01,14:00,V-Shape,62,Se-P,Spring,683.9,32.8,52.9,74.49,1.04,59.59,0.87,51.8,0.67
2025-02-01,14:15,V-Shape,62,Se-P,Spring,636.4,32.6,51.5,74.92,0.96,59.94,0.81,48.4,0.67
2025-02-01,14:30,V-Shape,62,Se-P,Spring,589.0,32.5,50.2,75.36,0.89,60.29,0.75,45.0,0.67
2025-02-01,14:45,V-Shape,62,Se-P,Spring,541.5,32.3,48.8,75.79,0.82,60.63,0.69,41.6,0.67
2025-02-01,15:00,V-Shape,62,Se-P,Spring,494.1,32.1,47.4,76.22,0.75,60.98,0.62,38.1,0.67
2025-02-01,15:15,V-Shape,62,Se-P,Spring,432.1,31.8,45.6,76.82,0.65,61.45,0.55,33.5,0.67
2025-02-01,15:30,V-Shape,62,Se-P,Spring,370.2,31.4,43.7,77.41,0.56,61.93,0.47,28.9,0.67
2025-02-01,15:45,V-Shape,62,Se-P,Spring,308.2,31.1,41.8,78.0,0.46,62.4,0.39,24.2,0.67
2025-02-01,16:00,V-Shape,62,Se-P,Spring,246.2,30.8,39.9,78.6,0.37,62.88,0.31,19.4,0.67
2025-02-01,16:15,V-Shape,62,Se-P,Spring,195.3,30.2,38.0,79.2,0.29,63.36,0.24,15.5,0.67
2025-02-01,16:30,V-Shape,62,Se-P,Spring,144.4,29.6,36.2,79.79,0.22,63.84,0.18,11.5,0.67
2025-02-01,16:45,V-Shape,62,Se-P,Spring,93.5,28.9,34.3,80.39,0.14,64.31,0.12,7.5,0.67
2025-02-01,17:00,V-Shape,62,Se-P,Spring,42.6,28.3,32.4,80.99,0.06,64.79,0.05,3.4,0.67
2025-02-01,17:15,V-Shape,62,Se-P,Spring,31.9,27.9,31.7,81.2,0.05,64.96,0.04,2.6,0.67
2025-02-01,17:30,V-Shape,62,Se-P,Spring,21.3,27.5,31.1,81.41,0.03,65.13,0.03,1.7,0.67
2025-02-01,17:45,V-Shape,62,Se-P,Spring,10.6,27.1,30.4,81.62,0.02,65.29,0.01,0.9,0.67
2025-02-02,05:15,V-Shape,62,Se-P,Spring,6.4,22.7,25.8,83.06,0.01,66.45,0.01,0.5,0.67
2025-02-02,05:30,V-Shape,62,Se-P,Spring,12.8,23.0,26.3,82.92,0.02,66.33,0.02,1.1,0.67
2025-02-02,05:45,V-Shape,62,Se-P,Spring,19.2,23.3,26.8,82.77,0.03,66.22,0.02,1.6,0.67
2025-02-02,06:00,V-Shape,62,Se-P,Spring,25.6,23.6,27.2,82.62,0.04,66.1,0.03,2.1,0.67
2025-02-02,06:15,V-Shape,62,Se-P,Spring,66.6,24.2,28.8,82.11,0.1,65.69,0.08,5.4,0.67
2025-02-02,06:30,V-Shape,62,Se-P,Spring,107.7,24.8,30.5,81.6,0.16,65.28,0.13,8.7,0.67
2025-02-02,06:45,V-Shape,62,Se-P,Spring,148.7,25.4,32.1,81.08,0.22,64.86,0.19,12.0,0.67
2025-02-02,07:00,V-Shape,62,Se-P,Spring,189.7,26.0,33.7,80.57,0.28,64.45,0.24,15.2,0.67
2025-02-02,07:15,V-Shape,62,Se-P,Spring,238.0,26.5,35.4,80.03,0.35,64.02,0.3,19.0,0.67
2025-02-02,07:30,V-Shape,62,Se-P,Spring,286.3,27.0,37.1,79.49,0.43,63.59,0.36,22.8,0.67
2025-02-02,07:45,V-Shape,62,Se-P,Spring,334.6,27.5,38.8,78.95,0.5,63.16,0.42,26.5,0.67
2025-02-02,08:00,V-Shape,62,Se-P,Spring,382.9,27.9,40.5,78.42,0.57,62.73,0.48,30.2,0.67
2025-02-02,08:15,V-Shape,62,Se-P,Spring,430.6,28.4,42.2,77.89,0.65,62.31,0.54,33.7,0.67
2025-02-02,08:30,V-Shape,62,Se-P,Spring,478.4,28.9,43.8,77.36,0.72,61.89,0.6,37.3,0.67
2025-02-02,08:45,V-Shape,62,Se-P,Spring,526.2,29.3,45.5,76.84,0.79,61.47,0.66,40.8,0.67
2025-02-02,09:00,V-Shape,62,Se-P,Spring,573.9,29.8,47.2,76.31,0.87,61.05,0.73,44.3,0.67
2025-02-02,09:15,V-Shape,62,Se-P,Spring,621.0,30.2,48.7,75.81,0.94,60.65,0.79,47.7,0.67
