Date,Time,Shape,PanelSpacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-04-22,15:00,V-Shape,93,256.9,35.1,37.5,79.37,0.38,63.5,0.32,20.4,0.67
2025-04-22,15:15,V-Shape,93,229.3,34.8,36.6,79.67,0.34,63.73,0.29,18.3,0.67
2025-04-22,15:30,V-Shape,93,201.7,34.6,35.6,79.96,0.3,63.97,0.25,16.1,0.67
2025-04-22,15:45,V-Shape,93,174.0,34.3,34.7,80.26,0.26,64.21,0.22,13.9,0.67
2025-04-22,16:00,V-Shape,93,146.4,34.1,33.8,80.56,0.22,64.45,0.18,11.8,0.67
2025-04-22,16:15,V-Shape,93,116.4,33.6,32.5,80.96,0.17,64.77,0.14,9.4,0.67
2025-04-22,16:30,V-Shape,93,86.4,33.0,31.2,81.37,0.13,65.1,0.11,7.0,0.67
2025-04-22,16:45,V-Shape,93,56.3,32.5,29.9,81.78,0.08,65.42,0.07,4.6,0.67
2025-04-22,17:00,V-Shape,93,26.3,32.0,28.6,82.18,0.04,65.75,0.03,2.1,0.67
2025-04-22,17:15,V-Shape,93,19.7,31.4,27.9,82.41,0.03,65.93,0.02,1.6,0.67
2025-04-22,17:30,V-Shape,93,13.2,30.9,27.2,82.63,0.02,66.11,0.02,1.1,0.67
2025-04-22,17:45,V-Shape,93,6.6,30.3,26.5,82.86,0.01,66.29,0.01,0.5,0.67
2025-04-23,05:15,V-Shape,93,28.7,25.6,22.3,84.19,0.04,67.35,0.04,2.4,0.67
2025-04-23,05:30,V-Shape,93,53.5,25.8,23.1,83.92,0.08,67.14,0.07,4.4,0.67
2025-04-23,05:45,V-Shape,93,78.3,26.0,24.0,83.66,0.12,66.93,0.1,6.5,0.67
2025-04-23,06:00,V-Shape,93,103.1,26.2,24.8,83.39,0.15,66.71,0.13,8.5,0.67
2025-04-23,06:15,V-Shape,93,154.3,26.6,26.5,82.85,0.23,66.28,0.19,12.7,0.67
2025-04-23,06:30,V-Shape,93,205.5,27.1,28.2,82.32,0.3,65.85,0.25,16.8,0.67
2025-04-23,06:45,V-Shape,93,256.8,27.5,29.9,81.78,0.38,65.42,0.32,20.9,0.67
2025-04-23,07:00,V-Shape,93,308.0,27.9,31.6,81.24,0.46,64.99,0.38,24.9,0.67
2025-04-23,07:15,V-Shape,93,367.4,28.7,33.9,80.52,0.55,64.42,0.46,29.5,0.67
2025-04-23,07:30,V-Shape,93,426.7,29.5,36.1,79.8,0.64,63.84,0.53,34.1,0.67
2025-04-23,07:45,V-Shape,93,486.1,30.3,38.4,79.08,0.73,63.26,0.61,38.5,0.67
2025-04-23,08:00,V-Shape,93,545.5,31.1,40.7,78.35,0.82,62.68,0.68,42.9,0.67
2025-04-23,08:15,V-Shape,93,575.1,31.6,42.0,77.96,0.86,62.37,0.72,45.1,0.67
2025-04-23,08:30,V-Shape,93,604.7,32.1,43.2,77.56,0.91,62.05,0.76,47.2,0.67
2025-04-23,08:45,V-Shape,93,634.2,32.6,44.5,77.16,0.95,61.73,0.8,49.3,0.67
2025-04-23,09:00,V-Shape,93,663.8,33.1,45.7,76.77,1.0,61.41,0.84,51.4,0.67
2025-04-23,09:15,V-Shape,93,670.7,33.5,46.3,76.6,1.01,61.28,0.85,51.9,0.67
2025-04-23,09:30,V-Shape,93,677.7,33.9,46.8,76.42,1.02,61.14,0.86,52.3,0.67
2025-04-23,09:45,V-Shape,93,684.6,34.2,47.4,76.25,1.03,61.0,0.87,52.8,0.67
2025-04-23,10:00,V-Shape,93,691.5,34.6,47.9,76.07,1.04,60.86,0.87,53.2,0.67
2025-04-23,10:15,V-Shape,93,723.5,34.9,49.0,75.73,1.09,60.59,0.92,55.5,0.67
2025-04-23,10:30,V-Shape,93,755.6,35.2,50.1,75.39,1.14,60.31,0.96,57.7,0.67
2025-04-23,10:45,V-Shape,93,787.6,35.5,51.1,75.05,1.19,60.04,1.0,60.0,0.67
2025-04-23,11:00,V-Shape,93,819.7,35.7,52.2,74.71,1.24,59.77,1.04,62.2,0.67
2025-04-23,11:15,V-Shape,93,804.9,35.9,52.1,74.76,1.22,59.81,1.02,61.1,0.67
2025-04-23,11:30,V-Shape,93,790.2,36.1,51.9,74.81,1.2,59.85,1.0,60.0,0.67
2025-04-23,11:45,V-Shape,93,775.5,36.4,51.7,74.86,1.18,59.89,0.98,58.9,0.67
2025-04-23,12:00,V-Shape,93,760.8,36.6,51.6,74.91,1.15,59.93,0.97,57.9,0.67
2025-04-23,12:15,V-Shape,93,742.2,36.7,51.2,75.02,1.12,60.02,0.94,56.5,0.67
2025-04-23,12:30,V-Shape,93,723.6,36.8,50.9,75.14,1.1,60.11,0.92,55.2,0.67
2025-04-23,12:45,V-Shape,93,705.0,36.9,50.5,75.25,1.07,60.2,0.89,53.8,0.67
2025-04-23,13:00,V-Shape,93,686.4,37.0,50.2,75.36,1.04,60.29,0.87,52.4,0.67
2025-04-23,13:15,V-Shape,93,638.4,37.0,49.0,75.74,0.96,60.59,0.81,49.0,0.67
2025-04-23,13:30,V-Shape,93,590.4,37.0,47.8,76.12,0.89,60.9,0.75,45.5,0.67
2025-04-23,13:45,V-Shape,93,542.3,37.0,46.6,76.5,0.82,61.2,0.68,41.9,0.67
2025-04-23,14:00,V-Shape,93,494.3,37.0,45.4,76.88,0.74,61.51,0.62,38.3,0.67
2025-04-23,14:15,V-Shape,93,461.7,36.9,44.4,77.18,0.69,61.75,0.58,35.9,0.67
2025-04-23,14:30,V-Shape,93,429.1,36.7,43.5,77.48,0.65,61.99,0.54,33.5,0.67
2025-04-23,14:45,V-Shape,93,396.5,36.6,42.5,77.78,0.6,62.23,0.5,31.0,0.67
2025-04-23,15:00,V-Shape,93,363.9,36.5,41.6,78.08,0.55,62.47,0.46,28.6,0.67
2025-04-23,15:15,V-Shape,93,321.4,36.1,40.2,78.52,0.48,62.82,0.4,25.3,0.67
2025-04-23,15:30,V-Shape,93,279.0,35.8,38.8,78.97,0.42,63.17,0.35,22.1,0.67
2025-04-23,15:45,V-Shape,93,236.5,35.5,37.4,79.41,0.35,63.53,0.3,18.8,0.67
2025-04-23,16:00,V-Shape,93,194.0,35.1,36.0,79.85,0.29,63.88,0.24,15.5,0.67
2025-04-23,16:15,V-Shape,93,155.5,34.4,34.3,80.38,0.23,64.31,0.19,12.5,0.67
2025-04-23,16:30,V-Shape,93,117.0,33.7,32.6,80.91,0.17,64.73,0.15,9.4,0.67
2025-04-23,16:45,V-Shape,93,78.5,33.0,31.0,81.44,0.12,65.15,0.1,6.4,0.67
2025-04-23,17:00,V-Shape,93,40.0,32.3,29.3,81.97,0.06,65.57,0.05,3.3,0.67
2025-04-23,17:15,V-Shape,93,30.0,31.8,28.6,82.19,0.04,65.75,0.04,2.4,0.67
2025-04-23,17:30,V-Shape,93,20.0,31.4,27.9,82.41,0.03,65.93,0.02,1.6,0.67
2025-04-23,17:45,V-Shape,93,10.0,30.9,27.2,82.64,0.01,66.11,0.01,0.8,0.67
2025-04-24,05:15,V-Shape,93,30.5,26.1,22.8,84.01,0.04,67.21,0.04,2.5,0.67
2025-04-24,05:30,V-Shape,93,56.8,26.3,23.7,83.74,0.08,67.0,0.07,4.7,0.67
2025-04-24,05:45,V-Shape,93,83.1,26.5,24.5,83.47,0.12,66.78,0.1,6.9,0.67
2025-04-24,06:00,V-Shape,93,109.5,26.6,25.4,83.21,0.16,66.56,0.14,9.0,0.67
2025-04-24,06:15,V-Shape,93,166.5,27.2,27.4,82.58,0.25,66.07,0.21,13.6,0.67
2025-04-24,06:30,V-Shape,93,223.6,27.7,29.3,81.96,0.33,65.57,0.28,18.2,0.67
2025-04-24,06:45,V-Shape,93,280.7,28.3,31.3,81.34,0.42,65.07,0.35,22.7,0.67
2025-04-24,07:00,V-Shape,93,337.7,28.8,33.3,80.71,0.5,64.57,0.42,27.2,0.67
2025-04-24,07:15,V-Shape,93,397.5,29.5,35.5,80.02,0.59,64.01,0.5,31.8,0.67
2025-04-24,07:30,V-Shape,93,457.2,30.2,37.7,79.32,0.68,63.46,0.57,36.3,0.67
2025-04-24,07:45,V-Shape,93,517.0,30.9,39.9,78.62,0.77,62.9,0.65,40.8,0.67
2025-04-24,08:00,V-Shape,93,576.7,31.6,42.1,77.93,0.87,62.34,0.73,45.2,0.67
2025-04-24,08:15,V-Shape,93,611.8,32.1,43.4,77.49,0.92,61.99,0.77,47.7,0.67
2025-04-24,08:30,V-Shape,93,646.9,32.7,44.8,77.05,0.97,61.64,0.82,50.3,0.67
2025-04-24,08:45,V-Shape,93,681.9,33.2,46.2,76.61,1.03,61.29,0.86,52.8,0.67
2025-04-24,09:00,V-Shape,93,717.0,33.7,47.6,76.17,1.08,60.94,0.91,55.2,0.67
2025-04-24,09:15,V-Shape,93,746.1,34.1,48.7,75.82,1.13,60.66,0.94,57.3,0.67
2025-04-24,09:30,V-Shape,93,775.3,34.4,49.8,75.47,1.17,60.38,0.98,59.3,0.67
2025-04-24,09:45,V-Shape,93,804.5,34.8,50.9,75.12,1.22,60.1,1.02,61.3,0.67
2025-04-24,10:00,V-Shape,93,833.6,35.2,52.0,74.77,1.26,59.82,1.06,63.3,0.67
2025-04-24,10:15,V-Shape,93,848.3,35.4,52.6,74.58,1.29,59.66,1.08,64.3,0.67
2025-04-24,10:30,V-Shape,93,863.0,35.7,53.3,74.38,1.31,59.5,1.1,65.3,0.67
2025-04-24,10:45,V-Shape,93,877.7,35.9,53.9,74.18,1.33,59.35,1.12,66.3,0.67
2025-04-24,11:00,V-Shape,93,892.4,36.2,54.5,73.99,1.36,59.19,1.14,67.2,0.67
2025-04-24,11:15,V-Shape,93,863.1,36.3,53.9,74.18,1.31,59.34,1.1,65.1,0.67
2025-04-24,11:30,V-Shape,93,833.8,36.4,53.3,74.37,1.27,59.5,1.06,63.1,0.67
2025-04-24,11:45,V-Shape,93,804.5,36.6,52.7,74.56,1.22,59.65,1.02,61.0,0.67
2025-04-24,12:00,V-Shape,93,775.2,36.7,52.1,74.76,1.18,59.81,0.98,58.9,0.67
2025-04-24,12:15,V-Shape,93,759.2,36.7,51.7,74.88,1.15,59.91,0.96,57.7,0.67
2025-04-24,12:30,V-Shape,93,743.2,36.7,51.3,75.01,1.13,60.01,0.94,56.6,0.67
2025-04-24,12:45,V-Shape,93,727.3,36.7,50.9,75.14,1.1,60.11,0.92,55.4,0.67
2025-04-24,13:00,V-Shape,93,711.3,36.7,50.5,75.26,1.08,60.21,0.9,54.3,0.67
2025-04-24,13:15,V-Shape,93,669.8,36.5,49.3,75.64,1.01,60.52,0.85,51.3,0.67
2025-04-24,13:30,V-Shape,93,628.4,36.3,48.1,76.03,0.95,60.82,0.79,48.3,0.67
2025-04-24,13:45,V-Shape,93,586.9,36.2,46.9,76.41,0.89,61.13,0.74,45.3,0.67
2025-04-24,14:00,V-Shape,93,545.5,36.0,45.6,76.79,0.82,61.43,0.69,42.3,0.67
2025-04-24,14:15,V-Shape,93,502.0,35.8,44.4,77.2,0.76,61.76,0.63,39.1,0.67
2025-04-24,14:30,V-Shape,93,458.5,35.6,43.1,77.6,0.69,62.08,0.58,35.8,0.67
2025-04-24,14:45,V-Shape,93,415.0,35.4,41.8,78.01,0.62,62.41,0.52,32.6,0.67
2025-04-24,15:00,V-Shape,93,371.5,35.2,40.5,78.41,0.56,62.73,0.47,29.3,0.67
2025-04-24,15:15,V-Shape,93,325.5,35.0,39.1,78.86,0.49,63.09,0.41,25.7,0.67
2025-04-24,15:30,V-Shape,93,279.5,34.7,37.7,79.31,0.42,63.44,0.35,22.2,0.67
2025-04-24,15:45,V-Shape,93,233.5,34.5,36.3,79.75,0.35,63.8,0.29,18.6,0.67
2025-04-24,16:00,V-Shape,93,187.5,34.2,34.9,80.2,0.28,64.16,0.23,15.0,0.67
2025-04-24,16:15,V-Shape,93,150.0,33.7,33.5,80.64,0.22,64.51,0.19,12.1,0.67
2025-04-24,16:30,V-Shape,93,112.4,33.3,32.1,81.08,0.17,64.87,0.14,9.1,0.67
2025-04-24,16:45,V-Shape,93,74.9,32.8,30.7,81.53,0.11,65.22,0.09,6.1,0.67
2025-04-24,17:00,V-Shape,93,37.4,32.4,29.3,81.97,0.06,65.57,0.05,3.0,0.67
2025-04-24,17:15,V-Shape,93,28.1,31.9,28.6,82.17,0.04,65.74,0.03,2.3,0.67
2025-04-24,17:30,V-Shape,93,18.7,31.5,28.0,82.38,0.03,65.9,0.02,1.5,0.67
2025-04-24,17:45,V-Shape,93,9.4,31.1,27.3,82.58,0.01,66.07,0.01,0.8,0.67
2025-04-25,05:15,V-Shape,93,28.0,27.2,23.9,83.67,0.04,66.94,0.03,2.3,0.67
2025-04-25,05:30,V-Shape,93,51.8,27.5,24.8,83.41,0.08,66.72,0.06,4.3,0.67
2025-04-25,05:45,V-Shape,93,75.7,27.7,25.6,83.14,0.11,66.51,0.09,6.2,0.67
2025-04-25,06:00,V-Shape,93,99.6,28.0,26.5,82.87,0.15,66.29,0.12,8.2,0.67
2025-04-25,06:15,V-Shape,93,151.5,28.3,28.1,82.34,0.22,65.87,0.19,12.4,0.67
2025-04-25,06:30,V-Shape,93,203.3,28.7,29.8,81.81,0.3,65.45,0.25,16.5,0.67
2025-04-25,06:45,V-Shape,93,255.2,29.1,31.4,81.29,0.38,65.03,0.32,20.6,0.67
2025-04-25,07:00,V-Shape,93,307.1,29.4,33.1,80.76,0.46,64.61,0.38,24.7,0.67
2025-04-25,07:15,V-Shape,93,362.0,29.9,34.9,80.19,0.54,64.15,0.45,29.0,0.67
2025-04-25,07:30,V-Shape,93,416.8,30.3,36.7,79.61,0.62,63.69,0.52,33.2,0.67
2025-04-25,07:45,V-Shape,93,471.7,30.8,38.6,79.03,0.71,63.23,0.59,37.4,0.67
2025-04-25,08:00,V-Shape,93,526.5,31.2,40.4,78.46,0.79,62.77,0.66,41.5,0.67
2025-04-25,08:15,V-Shape,93,561.8,31.5,41.6,78.09,0.84,62.47,0.71,44.1,0.67
2025-04-25,08:30,V-Shape,93,597.1,31.8,42.7,77.72,0.9,62.17,0.75,46.7,0.67
2025-04-25,08:45,V-Shape,93,632.4,32.1,43.9,77.35,0.95,61.88,0.8,49.3,0.67
2025-04-25,09:00,V-Shape,93,667.7,32.4,45.1,76.97,1.01,61.58,0.84,51.9,0.67
2025-04-25,09:15,V-Shape,93,689.0,32.5,45.8,76.75,1.04,61.4,0.87,53.4,0.67
2025-04-25,09:30,V-Shape,93,710.3,32.7,46.5,76.53,1.07,61.22,0.9,54.9,0.67
2025-04-25,09:45,V-Shape,93,731.6,32.9,47.2,76.31,1.1,61.04,0.92,56.4,0.67
2025-04-25,10:00,V-Shape,93,752.9,33.1,47.9,76.08,1.14,60.87,0.95,57.9,0.67
2025-04-25,10:15,V-Shape,93,774.7,33.2,48.5,75.87,1.17,60.7,0.98,59.5,0.67
2025-04-25,10:30,V-Shape,93,796.5,33.3,49.2,75.66,1.2,60.53,1.01,61.0,0.67
2025-04-25,10:45,V-Shape,93,818.3,33.4,49.9,75.45,1.24,60.36,1.04,62.6,0.67
2025-04-25,11:00,V-Shape,93,840.1,33.5,50.5,75.24,1.27,60.19,1.07,64.1,0.67
2025-04-25,11:15,V-Shape,93,806.2,33.6,49.8,75.49,1.22,60.39,1.02,61.7,0.67
2025-04-25,11:30,V-Shape,93,772.3,33.7,49.0,75.73,1.17,60.58,0.98,59.2,0.67
2025-04-25,11:45,V-Shape,93,738.4,33.8,48.2,75.98,1.12,60.78,0.93,56.8,0.67
2025-04-25,12:00,V-Shape,93,704.5,33.8,47.4,76.22,1.06,60.98,0.89,54.3,0.67
2025-04-25,12:15,V-Shape,93,677.8,33.8,46.8,76.43,1.02,61.14,0.86,52.3,0.67
2025-04-25,12:30,V-Shape,93,651.2,33.9,46.1,76.63,0.98,61.31,0.82,50.4,0.67
2025-04-25,12:45,V-Shape,93,624.5,33.9,45.5,76.84,0.94,61.47,0.79,48.4,0.67
2025-04-25,13:00,V-Shape,93,597.8,33.9,44.8,77.05,0.9,61.64,0.75,46.5,0.67
2025-04-25,13:15,V-Shape,93,559.8,33.9,43.9,77.35,0.84,61.88,0.71,43.6,0.67
2025-04-25,13:30,V-Shape,93,521.8,33.9,43.0,77.64,0.78,62.12,0.66,40.8,0.67
2025-04-25,13:45,V-Shape,93,483.8,33.9,42.0,77.94,0.73,62.35,0.61,37.9,0.67
2025-04-25,14:00,V-Shape,93,445.8,33.9,41.1,78.24,0.67,62.59,0.56,35.0,0.67
2025-04-25,14:15,V-Shape,93,401.7,33.8,39.9,78.62,0.6,62.9,0.5,31.7,0.67
2025-04-25,14:30,V-Shape,93,357.5,33.7,38.7,79.0,0.53,63.2,0.45,28.3,0.67
2025-04-25,14:45,V-Shape,93,313.4,33.6,37.4,79.39,0.47,63.51,0.39,24.9,0.67
2025-04-25,15:00,V-Shape,93,269.2,33.5,36.2,79.77,0.4,63.81,0.34,21.5,0.67
2025-04-25,15:15,V-Shape,93,237.7,33.4,35.3,80.07,0.35,64.05,0.3,19.0,0.67
2025-04-25,15:30,V-Shape,93,206.2,33.2,34.3,80.37,0.31,64.29,0.26,16.5,0.67
2025-04-25,15:45,V-Shape,93,174.7,33.0,33.4,80.67,0.26,64.53,0.22,14.1,0.67
2025-04-25,16:00,V-Shape,93,143.2,32.9,32.5,80.97,0.21,64.77,0.18,11.5,0.67
2025-04-25,16:15,V-Shape,93,116.2,32.5,31.4,81.31,0.17,65.05,0.14,9.4,0.67
2025-04-25,16:30,V-Shape,93,89.2,32.1,30.3,81.65,0.13,65.32,0.11,7.2,0.67
2025-04-25,16:45,V-Shape,93,62.2,31.7,29.2,81.99,0.09,65.59,0.08,5.1,0.67
2025-04-25,17:00,V-Shape,93,35.2,31.3,28.2,82.33,0.05,65.86,0.04,2.9,0.67
2025-04-25,17:15,V-Shape,93,26.4,30.9,27.6,82.5,0.04,66.0,0.03,2.2,0.67
2025-04-25,17:30,V-Shape,93,17.6,30.6,27.1,82.68,0.03,66.14,0.02,1.4,0.67
2025-04-25,17:45,V-Shape,93,8.8,30.3,26.5,82.85,0.01,66.28,0.01,0.7,0.67
2025-04-26,05:15,V-Shape,93,28.9,27.4,24.2,83.59,0.04,66.87,0.04,2.4,0.67
2025-04-26,05:30,V-Shape,93,53.2,27.6,25.0,83.34,0.08,66.67,0.07,4.4,0.67
2025-04-26,05:45,V-Shape,93,77.6,27.8,25.8,83.09,0.11,66.47,0.1,6.4,0.67
2025-04-26,06:00,V-Shape,93,102.0,28.0,26.6,82.83,0.15,66.27,0.13,8.4,0.67
2025-04-26,06:15,V-Shape,93,150.8,28.3,28.1,82.34,0.22,65.88,0.19,12.3,0.67
2025-04-26,06:30,V-Shape,93,199.7,28.7,29.7,81.85,0.3,65.48,0.25,16.2,0.67
2025-04-26,06:45,V-Shape,93,248.5,29.0,31.2,81.36,0.37,65.09,0.31,20.1,0.67
2025-04-26,07:00,V-Shape,93,297.4,29.3,32.8,80.87,0.44,64.7,0.37,24.0,0.67
2025-04-26,07:15,V-Shape,93,344.8,29.7,34.3,80.39,0.51,64.31,0.43,27.7,0.67
2025-04-26,07:30,V-Shape,93,392.2,30.0,35.8,79.9,0.59,63.92,0.49,31.3,0.67
2025-04-26,07:45,V-Shape,93,439.7,30.4,37.4,79.41,0.66,63.53,0.55,35.0,0.67
2025-04-26,08:00,V-Shape,93,487.1,30.7,38.9,78.93,0.73,63.14,0.61,38.5,0.67
2025-04-26,08:15,V-Shape,93,527.8,31.0,40.2,78.52,0.79,62.82,0.66,41.6,0.67
2025-04-26,08:30,V-Shape,93,568.6,31.2,41.5,78.12,0.85,62.49,0.71,44.6,0.67
2025-04-26,08:45,V-Shape,93,609.4,31.5,42.7,77.71,0.92,62.17,0.77,47.7,0.67
2025-04-26,09:00,V-Shape,93,650.1,31.8,44.0,77.3,0.98,61.84,0.82,50.6,0.67
2025-04-26,09:15,V-Shape,93,665.7,32.0,44.6,77.12,1.0,61.69,0.84,51.8,0.67
2025-04-26,09:30,V-Shape,93,681.2,32.2,45.2,76.93,1.03,61.54,0.86,52.9,0.67
2025-04-26,09:45,V-Shape,93,696.7,32.4,45.8,76.74,1.05,61.39,0.88,54.0,0.67
2025-04-26,10:00,V-Shape,93,712.2,32.6,46.4,76.56,1.07,61.24,0.9,55.1,0.67
2025-04-26,10:15,V-Shape,93,747.5,32.7,47.4,76.24,1.13,60.99,0.94,57.6,0.67
2025-04-26,10:30,V-Shape,93,782.7,32.8,48.4,75.92,1.18,60.73,0.99,60.1,0.67
2025-04-26,10:45,V-Shape,93,818.0,33.0,49.4,75.6,1.24,60.48,1.04,62.6,0.67
2025-04-26,11:00,V-Shape,93,853.2,33.1,50.4,75.28,1.29,60.22,1.08,65.1,0.67
2025-04-26,11:15,V-Shape,93,842.9,33.1,50.2,75.35,1.28,60.28,1.07,64.4,0.67
2025-04-26,11:30,V-Shape,93,832.5,33.2,50.0,75.42,1.26,60.33,1.05,63.6,0.67
2025-04-26,11:45,V-Shape,93,822.2,33.2,49.8,75.49,1.24,60.39,1.04,62.9,0.67
2025-04-26,12:00,V-Shape,93,811.8,33.2,49.5,75.56,1.23,60.44,1.03,62.1,0.67
2025-04-26,12:15,V-Shape,93,738.7,33.2,47.7,76.14,1.12,60.91,0.93,56.9,0.67
2025-04-26,12:30,V-Shape,93,665.5,33.2,45.8,76.73,1.0,61.38,0.84,51.6,0.67
2025-04-26,12:45,V-Shape,93,592.3,33.2,44.0,77.32,0.89,61.85,0.75,46.1,0.67
2025-04-26,13:00,V-Shape,93,519.2,33.1,42.1,77.9,0.78,62.32,0.65,40.7,0.67
2025-04-26,13:15,V-Shape,93,510.6,33.1,41.9,77.97,0.77,62.38,0.64,40.0,0.67
2025-04-26,13:30,V-Shape,93,502.1,33.1,41.7,78.04,0.75,62.43,0.63,39.4,0.67
2025-04-26,13:45,V-Shape,93,493.5,33.1,41.5,78.11,0.74,62.49,0.62,38.8,0.67
2025-04-26,14:00,V-Shape,93,485.0,33.1,41.3,78.18,0.73,62.54,0.61,38.1,0.67
2025-04-26,14:15,V-Shape,93,437.4,33.1,40.1,78.56,0.66,62.85,0.55,34.5,0.67
2025-04-26,14:30,V-Shape,93,389.9,33.1,38.9,78.94,0.58,63.15,0.49,30.9,0.67
2025-04-26,14:45,V-Shape,93,342.3,33.1,37.6,79.32,0.51,63.46,0.43,27.2,0.67
2025-04-26,15:00,V-Shape,93,294.7,33.1,36.4,79.71,0.44,63.76,0.37,23.5,0.67
2025-04-26,15:15,V-Shape,93,257.3,33.0,35.4,80.03,0.38,64.02,0.32,20.6,0.67
2025-04-26,15:30,V-Shape,93,219.9,32.9,34.4,80.35,0.33,64.28,0.27,17.6,0.67
2025-04-26,15:45,V-Shape,93,182.6,32.8,33.4,80.67,0.27,64.54,0.23,14.7,0.67
2025-04-26,16:00,V-Shape,93,145.2,32.7,32.4,81.0,0.22,64.8,0.18,11.7,0.67
2025-04-26,16:15,V-Shape,93,116.7,32.4,31.4,81.31,0.17,65.05,0.15,9.4,0.67
2025-04-26,16:30,V-Shape,93,88.2,32.2,30.4,81.63,0.13,65.3,0.11,7.2,0.67
2025-04-26,16:45,V-Shape,93,59.7,31.9,29.4,81.95,0.09,65.56,0.07,4.9,0.67
2025-04-26,17:00,V-Shape,93,31.2,31.6,28.4,82.26,0.05,65.81,0.04,2.5,0.67
2025-04-26,17:15,V-Shape,93,23.4,31.3,27.9,82.41,0.03,65.92,0.03,1.9,0.67
2025-04-26,17:30,V-Shape,93,15.6,31.1,27.5,82.55,0.02,66.04,0.02,1.3,0.67
2025-04-26,17:45,V-Shape,93,7.8,30.8,27.0,82.7,0.01,66.16,0.01,0.6,0.67
2025-04-27,05:00,V-Shape,93,5.0,26.6,22.7,84.04,0.01,67.23,0.01,0.4,0.67
2025-04-27,05:15,V-Shape,93,34.0,26.9,23.7,83.73,0.05,66.99,0.04,2.8,0.67
2025-04-27,05:30,V-Shape,93,62.9,27.1,24.7,83.43,0.09,66.74,0.08,5.2,0.67
2025-04-27,05:45,V-Shape,93,91.8,27.4,25.7,83.12,0.14,66.49,0.11,7.5,0.67
2025-04-27,06:00,V-Shape,93,120.7,27.6,26.6,82.81,0.18,66.25,0.15,9.9,0.67
2025-04-27,06:15,V-Shape,93,173.0,27.9,28.2,82.31,0.26,65.85,0.21,14.1,0.67
2025-04-27,06:30,V-Shape,93,225.3,28.2,29.8,81.81,0.33,65.45,0.28,18.3,0.67
2025-04-27,06:45,V-Shape,93,277.6,28.4,31.4,81.31,0.41,65.05,0.35,22.5,0.67
2025-04-27,07:00,V-Shape,93,330.0,28.7,32.9,80.81,0.49,64.65,0.41,26.6,0.67
2025-04-27,07:15,V-Shape,93,382.2,29.1,34.6,80.28,0.57,64.23,0.48,30.6,0.67
2025-04-27,07:30,V-Shape,93,434.5,29.4,36.3,79.75,0.65,63.8,0.54,34.7,0.67
2025-04-27,07:45,V-Shape,93,486.8,29.8,38.0,79.23,0.73,63.38,0.61,38.6,0.67
2025-04-27,08:00,V-Shape,93,539.1,30.1,39.6,78.7,0.81,62.96,0.68,42.6,0.67
2025-04-27,08:15,V-Shape,93,580.1,30.5,41.0,78.27,0.87,62.61,0.73,45.6,0.67
2025-04-27,08:30,V-Shape,93,621.1,30.8,42.3,77.83,0.93,62.27,0.78,48.6,0.67
2025-04-27,08:45,V-Shape,93,662.1,31.2,43.7,77.4,1.0,61.92,0.83,51.6,0.67
2025-04-27,09:00,V-Shape,93,703.1,31.5,45.1,76.97,1.06,61.58,0.89,54.6,0.67
2025-04-27,09:15,V-Shape,93,740.9,31.7,46.3,76.6,1.12,61.28,0.94,57.3,0.67
2025-04-27,09:30,V-Shape,93,778.6,32.0,47.4,76.22,1.18,60.98,0.98,60.0,0.67
2025-04-27,09:45,V-Shape,93,816.3,32.2,48.6,75.84,1.23,60.68,1.03,62.7,0.67
2025-04-27,10:00,V-Shape,93,854.1,32.5,49.8,75.47,1.29,60.37,1.08,65.3,0.67
2025-04-27,10:15,V-Shape,93,858.4,32.6,50.1,75.38,1.3,60.3,1.09,65.6,0.67
2025-04-27,10:30,V-Shape,93,862.8,32.8,50.4,75.29,1.31,60.23,1.09,65.9,0.67
2025-04-27,10:45,V-Shape,93,867.2,33.0,50.7,75.21,1.31,60.16,1.1,66.1,0.67
2025-04-27,11:00,V-Shape,93,871.6,33.1,50.9,75.12,1.32,60.09,1.11,66.4,0.67
2025-04-27,11:15,V-Shape,93,851.7,33.3,50.6,75.23,1.29,60.19,1.08,65.0,0.67
2025-04-27,11:30,V-Shape,93,831.9,33.4,50.2,75.35,1.26,60.28,1.05,63.6,0.67
2025-04-27,11:45,V-Shape,93,812.1,33.5,49.8,75.47,1.23,60.37,1.03,62.1,0.67
2025-04-27,12:00,V-Shape,93,792.2,33.6,49.5,75.58,1.2,60.47,1.0,60.7,0.67
2025-04-27,12:15,V-Shape,93,764.9,33.7,48.8,75.78,1.16,60.62,0.97,58.7,0.67
2025-04-27,12:30,V-Shape,93,737.5,33.8,48.2,75.97,1.11,60.78,0.93,56.7,0.67
2025-04-27,12:45,V-Shape,93,710.1,33.9,47.6,76.16,1.07,60.93,0.9,54.7,0.67
2025-04-27,13:00,V-Shape,93,682.8,34.0,47.0,76.36,1.03,61.08,0.86,52.7,0.67
2025-04-27,13:15,V-Shape,93,642.7,33.9,46.0,76.68,0.97,61.34,0.81,49.8,0.67
2025-04-27,13:30,V-Shape,93,602.6,33.9,45.0,77.0,0.91,61.6,0.76,46.8,0.67
2025-04-27,13:45,V-Shape,93,562.5,33.9,44.0,77.32,0.85,61.86,0.71,43.8,0.67
2025-04-27,14:00,V-Shape,93,522.4,33.9,43.0,77.64,0.78,62.11,0.66,40.8,0.67
