Date,Time,Shape,Spacing_cm,Connection,Season,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-02-01,05:15,Inverted-V,77,TCT,Spring,6.3,22.9,21.1,84.57,0.01,67.66,0.01,0.6,0.67
2025-02-01,05:30,Inverted-V,77,TCT,Spring,12.6,23.2,21.5,84.44,0.02,67.55,0.02,1.1,0.67
2025-02-01,05:45,Inverted-V,77,TCT,Spring,18.9,23.5,21.9,84.3,0.03,67.44,0.02,1.7,0.67
2025-02-01,06:00,Inverted-V,77,TCT,Spring,25.2,23.7,22.4,84.16,0.04,67.33,0.03,2.2,0.67
2025-02-01,06:15,Inverted-V,77,TCT,Spring,61.9,24.3,23.8,83.7,0.1,66.96,0.08,5.5,0.67
2025-02-01,06:30,Inverted-V,77,TCT,Spring,98.7,24.8,25.3,83.24,0.16,66.59,0.13,8.7,0.67
2025-02-01,06:45,Inverted-V,77,TCT,Spring,135.4,25.4,26.7,82.78,0.21,66.22,0.18,11.9,0.67
2025-02-01,07:00,Inverted-V,77,TCT,Spring,172.2,25.9,28.2,82.31,0.27,65.85,0.23,15.0,0.67
2025-02-01,07:15,Inverted-V,77,TCT,Spring,216.4,26.5,29.9,81.79,0.34,65.43,0.29,18.8,0.67
2025-02-01,07:30,Inverted-V,77,TCT,Spring,260.5,27.0,31.5,81.26,0.41,65.01,0.35,22.5,0.67
2025-02-01,07:45,Inverted-V,77,TCT,Spring,304.7,27.6,33.2,80.73,0.49,64.59,0.41,26.2,0.67
2025-02-01,08:00,Inverted-V,77,TCT,Spring,348.9,28.1,34.9,80.21,0.56,64.17,0.47,29.9,0.67
2025-02-01,08:15,Inverted-V,77,TCT,Spring,408.2,28.6,36.8,79.6,0.65,63.68,0.55,34.8,0.67
2025-02-01,08:30,Inverted-V,77,TCT,Spring,467.5,29.0,38.7,78.99,0.75,63.19,0.63,39.6,0.67
2025-02-01,08:45,Inverted-V,77,TCT,Spring,526.8,29.5,40.6,78.38,0.85,62.7,0.71,44.4,0.67
2025-02-01,09:00,Inverted-V,77,TCT,Spring,586.2,29.9,42.6,77.77,0.94,62.21,0.79,49.1,0.67
2025-02-01,09:15,Inverted-V,77,TCT,Spring,640.2,30.3,44.3,77.23,1.03,61.78,0.86,53.3,0.67
2025-02-01,09:30,Inverted-V,77,TCT,Spring,694.3,30.6,46.0,76.69,1.12,61.35,0.94,57.5,0.67
2025-02-01,09:45,Inverted-V,77,TCT,Spring,748.4,31.0,47.7,76.15,1.21,60.92,1.01,61.7,0.67
2025-02-01,10:00,Inverted-V,77,TCT,Spring,802.4,31.3,49.4,75.61,1.3,60.49,1.09,65.8,0.67
2025-02-01,10:15,Inverted-V,77,TCT,Spring,836.2,31.6,50.5,75.27,1.35,60.21,1.13,68.3,0.67
2025-02-01,10:30,Inverted-V,77,TCT,Spring,870.0,31.8,51.6,74.92,1.41,59.94,1.18,70.8,0.67
2025-02-01,10:45,Inverted-V,77,TCT,Spring,903.8,32.0,52.6,74.57,1.47,59.66,1.23,73.3,0.67
2025-02-01,11:00,Inverted-V,77,TCT,Spring,937.6,32.3,53.7,74.23,1.52,59.38,1.28,75.8,0.67
2025-02-01,11:15,Inverted-V,77,TCT,Spring,937.3,32.5,53.9,74.18,1.52,59.34,1.28,75.7,0.67
2025-02-01,11:30,Inverted-V,77,TCT,Spring,936.9,32.6,54.1,74.13,1.52,59.3,1.28,75.6,0.67
2025-02-01,11:45,Inverted-V,77,TCT,Spring,936.6,32.8,54.2,74.07,1.52,59.26,1.28,75.6,0.67
2025-02-01,12:00,Inverted-V,77,TCT,Spring,936.3,33.0,54.4,74.02,1.52,59.22,1.27,75.5,0.67
2025-02-01,12:15,Inverted-V,77,TCT,Spring,915.9,33.0,53.9,74.17,1.49,59.34,1.25,74.0,0.67
2025-02-01,12:30,Inverted-V,77,TCT,Spring,895.6,33.1,53.5,74.32,1.45,59.46,1.22,72.4,0.67
2025-02-01,12:45,Inverted-V,77,TCT,Spring,875.3,33.1,53.0,74.47,1.42,59.57,1.19,70.9,0.67
2025-02-01,13:00,Inverted-V,77,TCT,Spring,854.9,33.1,52.5,74.62,1.39,59.69,1.16,69.4,0.67
2025-02-01,13:15,Inverted-V,77,TCT,Spring,817.1,33.1,51.5,74.94,1.32,59.95,1.11,66.5,0.67
2025-02-01,13:30,Inverted-V,77,TCT,Spring,779.2,33.0,50.5,75.27,1.26,60.21,1.06,63.6,0.67
2025-02-01,13:45,Inverted-V,77,TCT,Spring,741.3,32.9,49.4,75.59,1.2,60.48,1.0,60.7,0.67
2025-02-01,14:00,Inverted-V,77,TCT,Spring,703.4,32.8,48.4,75.92,1.14,60.74,0.95,57.8,0.67
2025-02-01,14:15,Inverted-V,77,TCT,Spring,654.6,32.6,47.0,76.36,1.06,61.09,0.88,54.1,0.67
2025-02-01,14:30,Inverted-V,77,TCT,Spring,605.8,32.5,45.6,76.81,0.98,61.45,0.82,50.3,0.67
2025-02-01,14:45,Inverted-V,77,TCT,Spring,557.0,32.3,44.2,77.25,0.9,61.8,0.75,46.4,0.67
2025-02-01,15:00,Inverted-V,77,TCT,Spring,508.2,32.1,42.8,77.69,0.82,62.15,0.68,42.5,0.67
2025-02-01,15:15,Inverted-V,77,TCT,Spring,444.5,31.8,40.9,78.3,0.71,62.64,0.6,37.4,0.67
2025-02-01,15:30,Inverted-V,77,TCT,Spring,380.7,31.4,39.0,78.91,0.61,63.13,0.51,32.2,0.67
2025-02-01,15:45,Inverted-V,77,TCT,Spring,317.0,31.1,37.0,79.52,0.51,63.61,0.42,27.0,0.67
2025-02-01,16:00,Inverted-V,77,TCT,Spring,253.2,30.8,35.1,80.13,0.4,64.1,0.34,21.7,0.67
2025-02-01,16:15,Inverted-V,77,TCT,Spring,200.9,30.2,33.2,80.74,0.32,64.59,0.27,17.3,0.67
2025-02-01,16:30,Inverted-V,77,TCT,Spring,148.5,29.6,31.3,81.34,0.24,65.08,0.2,12.9,0.67
2025-02-01,16:45,Inverted-V,77,TCT,Spring,96.1,28.9,29.3,81.95,0.15,65.56,0.13,8.4,0.67
2025-02-01,17:00,Inverted-V,77,TCT,Spring,43.8,28.3,27.4,82.56,0.07,66.05,0.06,3.8,0.67
2025-02-01,17:15,Inverted-V,77,TCT,Spring,32.8,27.9,26.7,82.78,0.05,66.22,0.04,2.9,0.67
2025-02-01,17:30,Inverted-V,77,TCT,Spring,21.9,27.5,26.1,82.99,0.03,66.39,0.03,1.9,0.67
2025-02-01,17:45,Inverted-V,77,TCT,Spring,10.9,27.1,25.4,83.2,0.02,66.56,0.01,1.0,0.67
2025-02-02,05:15,Inverted-V,77,TCT,Spring,6.6,22.7,20.8,84.65,0.01,67.72,0.01,0.6,0.67
2025-02-02,05:30,Inverted-V,77,TCT,Spring,13.2,23.0,21.3,84.5,0.02,67.6,0.02,1.2,0.67
2025-02-02,05:45,Inverted-V,77,TCT,Spring,19.8,23.3,21.8,84.35,0.03,67.48,0.03,1.8,0.67
2025-02-02,06:00,Inverted-V,77,TCT,Spring,26.4,23.6,22.2,84.2,0.04,67.36,0.03,2.3,0.67
2025-02-02,06:15,Inverted-V,77,TCT,Spring,68.5,24.2,23.9,83.68,0.11,66.94,0.09,6.1,0.67
2025-02-02,06:30,Inverted-V,77,TCT,Spring,110.7,24.8,25.5,83.15,0.17,66.52,0.15,9.7,0.67
2025-02-02,06:45,Inverted-V,77,TCT,Spring,152.9,25.4,27.2,82.63,0.24,66.1,0.2,13.4,0.67
2025-02-02,07:00,Inverted-V,77,TCT,Spring,195.1,26.0,28.9,82.11,0.31,65.69,0.26,17.0,0.67
2025-02-02,07:15,Inverted-V,77,TCT,Spring,244.8,26.5,30.6,81.56,0.39,65.25,0.33,21.2,0.67
2025-02-02,07:30,Inverted-V,77,TCT,Spring,294.5,27.0,32.3,81.01,0.47,64.81,0.39,25.4,0.67
2025-02-02,07:45,Inverted-V,77,TCT,Spring,344.2,27.5,34.1,80.46,0.55,64.37,0.46,29.6,0.67
2025-02-02,08:00,Inverted-V,77,TCT,Spring,393.8,27.9,35.8,79.91,0.63,63.93,0.53,33.7,0.67
2025-02-02,08:15,Inverted-V,77,TCT,Spring,442.9,28.4,37.5,79.38,0.71,63.5,0.59,37.7,0.67
2025-02-02,08:30,Inverted-V,77,TCT,Spring,492.1,28.9,39.2,78.84,0.79,63.07,0.66,41.6,0.67
2025-02-02,08:45,Inverted-V,77,TCT,Spring,541.2,29.3,40.9,78.3,0.87,62.64,0.73,45.6,0.67
