Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-05-20,05:15,21,May,Inverted-V,77,TSSC,18.07,25.54,23.99,83.65,0.03,66.92,0.02,1.57,0.67
2024-05-20,05:30,21,May,Inverted-V,77,TSSC,31.44,25.68,24.47,83.5,0.05,66.8,0.04,2.72,0.67
2024-05-20,05:45,21,May,Inverted-V,77,TSSC,44.82,25.82,24.94,83.35,0.07,66.68,0.06,3.88,0.67
2024-05-20,06:00,21,May,Inverted-V,77,TSSC,58.19,25.96,25.41,83.2,0.09,66.56,0.08,5.03,0.67
2024-05-20,06:15,21,May,Inverted-V,77,TSSC,81.8,26.19,26.24,82.94,0.13,66.35,0.11,7.05,0.67
2024-05-20,06:30,21,May,Inverted-V,77,TSSC,105.41,26.43,27.06,82.68,0.16,66.14,0.14,9.07,0.67
2024-05-20,06:45,21,May,Inverted-V,77,TSSC,129.02,26.66,27.88,82.42,0.2,65.93,0.17,11.07,0.67
2024-05-20,07:00,21,May,Inverted-V,77,TSSC,152.63,26.89,28.71,82.15,0.24,65.72,0.2,13.07,0.67
2024-05-20,07:15,21,May,Inverted-V,77,TSSC,178.56,27.22,29.68,81.84,0.28,65.48,0.23,15.25,0.67
2024-05-20,07:30,21,May,Inverted-V,77,TSSC,204.5,27.55,30.66,81.54,0.32,65.23,0.27,17.41,0.67
2024-05-20,07:45,21,May,Inverted-V,77,TSSC,230.43,27.88,31.64,81.23,0.36,64.98,0.3,19.56,0.67
2024-05-20,08:00,21,May,Inverted-V,77,TSSC,256.37,28.21,32.62,80.92,0.4,64.73,0.34,21.7,0.67
2024-05-20,08:15,21,May,Inverted-V,77,TSSC,268.55,28.52,33.24,80.72,0.42,64.58,0.35,22.69,0.67
2024-05-20,08:30,21,May,Inverted-V,77,TSSC,280.72,28.84,33.85,80.52,0.44,64.42,0.37,23.68,0.67
2024-05-20,08:45,21,May,Inverted-V,77,TSSC,292.9,29.15,34.47,80.33,0.46,64.26,0.38,24.66,0.67
2024-05-20,09:00,21,May,Inverted-V,77,TSSC,305.08,29.46,35.09,80.13,0.48,64.11,0.4,25.64,0.67
2024-05-20,09:15,21,May,Inverted-V,77,TSSC,339.04,29.73,36.21,79.78,0.53,63.82,0.44,28.4,0.67
2024-05-20,09:30,21,May,Inverted-V,77,TSSC,372.99,30.01,37.33,79.42,0.59,63.54,0.49,31.14,0.67
2024-05-20,09:45,21,May,Inverted-V,77,TSSC,406.95,30.29,38.46,79.07,0.64,63.25,0.54,33.86,0.67
2024-05-20,10:00,21,May,Inverted-V,77,TSSC,440.91,30.56,39.58,78.71,0.69,62.97,0.58,36.56,0.67
2024-05-20,10:15,21,May,Inverted-V,77,TSSC,444.87,30.77,39.89,78.61,0.7,62.89,0.59,36.85,0.67
2024-05-20,10:30,21,May,Inverted-V,77,TSSC,448.82,30.98,40.2,78.52,0.71,62.81,0.59,37.15,0.67
2024-05-20,10:45,21,May,Inverted-V,77,TSSC,452.78,31.18,40.5,78.42,0.71,62.74,0.6,37.44,0.67
2024-05-20,11:00,21,May,Inverted-V,77,TSSC,456.73,31.39,40.81,78.32,0.72,62.66,0.6,37.73,0.67
2024-05-20,11:15,21,May,Inverted-V,77,TSSC,443.41,31.49,40.57,78.4,0.7,62.72,0.58,36.66,0.67
2024-05-20,11:30,21,May,Inverted-V,77,TSSC,430.08,31.59,40.34,78.47,0.68,62.78,0.57,35.58,0.67
2024-05-20,11:45,21,May,Inverted-V,77,TSSC,416.76,31.68,40.1,78.55,0.66,62.84,0.55,34.5,0.67
2024-05-20,12:00,21,May,Inverted-V,77,TSSC,403.43,31.78,39.87,78.62,0.63,62.9,0.53,33.42,0.67
2024-05-20,12:15,21,May,Inverted-V,77,TSSC,384.63,31.8,39.41,78.76,0.6,63.01,0.51,31.91,0.67
