Date,Time,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-04-01,05:15,V-Shape,62,TCT,17.9,25.6,29.0,82.06,0.03,65.65,0.02,1.6,0.67
2025-04-01,05:30,V-Shape,62,TCT,35.8,25.8,29.7,81.84,0.06,65.47,0.05,3.1,0.67
2025-04-01,05:45,V-Shape,62,TCT,53.7,26.0,30.4,81.63,0.09,65.3,0.07,4.7,0.67
2025-04-01,06:00,V-Shape,62,TCT,71.6,26.3,31.1,81.41,0.11,65.13,0.1,6.2,0.67
2025-04-01,06:15,V-Shape,62,TCT,115.1,26.8,32.7,80.88,0.18,64.71,0.15,9.9,0.67
2025-04-01,06:30,V-Shape,62,TCT,158.5,27.4,34.4,80.36,0.25,64.29,0.21,13.6,0.67
2025-04-01,06:45,V-Shape,62,TCT,202.0,28.0,36.0,79.84,0.32,63.87,0.27,17.3,0.67
2025-04-01,07:00,V-Shape,62,TCT,245.4,28.6,37.7,79.31,0.39,63.45,0.33,20.9,0.67
2025-04-01,07:15,V-Shape,62,TCT,298.2,29.1,39.5,78.73,0.48,62.98,0.4,25.2,0.67
2025-04-01,07:30,V-Shape,62,TCT,351.0,29.6,41.4,78.14,0.56,62.51,0.47,29.5,0.67
2025-04-01,07:45,V-Shape,62,TCT,403.8,30.1,43.2,77.55,0.65,62.04,0.54,33.7,0.67
2025-04-01,08:00,V-Shape,62,TCT,456.6,30.7,45.1,76.97,0.74,61.57,0.62,37.9,0.67
2025-04-01,08:15,V-Shape,62,TCT,505.5,31.1,46.8,76.44,0.82,61.15,0.68,41.8,0.67
2025-04-01,08:30,V-Shape,62,TCT,554.4,31.6,48.4,75.91,0.9,60.73,0.75,45.6,0.67
2025-04-01,08:45,V-Shape,62,TCT,603.3,32.0,50.1,75.38,0.98,60.3,0.82,49.3,0.67
2025-04-01,09:00,V-Shape,62,TCT,652.2,32.5,51.8,74.85,1.06,59.88,0.89,53.0,0.67
2025-04-01,09:15,V-Shape,62,TCT,668.4,32.9,52.6,74.6,1.08,59.68,0.91,54.2,0.67
2025-04-01,09:30,V-Shape,62,TCT,684.7,33.3,53.4,74.34,1.11,59.47,0.93,55.4,0.67
2025-04-01,09:45,V-Shape,62,TCT,701.0,33.7,54.2,74.09,1.14,59.27,0.95,56.6,0.67
2025-04-01,10:00,V-Shape,62,TCT,717.3,34.1,55.0,73.83,1.17,59.07,0.98,57.7,0.67
2025-04-01,10:15,V-Shape,62,TCT,747.8,34.4,56.1,73.49,1.22,58.79,1.02,60.0,0.67
2025-04-01,10:30,V-Shape,62,TCT,778.3,34.7,57.2,73.14,1.27,58.51,1.06,62.2,0.67
2025-04-01,10:45,V-Shape,62,TCT,808.8,35.0,58.3,72.8,1.32,58.24,1.11,64.4,0.67
2025-04-01,11:00,V-Shape,62,TCT,839.3,35.4,59.4,72.45,1.37,57.96,1.15,66.6,0.67
2025-04-01,11:15,V-Shape,62,TCT,824.1,35.6,59.2,72.51,1.35,58.0,1.13,65.4,0.67
2025-04-01,11:30,V-Shape,62,TCT,808.8,35.8,59.0,72.56,1.32,58.05,1.11,64.2,0.67
2025-04-01,11:45,V-Shape,62,TCT,793.5,36.0,58.8,72.62,1.3,58.09,1.08,63.0,0.67
2025-04-01,12:00,V-Shape,62,TCT,778.2,36.2,58.6,72.67,1.27,58.14,1.06,61.9,0.67
2025-04-01,12:15,V-Shape,62,TCT,771.1,36.2,58.5,72.71,1.26,58.17,1.05,61.3,0.67
2025-04-01,12:30,V-Shape,62,TCT,764.0,36.3,58.4,72.75,1.25,58.2,1.04,60.8,0.67
2025-04-01,12:45,V-Shape,62,TCT,757.0,36.4,58.3,72.79,1.24,58.23,1.03,60.2,0.67
2025-04-01,13:00,V-Shape,62,TCT,749.9,36.4,58.2,72.82,1.22,58.26,1.02,59.7,0.67
2025-04-01,13:15,V-Shape,62,TCT,700.0,36.4,56.9,73.24,1.14,58.59,0.96,56.0,0.67
2025-04-01,13:30,V-Shape,62,TCT,650.1,36.3,55.5,73.66,1.06,58.93,0.89,52.2,0.67
2025-04-01,13:45,V-Shape,62,TCT,600.2,36.2,54.2,74.07,0.98,59.26,0.82,48.4,0.67
2025-04-01,14:00,V-Shape,62,TCT,550.3,36.1,52.9,74.49,0.89,59.59,0.75,44.6,0.67
