Date,Time,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-04-01,05:15,Flat,93,TCT,17.1,25.6,23.0,83.96,0.03,67.17,0.02,1.5,0.67
2025-04-01,05:30,Flat,93,TCT,34.1,25.8,23.7,83.75,0.05,67.0,0.05,3.0,0.67
2025-04-01,05:45,Flat,93,TCT,51.2,26.0,24.3,83.55,0.08,66.84,0.07,4.5,0.67
2025-04-01,06:00,Flat,93,TCT,68.2,26.3,25.0,83.34,0.11,66.67,0.09,6.0,0.67
2025-04-01,06:15,Flat,93,TCT,109.6,26.8,26.6,82.83,0.17,66.26,0.15,9.6,0.67
2025-04-01,06:30,Flat,93,TCT,151.0,27.4,28.2,82.32,0.24,65.86,0.2,13.2,0.67
2025-04-01,06:45,Flat,93,TCT,192.4,28.0,29.8,81.81,0.31,65.45,0.26,16.7,0.67
2025-04-01,07:00,Flat,93,TCT,233.7,28.6,31.4,81.3,0.37,65.04,0.31,20.2,0.67
2025-04-01,07:15,Flat,93,TCT,284.0,29.1,33.2,80.74,0.45,64.59,0.38,24.5,0.67
2025-04-01,07:30,Flat,93,TCT,334.3,29.6,35.0,80.17,0.53,64.14,0.45,28.6,0.67
2025-04-01,07:45,Flat,93,TCT,384.6,30.1,36.8,79.61,0.61,63.68,0.51,32.8,0.67
2025-04-01,08:00,Flat,93,TCT,434.9,30.7,38.5,79.04,0.7,63.23,0.58,36.9,0.67
2025-04-01,08:15,Flat,93,TCT,481.4,31.1,40.2,78.53,0.77,62.82,0.65,40.6,0.67
2025-04-01,08:30,Flat,93,TCT,528.0,31.6,41.8,78.02,0.85,62.41,0.71,44.3,0.67
2025-04-01,08:45,Flat,93,TCT,574.6,32.0,43.4,77.51,0.92,62.01,0.77,48.0,0.67
2025-04-01,09:00,Flat,93,TCT,621.1,32.5,45.0,77.0,1.0,61.6,0.84,51.6,0.67
2025-04-01,09:15,Flat,93,TCT,636.6,32.9,45.8,76.75,1.03,61.4,0.86,52.8,0.67
2025-04-01,09:30,Flat,93,TCT,652.1,33.3,46.6,76.5,1.05,61.2,0.88,53.9,0.67
2025-04-01,09:45,Flat,93,TCT,667.6,33.7,47.4,76.25,1.08,61.0,0.9,55.1,0.67
2025-04-01,10:00,Flat,93,TCT,683.1,34.1,48.1,76.0,1.1,60.8,0.92,56.2,0.67
2025-04-01,10:15,Flat,93,TCT,712.2,34.4,49.2,75.67,1.15,60.53,0.96,58.4,0.67
2025-04-01,10:30,Flat,93,TCT,741.2,34.7,50.2,75.33,1.2,60.27,1.01,60.6,0.67
2025-04-01,10:45,Flat,93,TCT,770.3,35.0,51.3,75.0,1.25,60.0,1.05,62.7,0.67
2025-04-01,11:00,Flat,93,TCT,799.4,35.4,52.4,74.67,1.3,59.73,1.09,64.9,0.67
2025-04-01,11:15,Flat,93,TCT,784.8,35.6,52.2,74.72,1.27,59.77,1.07,63.7,0.67
2025-04-01,11:30,Flat,93,TCT,770.2,35.8,52.0,74.77,1.25,59.81,1.05,62.6,0.67
2025-04-01,11:45,Flat,93,TCT,755.7,36.0,51.9,74.82,1.23,59.85,1.03,61.4,0.67
2025-04-01,12:00,Flat,93,TCT,741.1,36.2,51.7,74.87,1.2,59.89,1.01,60.3,0.67
2025-04-01,12:15,Flat,93,TCT,734.4,36.2,51.6,74.9,1.19,59.92,1.0,59.8,0.67
2025-04-01,12:30,Flat,93,TCT,727.7,36.3,51.5,74.94,1.18,59.95,0.99,59.2,0.67
2025-04-01,12:45,Flat,93,TCT,720.9,36.4,51.4,74.97,1.17,59.98,0.98,58.7,0.67
2025-04-01,13:00,Flat,93,TCT,714.2,36.4,51.3,75.0,1.16,60.0,0.97,58.2,0.67
2025-04-01,13:15,Flat,93,TCT,666.7,36.4,50.0,75.4,1.08,60.32,0.9,54.5,0.67
2025-04-01,13:30,Flat,93,TCT,619.1,36.3,48.8,75.8,1.0,60.64,0.84,50.8,0.67
2025-04-01,13:45,Flat,93,TCT,571.6,36.2,47.5,76.2,0.92,60.96,0.77,47.1,0.67
2025-04-01,14:00,Flat,93,TCT,524.0,36.1,46.3,76.6,0.85,61.28,0.71,43.4,0.67
2025-04-01,14:15,Flat,93,TCT,499.7,35.9,45.4,76.88,0.81,61.5,0.67,41.5,0.67
