Date,Time,ISO_Week,Month,Shape,Spacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-07-22,05:15,30,July,Inverted-V,62,20.53,24.43,26.94,82.71,0.03,66.17,0.03,1.68,0.67
2024-07-22,05:30,30,July,Inverted-V,62,38.85,24.8,27.77,82.45,0.06,65.96,0.05,3.18,0.67
2024-07-22,05:45,30,July,Inverted-V,62,57.17,25.16,28.59,82.19,0.08,65.75,0.07,4.66,0.67
2024-07-22,06:00,30,July,Inverted-V,62,75.49,25.53,29.42,81.93,0.11,65.54,0.09,6.14,0.67
2024-07-22,06:15,30,July,Inverted-V,62,108.26,26.08,30.79,81.5,0.16,65.2,0.13,8.78,0.67
2024-07-22,06:30,30,July,Inverted-V,62,141.03,26.63,32.16,81.06,0.21,64.85,0.18,11.39,0.67
2024-07-22,06:45,30,July,Inverted-V,62,173.8,27.18,33.53,80.63,0.26,64.5,0.22,13.98,0.67
2024-07-22,07:00,30,July,Inverted-V,62,206.57,27.73,34.89,80.2,0.31,64.16,0.26,16.54,0.67
2024-07-22,07:15,30,July,Inverted-V,62,243.62,28.37,36.46,79.7,0.36,63.76,0.3,19.42,0.67
2024-07-22,07:30,30,July,Inverted-V,62,280.67,29.01,38.03,79.2,0.42,63.36,0.35,22.27,0.67
2024-07-22,07:45,30,July,Inverted-V,62,317.71,29.65,39.59,78.71,0.48,62.97,0.4,25.09,0.67
2024-07-22,08:00,30,July,Inverted-V,62,354.76,30.29,41.16,78.21,0.53,62.57,0.45,27.88,0.67
2024-07-22,08:15,30,July,Inverted-V,62,372.5,30.85,42.16,77.89,0.56,62.32,0.47,29.19,0.67
2024-07-22,08:30,30,July,Inverted-V,62,390.25,31.41,43.16,77.58,0.59,62.06,0.49,30.48,0.67
2024-07-22,08:45,30,July,Inverted-V,62,407.99,31.96,44.16,77.26,0.61,61.81,0.51,31.77,0.67
2024-07-22,09:00,30,July,Inverted-V,62,425.74,32.52,45.16,76.94,0.64,61.55,0.54,33.05,0.67
2024-07-22,09:15,30,July,Inverted-V,62,453.73,32.95,46.3,76.58,0.68,61.27,0.57,35.1,0.67
2024-07-22,09:30,30,July,Inverted-V,62,481.72,33.39,47.43,76.23,0.73,60.98,0.61,37.13,0.67
2024-07-22,09:45,30,July,Inverted-V,62,509.72,33.82,48.56,75.87,0.77,60.69,0.64,39.14,0.67
2024-07-22,10:00,30,July,Inverted-V,62,537.71,34.25,49.69,75.51,0.81,60.41,0.68,41.14,0.67
2024-07-22,10:15,30,July,Inverted-V,62,538.9,34.55,50.02,75.4,0.82,60.32,0.68,41.19,0.67
2024-07-22,10:30,30,July,Inverted-V,62,540.08,34.85,50.35,75.3,0.82,60.24,0.68,41.24,0.67
2024-07-22,10:45,30,July,Inverted-V,62,541.27,35.15,50.68,75.2,0.82,60.16,0.69,41.28,0.67
2024-07-22,11:00,30,July,Inverted-V,62,542.45,35.45,51.01,75.09,0.82,60.07,0.69,41.33,0.67
2024-07-22,11:15,30,July,Inverted-V,62,613.75,35.55,52.89,74.5,0.93,59.6,0.78,46.48,0.67
2024-07-22,11:30,30,July,Inverted-V,62,685.05,35.64,54.77,73.9,1.04,59.12,0.87,51.56,0.67
2024-07-22,11:45,30,July,Inverted-V,62,756.36,35.73,56.64,73.31,1.15,58.65,0.96,56.57,0.67
