Date,Time,Shape,Spacing_cm,Connection,Season,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-09-01,05:15,V-Shape,93,Se-P,Autumn,18.6,25.9,22.4,84.16,0.03,67.33,0.02,1.5,0.67
2025-09-01,05:30,V-Shape,93,Se-P,Autumn,37.2,26.2,23.1,83.93,0.05,67.14,0.05,3.1,0.67
2025-09-01,05:45,V-Shape,93,Se-P,Autumn,55.8,26.4,23.8,83.7,0.08,66.96,0.07,4.6,0.67
2025-09-01,06:00,V-Shape,93,Se-P,Autumn,74.4,26.7,24.6,83.47,0.11,66.78,0.09,6.1,0.67
2025-09-01,06:15,V-Shape,93,Se-P,Autumn,109.9,27.2,25.9,83.04,0.16,66.43,0.14,9.0,0.67
2025-09-01,06:30,V-Shape,93,Se-P,Autumn,145.4,27.6,27.3,82.61,0.22,66.09,0.18,11.9,0.67
2025-09-01,06:45,V-Shape,93,Se-P,Autumn,180.9,28.1,28.6,82.18,0.27,65.74,0.22,14.8,0.67
2025-09-01,07:00,V-Shape,93,Se-P,Autumn,216.4,28.6,30.0,81.75,0.32,65.4,0.27,17.6,0.67
2025-09-01,07:15,V-Shape,93,Se-P,Autumn,254.2,29.1,31.4,81.29,0.38,65.03,0.32,20.6,0.67
2025-09-01,07:30,V-Shape,93,Se-P,Autumn,292.0,29.6,32.9,80.83,0.43,64.66,0.36,23.5,0.67
2025-09-01,07:45,V-Shape,93,Se-P,Autumn,329.8,30.1,34.3,80.37,0.49,64.3,0.41,26.5,0.67
2025-09-01,08:00,V-Shape,93,Se-P,Autumn,367.7,30.6,35.8,79.91,0.55,63.93,0.46,29.4,0.67
2025-09-01,08:15,V-Shape,93,Se-P,Autumn,412.4,31.0,37.3,79.42,0.62,63.53,0.52,32.8,0.67
2025-09-01,08:30,V-Shape,93,Se-P,Autumn,457.1,31.5,38.9,78.92,0.68,63.14,0.57,36.2,0.67
2025-09-01,08:45,V-Shape,93,Se-P,Autumn,501.8,31.9,40.5,78.43,0.75,62.74,0.63,39.5,0.67
2025-09-01,09:00,V-Shape,93,Se-P,Autumn,546.5,32.4,42.0,77.94,0.82,62.35,0.69,42.8,0.67
2025-09-01,09:15,V-Shape,93,Se-P,Autumn,572.5,32.7,43.0,77.61,0.86,62.09,0.72,44.7,0.67
2025-09-01,09:30,V-Shape,93,Se-P,Autumn,598.4,33.1,44.1,77.29,0.9,61.83,0.75,46.6,0.67
2025-09-01,09:45,V-Shape,93,Se-P,Autumn,624.3,33.5,45.1,76.97,0.94,61.57,0.79,48.5,0.67
2025-09-01,10:00,V-Shape,93,Se-P,Autumn,650.3,33.9,46.1,76.64,0.98,61.31,0.82,50.3,0.67
2025-09-01,10:15,V-Shape,93,Se-P,Autumn,655.8,34.1,46.5,76.51,0.99,61.21,0.83,50.7,0.67
2025-09-01,10:30,V-Shape,93,Se-P,Autumn,661.4,34.4,47.0,76.37,1.0,61.1,0.84,51.0,0.67
2025-09-01,10:45,V-Shape,93,Se-P,Autumn,666.9,34.7,47.4,76.24,1.01,60.99,0.84,51.4,0.67
2025-09-01,11:00,V-Shape,93,Se-P,Autumn,672.4,35.0,47.8,76.1,1.02,60.88,0.85,51.8,0.67
2025-09-01,11:15,V-Shape,93,Se-P,Autumn,656.7,35.1,47.6,76.18,0.99,60.95,0.83,50.6,0.67
2025-09-01,11:30,V-Shape,93,Se-P,Autumn,640.9,35.3,47.3,76.26,0.97,61.01,0.81,49.4,0.67
2025-09-01,11:45,V-Shape,93,Se-P,Autumn,625.1,35.4,47.1,76.35,0.94,61.08,0.79,48.2,0.67
2025-09-01,12:00,V-Shape,93,Se-P,Autumn,609.4,35.6,46.8,76.43,0.92,61.14,0.77,47.1,0.67
2025-09-01,12:15,V-Shape,93,Se-P,Autumn,609.4,35.6,46.8,76.41,0.92,61.13,0.77,47.1,0.67
2025-09-01,12:30,V-Shape,93,Se-P,Autumn,609.4,35.7,46.9,76.39,0.92,61.12,0.77,47.0,0.67
2025-09-01,12:45,V-Shape,93,Se-P,Autumn,609.5,35.7,46.9,76.38,0.92,61.1,0.77,47.0,0.67
2025-09-01,13:00,V-Shape,93,Se-P,Autumn,609.5,35.8,47.0,76.36,0.92,61.09,0.77,47.0,0.67
2025-09-01,13:15,V-Shape,93,Se-P,Autumn,584.3,35.7,46.3,76.58,0.88,61.26,0.74,45.2,0.67
2025-09-01,13:30,V-Shape,93,Se-P,Autumn,559.2,35.6,45.6,76.8,0.84,61.44,0.71,43.3,0.67
2025-09-01,13:45,V-Shape,93,Se-P,Autumn,534.0,35.6,44.9,77.01,0.8,61.61,0.67,41.5,0.67
2025-09-01,14:00,V-Shape,93,Se-P,Autumn,508.9,35.5,44.3,77.23,0.77,61.78,0.64,39.6,0.67
2025-09-01,14:15,V-Shape,93,Se-P,Autumn,468.3,35.4,43.1,77.6,0.7,62.08,0.59,36.6,0.67
2025-09-01,14:30,V-Shape,93,Se-P,Autumn,427.8,35.2,41.9,77.98,0.64,62.38,0.54,33.5,0.67
2025-09-01,14:45,V-Shape,93,Se-P,Autumn,387.2,35.0,40.7,78.35,0.58,62.68,0.49,30.5,0.67
2025-09-01,15:00,V-Shape,93,Se-P,Autumn,346.6,34.9,39.5,78.73,0.52,62.98,0.43,27.4,0.67
2025-09-01,15:15,V-Shape,93,Se-P,Autumn,302.6,34.6,38.1,79.17,0.45,63.34,0.38,24.0,0.67
2025-09-01,15:30,V-Shape,93,Se-P,Autumn,258.6,34.3,36.7,79.62,0.39,63.69,0.32,20.6,0.67
2025-09-01,15:45,V-Shape,93,Se-P,Autumn,214.6,34.0,35.3,80.06,0.32,64.05,0.27,17.2,0.67
2025-09-01,16:00,V-Shape,93,Se-P,Autumn,170.6,33.6,33.9,80.5,0.25,64.4,0.21,13.7,0.67
2025-09-01,16:15,V-Shape,93,Se-P,Autumn,136.8,33.1,32.5,80.95,0.2,64.76,0.17,11.0,0.67
2025-09-01,16:30,V-Shape,93,Se-P,Autumn,103.0,32.5,31.1,81.4,0.15,65.12,0.13,8.3,0.67
2025-09-01,16:45,V-Shape,93,Se-P,Autumn,69.3,31.9,29.7,81.85,0.1,65.48,0.09,5.6,0.67
2025-09-01,17:00,V-Shape,93,Se-P,Autumn,35.5,31.4,28.3,82.29,0.05,65.83,0.04,2.9,0.67
2025-09-01,17:15,V-Shape,93,Se-P,Autumn,26.6,30.9,27.6,82.52,0.04,66.02,0.03,2.2,0.67
2025-09-01,17:30,V-Shape,93,Se-P,Autumn,17.7,30.4,26.8,82.74,0.03,66.2,0.02,1.5,0.67
2025-09-01,17:45,V-Shape,93,Se-P,Autumn,8.9,29.9,26.1,82.97,0.01,66.38,0.01,0.7,0.67
2025-09-02,05:15,V-Shape,93,Se-P,Autumn,22.8,25.4,22.0,84.28,0.03,67.42,0.03,1.9,0.67
2025-09-02,05:30,V-Shape,93,Se-P,Autumn,45.6,25.7,22.9,84.01,0.07,67.21,0.06,3.8,0.67
2025-09-02,05:45,V-Shape,93,Se-P,Autumn,68.4,26.0,23.7,83.74,0.1,66.99,0.08,5.7,0.67
2025-09-02,06:00,V-Shape,93,Se-P,Autumn,91.2,26.3,24.6,83.47,0.13,66.78,0.11,7.5,0.67
2025-09-02,06:15,V-Shape,93,Se-P,Autumn,135.3,26.8,26.2,82.96,0.2,66.37,0.17,11.1,0.67
2025-09-02,06:30,V-Shape,93,Se-P,Autumn,179.4,27.3,27.8,82.45,0.27,65.96,0.22,14.7,0.67
2025-09-02,06:45,V-Shape,93,Se-P,Autumn,223.4,27.8,29.4,81.94,0.33,65.56,0.28,18.2,0.67
2025-09-02,07:00,V-Shape,93,Se-P,Autumn,267.5,28.3,31.0,81.44,0.4,65.15,0.33,21.7,0.67
2025-09-02,07:15,V-Shape,93,Se-P,Autumn,313.5,28.9,32.8,80.86,0.47,64.69,0.39,25.3,0.67
2025-09-02,07:30,V-Shape,93,Se-P,Autumn,359.5,29.6,34.6,80.29,0.54,64.23,0.45,28.8,0.67
2025-09-02,07:45,V-Shape,93,Se-P,Autumn,405.6,30.2,36.4,79.72,0.61,63.78,0.51,32.3,0.67
2025-09-02,08:00,V-Shape,93,Se-P,Autumn,451.6,30.9,38.2,79.15,0.68,63.32,0.57,35.8,0.67
